like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.23550807,1.0097777,0.9460722,0.62261605,0.37168846,0.413787,0.08354418,2.532263,1.0
1.2220811,1.0568821,0.23351423,0.4488801,0.53096336,0.6580763,0.1794964,1.7676919,1.0
0.63965154,0.6389914,0.45542523,0.62956935,0.43403202,0.8560791,0.21880299,2.9579196,1.0
1.0095001,0.74840397,0.30994308,0.3175816,0.22953908,0.55942756,0.4612317,4.1446943,1.0
0.49463457,1.3678735,0.9392998,0.46658075,0.8185213,0.95256203,0.6227352,3.2214053,1.0
0.9168712,0.78548694,0.34299353,0.78894943,0.70636106,0.9076744,0.672839,2.8962018,1.0
0.49619853,0.6188985,0.5236061,0.39533743,0.51304907,0.667594,0.3073591,3.5453732,1.0
0.44254187,1.025372,0.55996555,0.802886,0.8842296,0.20077278,0.99660844,1.5607343,1.0
1.2010585,1.2527282,0.24273667,0.5661538,0.94399124,0.16619243,0.7859737,4.672152,1.0
0.4271441,0.8314894,0.5925984,0.50948894,0.63972276,0.8025227,0.6877112,2.5559125,1.0
1.1321696,1.1135937,0.26761615,0.58033717,0.80500966,0.5478006,0.25742996,2.777956,1.0
0.24510467,1.0868648,0.91504425,0.46232656,0.6092737,0.2509867,0.7644245,2.1438017,1.0
0.45755342,0.44697222,0.5415364,0.6926371,0.66409,0.49360928,0.8912791,3.772244,1.0
0.6303073,0.55964154,0.46093747,0.59096014,0.21405569,0.69575757,0.37906572,2.8536437,1.0
1.30561,1.282565,0.20452322,0.09852546,0.86311424,0.17359062,0.6366078,2.5142176,1.0
0.72864693,1.1838102,0.4269904,0.82724756,0.9692121,0.74635017,0.18747689,2.5644772,1.0
0.2595711,0.8852611,0.69139934,0.92920834,0.34539104,0.5975255,0.46641365,2.6206007,1.0
0.32450178,1.1381588,0.82812417,0.19019878,0.48686644,0.67204434,0.87463915,2.527109,1.0
0.23154488,0.38043752,0.94367653,0.3773789,0.33224785,0.56468326,0.7143227,3.3529003,1.0
0.25689846,0.987211,0.71173424,0.584129,0.5032413,0.2660898,0.4929098,2.4477828,1.0
0.29215705,1.0079048,0.6642733,0.14010112,0.22547942,0.21867353,0.65454084,4.053123,1.0
0.25906947,1.1045841,0.7200023,0.16722128,0.2053768,0.1641339,0.006782271,2.085966,1.0
0.56336814,1.0408357,0.49992204,0.57420033,0.87826383,0.25268534,0.65326077,4.2692375,1.0
0.567611,0.9598073,0.49610776,0.7291047,0.7126212,0.27441138,0.8147068,2.5301359,1.0
0.25392473,1.2753421,0.90268403,0.5662048,0.60482067,0.11351287,0.12853223,2.186979,1.0
0.2295397,0.7271796,0.74140805,0.58117926,0.5147965,0.5844525,0.42060956,1.9234221,1.0
0.25343865,1.2396715,0.89218163,0.48526105,0.66397464,0.12290252,0.9578464,2.489566,1.0
