like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.36194655,1.6458949,0.97617215,0.42070353,0.45009288,0.6264049,0.61487824,3.8583865,1.0
0.35072255,1.6590197,0.46646285,0.0031521036,0.7619023,0.53184605,0.9787533,2.1327648,1.0
0.3643423,1.7999082,0.91731095,0.81989324,0.2742963,0.415912,0.3128367,2.2054105,1.0
0.35036567,1.2655306,0.25753808,0.2640169,0.08301248,0.53648055,0.90310127,1.9034244,1.0
0.34831992,2.8975978,0.6764685,0.25867248,0.70783615,0.95077044,0.5447991,4.8239164,1.0
0.30056113,1.9857618,0.50925595,0.5658134,0.87013185,0.9111871,0.91711974,3.3287005,1.0
0.31381384,1.1164095,0.63696563,0.47179022,0.604359,0.7799894,0.033242486,2.6393528,1.0
0.337957,1.2557013,0.2678246,0.17746074,0.3912393,0.85851586,0.8859952,2.415009,1.0
0.29287598,1.6097617,0.37050086,0.8278111,0.8560433,0.86907434,0.96079427,1.4520271,1.0
0.3903039,1.56709,0.7092511,0.8312634,0.95847714,0.21715987,0.5089669,2.5594227,1.0
0.3520045,1.739757,0.9259918,0.6758412,0.28921542,0.50438917,0.12814741,3.222706,1.0
0.3810883,1.0375468,0.29402438,0.4217363,0.5916049,0.3756949,0.0072901393,3.6879983,1.0
0.30657804,0.95269173,0.40048653,0.094418295,0.81766707,0.86253995,0.28416222,1.5833069,1.0
0.38229454,1.0124462,0.454255,0.36512443,0.19417527,0.13685495,0.8967697,2.5643432,1.0
0.39007938,1.3829867,0.6085469,0.6633967,0.20419487,0.11686903,0.4351518,1.9118307,1.0
0.6293396,1.4879888,0.5125646,0.9851036,0.109557465,0.98832464,0.18617922,3.6664984,1.0
0.43344817,2.8999627,0.98834443,0.5761175,0.9978509,0.84823656,0.73908544,4.8595185,1.0
0.35578075,1.0631946,0.59017336,0.9646248,0.73831576,0.42658103,0.79180855,4.0103607,1.0
0.35440654,1.0766507,0.41608778,0.5349692,0.74150085,0.6793116,0.061359286,3.9037504,1.0
0.35833716,1.1155223,0.66558975,0.6783859,0.59665847,0.44047058,0.4588532,2.2528186,1.0
0.42633674,3.0920098,0.94093204,0.40856177,0.4208646,0.8525574,0.70313245,1.2106031,1.0
0.33820686,1.3950168,0.93890065,0.14140472,0.40007043,0.6709089,0.31859154,2.6784744,1.0
0.3863023,2.315031,0.835323,0.35040048,0.63147986,0.6306443,0.93202996,2.6127906,1.0
0.33735314,1.3986084,0.7032985,0.975945,0.13176927,0.77885526,0.4880065,4.641313,1.0
0.38979867,2.091022,0.9799413,0.0014463998,0.75805956,0.12887701,0.14155824,2.453955,1.0
0.35046855,0.90269303,0.41566753,0.3959107,0.5588303,0.5854228,0.13796678,3.682913,1.0
0.3124675,1.4427757,0.2975721,0.8008536,0.89637756,0.75349396,0.8599896,4.270977,1.0
0.34055534,1.7048643,0.9578999,0.052877728,0.7624166,0.545006,0.33917874,4.857101,1.0
0.37975213,1.9726508,0.9728706,0.45762122,0.15442328,0.16420868,0.7247541,3.7172115,1.0
0.3765721,0.8417018,0.39633814,0.7588317,0.690166,0.19912393,0.8581416,3.7171814,1.0
0.35337135,1.0812337,0.65830827,0.0074281595,0.45736867,0.42621902,0.12347606,3.054292,1.0
0.32516503,1.3349316,0.2697032,0.37244505,0.045717824,0.79885817,0.9832127,3.889874,1.0
0.33395052,1.4055566,0.87605584,0.41751456,0.22960904,0.6072223,0.10792875,4.9829807,1.0
0.3852884,1.268104,0.5721463,0.18079683,0.8534645,0.20951432,0.48060519,2.540509,1.0
0.3534185,1.6931915,0.8376426,0.43052262,0.6633268,0.70661306,0.613135,1.2025931,1.0
0.36256638,1.8385135,0.935881,0.030364819,0.6437443,0.8650133,0.3944786,4.1250405,1.0
0.38400993,1.9021467,0.9007667,0.46060246,0.9839383,0.44016165,0.32851624,2.2952697,1.0
0.40174428,1.2257447,0.27518752,0.97845984,0.015323898,0.46740088,0.0021381008,3.405289,1.0
0.3165638,1.1941478,0.29747328,0.33074504,0.13563335,0.93201673,0.1969604,2.9748657,1.0
0.37977424,0.8561964,0.34634084,0.7605325,0.8069,0.17291015,0.90801215,3.787822,1.0
0.4429779,3.5603423,0.9808499,0.13998234,0.1274411,0.7914093,0.77158827,2.4464395,1.0
0.3739968,1.0228993,0.20337707,0.98968804,0.9627,0.36488283,0.0876271,3.2222853,1.0
0.33997372,1.8810896,0.6699873,0.15274678,0.92146486,0.8566215,0.46882266,3.7736015,1.0
0.41785744,2.6905375,0.9233145,0.6902129,0.6527753,0.81868833,0.84500134,3.9463654,1.0
0.3408945,1.8198274,0.7869374,0.7418705,0.046820067,0.8479114,0.4833935,2.0201643,1.0
0.35545692,1.0539297,0.2519906,0.77602595,0.905632,0.7833894,0.39069274,2.4791417,1.0
0.31947708,0.8191851,0.42668805,0.4991708,0.7144244,0.81235874,0.21105972,1.5707065,1.0
0.35383365,1.1233847,0.21540934,0.17674991,0.4795985,0.56594,0.9597647,2.0538728,1.0
0.37303567,1.3621571,0.67565215,0.25513718,0.8209485,0.42364264,0.15065366,2.774844,1.0
0.3790154,0.99934834,0.3981049,0.27243367,0.65713185,0.27530545,0.37833798,4.3396325,1.0
0.35931987,0.9581385,0.37003174,0.3309716,0.78683716,0.36426508,0.8534373,2.8582003,1.0
0.36350897,1.0930293,0.26320842,0.32221735,0.8557285,0.84553075,0.10283236,4.1118174,1.0
0.3505195,1.5366446,0.924661,0.5912401,0.057681818,0.43618882,0.51008874,3.2825253,1.0
0.36818472,1.6933613,0.8023843,0.89496213,0.65030146,0.6411873,0.011431736,2.3481302,1.0
0.3877414,2.4910173,0.84176266,0.39401388,0.9644112,0.89446884,0.49331623,4.589509,1.0
0.30309486,1.4359039,0.29626313,0.30388972,0.73322564,0.82925004,0.7601549,2.051216,1.0
0.3864723,1.9392341,0.9193093,0.82999176,0.52987266,0.22282478,0.33053032,2.8630772,1.0
0.37075973,1.5443459,0.82926464,0.0055490346,0.18734194,0.21648693,0.59240603,3.6907942,1.0
0.35714564,1.5597105,0.9844068,0.25071195,0.3256485,0.9053878,0.2663897,1.853512,1.0
0.38614002,1.655218,0.79665256,0.50047517,0.31635875,0.15630431,0.21388493,3.1424189,1.0
0.37072068,1.0424728,0.5395407,0.085793495,0.465915,0.29668257,0.09745497,2.2645855,1.0
0.37623173,1.054799,0.5332484,0.80743176,0.17560938,0.24230419,0.51234007,4.497283,1.0
0.34255195,1.4850398,0.8688066,0.31781578,0.6846826,0.5306468,0.44287455,1.564581,1.0
0.40384766,1.2146559,0.38753355,0.041542124,0.91222006,0.92042875,0.04650899,3.9075933,1.0
0.38206935,1.0966793,0.49687573,0.30713105,0.071296945,0.17797154,0.21238552,3.1570013,1.0
0.2825202,2.1856182,0.8758866,0.5198444,0.41294742,0.9660933,0.8752256,2.3672073,1.0
0.29183766,1.4991355,0.38243312,0.90345806,0.42448366,0.95257246,0.5208579,4.422766,1.0
0.37437603,1.1662006,0.59104383,0.6050429,0.9636311,0.66593474,0.2700899,3.7390456,1.0
0.36944807,1.8652438,0.7807586,0.049483143,0.5137114,0.5592239,0.88759327,1.7504151,1.0
0.35369787,1.1384271,0.4856249,0.0699707,0.49121085,0.40245193,0.86552,3.8789537,1.0
0.3634762,1.0373954,0.55499,0.54390025,0.47343385,0.4125865,0.3227788,3.5606856,1.0
0.3626896,1.6798,0.8161064,0.9427287,0.042889927,0.62511516,0.10718366,3.680773,1.0
0.653167,1.1072588,0.27277935,0.12946145,0.38253564,0.98436695,0.47211745,4.926159,1.0
0.38223398,1.5715895,0.87154365,0.7111196,0.6826426,0.9841043,0.065380044,1.1388305,1.0
0.41455626,3.0229342,0.818218,0.37921667,0.7547444,0.7907732,0.8302975,1.812941,1.0
0.34830835,2.3824325,0.7003562,0.75676775,0.38137615,0.9064098,0.7875372,2.282786,1.0
0.36216125,1.5858912,0.9398974,0.8913925,0.46170512,0.32043955,0.9082896,3.9448254,1.0
0.36001852,1.2815233,0.7789628,0.5127084,0.81940204,0.33280888,0.7876142,1.8072811,1.0
0.3868278,1.2659678,0.5503752,0.83725154,0.06547622,0.20636596,0.24921007,2.3051715,1.0
0.36013117,0.9526167,0.517657,0.6651433,0.23353855,0.42487854,0.3022071,2.5515869,1.0
0.6802621,1.1874323,0.35266986,0.40330136,0.4828036,0.98077995,0.9273936,4.435111,1.0
0.37752563,0.8682407,0.3085883,0.858738,0.43094614,0.346831,0.4462148,1.9625131,1.0
0.35986483,1.7520622,0.64259493,0.7253467,0.80732983,0.5461383,0.99405617,4.4095845,1.0
0.35245723,1.3828269,0.57583976,0.17965433,0.46051273,0.46938542,0.88379014,2.4502277,1.0
