like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2791833,1.1434324,0.7283511,0.5626378,0.55842394,0.79924905,0.37658045,4.96804,1.0
1.4271444,1.4963814,0.679022,0.3031548,0.48634058,0.12230649,0.8934478,1.854594,1.0
2.110389,1.1618943,0.51650846,0.9292637,0.79635406,0.81258017,0.15893129,4.5623045,1.0
2.880773,0.8995181,0.35700342,0.50131536,0.03448385,0.7906515,0.11304606,3.2174556,1.0
2.59974,0.8838124,0.4124534,0.026876224,0.5461565,0.76462907,0.17662981,3.0757275,1.0
1.6885154,0.70956445,0.6065314,0.56234026,0.53034276,0.81676745,0.5677586,2.004043,1.0
2.2113397,1.0865753,0.49488565,0.60165817,0.8119241,0.70725775,0.07078426,2.1104016,1.0
1.8428141,0.67157423,0.57015735,0.26148576,0.7544342,0.8962099,0.8595852,4.3008165,1.0
3.0735853,1.0550668,0.32380754,0.5067018,0.8287929,0.7454415,0.26461086,4.6176767,1.0
2.9473555,1.2298199,0.34937912,0.49348253,0.58135134,0.16635257,0.35762855,4.1490407,1.0
2.519508,1.0143741,0.42920706,0.23154525,0.07603598,0.94498163,0.66999257,3.297827,1.0
1.039341,1.793308,0.85743976,0.89561146,0.12104941,0.13124406,0.26842707,2.601612,1.0
1.0091351,1.9397713,0.98621094,0.9104188,0.54374766,0.59060985,0.029996762,1.1733474,1.0
1.5114083,1.4505916,0.65576124,0.48039976,0.07666739,0.1460013,0.4817969,1.1878397,1.0
1.4352959,1.4293205,0.6765798,0.9215115,0.9806699,0.5482773,0.52912617,3.314621,1.0
2.5436847,0.78042537,0.42243806,0.6261452,0.07224027,0.75745875,0.70555925,1.5449677,1.0
1.2628508,0.7184333,0.7393351,0.4563629,0.85790575,0.72825295,0.80108404,1.3443457,1.0
1.0478121,1.6149448,0.8563464,0.79574996,0.616121,0.496108,0.58156395,4.1265554,1.0
1.2387706,1.4677874,0.7403936,0.05544078,0.3610969,0.30671164,0.03855193,3.9075105,1.0
1.0978826,1.660762,0.8075055,0.19597997,0.9936926,0.34621605,0.6951613,2.1441534,1.0
2.5594132,1.2249004,0.4253851,0.8886447,0.24099076,0.18305127,0.030675469,4.08424,1.0
2.1163926,1.0821728,0.51504105,0.1285096,0.115583174,0.39157888,0.04040325,3.0940323,1.0
2.6644542,1.2074038,0.4044551,0.18079159,0.49443617,0.19644032,0.5287183,1.5838034,1.0
3.68165,1.1750262,0.20896281,0.35676512,0.3872522,0.6700629,0.8684557,4.67794,1.0
1.0344629,1.6482921,0.8627068,0.84351194,0.7114093,0.89200103,0.012591253,4.305922,1.0
3.0419567,1.1668693,0.331123,0.6426674,0.68571216,0.29654554,0.019685002,4.5185175,1.0
2.3993165,1.0435536,0.45696428,0.39712545,0.988461,0.48469174,0.7462005,2.1934137,1.0
1.0035965,2.0483456,0.98179364,0.39794603,0.4178337,0.13099776,0.28929853,3.973098,1.0
1.0887976,1.0792655,0.87102383,0.14281228,0.32040682,0.6358878,0.68190026,3.4653695,1.0
2.4952614,0.960768,0.43422416,0.13128355,0.49877805,0.9143488,0.9490171,3.3910193,1.0
2.053661,1.3401709,0.5290255,0.6305978,0.52559423,0.11475865,0.8288559,1.0743899,1.0
2.2111313,0.6985276,0.48936084,0.6393403,0.8263644,0.8105234,0.70980054,3.3497663,1.0
