like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.0065063,1.0203458,0.22594759,0.003721212,0.5544456,0.6390371,0.64038134,1.4534241,1.0
0.3509101,0.4151749,0.842062,0.27325043,0.48729387,0.62859607,0.50711167,4.733293,1.0
0.5286906,0.97159547,0.4788489,0.96402645,0.39542258,0.6497273,0.48529288,1.280813,1.0
0.6866338,1.083836,0.37984377,0.03784384,0.01406071,0.15701556,0.7675888,4.7688074,1.0
0.38951054,1.2402781,0.9832092,0.25593817,0.6692329,0.2211521,0.06379168,4.5850244,1.0
0.42750397,2.1701875,0.6740353,0.25199363,0.3618975,0.7456542,0.7683163,4.959445,1.0
0.39368793,1.0703039,0.6529424,0.8970919,0.7434392,0.6860705,0.28906843,1.1668245,1.0
0.8829402,1.2105536,0.27809373,0.17145821,0.93336314,0.41705358,0.12982602,4.386171,1.0
0.36589363,0.98081285,0.7484283,0.8957502,0.74893034,0.8454641,0.82667696,4.85198,1.0
0.49847034,1.1328777,0.5060127,0.09264305,0.059135534,0.12306036,0.119947314,4.8267417,1.0
0.3541842,1.1656518,0.5798019,0.6929218,0.10931987,0.96331966,0.92648387,3.5460603,1.0
0.35631776,0.82473177,0.9540892,0.65533406,0.40067503,0.6313995,0.33295915,2.6774652,1.0
0.87508345,0.8432771,0.277082,0.91206366,0.731497,0.7247454,0.8249896,4.188346,1.0
0.55322874,1.1666983,0.46424273,0.99365056,0.6539548,0.19548622,0.81204325,1.6749387,1.0
0.3627974,0.9257024,0.7260216,0.67554325,0.13831604,0.84274036,0.5518541,4.7244415,1.0
0.3952207,1.1029495,0.6936999,0.25152397,0.09907841,0.14445554,0.023671074,3.6757874,1.0
0.48616856,1.123332,0.5162955,0.8949698,0.785262,0.42516616,0.30869782,3.841962,1.0
0.35833034,0.53229576,0.8522658,0.45574185,0.56170416,0.4836162,0.7777058,4.186551,1.0
0.5251852,0.8893499,0.47865197,0.7552788,0.2707597,0.5539246,0.21361397,1.9892935,1.0
0.92433167,1.277952,0.2584968,0.8336392,0.79559237,0.1515403,0.53038186,1.9171944,1.0
0.634196,0.649264,0.40010247,0.6811654,0.014369571,0.42963594,0.88875186,1.3184916,1.0
0.429302,1.7759075,0.5460665,0.16405419,0.0464479,0.8382894,0.23454843,4.9765406,1.0
0.5681166,0.7868096,0.44580877,0.009001246,0.71447545,0.55166864,0.2192089,1.4232073,1.0
0.39140517,0.5950657,0.60345256,0.8551589,0.37519225,0.41444558,0.93422896,4.843246,1.0
0.3804213,1.0162573,0.7484277,0.2902536,0.906243,0.9074606,0.114741564,3.5850058,1.0
0.3213067,0.5166019,0.9473736,0.12003224,0.55345416,0.7886374,0.35151595,1.1804898,1.0
0.96998036,1.3075444,0.23688716,0.96599025,0.8657066,0.40392822,0.3888134,1.5499403,1.0
0.46557543,1.0625393,0.5306974,0.90166956,0.6607803,0.8957223,0.18584879,3.5450766,1.0
0.38339034,0.87413955,0.71454793,0.3288865,0.56662256,0.38773766,0.2747693,4.4646482,1.0
1.0222307,0.8986673,0.3447207,0.100917526,0.47421548,0.9448668,0.64456886,2.718932,1.0
0.3717202,0.6002023,0.7275936,0.4059268,0.22082874,0.3567671,0.9279152,1.8315302,1.0
0.38853458,1.2070267,0.98171103,0.71262354,0.23189403,0.25646257,0.13313965,1.4095833,1.0
0.70928216,0.6994729,0.35808423,0.84377635,0.55439323,0.5254287,0.98026,1.5653515,1.0
0.383413,1.1138545,0.87915945,0.28814703,0.45015743,0.41678157,0.07221411,1.0991004,1.0
0.47266635,0.9811457,0.5261699,0.083864816,0.11544404,0.21158887,0.3656179,3.6761355,1.0
0.43534806,0.4506358,0.5436371,0.0961956,0.03278679,0.3567399,0.97069496,3.3137121,1.0
0.36450282,0.61482453,0.77854234,0.42432112,0.012704511,0.45694464,0.4254249,2.2579484,1.0
0.39018866,1.3710265,0.9839487,0.33116964,0.7250937,0.1189114,0.9240637,2.3264756,1.0
0.36210328,0.8561143,0.8379979,0.45643508,0.19830701,0.82386345,0.3805483,3.329304,1.0
0.42738447,2.0566733,0.9421594,0.5294294,0.6433526,0.7717671,0.96619767,4.7011504,1.0
0.3947449,1.2378232,0.8218728,0.18963115,0.96304244,0.22128032,0.25920808,1.5777663,1.0
1.1616398,1.0528339,0.25692293,0.7114386,0.08322302,0.9530604,0.48521575,3.7694788,1.0
0.38211116,0.70890874,0.6361948,0.90080166,0.26510167,0.40573385,0.89150774,3.3422587,1.0
0.7106576,0.8999481,0.35445994,0.4225551,0.34929433,0.8006094,0.42598265,2.838776,1.0
0.38063672,1.0486445,0.9269918,0.07023196,0.8179531,0.46003348,0.11600573,4.6988235,1.0
0.34927094,0.60612094,0.8860476,0.22497858,0.13077891,0.5757284,0.5775928,3.507624,1.0
0.3661283,0.5711196,0.6710304,0.24877536,0.31497577,0.5316625,0.21001203,2.8129852,1.0
0.3962933,1.1415541,0.66695046,0.85645926,0.644983,0.12272404,0.80140007,1.5998938,1.0
0.3930611,1.2326576,0.8380248,0.06408628,0.0039275466,0.114735015,0.43587488,1.9595312,1.0
0.42651835,2.2924533,0.6408264,0.22958106,0.015075493,0.79591876,0.7252029,1.0230819,1.0
0.51963073,1.0790303,0.48862326,0.55670893,0.7349211,0.19425501,0.60995716,2.9625711,1.0
0.39822978,1.9392942,0.640678,0.3463615,0.48921916,0.7230716,0.8237256,4.8544827,1.0
0.9379184,0.8641152,0.2554786,0.65174836,0.55135137,0.79381084,0.5595851,3.851497,1.0
0.6590991,1.0889512,0.39501965,0.65570664,0.8120728,0.57567024,0.19460458,3.5730505,1.0
0.5785422,0.99057865,0.42812794,0.5328539,0.46972707,0.6023779,0.86912763,2.7821636,1.0
0.34918812,0.6555185,0.9802397,0.39116383,0.44670072,0.6519766,0.290345,2.3982627,1.0
0.436362,1.9423512,0.54002684,0.45139107,0.92423,0.8770613,0.7912936,2.8423657,1.0
0.8451595,0.96979845,0.29425296,0.18476172,0.96667093,0.8672179,0.2554418,1.263808,1.0
0.35272464,0.50965273,0.85198045,0.41586673,0.16345932,0.62118083,0.18147333,2.7817805,1.0
0.34977338,0.62795824,0.84046406,0.60100543,0.952011,0.4931932,0.97634834,3.3929467,1.0
0.4292912,2.560765,0.9887541,0.076230764,0.26188633,0.9297781,0.3095196,1.3744069,1.0
1.1193552,1.3460841,0.2041908,0.025140805,0.0046381284,0.79295737,0.014451514,1.8102132,1.0
0.3641219,0.805344,0.9149,0.94490755,0.35522762,0.43187416,0.94033295,1.3552498,1.0
0.6642717,1.1583487,0.3933999,0.6985473,0.7055373,0.14484438,0.7548847,4.457249,1.0
0.4165677,1.1557487,0.59819895,0.8829866,0.9643861,0.5199812,0.3263913,3.0080452,1.0
0.89275825,0.8840526,0.27099353,0.4816078,0.941162,0.5067187,0.6810186,2.1974864,1.0
0.39866215,1.1290835,0.64593667,0.9315467,0.75450647,0.22734822,0.4669368,1.22525,1.0
0.4106222,1.9024059,0.85334426,0.6837768,0.81516576,0.88952655,0.9600281,1.6610327,1.0
0.57315284,1.1663934,0.45033932,0.47884634,0.19979167,0.109529056,0.29568973,1.5325899,1.0
0.35460135,1.6067019,0.8234569,0.79874516,0.33838138,0.95811504,0.77035433,3.6640189,1.0
0.36798215,0.6629173,0.75119734,0.24134503,0.09242849,0.46745157,0.04525431,3.80613,1.0
0.83179194,1.2589481,0.3037018,0.9520305,0.14248587,0.14629388,0.07099448,4.7445536,1.0
0.35204473,0.6859636,0.927443,0.57317847,0.0322185,0.63674605,0.009546217,2.9073193,1.0
0.7627923,1.2350729,0.33912364,0.6601509,0.4746671,0.11935721,0.0036569443,1.168442,1.0
0.672573,1.1225247,0.36816975,0.5736904,0.96474373,0.84389085,0.7096495,3.5560665,1.0
0.3949255,1.2257957,0.76571816,0.6813887,0.7161701,0.38729444,0.60966235,1.0037344,1.0
0.39067325,1.2920935,0.9566001,0.7523942,0.22267328,0.16066575,0.2826774,3.6475966,1.0
0.58905345,0.7895256,0.43305948,0.20510279,0.5159901,0.3703078,0.48964977,2.1758902,1.0
0.3956968,1.0755932,0.66377014,0.5653069,0.8510964,0.26440284,0.42217925,4.878481,1.0
0.39963105,1.0714118,0.63175696,0.5014097,0.90442187,0.5367811,0.042169735,2.221431,1.0
0.7604833,1.1595807,0.34017813,0.67403257,0.19736375,0.1842982,0.011703846,1.8000442,1.0
0.39567652,1.2385008,0.76592284,0.7693513,0.7587206,0.10268303,0.42169815,1.6313689,1.0
0.37856004,0.7845776,0.70094395,0.4959126,0.44434845,0.32216308,0.90004635,3.5203402,1.0
0.39303532,1.0532798,0.67576337,0.94439745,0.1028293,0.5130907,0.27155793,4.688202,1.0
0.3484174,0.58447415,0.8790253,0.034618344,0.8295726,0.8043951,0.3558793,1.5765908,1.0
0.45058423,1.175257,0.55253786,0.44540212,0.9551639,0.13577807,0.09911983,2.0838108,1.0
0.43964937,0.9712881,0.5542977,0.29311192,0.8852993,0.75955397,0.1507559,2.5471635,1.0
0.6756404,1.0929416,0.38623253,0.0932098,0.17873038,0.15881784,0.51597714,2.4078913,1.0
0.88447267,0.9311522,0.3282003,0.5946032,0.35427514,0.8495918,0.85605353,1.0874062,1.0
0.36260557,0.7717828,0.9320266,0.88477886,0.90287966,0.45390788,0.9014693,2.7611854,1.0
0.65508264,1.044138,0.39793235,0.6208715,0.11047242,0.20903015,0.52304775,4.6829224,1.0
0.38767326,1.8140206,0.66127795,0.4097423,0.37894046,0.90853304,0.44020885,3.4788873,1.0
0.5590475,0.78113097,0.45252293,0.42370558,0.27651757,0.42214116,0.2681862,1.7749625,1.0
