like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.9649208,1.30534,0.69363034,0.7365468,0.1201391,0.2434008,0.56359214,2.539886,1.0
4.73085,1.2934135,0.39533722,0.7795321,0.059510875,0.42797998,0.20335984,2.246262,1.0
4.2377696,1.1957091,0.44568896,0.67538893,0.51778454,0.48710343,0.76796985,2.7383099,1.0
1.2566237,1.3172925,0.7919436,0.20480211,0.869278,0.18588354,0.87139434,4.7559414,1.0
4.8730392,1.2584167,0.37971312,0.7056036,0.20165794,0.42995512,0.9915758,1.3597422,1.0
0.7518987,1.3195678,0.97709936,0.5009343,0.059428837,0.93316257,0.2887228,2.0324895,1.0
4.7810245,0.93868035,0.36563742,0.60342497,0.7553786,0.9315361,0.8198332,1.2298996,1.0
4.7403007,1.3104749,0.3944453,0.41859055,0.86292046,0.32870796,0.89736557,3.0106912,1.0
2.833805,1.1996331,0.5946171,0.68916726,0.1482582,0.43225965,0.7499173,4.02577,1.0
1.1360303,1.0338368,0.7460533,0.7745556,0.19961898,0.8813608,0.5892388,2.740272,1.0
0.6382187,0.39874384,0.899237,0.34237403,0.012514104,0.7681323,0.6116136,2.360815,1.0
0.77682835,0.5657744,0.81084234,0.80302614,0.14624791,0.7654788,0.9381457,4.8091135,1.0
2.5611753,1.0450504,0.5849082,0.813519,0.60049194,0.9299755,0.63742393,4.3714786,1.0
4.078951,1.382896,0.46370956,0.57691574,0.837922,0.12857336,0.38652915,3.7730212,1.0
4.931647,0.7684824,0.36675206,0.62820536,0.23010963,0.62623817,0.90924037,1.7505739,1.0
0.95222515,1.3656611,0.9166423,0.7244038,0.56167275,0.2701673,0.9020917,4.427637,1.0
0.98613876,1.3107302,0.85890734,0.71858776,0.56795806,0.21531464,0.52696806,2.422641,1.0
2.139136,1.1999475,0.6722802,0.109100804,0.52531165,0.4386114,0.53319246,1.4750048,1.0
4.3643193,0.8885547,0.40668535,0.7632842,0.26542798,0.9799115,0.90790546,4.1323586,1.0
1.5283443,1.202059,0.7490777,0.74096245,0.2060838,0.38103437,0.8374853,1.0167732,1.0
5.143885,0.7166615,0.33625448,0.6900849,0.8483599,0.7661839,0.5753827,2.9040513,1.0
0.94696414,1.1906674,0.87031496,0.27802888,0.28019106,0.4943874,0.41593966,4.5662165,1.0
0.95212454,1.3499347,0.9158467,0.94463915,0.42740774,0.275403,0.9084876,3.8428602,1.0
0.73614705,2.533079,0.94130284,0.055389825,0.15252054,0.86120415,0.52088684,3.7429926,1.0
5.5783362,1.0395445,0.3019291,0.1198847,0.17331396,0.66884273,0.3288596,2.4758692,1.0
1.590463,1.1348566,0.73800695,0.9293406,0.22612897,0.63897747,0.19641842,1.3625363,1.0
0.73500866,0.540592,0.9536833,0.8181574,0.3686918,0.7805473,0.8814173,3.9825356,1.0
3.7686317,1.362578,0.4962105,0.7274031,0.19395095,0.1885272,0.7573965,1.026087,1.0
1.0792232,1.149706,0.82302606,0.69191325,0.36581516,0.46865374,0.9308317,2.8109262,1.0
5.969275,0.8654076,0.25170022,0.87738174,0.7611742,0.83515406,0.624653,1.6277313,1.0
4.5847125,1.230819,0.40908602,0.76604074,0.35121804,0.57086,0.24675828,4.2004814,1.0
4.883654,1.1457024,0.37670073,0.6553981,0.5674838,0.59394985,0.3985108,4.9783797,1.0
1.0178609,1.2895473,0.8463695,0.8910557,0.6422159,0.26397243,0.9290994,1.8060488,1.0
0.76333416,0.9323189,0.85457695,0.7150264,0.80178076,0.86064744,0.09209528,1.7281891,1.0
2.635458,0.8829758,0.5879039,0.36650676,0.77962065,0.8292108,0.40653294,1.3423984,1.0
6.487919,0.969872,0.20483723,0.080573104,0.92823243,0.9111629,0.4208984,2.4777837,1.0
1.2179127,1.1293238,0.79421526,0.55741423,0.1088608,0.48908538,0.8307411,4.173633,1.0
2.230891,1.2909538,0.61882895,0.44912636,0.23572594,0.9091815,0.4249638,4.6179614,1.0
5.5988975,0.804335,0.2962392,0.69376093,0.7904241,0.6954346,0.5549291,2.512335,1.0
4.8920674,1.2951062,0.3783276,0.2999321,0.21915606,0.38534266,0.66335446,4.2565827,1.0
3.363874,1.1165824,0.5366396,0.49341622,0.72870725,0.49896246,0.93764764,1.5409791,1.0
3.1492715,1.1465617,0.55968326,0.65384424,0.5897843,0.53256184,0.5495099,2.2100458,1.0
0.77152133,0.85389096,0.96122396,0.033246297,0.84664696,0.6712526,0.6552933,1.520012,1.0
5.444925,0.9172849,0.302052,0.35902342,0.3268582,0.9500515,0.56444716,3.16491,1.0
3.0591934,1.0971107,0.5673067,0.04589707,0.7618451,0.6303166,0.26178294,3.947722,1.0
0.9962896,1.3505002,0.8079182,0.07058719,0.81228477,0.9638488,0.94137394,2.723828,1.0
0.7500886,1.9711881,0.96911037,0.29755747,0.8897148,0.7913858,0.8458019,3.4164653,1.0
4.0030227,1.0163757,0.46730503,0.031383485,0.015711244,0.5643361,0.9076125,4.3052406,1.0
2.0920026,1.026199,0.6734256,0.29382265,0.13175106,0.5522079,0.8210625,3.6627414,1.0
6.5367208,1.4964317,0.2048019,0.29992482,0.16519299,0.24474777,0.053598024,1.5118394,1.0
2.4486501,1.2375946,0.6349983,0.2731131,0.04267968,0.61541855,0.015473896,4.280024,1.0
1.1576024,1.194464,0.807059,0.7149503,0.8671138,0.5455119,0.21282077,3.473922,1.0
2.123632,1.1577619,0.6722741,0.9534837,0.680895,0.6525114,0.18261245,2.1596076,1.0
2.8679082,1.1522053,0.5560044,0.04530199,0.5891832,0.92004234,0.7830383,1.6929042,1.0
1.4400978,1.0107862,0.7505121,0.18138656,0.45395672,0.69294137,0.2261411,2.345516,1.0
6.4571753,0.9550968,0.20723738,0.9786934,0.76181227,0.7963481,0.65736806,1.8570129,1.0
5.17303,1.11896,0.34638202,0.883403,0.6139742,0.5456716,0.78896093,4.4541035,1.0
3.3454146,1.2804214,0.5407974,0.7805938,0.93444824,0.32832375,0.48653585,4.331474,1.0
0.9453282,1.223976,0.92911595,0.41421688,0.87313914,0.3929655,0.88657385,2.221464,1.0
2.3571343,1.4128252,0.60623574,0.36864096,0.43979922,0.9236366,0.37224758,4.279466,1.0
5.038302,1.241125,0.3620098,0.67830783,0.9129515,0.4987722,0.6590972,1.6627975,1.0
1.6321839,1.1830372,0.73286206,0.08372587,0.12117603,0.5691428,0.19579902,3.2161307,1.0
1.1508417,1.3491744,0.81214213,0.83369637,0.13110897,0.107419506,0.9075805,3.243777,1.0
0.9507834,1.2466094,0.92680734,0.7443462,0.85082984,0.43872443,0.26196948,1.1808735,1.0
1.9788513,1.192539,0.69088376,0.18978485,0.5061923,0.4802241,0.30019683,4.39531,1.0
4.760283,1.2177081,0.39095956,0.013620606,0.80776143,0.5225707,0.5298283,2.816749,1.0
6.5222836,0.9688961,0.20132692,0.30428883,0.17819579,0.7698304,0.5010899,4.693824,1.0
5.4765453,0.8012231,0.29925033,0.48742253,0.7167575,0.9864103,0.07814918,4.9309053,1.0
6.4844694,1.4919989,0.21037374,0.4458698,0.3763514,0.22517033,0.66740483,3.183612,1.0
