date,storage,inflow,outflow
2016-08-16,1020967372.331,3.481,34.969
2016-08-17,1018213007.755,2.825,34.704
2016-08-18,1015457250.515,2.545,34.441
2016-08-19,1012722668.522,2.530,34.180
2016-08-20,1010016209.311,2.599,33.924
2016-08-21,1007357989.267,2.908,33.674
2016-08-22,1004714427.994,2.830,33.427
2016-08-23,1002046211.721,2.296,33.178
2016-08-24,999372856.493,1.989,32.931
2016-08-25,996715657.179,1.932,32.686
2016-08-26,994087375.005,2.026,32.446
2016-08-27,991468801.271,1.900,32.208
2016-08-28,988851994.833,1.684,31.971
2016-08-29,986234877.592,1.445,31.735
2016-08-30,983620672.283,1.245,31.502
2016-08-31,981007472.395,1.024,31.269
2016-09-01,978395239.823,0.804,31.038
2016-09-02,975788334.864,0.637,30.809
2016-09-03,973236338.099,1.049,30.586
2016-09-04,970791078.560,2.072,30.373
2016-09-05,968343243.235,1.830,30.162
2016-09-06,965866962.000,1.288,29.949
2016-09-07,963370654.748,0.843,29.736
2016-09-08,960869925.313,0.579,29.523
2016-09-09,958374171.147,0.426,29.312
2016-09-10,955887496.285,0.322,29.103
2016-09-11,953409733.436,0.218,28.896
2016-09-12,950942733.508,0.138,28.691
2016-09-13,948489247.363,0.092,28.489
2016-09-14,946051882.669,0.078,28.289
2016-09-15,943631470.140,0.077,28.091
2016-09-16,941227452.099,0.072,27.896
2016-09-17,938839609.589,0.066,27.703
2016-09-18,936467936.291,0.063,27.513
2016-09-19,934113036.076,0.070,27.325
2016-09-20,931778458.841,0.120,27.140
2016-09-21,929470954.094,0.251,26.958
2016-09-22,927185867.879,0.331,26.779
2016-09-23,924910483.439,0.266,26.602
2016-09-24,922642071.766,0.171,26.426
2016-09-25,920382669.064,0.101,26.252
2016-09-26,918135629.476,0.072,26.080
2016-09-27,915902710.007,0.066,25.910
2016-09-28,913686465.302,0.091,25.742
2016-09-29,911495977.544,0.224,25.577
2016-09-30,909329960.476,0.345,25.414
2016-10-01,907169539.329,0.249,25.254
2016-10-02,905013410.710,0.139,25.094
2016-10-03,902866018.466,0.082,24.936
2016-10-04,900730491.664,0.063,24.779
2016-10-05,898607768.436,0.056,24.625
2016-10-06,896497964.350,0.053,24.472
2016-10-07,894401003.632,0.051,24.321
2016-10-08,892323537.609,0.128,24.172
2016-10-09,890267635.299,0.231,24.026
2016-10-10,888225387.074,0.244,23.882
2016-10-11,886191032.814,0.193,23.738
2016-10-12,884163853.896,0.134,23.597
2016-10-13,882145487.456,0.095,23.456
2016-10-14,880137526.315,0.077,23.317
2016-10-15,878140619.883,0.067,23.180
2016-10-16,876154981.734,0.062,23.044
2016-10-17,874180739.060,0.059,22.910
2016-10-18,872217770.214,0.057,22.777
2016-10-19,870265924.045,0.055,22.645
2016-10-20,868325107.227,0.052,22.516
2016-10-21,866395222.333,0.051,22.387
2016-10-22,864476180.003,0.049,22.260
2016-10-23,862567891.518,0.048,22.135
2016-10-24,860670260.523,0.047,22.011
2016-10-25,858783178.973,0.047,21.888
2016-10-26,856906533.600,0.046,21.767
2016-10-27,855040220.060,0.046,21.647
2016-10-28,853184132.038,0.045,21.528
2016-10-29,851338165.966,0.045,21.411
2016-10-30,849502191.885,0.045,21.294
2016-10-31,847676105.970,0.044,21.180
2016-11-01,845859802.440,0.044,21.066
2016-11-02,844053087.432,0.043,20.954
2016-11-03,842255743.407,0.040,20.843
2016-11-04,840467802.753,0.039,20.733
2016-11-05,838689218.348,0.039,20.624
2016-11-06,836919899.304,0.038,20.517
2016-11-07,835159763.626,0.038,20.410
2016-11-08,833408714.226,0.038,20.305
2016-11-09,831666651.840,0.038,20.201
2016-11-10,829933483.718,0.038,20.098
2016-11-11,828209097.455,0.038,19.996
2016-11-12,826493414.247,0.038,19.895
2016-11-13,824786344.807,0.038,19.796
2016-11-14,823088081.180,0.041,19.697
2016-11-15,821398364.779,0.042,19.599
2016-11-16,819716942.524,0.042,19.503
2016-11-17,818043717.479,0.041,19.407
2016-11-18,816378611.431,0.041,19.313
