date,storage,inflow,outflow
1982-01-02,567995118.340,312.685,235.855
1982-01-03,573961520.277,307.388,238.332
1982-01-04,579311081.696,302.470,240.554
1982-01-05,584091773.438,297.871,242.539
1982-01-06,588378096.680,293.929,244.319
1982-01-07,592201769.841,290.162,245.907
1982-01-08,595594246.872,286.580,247.315
1982-01-09,598566458.370,282.950,248.549
1982-01-10,601188092.344,279.981,249.638
1982-01-11,603560620.330,278.083,250.623
1982-01-12,605569643.720,274.710,251.457
1982-01-13,607203730.841,271.049,252.136
1982-01-14,608530082.273,268.038,252.687
1982-01-15,610096417.751,271.466,253.337
1982-01-16,612697974.415,284.528,254.417
1982-01-17,615702366.991,290.438,255.665
1982-01-18,619496667.291,301.156,257.240
1982-01-19,624845806.230,321.373,259.462
1982-01-20,631140438.502,334.930,262.075
1982-01-21,636048770.567,320.923,264.114
1982-01-22,639401872.747,304.315,265.506
1982-01-23,641428264.799,289.801,266.347
1982-01-24,642404685.180,278.054,266.753
1982-01-25,643923050.620,284.957,267.383
1982-01-26,647712981.349,312.822,268.957
1982-01-27,653880884.839,342.906,271.518
1982-01-28,663520699.128,387.093,275.521
1982-01-29,673449616.898,394.562,279.644
1982-01-30,682816543.029,391.947,283.534
1982-01-31,691433673.803,386.847,287.112
1982-02-01,700281077.363,393.186,290.785
1982-02-02,709512589.123,401.465,294.619
1982-02-03,717406134.286,389.257,297.897
1982-02-04,724795086.450,386.485,300.965
1982-02-05,730812884.676,373.114,303.464
1982-02-06,734954525.933,353.119,305.183
1982-02-07,737222267.023,332.372,306.125
1982-02-08,737970767.102,315.099,306.436
1982-02-09,737601704.767,302.011,306.283
1982-02-10,736392832.153,291.789,305.781
1982-02-11,734501266.136,283.102,304.995
1982-02-12,732101619.055,276.225,303.999
1982-02-13,729298815.681,270.395,302.835
1982-02-14,727846201.116,285.419,302.232
1982-02-15,735152651.071,389.831,305.266
1982-02-16,759197426.642,593.546,315.250
1982-02-17,800754263.348,813.488,332.506
1982-02-18,857691613.434,1006.650,347.653
1982-02-19,921946542.831,1108.170,364.479
1982-02-20,986439964.929,1148.790,402.338
1982-02-21,1046915769.468,1282.460,582.509
1982-02-22,1109801261.007,1380.150,652.309
1982-02-23,1175666869.807,1487.750,725.417
1982-02-24,1241256706.463,1557.360,798.218
1982-02-25,1294355890.610,1471.730,857.156
1982-02-26,1331705526.518,1330.900,898.613
1982-02-27,1342220193.995,1210.350,1088.652
1982-02-28,1344925718.158,1129.050,1097.736
1982-03-01,1342869021.585,1067.020,1090.824
1982-03-02,1339487378.560,1040.410,1079.549
1982-03-03,1336796361.047,1039.510,1070.656
1982-03-04,1332612983.361,1008.550,1056.969
1982-03-05,1328040715.659,989.280,1042.200
1982-03-06,1321659714.584,948.064,1021.918
1982-03-07,1313270652.647,898.736,995.832
1982-03-08,1303376269.945,851.376,965.894
1982-03-09,1292466700.799,807.640,933.908
1982-03-10,1283824355.536,809.290,909.317
1982-03-11,1282300039.649,887.405,905.048
1982-03-12,1284906579.534,942.529,912.361
1982-03-13,1290339113.362,990.670,927.793
1982-03-14,1295059631.128,996.050,941.414
1982-03-15,1298336591.180,988.914,950.986
1982-03-16,1299529895.641,968.307,954.496
1982-03-17,1299342932.514,951.781,953.945
1982-03-18,1297879261.528,932.704,949.645
1982-03-19,1295280688.977,911.981,942.057
1982-03-20,1291005430.332,880.222,929.704
1982-03-21,1285032404.903,843.583,912.715
1982-03-22,1277696995.567,807.376,892.277
1982-03-23,1269328790.595,772.671,869.525
1982-03-24,1260369989.618,742.136,845.826
1982-03-25,1251276776.020,717.210,822.456
1982-03-26,1242641536.666,700.946,800.891
1982-03-27,1235102365.881,695.298,782.557
1982-03-28,1228524366.394,690.797,766.931
1982-03-29,1222954749.275,689.505,753.968
1982-03-30,1218186211.754,687.871,743.062
1982-03-31,1214127627.812,686.945,733.919
1982-04-01,1211248637.467,694.189,727.511
1982-04-02,1208826488.862,694.134,722.168
1982-04-03,1205319282.684,673.919,714.512
1982-04-04,1201963636.062,668.435,707.274
1982-04-05,1199326174.648,671.118,701.644
1982-04-06,1195880713.642,654.491,694.369
1982-04-07,1190730088.045,624.045,683.659
1982-04-08,1184280614.697,595.878,670.525
1982-04-09,1176972351.874,571.424,656.010
1982-04-10,1169191661.669,550.929,640.983
1982-04-11,1161398128.813,536.163,626.366
1982-04-12,1158584245.333,588.626,621.194
1982-04-13,1171237799.396,791.346,644.893
1982-04-14,1196515815.916,988.273,695.703
1982-04-15,1224726645.616,1084.580,758.066
1982-04-16,1251665293.855,1135.230,823.440
1982-04-17,1274630432.679,1149.670,883.870
1982-04-18,1290124614.430,1106.510,927.179
1982-04-19,1298621049.717,1050.160,951.822
1982-04-20,1302132111.686,1002.830,962.193
1982-04-21,1302038273.694,960.828,961.914
1982-04-22,1299245203.673,921.330,953.657
1982-04-23,1294648041.404,887.011,940.219
1982-04-24,1290416500.822,879.039,928.015
1982-04-25,1289536368.527,915.310,925.497
1982-04-26,1293002526.490,975.572,935.454
1982-04-27,1299239665.105,1025.830,953.641
1982-04-28,1305623319.106,1046.500,972.615
1982-04-29,1311830430.656,1063.260,991.418
1982-04-30,1319004894.490,1096.630,1013.592
1982-05-01,1326366153.605,1122.040,1036.840
1982-05-02,1332601517.347,1129.100,1056.931
1982-05-03,1338612367.908,1146.220,1076.650
1982-05-04,1348006835.147,1216.900,1108.168
1982-05-05,1378158429.960,1299.150,950.173
1982-05-06,1407859305.878,1326.900,983.140
1982-05-07,1424700000.000,1307.230,1011.500
1982-05-08,1424700000.000,1275.730,1025.801
1982-05-09,1424700000.000,1261.920,1024.592
1982-05-10,1424700000.000,1256.900,1024.153
1982-05-11,1424700000.000,1250.810,1023.620
1982-05-12,1424700000.000,1236.680,1022.383
1982-05-13,1424700000.000,1221.930,1021.093
1982-05-14,1424700000.000,1237.910,1022.491
1982-05-15,1424700000.000,1291.350,1027.167
1982-05-16,1424700000.000,1369.630,1034.018
1982-05-17,1424700000.000,1467.350,1042.569
1982-05-18,1424700000.000,1560.480,1050.718
1982-05-19,1424700000.000,1659.910,1059.419
1982-05-20,1424700000.000,1740.960,1066.512
1982-05-21,1424700000.000,1778.340,1069.783
1982-05-22,1424700000.000,1794.130,1071.165
1982-05-23,1424700000.000,1840.060,1075.184
1982-05-24,1424700000.000,1922.890,1082.432
