like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
0.60694550,0.92086595,0.40696356,0.81456160,0.96784836,0.35218197,2.16856810,0.00000000,24910127.72711486
1.40298960,0.88045560,0.75747440,0.28985268,0.39584950,0.78924550,4.59148600,0.00000000,53893481.10232226
1.13300960,0.46628255,0.11746039,0.62557095,0.49184340,0.03746450,2.85220530,0.00000000,28250562.10371014
1.43242180,0.83572100,0.83221304,0.94009530,0.25964004,0.07295158,4.62623170,0.00000000,51219719.67415901
1.23726510,0.32745865,0.20417643,0.15744299,0.97602284,0.37810308,4.22268630,0.00000000,12416420.12228950
1.14145200,0.68259054,0.42023432,0.91833407,0.29643235,0.98180210,2.70772900,0.00000000,41814681.09558683
0.92604166,0.44315973,0.07123424,0.03000723,0.59345200,0.67677563,4.21863700,0.00000000,24990990.91468103
0.52228606,0.94349920,0.72915345,0.08442770,0.89799160,0.94555485,1.21655230,0.00000000,24031962.30788488
1.07755520,0.45287815,0.81142160,0.20755602,0.52280104,0.89491640,3.69278620,0.00000000,27083662.87821054
0.72779650,0.70774580,0.97918570,0.31340060,0.65672374,0.92573150,3.16151570,0.00000000,38647095.38469132
1.13247430,0.69245625,0.15512347,0.21129832,0.40108743,0.49703845,2.63758330,0.00000000,42373973.46380118
0.35956076,0.95851636,0.81060195,0.91369104,0.83714210,0.88831234,3.69223740,0.00000000,31507292.86509697
1.28294730,0.41327240,0.44653764,0.27543060,0.11181407,0.71321017,4.30119370,0.00000000,25332354.80968658
1.05107380,0.76071310,0.52074960,0.56767905,0.54944080,0.05454394,4.93079000,0.00000000,45808668.85123765
0.34431670,0.81475663,0.69798285,0.99845153,0.97734475,0.23536159,4.97926240,0.00000000,31024445.10759557
0.61738840,0.71731746,0.17170234,0.39710256,0.74872470,0.27709967,4.54807500,0.00000000,36382489.74503881
1.22175410,0.38519028,0.61759090,0.55699640,0.37699488,0.20540914,4.28387930,0.00000000,23561730.10503447
1.14736020,0.58442110,0.42380000,0.25915438,0.35020680,0.67931560,4.60425850,0.00000000,35778886.01226075
1.34755700,0.81798090,0.60234183,0.19692767,0.34848276,0.62951046,4.52864600,0.00000000,50097155.11972924
0.82399510,0.67420830,0.15761925,0.95855580,0.79049003,0.34938762,4.70344900,0.00000000,38051127.04020223
0.84013810,0.58205620,0.06500369,0.42298448,0.64287376,0.39394048,4.59907000,0.00000000,32198190.82201529
1.08300140,0.68035020,0.58733910,0.16498663,0.49226946,0.27274263,4.33741600,0.00000000,41336991.15525891
1.31643710,0.82866770,0.70865160,0.19760703,0.42796537,0.13107036,2.89127970,0.00000000,50699903.45881526
1.43290050,0.90876293,0.13703479,0.47427624,0.38882008,0.84029560,1.25317100,0.00000000,55635074.64379156
0.60152780,0.78808150,0.86116856,0.40656534,0.93234074,0.95704620,2.74335360,0.00000000,20830835.31030413
1.08174090,0.75728740,0.09844780,0.86008644,0.49310315,0.90844350,4.07393300,0.00000000,46022155.65963332
1.14579840,0.66898984,0.23575148,0.51224100,0.26252127,0.36657980,3.81038070,0.00000000,40988954.21055435
1.13962630,0.73582440,0.65633120,0.45623230,0.39004156,0.16690935,3.68460300,0.00000000,45043363.34414968
0.73575490,0.35523665,0.42651504,0.73376760,0.67288660,0.87080425,3.80193950,0.00000000,16699758.26956558
0.41147980,0.73161006,0.47041538,0.40000802,0.72671944,0.90234977,4.95060160,0.00000000,28024415.82602096
0.78802700,0.92668086,0.23804274,0.30483058,0.79504640,0.73829810,3.94742900,0.00000000,27711261.94768366
1.14428390,0.74066097,0.93329936,0.30184475,0.45682877,0.81834406,1.68809690,0.00000000,45246903.03371596
1.14291070,0.67440325,0.04219595,0.33027217,0.28683904,0.82925206,2.44842700,0.00000000,41314946.12428928
1.19553980,0.44145420,0.24899077,0.45007652,0.32302004,0.66681606,2.06910000,0.00000000,27025458.88489296
0.64839320,0.67070960,0.37910086,0.05723224,0.76423436,0.84427320,2.50757930,0.00000000,22686294.14322178
0.42407244,0.64538440,0.47309956,0.54123760,0.90450140,0.29302860,1.72967890,0.00000000,27752392.45882652
1.27466310,0.51471060,0.97141224,0.82950790,0.47147673,0.13368805,1.16590120,0.00000000,31528564.93525624
1.10360410,0.36318620,0.70958036,0.56490636,0.74246013,0.19778301,2.46755530,0.00000000,21105791.79398440
1.25677450,0.30774474,0.65366930,0.01276838,0.37449850,0.84470890,3.21662830,0.00000000,18808060.02943619
1.25580590,0.44947680,0.56908804,0.38155162,0.13147692,0.38577324,2.74523500,0.00000000,27550833.62006457
1.25049410,0.23936842,0.48982980,0.84642440,0.58201826,0.39228344,1.50671780,0.00000000,14391150.94147330
1.34654960,0.20655115,0.20087294,0.58660000,0.21329328,0.73817545,1.89174350,0.00000000,12650559.94374086
1.07387480,0.57948196,0.72666436,0.42538247,0.51886780,0.64774720,3.07224040,0.00000000,34951491.90940703
0.78581330,0.90040410,0.23736408,0.57737654,0.77168170,0.10570891,4.19395450,0.00000000,48939554.89341740
1.34696290,0.43108636,0.12810215,0.50098693,0.97766536,0.97447467,2.16503050,0.00000000,12129930.12021337
1.06398770,0.83908750,0.06265800,0.18375190,0.55858856,0.38928872,3.58414940,0.00000000,50195910.79846047
1.17117560,0.49204564,0.96613854,0.97433174,0.41378316,0.93163690,4.35271020,0.00000000,30097612.21210847
0.27548394,0.82696300,0.61766440,0.67513540,0.74998580,0.79156670,2.75589500,0.00000000,34192750.98502859
1.38302180,0.29855240,0.96747860,0.35888000,0.91397980,0.03345832,2.07344720,0.00000000,18075008.59241582
0.50736725,0.64668024,0.65828950,0.24909185,0.80206690,0.80727214,1.42945990,0.00000000,23549352.52544929
1.27312200,0.96378220,0.07085938,0.55734340,0.59029090,0.27398840,2.24573540,0.00000000,58227401.58041246
1.32736050,0.21683572,0.86664075,0.11268202,0.32913336,0.49147317,4.05852130,0.00000000,13263658.23033010
0.92450630,0.29611570,0.42783460,0.41894740,0.86406213,0.41445280,4.44182540,0.00000000,13757352.39032531
1.15398850,0.54346424,0.24696186,0.95679843,0.41664666,0.88594010,4.96690400,0.00000000,33233194.47049370
0.87639236,0.46590132,0.27696530,0.11014594,0.61891070,0.49228656,4.72718800,0.00000000,25801291.81726141
1.19545400,0.54700990,0.72107600,0.64581940,0.16371709,0.85553640,3.08677270,0.00000000,33526294.14711861
0.54886377,0.46542194,0.26196557,0.80844130,0.90829830,0.28580254,1.99794400,0.00000000,19734090.97489394
1.14052810,0.56300110,0.77216244,0.92259187,0.46637450,0.88371370,1.30691060,0.00000000,34355801.87286635
1.28907500,0.25506973,0.12419241,0.04421523,0.38876402,0.04488781,2.90202020,0.00000000,15573812.68658512
0.42701230,0.72455424,0.75714636,0.09527840,0.75511070,0.67958575,2.66279440,0.00000000,33632764.66683169
1.44295780,0.96080357,0.95600855,0.17030911,0.20636340,0.95284520,2.27075240,0.00000000,58817649.68597339
1.20798050,0.49857205,0.23565996,0.52943194,0.16709873,0.99207580,1.98252320,0.00000000,30556511.05883440
0.51400240,0.63476640,0.68107760,0.82250184,0.75723370,0.58523560,3.27563210,0.00000000,30873724.98942286
1.44566850,0.92211400,0.38014036,0.16660753,0.24790314,0.83044960,1.23011460,0.00000000,56474448.39404187
1.23087300,0.58237750,0.09654082,0.93367370,0.96944120,0.90658796,2.56188680,0.00000000,12466999.27967382
1.13087460,0.73586970,0.45152540,0.98257490,0.52402800,0.54701054,4.17499450,0.00000000,44869272.34263554
1.14690170,0.55854744,0.21675141,0.34949017,0.41969806,0.29605550,2.62492700,0.00000000,34149828.16918685
1.14911230,0.23501930,0.17962135,0.93481296,0.71841550,0.66653330,4.80132680,0.00000000,13097064.65549394
