like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
1.00055110,0.31614584,0.38962790,0.07323890,0.87654024,0.07049962,1.57772530,0.00000000,19480199.89600508
1.31883310,0.98211240,0.27158767,0.73102957,0.62593660,0.57723660,4.89681000,0.00000000,67628211.73634352
0.66657937,0.58474510,0.79324746,0.39838700,0.97665995,0.25608802,2.94368740,0.00000000,35631766.04059157
1.32129360,0.38032140,0.05097314,0.02975360,0.29277393,0.19147132,4.49407300,0.00000000,26577279.89869838
1.35359810,0.22192533,0.67271670,0.32267672,0.60346180,0.22162038,2.26161740,0.00000000,15338047.72382348
1.30064370,0.62728137,0.82698643,0.81371176,0.47945157,0.06777777,4.29375550,0.00000000,43810423.08893375
1.17188550,0.32985568,0.76312800,0.52968043,0.67248756,0.60068550,1.72048710,0.00000000,22601062.24241169
1.10117040,0.27178550,0.75420950,0.71173640,0.70216740,0.92381220,3.15554620,0.00000000,18060294.95422004
1.32019710,0.24657953,0.15687831,0.51540965,0.48004505,0.69456340,1.81030730,0.00000000,17155761.56978008
0.55161470,0.58035750,0.17330593,0.89397615,0.85587970,0.50109590,2.66418550,0.00000000,37256918.12193325
1.33029640,0.32599756,0.12399197,0.55087550,0.32608488,0.89323960,4.77782250,0.00000000,22773199.87596589
1.35747170,0.34623940,0.04286096,0.57307170,0.18386541,0.93235970,2.44163180,0.00000000,24203310.17617100
1.04962060,0.73078130,0.77484410,0.70499470,0.73391950,0.52299020,4.37483740,0.00000000,50115125.03552050
1.36381550,0.22605261,0.61932100,0.14315222,0.93321264,0.60412010,2.43627020,0.00000000,14352238.13097803
1.35343400,0.82283970,0.83891183,0.57371604,0.78374684,0.09229161,1.09130060,0.00000000,57133909.69811559
1.09152670,0.30136314,0.81878495,0.37329516,0.65847890,0.91007300,1.30914740,0.00000000,20479824.47293067
1.37448880,0.27830797,0.61992730,0.28579150,0.31910676,0.14970426,4.93464700,0.00000000,19443232.74952230
1.00815450,0.48850270,0.95704436,0.41320646,0.87606096,0.31298786,2.66919110,0.00000000,33250519.27163320
0.52852560,0.57704633,0.72302794,0.70593244,0.80130440,0.83523804,3.27657940,0.00000000,35666123.96681410
1.27851520,0.61862940,0.29743633,0.38802698,0.34083012,0.96074270,1.45369970,0.00000000,43226917.58247530
0.89680000,0.50915420,0.35495257,0.57610345,0.92641264,0.74110040,3.92215440,0.00000000,21904676.21199051
1.28217520,0.68985426,0.29801940,0.21454503,0.39934143,0.41774422,2.74424400,0.00000000,48189310.41322549
0.88601750,0.71526590,0.02205412,0.22848654,0.81464040,0.99196790,1.69560950,0.00000000,36087664.19826113
1.54643200,0.93054324,0.21864724,0.10364423,0.14811127,0.97468730,4.16345600,0.00000000,64644909.47722144
0.90410364,0.35397360,0.03470037,0.66005260,0.71923816,0.57957830,3.79910540,0.00000000,23605843.28697816
1.33962790,0.35753495,0.63985700,0.40179940,0.28755602,0.07830192,4.02781150,0.00000000,24986084.61365093
1.16620050,0.25842258,0.75672660,0.87417024,0.77545480,0.55666340,3.54955670,0.00000000,17321709.25557527
1.28936610,0.32407197,0.79263520,0.35687850,0.85364825,0.05865131,3.02553100,0.00000000,21764897.80022997
1.37399520,0.25364003,0.76442677,0.94034090,0.65609430,0.41811004,4.11038830,0.00000000,17676998.84513783
1.58818970,0.98383410,0.76548880,0.54950680,0.55101335,0.60311437,1.15889020,0.00000000,68158426.45410609
0.45577487,0.71008460,0.67875690,0.95345384,0.86513690,0.71372780,1.42267100,0.00000000,40912582.11191969
1.40711600,0.26632804,0.71580190,0.95091057,0.47581494,0.50350046,1.79863170,0.00000000,18601106.68419900
1.11190450,0.56765490,0.51991105,0.61642070,0.86544245,0.00531757,4.50815900,0.00000000,37392019.26738244
1.52607700,0.95608260,0.32099724,0.75139440,0.40204993,0.49585137,2.15035060,0.00000000,66342155.27435533
1.35822140,0.82367384,0.29564112,0.43953410,0.51857185,0.07823023,1.70848300,0.00000000,57297596.53857573
