like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
0.24914500,0.95837330,0.53483695,0.45011792,0.72984980,0.85668500,3.22914840,0.00000000,23509974.49031133
1.06653870,0.51621765,0.85964340,0.10216021,0.15905002,0.12939426,4.96830840,0.00000000,
0.34328067,0.61633280,0.73595613,0.30881834,0.80255884,0.51938230,4.05926280,0.00000000,14638139.72537364
0.18698184,0.95971660,0.85470927,0.51621200,0.79757050,0.90255016,4.84329130,0.00000000,21654193.19307299
1.28999880,0.73347700,0.80288480,0.10434698,0.17475920,0.34270462,1.15364990,0.00000000,
1.29359940,0.85443306,0.33583587,0.52316440,0.26897020,0.11488178,1.90864770,0.00000000,23378706.42459838
1.07781270,0.34396500,0.72645533,0.97471680,0.55227640,0.06907910,1.13448760,0.00000000,9403569.57555131
1.00267170,0.22445868,0.73017410,0.37372535,0.83425456,0.35269758,3.50643520,0.00000000,5751800.95803596
1.16483490,0.29525825,0.71229770,0.89736277,0.12445032,0.75924206,3.44959500,0.00000000,
0.32977557,0.61055950,0.71506140,0.98101400,0.84254240,0.60535820,3.83560400,0.00000000,14129959.85601573
1.00303590,0.53163177,0.30728242,0.86584220,0.33193228,0.05980252,3.74665450,0.00000000,14539585.16471102
0.88102365,0.87422764,0.34930113,0.57407755,0.71244395,0.10430708,4.69426730,0.00000000,22855417.85033496
1.07287010,0.93892103,0.95237580,0.17186801,0.52164793,0.61982930,3.44335320,0.00000000,25581770.17255320
0.59593886,0.84528230,0.20014733,0.50787730,0.87212510,0.81814700,3.87446830,0.00000000,9197085.83265238
1.14531870,0.66997960,0.24528469,0.85263604,0.20818582,0.89209950,4.92729000,0.00000000,18333887.65544409
0.74475950,0.43479040,0.67229897,0.36351478,0.54242706,0.66421030,3.55966730,0.00000000,11696059.61815571
1.33639920,0.95529723,0.22421120,0.04215433,0.13320790,0.97744495,3.97151140,0.00000000,26141587.16549122
0.97608330,0.22661670,0.63266000,0.48745695,0.62689440,0.82598144,3.75444100,0.00000000,5972992.50747698
0.37994727,0.61021847,0.64606860,0.54092830,0.83221850,0.79757530,1.59401210,0.00000000,12333701.70126881
0.98118836,0.37017924,0.69911855,0.49922833,0.74019927,0.00315651,2.87527510,0.00000000,9763693.01033506
1.03164920,0.22885720,0.56247050,0.39538026,0.32081340,0.92932737,3.73972150,0.00000000,6253926.73516823
0.95559540,0.49891716,0.35868860,0.55362710,0.30897212,0.87310500,3.09096100,0.00000000,13646029.29418069
0.83492910,0.29245263,0.98027330,0.99399847,0.71409280,0.57537276,4.74888320,0.00000000,7667269.09121820
1.28416510,0.95215577,0.23461138,0.22759871,0.21395959,0.83559537,2.34818240,0.00000000,26055557.89465778
0.94150907,0.44274247,0.47196007,0.26368564,0.98830680,0.82673550,3.24212930,0.00000000,5855123.72717947
1.08472900,0.82847230,0.45265880,0.32936114,0.37821698,0.70800180,2.64074420,0.00000000,22651318.33999484
0.88094866,0.37832636,0.37240013,0.86369234,0.38345430,0.87819546,1.79748480,0.00000000,10333932.75447930
0.50092030,0.55364335,0.73461510,0.91038513,0.62590516,0.89449020,3.84576500,0.00000000,14583331.84631700
0.60665480,0.57870317,0.73572590,0.71485420,0.65792860,0.59001374,1.66505470,0.00000000,15410134.62209211
0.29189873,0.68872136,0.28524745,0.40527624,0.74690570,0.68203086,1.44104150,0.00000000,17207840.44042470
