like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
1.31337440,0.79476060,0.25001633,0.74731890,0.11707750,0.82769180,1.51481440,0.00000000,14279176.87452844
1.29863210,0.57720155,0.18716644,0.52685285,0.17167510,0.34825104,3.47302220,0.00000000,10368430.46964315
0.39686838,0.64735230,0.15349150,0.18188787,0.56861410,0.14025606,4.50797130,0.00000000,11279537.89333633
1.34430300,0.46809830,0.55184174,0.82341623,0.13884540,0.32953212,1.46725310,0.00000000,8409367.92819036
0.56685984,0.86317277,0.71561530,0.88299820,0.77211480,0.47388142,3.01155520,0.00000000,15179081.60728478
1.09319640,0.93088865,0.61433550,0.89880770,0.29979953,0.98766404,3.73145840,0.00000000,16704729.65823548
1.77098980,0.43852097,0.26633063,0.91951780,0.85107860,0.82254410,1.94096650,0.00000000,5509402.86175211
1.48704550,0.20722347,0.57501410,0.46094406,0.98069010,0.19543532,3.97146500,0.00000000,3518574.01115394
1.26173110,0.83790505,0.63950220,0.59097860,0.38399320,0.03848566,1.71540530,0.00000000,15015559.58564511
0.99094224,0.22602512,0.04805519,0.39330006,0.52363014,0.62550650,4.30967400,0.00000000,3956356.44245915
1.26484050,0.38193180,0.60890720,0.97969860,0.43570358,0.12277305,4.70511250,0.00000000,6854768.95511502
1.22696020,0.55403290,0.82382905,0.76894950,0.39107698,0.12184335,3.58836960,0.00000000,9937721.90033493
1.04852160,0.65163124,0.58854590,0.49534506,0.32660878,0.91316300,2.85275440,0.00000000,11677427.19817932
2.67465850,0.62236290,0.12410580,0.78284130,0.83249277,0.62817400,3.44649270,0.00000000,9311923.03695368
1.22189030,0.54371405,0.24509105,0.47626913,0.22954307,0.78099585,3.67529370,0.00000000,9762682.01318850
1.42975140,0.45067418,0.50095300,0.22821088,0.72725534,0.84742180,1.24577120,0.00000000,6943070.61135857
1.23297760,0.65830284,0.47905174,0.71646220,0.28793920,0.42334300,2.82953050,0.00000000,11814277.90918106
1.07584170,0.35164464,0.58489670,0.73194690,0.59201550,0.27064487,4.21859300,0.00000000,6235561.23876279
0.85175186,0.42433995,0.03456397,0.82172420,0.71992770,0.25053450,2.49796340,0.00000000,7383320.73765692
0.52746280,0.86670260,0.74368070,0.08645725,0.53211170,0.80104820,4.35667900,0.00000000,15250146.42367898
1.18876240,0.48990148,0.97531956,0.41000462,0.50809073,0.42989758,4.36082600,0.00000000,8781101.49283310
1.96528270,0.54705703,0.37557122,0.01611716,0.87367390,0.94168980,3.36773040,0.00000000,5818614.83993475
0.49259080,0.45250785,0.20268378,0.85684747,0.43063120,0.99102354,4.45877840,0.00000000,8003268.91451283
0.90647733,0.68067560,0.46230830,0.67964470,0.48529693,0.48140916,4.26637460,0.00000000,12104567.23871155
1.24489940,0.95887405,0.40155032,0.83253810,0.39466578,0.46297708,3.31204440,0.00000000,17178958.91435425
