like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
23.14559200,0.24480727,0.43249460,0.78086096,0.23396666,0.71029365,2.19853660,0.00000000,286668.22295384
83.53628500,0.27877662,0.74879706,0.45796657,0.86102420,0.98471695,3.51290150,0.00000000,186885.76293498
14.06041000,0.77615464,0.25504932,0.82186127,0.91326480,0.07933611,1.08235550,0.00000000,799733.94857133
66.51507600,0.40980798,0.65565350,0.35801864,0.89177495,0.58542850,2.46694970,0.00000000,276043.77245530
4.23385000,0.80330620,0.99723960,0.87709790,0.31236514,0.13115257,3.49142980,0.00000000,985597.81544997
42.15278200,0.44618630,0.85761950,0.49627087,0.97997740,0.71064660,1.29541370,0.00000000,242412.78446825
118.64059400,0.86006176,0.05103516,0.03428833,0.55275250,0.70273190,4.06075530,0.00000000,699938.00089954
36.32626300,0.94101924,0.77429170,0.24919409,0.78039014,0.42063490,4.65941900,0.00000000,952638.01437302
56.48919000,0.86256320,0.72849417,0.15277256,0.67709610,0.62368035,1.38625540,0.00000000,823827.92374070
31.70198800,0.74425640,0.67151093,0.09655461,0.97122090,0.24218355,2.32699940,0.00000000,577086.17293351
9.03777700,0.95610136,0.83913887,0.17414220,0.45059940,0.00940643,1.86408570,0.00000000,1144954.69609394
32.75638200,0.71929294,0.35087988,0.24384832,0.62924750,0.05877179,4.03006000,0.00000000,761864.75643541
77.82644000,0.27722600,0.78883190,0.28620327,0.87346417,0.86764073,3.83898620,0.00000000,188558.75831220
179.73126000,0.57517856,0.00919707,0.25752255,0.82484174,0.92553824,4.49089500,0.00000000,254363.16069121
38.07293300,0.22946379,0.94163640,0.24855850,0.61707250,0.21258041,2.25172760,0.00000000,242437.50125461
55.26481000,0.31995723,0.72514080,0.00792135,0.93589750,0.11376671,2.46194900,0.00000000,240487.48762460
24.80141800,0.49050793,0.13795166,0.24609928,0.32893696,0.11645211,1.90715720,0.00000000,564794.99144109
53.00867000,0.23278077,0.75329280,0.22505264,0.85381990,0.14146495,1.28073070,0.00000000,195877.19080863
61.89015000,0.94713575,0.10975152,0.08992651,0.43922700,0.53547260,3.41933130,0.00000000,968185.11912099
18.45652400,0.45620656,0.86882280,0.22101171,0.53756710,0.35490704,1.06391850,0.00000000,521923.33731884
63.46102000,0.24777517,0.40926728,0.36657202,0.69346380,0.77999500,1.26726100,0.00000000,227828.75200962
7.34635970,0.63125426,0.17136413,0.86360466,0.22153746,0.10580712,4.05503100,0.00000000,769478.57400738
105.92702000,0.71175086,0.08650874,0.42961913,0.76210886,0.47883436,2.69030670,0.00000000,532424.15726233
9.04149100,0.53763600,0.06221359,0.77884555,0.19675100,0.06326205,2.18072990,0.00000000,653770.54842513
188.01932000,0.68906190,0.22657746,0.56172090,0.92466235,0.89176030,3.97881360,0.00000000,208125.17587181
18.69873400,0.97289940,0.94019806,0.74040216,0.58561350,0.56480010,3.98765420,0.00000000,1133408.57657374
69.30419000,0.88966835,0.37603343,0.46839952,0.76417400,0.44676960,3.32602520,0.00000000,786652.09094519
14.69658000,0.93459386,0.48648840,0.40477790,0.96387506,0.02581779,3.24889140,0.00000000,852794.03814112
