like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
1.88179110,0.54186660,0.85072940,0.84541550,0.36959684,0.27373797,2.05645500,0.00000000,23897752.06044017
0.57716910,0.32417040,0.83167180,0.82593930,0.84302485,0.22627520,1.08413260,0.00000000,13139918.97904534
2.31598450,0.68597640,0.94704247,0.67657125,0.14746575,0.25254962,2.61572360,0.00000000,30139268.88517913
2.79942900,0.82565720,0.16827218,0.21143143,0.29248667,0.68950270,3.75586150,0.00000000,36160592.70810497
2.88424160,0.84975725,0.72886230,0.77354395,0.28188944,0.11209445,2.15480400,0.00000000,37193447.57021064
1.11450830,0.97804140,0.35783860,0.62964046,0.96771330,0.43623313,4.08369640,0.00000000,17564160.10768866
0.60646350,0.27438787,0.94479810,0.49170200,0.67723880,0.85861630,3.57063720,0.00000000,11015981.47073269
2.02558600,0.61439556,0.83182660,0.38636190,0.44812050,0.55227600,4.40969230,0.00000000,26903624.54373027
1.26592000,0.31994015,0.35915506,0.20204690,0.48969182,0.13690768,1.13095680,0.00000000,14266099.03520605
2.64521670,0.83987284,0.83062590,0.44523704,0.70160370,0.18982199,3.56838940,0.00000000,35770852.64355277
1.33327810,0.70171610,0.47158307,0.37512603,0.75491154,0.50236960,2.26807760,0.00000000,25727458.00688700
0.61269206,0.37194005,0.53066677,0.01836351,0.98713475,0.53332610,4.08017870,0.00000000,9605387.90238265
0.62440430,0.42507082,0.29325816,0.16479366,0.58683570,0.95447000,4.27909000,0.00000000,16992108.43046946
1.86135070,0.64513355,0.68175990,0.88318360,0.63288736,0.44671908,4.89541530,0.00000000,27749521.86031121
2.96664620,0.97359640,0.32122037,0.58030164,0.64476240,0.39717934,4.84333700,0.00000000,40873556.46413603
1.69947610,0.50065356,0.04356942,0.95111910,0.54712330,0.27498270,1.60586890,0.00000000,22008323.12611528
2.33751200,0.69650620,0.84041184,0.74492570,0.32252404,0.75226873,1.26144210,0.00000000,30561516.77695716
1.46620710,0.46806050,0.31320852,0.75217664,0.49713730,0.58659450,3.33413980,0.00000000,20468934.68939046
2.75546030,0.86949780,0.23051406,0.64306414,0.60539620,0.34967235,2.17352460,0.00000000,37430265.92109394
0.36179763,0.34310660,0.22672324,0.82932675,0.85197120,0.79066586,2.42410760,0.00000000,10598822.23185885
2.82844470,0.83361450,0.67168134,0.94975734,0.15634239,0.45862064,2.59152940,0.00000000,36503678.78894392
0.51038580,0.43823922,0.26268053,0.83851194,0.94130170,0.27806410,2.37432380,0.00000000,12444276.18713231
0.32194957,0.38802870,0.97090880,0.50599510,0.95874540,0.45992535,2.82903460,0.00000000,12255295.04163536
