like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
0.95170695,0.46008220,0.83532690,0.54844624,0.60078910,0.54930990,1.50412570,0.00000000,44262397.37391155
1.26370310,0.93413305,0.37806980,0.52502240,0.16154684,0.56615770,1.44018910,0.00000000,81587391.93370162
1.44253040,0.21222840,0.06866898,0.49024360,0.14890528,0.74693550,2.36133720,0.00000000,22124896.51849170
0.79859084,0.80694280,0.31114250,0.35375953,0.68857490,0.68480253,1.14352890,0.00000000,56661110.36490826
1.62903150,0.33703712,0.33329730,0.37454668,0.86718550,0.59872690,1.42129430,0.00000000,22623856.26779288
1.25736980,0.84995160,0.60535896,0.78698860,0.14202781,0.12972257,1.88644600,0.00000000,75420433.37380074
1.05443020,0.29508504,0.24821945,0.67514160,0.63413520,0.26148950,4.12134270,0.00000000,29489321.86166834
1.25784400,0.93547570,0.09870508,0.80251630,0.43795002,0.42240626,3.21361020,0.00000000,81844527.55319217
1.36541150,0.29428843,0.16161619,0.81382674,0.28206450,0.59285384,1.96095000,0.00000000,30148367.18469374
1.25220060,0.82410884,0.74664813,0.15949927,0.48875326,0.12630543,4.37817430,0.00000000,73252964.95996110
2.45157430,0.78091860,0.65665430,0.87644920,0.94481426,0.34937036,2.11430620,0.00000000,38555141.05063403
1.30704260,0.54890025,0.99282690,0.01770556,0.21200213,0.43953160,1.62279390,0.00000000,52766804.81145141
1.25251760,0.59609740,0.59068686,0.87478430,0.40981194,0.11434960,4.40478600,0.00000000,56699058.20683887
1.11938830,0.56329215,0.66949135,0.32556888,0.70646060,0.02804223,2.78739120,0.00000000,53456210.89622596
1.00963740,0.37787280,0.86401224,0.24385315,0.55189574,0.71231080,3.53672430,0.00000000,37352369.07246927
1.38334140,0.25591013,0.30166340,0.13693564,0.28982350,0.72124493,4.34481140,0.00000000,26438044.43818354
2.53479670,0.65900826,0.29682913,0.84626850,0.90647805,0.69938236,3.75071790,0.00000000,23586070.32708624
1.33800470,0.39461030,0.37014310,0.43168488,0.13222030,0.58270110,1.24237310,0.00000000,39686214.95851482
2.96068840,0.50816965,0.24487732,0.57642436,0.83900577,0.75387883,1.45982890,0.00000000,22902968.44576127
0.77031590,0.85767025,0.72514410,0.32110512,0.88811994,0.18142120,2.50697900,0.00000000,65813140.93641340
0.69872993,0.49021652,0.73103195,0.06322662,0.81061316,0.10319141,4.58841320,0.00000000,45190272.97549336
0.94128860,0.33717757,0.26230043,0.80734664,0.97879030,0.07429888,1.53063190,0.00000000,29412311.08890298
1.30669000,0.55460500,0.46088210,0.06331729,0.18877438,0.20336524,2.27412700,0.00000000,53535048.83601665
1.02534060,0.83383960,0.17083575,0.75553750,0.78272830,0.06201079,2.62595180,0.00000000,72580386.55657373
2.52400200,0.44004098,0.04404669,0.83632980,0.87945163,0.53745570,2.63155900,0.00000000,23411708.21598680
1.52254120,0.35536608,0.56113005,0.40376055,0.81205460,0.50924220,1.17655350,0.00000000,27941481.82859858
1.09309650,0.67364620,0.63337030,0.36421123,0.52094024,0.92022390,2.81616850,0.00000000,61169958.89780877
0.84481955,0.27966450,0.83604240,0.44973302,0.63826750,0.69749020,3.41532700,0.00000000,27126794.69524843
1.06753310,0.32979286,0.98270070,0.83641310,0.84629370,0.54182480,4.11532450,0.00000000,28486425.57229865
1.19803330,0.79184294,0.16826327,0.70491064,0.68307096,0.05200218,3.31883500,0.00000000,71169268.29970838
1.41535650,0.62021220,0.66189480,0.95114900,0.32617468,0.02353236,3.33773000,0.00000000,58554325.35253814
1.21126630,0.74506060,0.15419239,0.88098276,0.64661586,0.13360362,2.18481600,0.00000000,67547256.89610104
1.31764840,0.48093800,0.70559340,0.21113910,0.26887820,0.02492300,4.78764720,0.00000000,47296177.83032040
1.04481790,0.23508808,0.38757187,0.27152820,0.51875880,0.91993713,1.15508010,0.00000000,23844252.01654428
0.77031500,0.74230940,0.02419108,0.50021994,0.70955235,0.40997478,2.72669480,0.00000000,59343079.44177955
1.37597010,0.33874124,0.41197026,0.42924540,0.93580960,0.41043144,3.00095630,0.00000000,22013765.84212795
1.22384320,0.35435444,0.11304303,0.25967258,0.77929705,0.28517154,4.85473540,0.00000000,29853960.44848419
1.06961270,0.83166265,0.18573414,0.95496017,0.65814030,0.43769032,2.81850080,0.00000000,69238813.42815556
1.48223510,0.37216806,0.85998390,0.39054810,0.85934600,0.71470225,4.88502650,0.00000000,27294196.04465019
2.08975800,0.83388400,0.49494693,0.86585940,0.97206960,0.53800170,3.94713430,0.00000000,27534942.26489656
1.32431600,0.39924730,0.51094335,0.67042816,0.55685836,0.02727164,1.76266340,0.00000000,40017031.06311343
