like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
1.5256877,0.51824534,0.7651181,0.014745881,0.08011512,0.5183844,1.1755356,0.0,1.1140798270171903
1.5659685,0.25031054,0.7020656,0.16672969,0.11391081,0.6190364,1.0102972,0.0,1.1176562277631041
1.5695426,0.22154471,0.6759724,0.058138903,0.009178961,0.5940069,2.6222084,0.0,1.1192702120637201
1.5198182,0.46733502,0.78596514,0.88597274,0.072997,0.5350565,3.8386228,0.0,1.1129931940663296
1.5434233,0.2956679,0.7093751,0.28320342,0.16252957,0.71633345,2.22412,0.0,1.1151858488425637
1.4972934,0.33842745,0.8214528,0.6238795,0.0015629015,0.66202295,2.8445435,0.0,1.1114477018281932
1.4504589,0.34177208,0.896126,0.11067592,0.2551956,0.779599,2.4040182,0.0,1.1001876882327146
1.4567463,0.6486905,0.9312676,0.4353252,0.23389769,0.9335409,2.1767573,0.0,1.104474099083783
1.5037104,0.35310322,0.79147995,0.70828027,0.34276208,0.82454944,3.1249902,0.0,1.109268455434282
1.5625446,0.2751952,0.6736237,0.65832114,0.46346688,0.90636647,2.981748,0.0,1.1155319541781612
1.4625218,0.30316672,0.8710539,0.5443254,0.4008408,0.8651939,2.588483,0.0,1.1044674773013674
1.5602183,0.24870472,0.6908701,0.28662992,0.43432248,0.5177464,2.5137339,0.0,1.1185310206710355
1.461165,0.5786859,0.9567274,0.79317015,0.22690548,0.87212265,1.7547578,0.0,1.1098349478871485
1.5630192,0.23054886,0.6810694,0.51518714,0.18751593,0.6950704,4.1821885,0.0,1.1177597494879405
1.543886,0.46695548,0.72004944,0.69571507,0.38899252,0.65653175,3.6085784,0.0,1.1155271711695531
1.4559302,0.46359736,0.90747195,0.27349043,0.35066932,0.76335984,3.102251,0.0,1.1054585840446378
1.4892495,0.5700963,0.83745015,0.6702656,0.2855249,0.70250726,2.1065552,0.0,1.1107849039932196
1.5026058,0.56537604,0.8165211,0.24795821,0.15081,0.55380774,3.2784317,0.0,1.1122933079488586
1.5350121,0.42402104,0.7211713,0.13950908,0.48066163,0.7379981,3.2893076,0.0,1.1131033892089377
1.4939406,0.5271051,0.8508192,0.8937707,0.16046233,0.5158583,1.204704,0.0,1.111998887779526
1.5122977,0.45666894,0.79678184,0.4804178,0.21924548,0.50101715,4.237662,0.0,1.1130354903876931
1.5719197,0.55495584,0.6726969,0.32771346,0.309509,0.7530933,2.757276,0.0,1.1178570745767524
1.4702799,0.42196482,0.87064403,0.47084418,0.44010106,0.70092225,1.2239065,0.0,1.1108642875678094
1.5064569,0.26325205,0.7879067,0.3758629,0.15340929,0.66211957,4.245175,0.0,1.1126093189782753
1.5213993,0.31820214,0.7597625,0.52383107,0.33191726,0.6580966,1.2709439,0.0,1.113516449179166
1.5094773,0.2594334,0.7403016,0.043386504,0.25075352,0.8669974,4.4613247,0.0,1.1014941195484858
1.5409194,0.48530516,0.7179128,0.34234738,0.018682713,0.92606854,3.6917584,0.0,1.110214846169502
1.4716953,0.33541876,0.87928575,0.7618822,0.30332834,0.9227966,4.4789853,0.0,1.1075516883934016
1.4580005,0.6445577,0.91897804,0.21239467,0.26946288,0.7915005,3.9510279,0.0,1.1067209023181053
1.5391515,0.26296875,0.72794527,0.58495,0.059429396,0.66860795,4.323558,0.0,1.1148175040608694
1.4815946,0.3895427,0.84245956,0.42339736,0.2794676,0.72738665,4.7723336,0.0,1.1099359790030883
1.493518,0.64863783,0.84793645,0.811513,0.14442332,0.85196567,1.0251032,0.0,1.1107425023022501
1.5048437,0.44534487,0.82887995,0.8780123,0.27086547,0.98672956,3.2126446,0.0,1.1079379785027594
1.4593999,0.42107236,0.92789364,0.89672583,0.4772173,0.5876216,4.030752,0.0,1.1123133313579014
1.449412,0.51470643,0.9207903,0.12967104,0.2577352,0.8671138,1.819719,0.0,1.10189612502221
1.5183026,0.58483094,0.76346934,0.027018527,0.080365956,0.8406771,1.0356519,0.0,1.1119006267596563
1.5134196,0.46960828,0.7839006,0.10442665,0.21252057,0.5735203,1.4636225,0.0,1.1131696458957254
1.5236499,0.2695892,0.7642138,0.8334942,0.14810869,0.9822474,2.7031937,0.0,1.1066451356111826
1.502507,0.4196016,0.7850923,0.1598603,0.38653114,0.72589684,4.157138,0.0,1.11068982329451
1.4524685,0.4278553,0.8683844,0.37970412,0.36756352,0.986699,1.3474543,0.0,1.088436511293031
1.4680805,0.20319772,0.8404957,0.44483247,0.4307926,0.80749816,4.0370655,0.0,1.101567077154358
1.4647806,0.64658237,0.88891226,0.101799235,0.4815258,0.82089996,3.9256582,0.0,1.1055455052409842
1.4656205,0.6618456,0.9584995,0.28354898,0.004770885,0.5458505,1.5801505,0.0,1.112532111759487
1.4534997,0.39369747,0.9075502,0.46534523,0.40246376,0.8089915,1.8376747,0.0,1.1045714412330012
1.4625663,0.65177506,0.95696396,0.52230155,0.41988346,0.5139569,2.8366354,0.0,1.112844772081137
1.5738342,0.39568436,0.67819154,0.734879,0.27342698,0.55720735,4.597988,0.0,1.1189227352778692
1.46801,0.6031307,0.9370957,0.16057801,0.13669333,0.50627285,4.463436,0.0,1.1128034338728943
1.4660034,0.3487554,0.93171185,0.86348873,0.19956972,0.809944,3.5228953,0.0,1.1098448152190934
1.5014999,0.6126849,0.8046043,0.5297005,0.42648894,0.80723053,2.6625328,0.0,1.1099275704832738
1.432911,0.27759483,0.9538884,0.19640946,0.08940899,0.8731945,1.3843085,0.0,1.0973041333827076
1.478261,0.4521454,0.8599072,0.63444614,0.16660078,0.8073642,4.353323,0.0,1.108025801110744
1.4582365,0.24544142,0.90428025,0.575692,0.09264,0.8816188,2.628715,0.0,1.1044469095138187
1.482569,0.35146585,0.81931937,0.26348302,0.23501581,0.7791177,3.3282013,1.0,1.104027379236037
1.4645815,0.4618847,0.89921916,0.884245,0.49727824,0.72353,2.4589252,2.0,1.111415713607715
1.5013974,0.63414603,0.8316093,0.82783276,0.062445346,0.5435226,3.9780235,3.0,1.1120006900461916
1.4707001,0.34564003,0.8478154,0.24662024,0.3077327,0.77419937,2.8485534,4.0,1.1029174507615505
1.4556403,0.5439862,0.96613646,0.24565943,0.45320863,0.5567774,2.8659515,5.0,1.1127589369989799
1.4670655,0.46773234,0.8942241,0.5550415,0.25014767,0.7362777,3.6009395,6.0,1.109981467209089
1.4866382,0.43195817,0.8234192,0.2760352,0.35626724,0.72902507,3.0406296,7.0,1.10976124842161
1.4629723,0.47785336,0.9207311,0.44642663,0.27084488,0.68783146,4.5011797,8.0,1.1114383925103342
1.5006993,0.2684681,0.72236127,0.25784472,0.3478203,0.97324854,3.7682972,9.0,1.093770933738411
1.4630755,0.38735166,0.88957757,0.3641145,0.31677327,0.7502721,2.591961,10.0,1.1074647608638366
1.4700711,0.42694435,0.87530756,0.32124472,0.29684716,0.7281069,2.9187336,11.0,1.1096293878340482
1.4585685,0.42476943,0.9114566,0.6332598,0.38408408,0.74165547,2.546945,12.0,1.109883650740999
1.4690665,0.26073408,0.91016376,0.58817387,0.16698211,0.6223738,2.18618,13.0,1.1119663525989714
1.477109,0.26204842,0.8106976,0.11541709,0.066981,0.8551755,4.2515707,1.0,1.0987758360096749
1.4702234,0.66082054,0.92787963,0.41060722,0.15820174,0.5546749,2.99226,2.0,1.1123099289165528
1.4598844,0.5954262,0.9426073,0.864779,0.4459787,0.81322765,1.8460352,3.0,1.1108319654563146
1.4466999,0.37846848,0.96170765,0.54620576,0.28478056,0.9083352,4.802884,4.0,1.1047409590140003
1.4759498,0.39125732,0.8541539,0.6171155,0.35864553,0.8078711,3.199054,5.0,1.1073375200800653
1.4660466,0.42676964,0.8871915,0.58295953,0.35054827,0.7821415,3.2269201,6.0,1.1074698867006596
1.4510272,0.41336575,0.9524268,0.60631794,0.25607994,0.8899677,4.3096046,7.0,1.1064234379485667
1.4438894,0.48568872,0.9634439,0.49737132,0.4718321,0.8576943,2.3442397,8.0,1.1051507405671728
1.4571481,0.33140042,0.8915438,0.5294904,0.4059428,0.805433,3.7215133,9.0,1.1048614869908855
1.4557871,0.50793064,0.93478984,0.6808813,0.39235812,0.8084331,2.738578,10.0,1.1085649324446918
1.454321,0.42983288,0.932672,0.69752437,0.4110027,0.72189224,3.6600878,11.0,1.110814632717666
1.4395783,0.32749024,0.9532003,0.49846375,0.48043475,0.8277332,3.5581744,12.0,1.1023481501234285
1.4556977,0.4300335,0.91353625,0.511707,0.363312,0.80324817,3.2207396,13.0,1.1058116184296838
1.490872,0.38888985,0.8227943,0.6848911,0.22850886,0.9144691,2.4711483,1.0,1.1082075764015553
1.4961675,0.38551712,0.8290135,0.870765,0.30579185,0.8594095,4.2845726,2.0,1.110057108062626
1.4736584,0.63497716,0.90052116,0.9000488,0.3760404,0.7522904,3.3151288,3.0,1.1114161973886068
1.4875288,0.25871694,0.8212303,0.06025312,0.4632256,0.6373226,3.2422485,4.0,1.1124250034130079
1.4530952,0.5727126,0.9693778,0.23854798,0.43661305,0.6441302,2.2344575,5.0,1.1125603582879358
1.476617,0.25938377,0.8579107,0.49599442,0.25107202,0.71686995,4.501055,6.0,1.1102960522053675
1.4432664,0.39584097,0.9471244,0.43480456,0.43078893,0.79068154,1.3286912,7.0,1.103580578284575
1.463038,0.56522375,0.91680217,0.6443237,0.33755144,0.737254,2.5347295,8.0,1.1104483040053887
1.4256033,0.57600904,0.9539208,0.12230959,0.10938381,0.97041786,3.809062,9.0,1.0928116901660005
1.46516,0.60271466,0.8944012,0.17350219,0.14979957,0.74890864,4.650866,10.0,1.108710984180072
1.457047,0.5538777,0.9172071,0.28207043,0.22460298,0.77397144,3.497576,11.0,1.1061925600867704
1.4396983,0.2216211,0.9329935,0.40054727,0.15909214,0.8788091,1.1260873,12.0,1.1042479459290564
1.4442589,0.37714323,0.93651783,0.2430443,0.06618697,0.9041623,4.9701257,13.0,1.1004275095931018
1.4880514,0.2384804,0.84674925,0.8359042,0.12799974,0.9337582,2.711841,1.0,1.106638317658164
1.4343525,0.3189288,0.86669016,0.14168128,0.13979505,0.9380197,2.8188233,2.0,1.088609816934466
1.4598235,0.6493587,0.9421733,0.54765207,0.074194625,0.74714077,1.3426849,3.0,1.1102017561171904
1.4972467,0.2859922,0.7880976,0.13838643,0.2595911,0.7370719,4.737952,4.0,1.1090274744951167
1.4679466,0.5886777,0.93514967,0.22489789,0.14652906,0.5279508,4.3149543,5.0,1.1126295304177205
1.4595968,0.5418951,0.91803694,0.026948497,0.20459199,0.7169727,1.7022275,6.0,1.1103730802872207
