like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.4792008,0.6200996,0.75253624,0.6978622,0.23792537,0.7457942,4.9767604,0.0,0.5235655437995976
0.53470117,0.27978548,0.75565875,0.73283553,0.09149785,0.8900221,2.6124194,0.0,0.5461220228459626
0.4635447,0.6122157,0.83684814,0.38797253,0.2965789,0.6222712,1.8077978,0.0,0.5401360955723262
0.45275658,0.52209985,0.7612833,0.28343585,0.031227456,0.61329985,3.4855876,0.0,0.5045859501156775
0.47918406,0.37788746,0.8342189,0.63981795,0.049060542,0.6352822,1.4834783,0.0,0.5221524654470034
0.46094763,0.6652398,0.8044603,0.17750365,0.09870418,0.68400306,2.9301338,0.0,0.5043505171738022
0.47939503,0.50879645,0.703734,0.91227704,0.2809455,0.6489985,2.014983,0.0,0.5447168943151448
0.50156665,0.29730442,0.8678341,0.34111127,0.3361775,0.62768006,1.533492,0.0,0.560877575378741
0.49880734,0.48202625,0.8907339,0.5946308,0.16075581,0.70949125,1.9174613,0.0,0.4931520872198252
0.71187294,0.54748094,0.93492776,0.17635876,0.45226777,0.88055396,1.3795394,0.0,0.7045754792261808
0.5770942,0.42350253,0.72427374,0.22110467,0.30626813,0.9229398,1.0507735,0.0,0.584645637657152
0.58108944,0.53142774,0.9126876,0.4447901,0.45206445,0.71264786,1.7561647,0.0,0.5596413022149405
0.47710684,0.3187075,0.70694464,0.98970985,0.35589108,0.7189192,3.969081,0.0,0.5662766572351997
0.59544235,0.30363837,0.84465355,0.016591478,0.27331132,0.7592622,1.2556809,0.0,0.5888084134358823
0.5311183,0.5093626,0.74103415,0.8359728,0.0019721345,0.89510596,1.9048752,0.0,0.6040375492888311
0.7496794,0.39058656,0.9423683,0.13910285,0.10232087,0.9238518,2.8687754,0.0,0.6444533658389378
0.5292819,0.4373131,0.88303655,0.68216497,0.19752759,0.8233817,3.7783144,0.0,0.5147846403143322
0.5081092,0.35480767,0.96734947,0.68975914,0.45178157,0.55904263,3.1224985,0.0,0.5697024329160909
0.45278051,0.56121284,0.8178916,0.24977393,0.3399887,0.5865438,4.428844,0.0,0.5343690323656826
0.5173872,0.3763436,0.9552631,0.44197935,0.15215155,0.63155323,3.8790758,0.0,0.5404873601852601
0.66204923,0.47003695,0.8659224,0.12423981,0.25476897,0.8584917,2.4030013,0.0,0.60476004597016
0.67025447,0.33973974,0.9600086,0.5190019,0.3532936,0.97694266,2.348446,0.0,0.6588675010432847
0.48868653,0.3421561,0.93269193,0.6258429,0.049472034,0.6051698,1.7579907,0.0,0.5005909019905929
0.4968431,0.33464286,0.8838825,0.11559368,0.106712274,0.60699105,4.149111,0.0,0.5465082665594824
0.49451476,0.4911914,0.95058763,0.3749227,0.1773065,0.5776136,1.7286459,0.0,0.5456452943236442
0.45857388,0.48527756,0.7086134,0.3355139,0.030803937,0.7010672,4.6604986,0.0,0.49891425828369185
0.5603163,0.583495,0.8693066,0.69254285,0.13746995,0.91942203,3.8983274,0.0,0.577702926623762
0.51065326,0.4078347,0.7070739,0.5422691,0.23714091,0.8556905,4.1933246,0.0,0.5255303219620266
0.4838389,0.61622196,0.7113851,0.055660017,0.06430536,0.5115408,1.8288759,0.0,0.5414423728803042
0.4590103,0.21301068,0.73081374,0.5174371,0.060717005,0.6270017,1.7359473,0.0,0.5021264695630505
0.5512325,0.47221017,0.90189695,0.9946803,0.15093656,0.79799706,2.5208023,0.0,0.5940068254232329
0.49984354,0.52474225,0.8708175,0.99028236,0.3806525,0.7266042,4.0462565,0.0,0.5609941527867408
0.67010075,0.21607038,0.7865801,0.20279898,0.02038245,0.8443778,1.6998702,0.0,0.6248032843176111
0.6499245,0.3752698,0.851544,0.38689253,0.12615652,0.8981076,1.6132904,0.0,0.5835901886254445
0.49326682,0.33932415,0.9460218,0.42992562,0.21876635,0.5486752,1.85357,0.0,0.5514423220280841
0.5918794,0.3557317,0.9265545,0.69036025,0.44858283,0.7948981,4.7093525,0.0,0.5718965508130867
