like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.6822374,0.54011595,0.7857571,0.14697434,0.14528252,0.5730715,1.4223051,0.0,0.7708641554907143
0.79555213,0.46375236,0.85684866,0.9777752,0.4944557,0.8858188,3.8921442,0.0,0.7754882680665288
0.68511355,0.48144835,0.9584938,0.928615,0.003879725,0.79299194,3.7797441,0.0,0.7472474995338325
0.7626008,0.28300622,0.742453,0.50798416,0.4259828,0.6691658,3.994848,0.0,0.8046249175416303
0.78058785,0.55868,0.91705,0.1964473,0.3315381,0.810351,1.8019983,0.0,0.8222665953055357
0.7120721,0.521719,0.723263,0.16882938,0.035282813,0.83576536,1.2839426,0.0,0.7945245096190275
0.81659,0.3407117,0.8606208,0.5057658,0.40161914,0.9206161,1.7055212,0.0,0.877261969851978
0.68806106,0.4516489,0.82690495,0.9387515,0.04250096,0.94174373,2.365173,0.0,0.755548092331293
0.6850793,0.55799115,0.76866454,0.90850604,0.057466086,0.5201355,4.367603,0.0,0.7677158073504634
0.7387113,0.5274354,0.71481466,0.09582853,0.48225006,0.51902425,3.820549,0.0,0.7879385787626596
0.82786876,0.263543,0.94276977,0.48691872,0.3443651,0.76770896,3.6323378,0.0,0.8356642872802809
0.8697296,0.27625364,0.8547671,0.24012376,0.094832264,0.89709514,3.184911,0.0,0.9326031579232352
0.684231,0.26718286,0.8093527,0.85413307,0.35979384,0.6103163,4.0909534,0.0,0.7775679180062081
0.7871325,0.4208516,0.7422943,0.39546376,0.40513855,0.9336868,4.968536,0.0,0.8710570539179708
0.8351313,0.3869753,0.9268127,0.18352436,0.13582328,0.79722375,3.5741308,0.0,0.8500993527364288
0.705012,0.4141458,0.6897394,0.27627316,0.105337694,0.6573682,4.9795885,0.0,0.8016098794927756
0.8716316,0.48230764,0.923161,0.34212744,0.48736456,0.6236429,3.2467375,0.0,0.7976029810541906
0.8909016,0.25787303,0.94867057,0.017938422,0.4768958,0.55015403,4.7730336,0.0,0.7888145310529271
0.6945729,0.21024579,0.7367198,0.29198134,0.2600125,0.5288179,4.5988345,0.0,0.7864068856383961
0.69116956,0.5339768,0.9623336,0.1711782,0.395739,0.5181566,1.0474048,0.0,0.7672208797861194
0.6958383,0.6609229,0.8692682,0.62192917,0.23224168,0.7929741,3.964992,0.0,0.7797660147752252
0.72976553,0.548481,0.7257916,0.24759072,0.41147694,0.8248435,2.2159321,0.0,0.8067430852489971
0.71685416,0.45421672,0.74318177,0.42572683,0.231776,0.774418,2.3976002,0.0,0.8026097259368921
0.75190854,0.50617766,0.73469955,0.03611801,0.23408514,0.8309286,2.84176,0.0,0.8288545828170247
0.6992514,0.22093977,0.7443046,0.8705188,0.27896625,0.8325338,3.723966,0.0,0.7920463796076439
0.6992538,0.25243202,0.7483721,0.7159169,0.26457235,0.6721351,2.4953294,0.0,0.794710144942708
0.79418856,0.36135414,0.7801229,0.17243488,0.104943246,0.9813517,2.7183623,0.0,0.8835695500456785
0.69354796,0.56582564,0.683093,0.8732642,0.26360476,0.78137887,1.2693496,0.0,0.7784611896102973
0.7163205,0.45085692,0.9373769,0.6941468,0.39978027,0.69669235,2.6551528,0.0,0.7905284849485243
0.680575,0.6260142,0.9363586,0.71173453,0.08294818,0.65231985,2.1614733,0.0,0.7580359050312966
0.7058169,0.27894124,0.89778405,0.770254,0.052849017,0.7778717,4.240424,0.0,0.7822454414688519
0.7602227,0.49907258,0.75292134,0.12063012,0.45578936,0.67859274,1.6059667,0.0,0.7966349151581914
0.7149784,0.24718116,0.8999696,0.7422769,0.38077497,0.70415205,2.4521585,0.0,0.7946969472941364
0.6840923,0.42438465,0.9286629,0.5621272,0.26796693,0.5808915,1.8044207,0.0,0.7711414947754447
0.77186817,0.32565922,0.8031177,0.46396482,0.007236733,0.88273853,3.5621567,0.0,0.835178924375913
0.77216405,0.26597536,0.8975779,0.46693227,0.12839916,0.78377676,3.1883442,0.0,0.8145193662676992
0.6790714,0.20137982,0.9567318,0.93866915,0.12763637,0.5210675,3.3463845,0.0,0.7491335849276222
0.6933926,0.50342375,0.70236254,0.8594093,0.03705977,0.9665337,4.3296447,0.0,0.7768407018513968
0.8325015,0.3778381,0.6901146,0.33257157,0.4972882,0.7131718,3.4702008,0.0,0.818002078439293
0.882928,0.34868285,0.84320986,0.1722696,0.2805409,0.8616319,4.9842563,0.0,0.9259937238759677
0.69457436,0.30895722,0.87746716,0.53914684,0.0238216,0.70230335,1.3597976,0.0,0.7762309251426495
0.7719842,0.4745598,0.76310927,0.16900793,0.18675722,0.96672535,4.614844,0.0,0.8611299480026401
0.84822434,0.5641095,0.87310565,0.09563076,0.41199142,0.88294667,3.7687435,0.0,0.8971791623416824
0.6863276,0.463597,0.8951699,0.56018347,0.30402312,0.5664998,2.3011107,0.0,0.7737717059920589
0.9126115,0.28960747,0.8834768,0.21806037,0.342416,0.8494933,4.9089074,0.0,0.9501554937822327
0.7045656,0.23905368,0.91847277,0.88004106,0.12429005,0.96693265,3.1228733,0.0,0.7707852793697556
0.7768869,0.64680696,0.82663035,0.010438375,0.48419672,0.70561314,4.601868,0.0,0.7992609350103976
0.77761036,0.37425187,0.77790964,0.97939175,0.4897233,0.5449805,3.2940416,0.0,0.7804715720706064
0.6890297,0.50275904,0.8111522,0.6977685,0.08805823,0.7083438,2.8936226,0.0,0.7810966582404507
0.7457843,0.48385805,0.72180367,0.20874266,0.32017446,0.8243522,3.4897864,0.0,0.8224286643605373
0.9324715,0.2673571,0.8660748,0.18899179,0.46490407,0.89193785,1.6914157,0.0,0.9687425728802093
0.7002898,0.33302122,0.79886633,0.3205299,0.1695997,0.60657007,3.5579927,0.0,0.7848952924874515
0.68482596,0.30357382,0.72574466,0.86548156,0.37454948,0.63445026,3.2924967,1.0,0.78470183567794
0.6923201,0.21363465,0.80012655,0.80311304,0.2077074,0.6695661,2.7648063,2.0,0.786755248311426
0.6993537,0.3797256,0.8694051,0.73677516,0.3013506,0.6845555,3.0641932,3.0,0.7838033734610104
0.68782806,0.42924288,0.75806326,0.91743267,0.014950114,0.8908266,3.2454991,4.0,0.7685186062508043
0.6811335,0.41035065,0.9051616,0.88318807,0.37216312,0.63948107,3.8938575,5.0,0.7686525003267849
0.67964405,0.3949838,0.9303695,0.8905933,0.21581747,0.5063412,2.8605912,6.0,0.75288184125057
0.69826937,0.38162753,0.7620846,0.57968026,0.15409058,0.6645519,3.8812325,7.0,0.7910530754186088
0.68342406,0.4147445,0.7957628,0.9575007,0.08140353,0.64999354,3.101445,8.0,0.764967977580587
0.68751925,0.38329297,0.7851894,0.7434186,0.16687544,0.6642808,3.36693,9.0,0.7835525220728266
0.67929655,0.5124686,0.81123793,0.8215763,0.3399297,0.578381,2.1091695,10.0,0.7653267560402739
0.6780801,0.6156221,0.86493385,0.9825841,0.26774734,0.6472308,3.109438,11.0,0.7538883627100528
0.686307,0.4049148,0.79179746,0.89253825,0.14385274,0.75005716,3.232364,12.0,0.7717235557783849
0.6800336,0.21953332,0.8085759,0.9612246,0.22983359,0.6411351,1.2957954,13.0,0.7640404547861323
0.7940225,0.46743947,0.80286324,0.82123816,0.48577088,0.89528966,3.6725886,1.0,0.7875885205384255
0.75265205,0.43310228,0.8937249,0.24413915,0.1606643,0.71945125,4.018599,2.0,0.7953455932961967
0.71256393,0.3877348,0.77926326,0.76512015,0.29495108,0.9637752,4.960988,3.0,0.7997173579765257
0.68280715,0.3915089,0.8503283,0.937949,0.11756015,0.57409114,4.7616835,4.0,0.7579413864166392
0.7199668,0.38979653,0.70032537,0.9544662,0.4566961,0.8874407,4.839122,5.0,0.7854842544404992
0.7211178,0.43216705,0.7731738,0.38325083,0.2199291,0.7565207,3.345619,6.0,0.802615458852438
0.68464196,0.4105042,0.77033025,0.9413158,0.0397947,0.7007551,4.8302484,7.0,0.7673102209070979
0.7018992,0.38765416,0.7800956,0.7570132,0.21643089,0.7905775,4.4761043,8.0,0.793143316408078
0.6851538,0.63967454,0.74502116,0.78165394,0.21395561,0.8734098,3.7911706,9.0,0.7702257290047501
0.6839313,0.39489922,0.89300406,0.960309,0.0854812,0.50999826,2.551691,10.0,0.7517557482080007
0.68947726,0.3568389,0.7820021,0.5827797,0.1797734,0.58363473,4.1714063,11.0,0.7801169339262344
0.6857476,0.379777,0.86804515,0.8149256,0.06570022,0.69440615,3.9174056,12.0,0.7705228540392627
0.68624115,0.62884814,0.7766996,0.2958485,0.38665023,0.54358435,3.2514935,13.0,0.7810765347549112
0.6819765,0.48715502,0.96529305,0.6255435,0.17136893,0.52390903,2.903772,1.0,0.7585358523561918
0.71522427,0.42739937,0.6959003,0.4379129,0.04133518,0.7913531,2.795521,2.0,0.8059896765186002
0.7369308,0.38787282,0.6751657,0.50198376,0.13842715,0.9473814,4.3565426,3.0,0.834921235245877
0.8229352,0.54327124,0.893324,0.11842456,0.36692587,0.7931608,3.1070395,4.0,0.8413009771632389
0.7171359,0.50870854,0.7798304,0.32318342,0.25951687,0.76355857,2.0820255,5.0,0.8001080871994369
0.6803359,0.20975986,0.92711926,0.5366377,0.31740043,0.5158276,1.1736931,6.0,0.7573222200669721
0.7222202,0.3929129,0.765444,0.45865986,0.15979607,0.780794,3.2199035,7.0,0.8026485353788286
0.6891535,0.47493988,0.7356924,0.29583395,0.31010103,0.53505826,3.3224733,8.0,0.7863087377439877
0.68348855,0.43742457,0.8759582,0.5055919,0.018988034,0.5255635,3.3413844,9.0,0.7645160855664005
0.6924446,0.37371558,0.8760931,0.5228398,0.09249585,0.64002013,2.0085132,10.0,0.7787703033373868
0.70970076,0.414576,0.8118776,0.43313774,0.16157424,0.6996116,2.6554282,11.0,0.7969965432215576
0.70419055,0.43595234,0.7988564,0.455797,0.120271325,0.69764054,2.4796228,12.0,0.7946371187616901
0.70134056,0.47452375,0.78677297,0.29639128,0.11136767,0.6989695,1.8768927,13.0,0.7939442892157971
0.74264,0.5264846,0.7264833,0.56487566,0.47092605,0.66442555,4.413504,1.0,0.7994338922404416
0.716188,0.4131212,0.94976705,0.6282972,0.011684502,0.79985976,2.0343595,2.0,0.7790456774314952
0.6833876,0.5536834,0.7500553,0.86059546,0.3610902,0.8097291,1.1692222,3.0,0.7708312016387087
0.7226405,0.24797803,0.68242437,0.5369208,0.17765264,0.7684155,4.1940317,4.0,0.8108545754103489
0.6796035,0.24213573,0.7602817,0.9756667,0.35654986,0.7772135,1.4760276,5.0,0.7678872781479611
0.68747264,0.6148994,0.84648305,0.37962848,0.15473056,0.68833786,1.4325854,6.0,0.7728461513855089
0.70139295,0.64847714,0.93807256,0.60235155,0.22425827,0.90721935,1.1224326,7.0,0.7708837914330045
0.79506934,0.44916517,0.8707787,0.065575846,0.28741688,0.92067474,1.1080445,8.0,0.8562518325333978
0.68687373,0.59873676,0.799739,0.6638039,0.14210857,0.7590494,1.3165882,9.0,0.7719906345475431
0.8052373,0.53262407,0.7602175,0.31851268,0.4795316,0.8649478,2.085258,10.0,0.8288287134889791
0.7482656,0.40320408,0.88171345,0.2556113,0.2846233,0.64839303,3.1854026,11.0,0.7889951310625163
0.6786135,0.3341241,0.7775503,0.95848405,0.33055365,0.56301016,2.1049178,12.0,0.766719949867149
0.6983462,0.22117203,0.70022655,0.49633396,0.24147408,0.60299027,3.0109308,13.0,0.7954259413930479
0.69345254,0.39288583,0.81552655,0.52878773,0.17170727,0.63062215,3.0078013,1.0,0.7833046868167965
0.6807633,0.22939882,0.9114076,0.26158294,0.13761777,0.5866437,1.116199,2.0,0.7630300065974155
0.7007503,0.56676966,0.6836214,0.5185564,0.43965662,0.6711596,4.9666576,3.0,0.8026879774755676
0.6958589,0.38871622,0.8230805,0.63186663,0.1924126,0.6606081,2.6866755,4.0,0.7856409992050039
0.6797457,0.43943602,0.9073713,0.9296143,0.15029523,0.650027,2.8274002,5.0,0.7527129627761723
0.67969006,0.36424547,0.82911885,0.7457507,0.34080666,0.59717566,1.2943543,6.0,0.7657729876909092
0.68379265,0.6299255,0.7529604,0.68817806,0.27211347,0.7017696,4.8990197,7.0,0.7766350034564499
0.7542829,0.42228976,0.92408496,0.3085449,0.13907945,0.7523566,2.2528746,8.0,0.7946244417837494
0.69695175,0.65688586,0.80309963,0.004699266,0.024361067,0.72222453,2.0292215,9.0,0.7893834601938828
0.6850334,0.6658995,0.7323205,0.8219282,0.02239486,0.7082669,4.76949,10.0,0.7724523681750677
0.6808541,0.4071873,0.88062465,0.86406565,0.15407102,0.5808833,2.2745867,11.0,0.7579315502055861
0.68004507,0.3872566,0.85464233,0.86557984,0.1760374,0.60697675,3.3890088,12.0,0.7608538664432866
0.68898165,0.4563688,0.775929,0.87664306,0.13898884,0.8048924,3.3623903,13.0,0.7731963391367105
0.69241744,0.4608566,0.8050904,0.5248123,0.18421917,0.62916696,2.6592689,1.0,0.7826291688740614
0.68322945,0.66534925,0.76328903,0.8405456,0.03823305,0.6831823,3.854732,2.0,0.7692560554249959
0.6820772,0.51090187,0.8055896,0.8705475,0.16088508,0.5752874,3.4911132,3.0,0.7633739144962834
0.70331603,0.6393576,0.93621415,0.68650496,0.31591812,0.8948143,4.576646,4.0,0.7720179530048118
0.7032245,0.22767535,0.85026324,0.9989986,0.027002037,0.8182428,4.47787,5.0,0.7545927527513592
0.6843639,0.510615,0.7697367,0.8145168,0.27366254,0.70633864,1.740141,6.0,0.7753786485926257
0.6857686,0.54297674,0.8358829,0.6279705,0.19330819,0.6503056,2.2117388,7.0,0.7763190317974612
0.674203,0.5958413,0.91190886,0.8941492,0.35735473,0.58852875,1.7519312,8.0,0.7579957611290271
0.70065325,0.5403322,0.674266,0.69493043,0.45578396,0.6484713,3.0729313,9.0,0.7995681895977257
0.6839952,0.44551608,0.8877177,0.7275267,0.2838055,0.59731054,2.1748464,10.0,0.771513283375593
0.68138266,0.46895242,0.86372006,0.8077263,0.28150377,0.6145113,2.3903608,11.0,0.7654149579210222
0.6817514,0.522473,0.8311451,0.753055,0.21136297,0.62704355,2.4228215,12.0,0.766210556352536
0.6828911,0.49378678,0.755429,0.7783306,0.35826236,0.62569416,2.9125857,13.0,0.7782487205597172
0.69346607,0.57765204,0.7166732,0.34800285,0.23142783,0.70237243,4.363564,1.0,0.7951974752155822
0.69026613,0.6559939,0.695103,0.09286585,0.102823325,0.5895819,3.0239532,2.0,0.7780577100337659
0.69143116,0.49384725,0.78999996,0.54936963,0.17545937,0.6610761,3.63604,3.0,0.7870375650574403
0.7434061,0.42868292,0.84435683,0.58474964,0.073164515,0.92379105,3.0292735,4.0,0.818826376706594
0.68520147,0.46952635,0.9018644,0.46180204,0.26083338,0.5813642,1.8600793,5.0,0.7724505519441671
0.6871982,0.4364059,0.84389347,0.68079776,0.16064265,0.63974315,3.1752884,6.0,0.7759942618461206
0.6860339,0.6279167,0.83530265,0.88762015,0.16983885,0.89463526,2.6289334,7.0,0.7558878796272552
0.6778635,0.31925654,0.9128803,0.99655694,0.22329594,0.7074269,2.4920082,8.0,0.7525575970337388
0.6817481,0.28947383,0.88893086,0.88748235,0.23604126,0.69516885,1.2809024,9.0,0.7600578992018088
0.6975756,0.53108466,0.8014993,0.45087385,0.3029178,0.64984524,4.966727,10.0,0.7877060378597213
0.68277997,0.4056569,0.9233262,0.9026313,0.10190152,0.7054861,3.3244941,11.0,0.7571500028388508
0.6820494,0.6351711,0.7820412,0.49588034,0.32289827,0.56403166,2.6831865,12.0,0.771526137297599
0.8143915,0.60729235,0.93139493,0.31315866,0.42794532,0.8254424,4.037252,13.0,0.8287066533877383
0.6817423,0.5125961,0.736655,0.9984522,0.3073271,0.7489626,1.4320751,1.0,0.7701625318659338
0.6954361,0.35043702,0.7585266,0.5686235,0.25639692,0.6228412,2.5245924,2.0,0.7883458003754208
0.6906166,0.40753204,0.7793896,0.6824288,0.2370706,0.65522724,2.6147945,3.0,0.7879992788277417
0.75191545,0.49209794,0.704456,0.6815368,0.47866595,0.9251414,1.7412119,4.0,0.8060063928517159
0.6811626,0.4987815,0.73539805,0.95918703,0.28568298,0.69989514,3.7192757,5.0,0.7691846770948176
0.68421495,0.5636001,0.80100656,0.7323984,0.2994555,0.674622,1.9344352,6.0,0.7754654074856391
0.67980415,0.39153567,0.9342388,0.92522556,0.08860529,0.61920637,1.6421103,7.0,0.7501999892988337
0.7714303,0.4310633,0.8887529,0.5288134,0.28541994,0.92015433,1.7099994,8.0,0.8406068918473735
0.6919826,0.45876667,0.7985004,0.6760781,0.17353527,0.6839721,2.545421,9.0,0.7863097301307607
0.74801564,0.647601,0.9036681,0.27961394,0.1603944,0.89719325,4.998599,10.0,0.8090984376529166
0.68183225,0.34800872,0.75637984,0.9716237,0.27008027,0.8920447,1.1854782,11.0,0.765594295779965
0.7127682,0.5341467,0.8656158,0.5520277,0.21362671,0.78026134,3.4796462,12.0,0.7860687582543769
0.7376175,0.40319702,0.8433914,0.23035066,0.36610034,0.7662273,1.0747967,13.0,0.7860763619433565
0.6802863,0.4152013,0.8995256,0.87366104,0.17432836,0.6516281,2.8387077,1.0,0.7580034000156957
0.68059546,0.4492864,0.9134533,0.754994,0.20762058,0.5655874,2.5759144,2.0,0.7607147795674044
0.67806995,0.4758732,0.89200914,0.929913,0.2899657,0.5152009,1.3164905,3.0,0.7550531406979416
0.67984086,0.4887141,0.88626134,0.8239503,0.3613001,0.5941492,2.1142156,4.0,0.7667253555162518
0.68328846,0.6659588,0.8545173,0.28724852,0.038548313,0.53708935,1.0627636,5.0,0.760727430166021
0.68090796,0.54865843,0.8648814,0.60199296,0.13866162,0.57124174,1.704265,6.0,0.7616955298529978
0.6806754,0.48473242,0.8847966,0.739077,0.1804094,0.5730367,2.1203356,7.0,0.7598634996035284
0.6924545,0.54179996,0.8515177,0.43910372,0.12099153,0.6491488,2.244849,8.0,0.7799368296072907
0.6797659,0.4887282,0.81268394,0.91776097,0.2979449,0.66717046,1.7070054,9.0,0.7643558262712988
0.7013071,0.42221504,0.6786579,0.16786209,0.020780819,0.7706241,1.0516863,10.0,0.7820674528871718
0.67919487,0.4383332,0.90068513,0.82914144,0.22241591,0.57867473,2.4837513,11.0,0.7574205323319676
