like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.63711363,0.2475223,0.805375,0.20823321,0.4620914,0.66907686,4.45102,0.0,0.631577195080314
0.53339845,0.59378916,0.8145137,0.30160618,0.43432084,0.5440026,1.5828233,0.0,0.5130423804758344
0.5959515,0.33157465,0.7840389,0.31016886,0.3621037,0.7797873,2.4353147,0.0,0.6018496434475866
0.577081,0.2459118,0.8749443,0.05748855,0.18717875,0.6410139,3.1411595,0.0,0.5562908374616242
0.5448482,0.2888775,0.70941067,0.818566,0.40833908,0.77406144,1.8179533,0.0,0.5324915785578349
0.465138,0.48855266,0.8829102,0.80105793,0.20437913,0.52556837,1.6582828,0.0,0.4748732806400642
0.47826302,0.6201433,0.8360737,0.30201778,0.07340634,0.6163327,2.3424973,0.0,0.4915436468051255
0.6134096,0.37032607,0.8075951,0.4050295,0.495279,0.65236187,3.9104624,0.0,0.5998214808089715
0.6480985,0.25588697,0.7462949,0.016372608,0.48525783,0.9239248,4.8110867,0.0,0.7234944773257457
0.60309637,0.25864005,0.9183348,0.18653506,0.10936165,0.80822253,3.1758094,0.0,0.6389962856364018
0.5339223,0.34593406,0.7921902,0.7589771,0.34569553,0.76082766,2.4808474,0.0,0.5220776263816046
0.5361483,0.31814903,0.87839955,0.35678792,0.002014682,0.7638641,2.7046852,0.0,0.55259553293503
0.58199364,0.42862174,0.6836603,0.301904,0.47524226,0.7602278,4.4168067,0.0,0.5841519747695726
0.50682485,0.2858348,0.7609482,0.2731742,0.037730705,0.66353345,1.7150518,0.0,0.5137284558150131
0.6136482,0.40064543,0.7716871,0.43912545,0.4954516,0.8373155,4.5617485,0.0,0.6377366785019765
0.45363352,0.5282299,0.7527834,0.6292161,0.2157517,0.98515195,2.425632,0.0,0.4734970526013941
0.46891683,0.3101374,0.7291489,0.8982645,0.25624943,0.532052,3.477554,0.0,0.4804474134355958
0.51681685,0.64507526,0.67323893,0.68668705,0.49822637,0.5232253,4.092881,0.0,0.5042294253354439
0.49112588,0.5804987,0.92817295,0.60815656,0.25899413,0.535605,4.070299,0.0,0.4826167650533806
0.4851764,0.44870418,0.9562273,0.40102932,0.016427347,0.53971225,4.291509,0.0,0.4858094996760265
0.54190224,0.39229876,0.92909265,0.40671077,0.1918346,0.70783794,2.547481,0.0,0.5400629869399409
0.5757069,0.5430578,0.9583265,0.53239185,0.48478487,0.5107213,4.4490843,0.0,0.5348662235524323
0.4923639,0.2649267,0.79106796,0.47235805,0.018602358,0.5841196,2.8052797,0.0,0.4962447171041713
0.45635566,0.60684335,0.67737865,0.35851657,0.08574771,0.77743244,3.73127,0.0,0.4808684716653675
0.5099808,0.39438093,0.8594045,0.6893544,0.23081763,0.8374326,1.659245,0.0,0.5277348169665801
0.45191476,0.53656554,0.7243187,0.95399237,0.2195583,0.91487813,3.479753,0.0,0.45922737193782925
0.54216987,0.2060912,0.8813359,0.33484802,0.022725353,0.6896121,4.4527903,0.0,0.5403810040952584
0.5526893,0.41075084,0.7955327,0.14592576,0.23107372,0.6812025,4.1858273,0.0,0.5441131102501094
0.4467329,0.48477188,0.6801017,0.88792616,0.13756453,0.85340637,4.4825344,0.0,0.46684150991130724
0.48025817,0.4512483,0.74342895,0.5519259,0.07877374,0.9101235,2.0549705,0.0,0.5146728444449707
0.51763207,0.55776703,0.72035295,0.16453062,0.39814767,0.58462167,1.4278982,0.0,0.5045329750848448
0.6139479,0.30397674,0.87405163,0.36676124,0.36170787,0.76756567,4.917572,0.0,0.6176805726262714
0.44673648,0.43591508,0.8600729,0.83641267,0.084514,0.94451517,2.7094052,0.0,0.47119690606537024
0.44399527,0.6276741,0.8652908,0.9630467,0.009749118,0.7110009,1.8680165,0.0,0.4628564484210562
0.50481945,0.25856322,0.68375796,0.46676224,0.15813854,0.6023076,2.7794151,0.0,0.5056907576011649
0.5223716,0.3777886,0.76829994,0.8760068,0.4262368,0.96421224,1.4767431,0.0,0.5063906504210258
0.4807631,0.6073362,0.78322065,0.18981333,0.09825107,0.6203926,2.476422,0.0,0.49319602723251177
0.53103876,0.49178466,0.8854945,0.53863835,0.31238872,0.62686324,3.8436382,0.0,0.5112912667645203
0.53267723,0.3328765,0.7966127,0.53720367,0.2154139,0.8076768,2.0796752,0.0,0.5518119547938024
0.52463603,0.33767822,0.83842623,0.21596867,0.16291079,0.90953004,1.1811683,0.0,0.5562553165771054
0.5564155,0.3351434,0.6990284,0.04234911,0.05054638,0.94253033,4.6418853,0.0,0.6040410048499718
0.47933373,0.41496667,0.79228324,0.6698517,0.015323107,0.80758137,3.7768,0.0,0.5075288867048993
0.49000296,0.38071546,0.6806269,0.6586536,0.28494558,0.56676465,1.7908511,0.0,0.4882288286986223
0.4929798,0.26217946,0.94726264,0.5041421,0.29709512,0.5482731,1.2185549,0.0,0.48177443449054325
0.4666258,0.63889796,0.8943221,0.6866336,0.16236413,0.6123836,4.6223106,0.0,0.4823110291070969
0.5139278,0.5864691,0.8241777,0.288271,0.19562359,0.7890599,3.7484086,0.0,0.5320103296467812
0.47850946,0.3942528,0.715233,0.68728,0.21572228,0.53538114,4.5197186,0.0,0.48534084215170126
0.4478798,0.51621264,0.7801971,0.88597333,0.13761553,0.86308736,4.4022655,0.0,0.4684478635177558
0.4836657,0.5732729,0.79067796,0.05882812,0.012940291,0.5930692,4.0664206,0.0,0.49148334215777445
0.54163927,0.6497762,0.8743556,0.17344825,0.30960724,0.79215443,2.7282286,0.0,0.5493830745423924
0.4469949,0.5879025,0.96745664,0.89432454,0.047418963,0.6561723,2.097659,0.0,0.46809414766291335
0.5162744,0.33887368,0.877108,0.54218006,0.26427045,0.58972657,1.9709624,0.0,0.50223601183772
0.49113974,0.4869176,0.74028,0.4857006,0.14128815,0.74223334,2.7894692,1.0,0.5114164292608582
0.45482162,0.6118295,0.80808,0.68142706,0.054623697,0.67386186,1.7028346,2.0,0.48178687313583146
0.49947977,0.43409848,0.813853,0.6085758,0.16188407,0.75417346,2.319593,3.0,0.5170547865021347
0.45441347,0.46309668,0.7788672,0.83438224,0.010729931,0.7864199,3.5871174,4.0,0.48018415128978864
0.48609552,0.40571362,0.7924834,0.56195885,0.03988007,0.6561992,2.937317,5.0,0.4990977850316375
0.4494882,0.51654255,0.94566095,0.913595,0.11198044,0.8211812,3.388196,6.0,0.46962588399893246
0.46350753,0.6585088,0.69304943,0.8552263,0.29872254,0.70787513,4.757792,7.0,0.4772661193359785
0.4612743,0.46223983,0.9299053,0.8734951,0.20991285,0.54731435,1.3568435,8.0,0.4679413104868483
0.4571233,0.39628196,0.77804303,0.82753557,0.14134537,0.6869485,1.1506871,9.0,0.47600341967668336
0.4401908,0.5550409,0.8194822,0.9139663,0.017363207,0.9088963,2.964665,10.0,0.455580730004175
0.4696032,0.4756846,0.801991,0.70391387,0.07220262,0.69370687,2.8398788,11.0,0.4924712912575113
0.47564885,0.47349378,0.81862515,0.7264429,0.12794007,0.73280615,2.3321102,12.0,0.496917708956617
0.47557053,0.3490362,0.82996684,0.9347245,0.30066544,0.58907866,3.2713747,13.0,0.4780644681799485
0.49177417,0.3433395,0.77807677,0.7342213,0.18653923,0.80873847,1.65733,1.0,0.5125625181356174
0.5138973,0.48123047,0.73244363,0.15242903,0.3755236,0.55805385,1.2710778,2.0,0.5006588713173511
0.453664,0.5584424,0.6869939,0.94501805,0.20774703,0.8010752,3.8554828,3.0,0.46843333010586685
0.49664742,0.6424062,0.7402919,0.52665114,0.35595176,0.8102158,4.445586,4.0,0.5017099908483946
0.49374795,0.44809225,0.79010254,0.76197875,0.27535683,0.85852456,2.7718146,5.0,0.51005472385863
0.4725889,0.45672727,0.87000054,0.6273362,0.06449273,0.5672727,3.812183,6.0,0.48617273153043006
0.48370686,0.48188308,0.86544865,0.59807783,0.075467825,0.64957255,4.1481767,7.0,0.4954707543760165
0.49020568,0.3848193,0.8155643,0.7587033,0.22801968,0.6446451,4.4965534,8.0,0.49328652859450317
0.48471624,0.5667728,0.7517607,0.67720014,0.2731253,0.7913685,4.1056232,9.0,0.4994732691894779
0.4785034,0.46259114,0.7917403,0.7775272,0.20274751,0.70068794,4.2781005,10.0,0.49197656534869827
0.5084001,0.26149964,0.7726426,0.8564654,0.33371076,0.6213085,4.091948,11.0,0.49427230350983464
0.5337394,0.6253171,0.7522949,0.15157092,0.42870167,0.9189027,1.9086186,12.0,0.5379641783644248
0.48339918,0.5924183,0.70920414,0.79728436,0.3624628,0.8861979,4.1498427,13.0,0.4840626265627661
0.5205555,0.5172466,0.83082366,0.7278012,0.38938627,0.55610436,4.903835,1.0,0.5026335265233209
0.49696907,0.45835972,0.77744883,0.4650509,0.1788092,0.6189488,2.7691536,2.0,0.5004660923540282
0.54888135,0.27680776,0.9500206,0.51449394,0.34486198,0.56448543,2.0354333,3.0,0.5137922670358273
0.5010352,0.45569077,0.7862301,0.7006702,0.28455755,0.6564618,3.7217364,4.0,0.49902492060709824
0.44768837,0.32600534,0.93514884,0.9297912,0.10222673,0.8874373,3.724655,5.0,0.46650782606145325
0.49491653,0.57123864,0.85365623,0.38654134,0.053728998,0.7620721,3.1623526,6.0,0.5172827436896779
0.51156414,0.3942531,0.84426385,0.6161971,0.21761228,0.69506353,2.4467006,7.0,0.5153088463743751
0.48427165,0.50340414,0.6831977,0.25208646,0.014727372,0.8779166,4.6829224,8.0,0.5166873353736385
0.5023911,0.40543824,0.7991598,0.63476,0.18819568,0.74415225,2.7363992,9.0,0.5167032818770394
0.47012874,0.61121684,0.6774355,0.9876514,0.28551814,0.84643567,2.3466222,10.0,0.4830430097198579
0.44843006,0.51733774,0.8446137,0.7100924,0.08498855,0.9711017,3.1965182,11.0,0.4762469547833075
0.5080384,0.3610999,0.80419856,0.76657814,0.3018809,0.8964681,1.5987685,12.0,0.5201027069653387
0.4826083,0.4791056,0.74153244,0.5419956,0.093134396,0.8695161,3.8314934,13.0,0.5156191608185475
0.53934103,0.55134994,0.89213663,0.9292023,0.43745658,0.7568256,2.5586073,1.0,0.5184139079931201
0.54564166,0.5372351,0.84434116,0.19429512,0.3606937,0.6218632,2.0725946,2.0,0.5256933017827918
0.5437048,0.4026989,0.77780896,0.40536702,0.35378677,0.6033142,3.7875535,3.0,0.5220129690647649
0.46520495,0.6294349,0.7013984,0.8600922,0.2971149,0.7730235,2.14686,4.0,0.4786544281224099
0.5195699,0.5400418,0.827603,0.34921154,0.2673508,0.6415941,2.615177,5.0,0.5118141990933751
0.48194936,0.62521756,0.74442786,0.61108696,0.3208576,0.5931925,3.451858,6.0,0.4862289707320606
0.5043057,0.521429,0.8522854,0.5232589,0.22487397,0.6336207,3.3725388,7.0,0.5022581640311561
0.4487926,0.48466185,0.8316313,0.99738103,0.15855165,0.6161743,1.5968678,8.0,0.46409569732060274
0.4460529,0.5334208,0.768758,0.9260792,0.052624162,0.6659021,1.8797292,9.0,0.46516972224831776
0.45828444,0.61894333,0.68169725,0.4210188,0.2097526,0.88451755,4.822656,10.0,0.4757709006200509
0.49508995,0.44306424,0.7589005,0.47584695,0.10332502,0.69428676,2.368362,11.0,0.509908404534207
0.44700268,0.63247085,0.7257687,0.9063108,0.063030474,0.77177346,1.6341927,12.0,0.46459721171364476
0.5062083,0.50983155,0.8399579,0.7828266,0.33801758,0.8981182,3.4311335,13.0,0.5037799323518086
0.48476115,0.46239024,0.78631353,0.66742444,0.16715243,0.6897479,2.8517091,1.0,0.4986572706326913
0.47988233,0.5399331,0.87992156,0.7091721,0.17277643,0.66324055,3.4445508,2.0,0.49047663123459717
0.47692198,0.47376552,0.7828185,0.68348974,0.12028365,0.8078605,3.273831,3.0,0.50357786997752
0.47999796,0.45711508,0.8533735,0.80927557,0.24220607,0.9032739,4.7908063,4.0,0.4956358545610291
0.44817436,0.5901084,0.7995201,0.7673178,0.044539545,0.58293515,4.916889,5.0,0.4724907646275005
0.46659434,0.4748003,0.8034045,0.7916252,0.14094427,0.80124444,3.1522744,6.0,0.4917201537479412
0.46628508,0.5279734,0.8494188,0.79051584,0.14584683,0.72842246,3.3747606,7.0,0.4876489912062716
0.44846576,0.55436313,0.87612766,0.8976018,0.07231972,0.7238125,3.4226687,8.0,0.47210750465687945
0.44549602,0.51722693,0.8418696,0.9057762,0.046269502,0.82540673,2.1448004,9.0,0.4694500131305511
0.46276483,0.43924448,0.82764494,0.90770864,0.211184,0.6659922,3.279289,10.0,0.47740234647636826
0.4576009,0.47777116,0.8385102,0.87724483,0.15602994,0.71449596,2.9512126,11.0,0.4801993749867228
0.45813558,0.49998105,0.8740545,0.8526536,0.13703355,0.67354906,2.2484934,12.0,0.48038906281134786
0.4620703,0.484732,0.7939306,0.76063025,0.05099237,0.8012128,3.5226674,13.0,0.49034108920805464
0.48295876,0.50444835,0.7973611,0.6925953,0.18581459,0.7458128,3.1420405,1.0,0.49953116761644145
0.4473094,0.65280503,0.82477707,0.8099545,0.0323744,0.77298343,2.8524148,2.0,0.4716228685380417
0.48560742,0.462681,0.8457188,0.7175979,0.16246065,0.8325794,1.9941981,3.0,0.5108324578036371
0.47180292,0.5049153,0.77998084,0.6736438,0.103702284,0.8289546,2.3875759,4.0,0.5004866229172554
0.4478253,0.6268639,0.86174744,0.9116295,0.1392422,0.7460484,3.3409228,5.0,0.46822204411463564
0.4665161,0.58719087,0.77550066,0.8203724,0.2402365,0.8201827,3.5410063,6.0,0.4828623204426441
0.4594396,0.59568965,0.7968784,0.8012559,0.17560735,0.7908939,3.3531847,7.0,0.4804753600889784
0.45434052,0.24254584,0.7452609,0.90457696,0.11365989,0.84836054,4.753195,8.0,0.47913456445150016
0.4731412,0.43015626,0.80581236,0.7770037,0.14172085,0.8048899,2.161258,9.0,0.4981625090579398
0.45870963,0.5890824,0.81254506,0.7728634,0.13637853,0.7993559,3.0649273,10.0,0.483038038511836
0.4493016,0.45443553,0.8665059,0.89809865,0.06722494,0.83992267,2.8290539,11.0,0.4735841127114504
0.4577747,0.58489203,0.7681118,0.86102086,0.19878183,0.7528256,3.8217692,12.0,0.47524730462422116
0.46874803,0.52948827,0.83941287,0.7455811,0.113458246,0.7794017,2.3912792,13.0,0.49321297524812646
0.45601887,0.46747577,0.6711858,0.7711767,0.03311545,0.7921534,4.968326,1.0,0.47973339466884046
0.4551327,0.44503903,0.78757155,0.78152,0.014783476,0.6339471,2.77085,2.0,0.4809190134746488
0.44224694,0.25462624,0.9235058,0.9755413,0.00559615,0.8003397,3.9284332,3.0,0.4636276020140392
0.44744933,0.42203853,0.7013874,0.9813841,0.13334432,0.65855926,2.8153038,4.0,0.46368224655296997
0.4622632,0.42938986,0.7004426,0.80703026,0.18769118,0.602786,1.4991615,5.0,0.47880246383897185
0.44806063,0.5740775,0.7044663,0.9733175,0.05871,0.70232195,4.8114996,6.0,0.4638946519692295
0.46298292,0.47846386,0.8246349,0.76561034,0.07923495,0.67643297,3.6443267,7.0,0.48771521295930453
0.45195517,0.4709077,0.71842504,0.8452428,0.056318194,0.7570431,3.8911624,8.0,0.47602135539688106
0.44762793,0.52099586,0.73145676,0.9525102,0.14319491,0.7517935,3.316577,9.0,0.4656223869020887
0.4497466,0.467322,0.7733977,0.8670219,0.045433406,0.67953104,2.9175696,10.0,0.47434907484782163
0.44876888,0.48402995,0.74482524,0.88935316,0.058874857,0.7428267,3.486248,11.0,0.4718382492163242
0.44642574,0.4840529,0.79654163,0.9696893,0.11029082,0.6698974,2.3447177,12.0,0.46274800942652006
0.46900675,0.53558964,0.81436956,0.668558,0.06298504,0.74453837,3.0741055,13.0,0.49435797251111313
0.5070482,0.22038905,0.8071655,0.5986471,0.24357048,0.5881958,1.843235,1.0,0.49861508996155623
0.44962114,0.5534948,0.84685904,0.78025514,0.042125273,0.91442734,3.931056,2.0,0.47412643246409925
0.44409683,0.45140448,0.9077488,0.94393826,0.008782498,0.7266385,3.6466005,3.0,0.4681944822374191
0.4901077,0.6188542,0.85281,0.60718936,0.28964165,0.59279263,2.5173056,4.0,0.48726436528134753
0.4807602,0.5568545,0.8373271,0.71668106,0.20527786,0.70106834,3.1391041,5.0,0.49241506524215883
0.47877806,0.56898934,0.8004989,0.715117,0.2238904,0.69575495,3.6665835,6.0,0.4908058051146762
0.46752387,0.5157408,0.831099,0.7826247,0.14641555,0.7558745,3.489431,7.0,0.48959393225435144
0.47266674,0.5223609,0.81861264,0.7511923,0.16484515,0.7429153,3.8230271,8.0,0.492121569922207
0.492929,0.4126942,0.8015637,0.73821586,0.20979778,0.8261056,2.677573,9.0,0.512445545162579
0.43823043,0.51554346,0.93166554,0.91992056,0.1800624,0.95776224,1.2375436,10.0,0.45130678214141495
0.45136106,0.5351917,0.8061882,0.8134142,0.07157354,0.86412746,3.643227,11.0,0.4766252204025012
0.44555086,0.49143815,0.9475437,0.90658444,0.019935325,0.85285723,4.162584,12.0,0.4699329660992887
0.45078674,0.48264796,0.8277319,0.8632094,0.04706917,0.82039934,3.5309348,13.0,0.4774649160090776
0.45710757,0.44522017,0.7675937,0.8509028,0.13587928,0.6852258,2.4520707,1.0,0.4810878186825469
0.45251772,0.3818238,0.7942089,0.89385474,0.0910557,0.81579953,3.8595319,2.0,0.47779664665706645
0.44689846,0.618038,0.904589,0.9184679,0.078588456,0.7163484,1.9753343,3.0,0.4670565044430298
0.45952633,0.36434996,0.77964044,0.83727777,0.10173961,0.876758,2.5118594,4.0,0.48680431639902955
0.4538992,0.45400837,0.8178034,0.86481005,0.08772216,0.8213273,2.609231,5.0,0.47960739781198436
0.45093524,0.5553244,0.81439006,0.8846725,0.13645408,0.7791499,3.1486897,6.0,0.4731578909210927
0.4450553,0.59711283,0.87862843,0.92925143,0.06090462,0.61697,3.6778643,7.0,0.46474175093194825
0.45375457,0.48021448,0.81811357,0.86892945,0.10198824,0.7213319,2.879276,8.0,0.47902702113965956
0.44837305,0.5162092,0.84261113,0.8972362,0.06533953,0.7818155,2.975155,9.0,0.47224556803457485
0.44578928,0.5306491,0.91857195,0.9519905,0.0991922,0.7771611,2.3235748,10.0,0.46313808620712216
0.47897962,0.3121264,0.6971856,0.6110191,0.07485673,0.9592244,3.3316731,11.0,0.5111509423027729
0.46497992,0.4579133,0.8351211,0.83170074,0.14373782,0.78399444,2.6719997,12.0,0.4883437821749571
0.45633003,0.48761708,0.8499846,0.86247754,0.103754915,0.7474105,3.025438,13.0,0.4804390139182587
0.45839995,0.5252205,0.8040003,0.77784693,0.07172111,0.74523705,2.8772871,1.0,0.48453747837987615
0.45665333,0.5282415,0.8386043,0.83542204,0.09961543,0.75391257,2.5695608,2.0,0.48092735851491897
0.4570949,0.62900466,0.7457218,0.36666647,0.10077584,0.57815146,2.1264958,3.0,0.4812170385337575
0.44714984,0.57788104,0.79695493,0.8352757,0.051846605,0.84974307,3.501775,4.0,0.4701151332578133
0.44804913,0.5450163,0.85079455,0.90801746,0.11905707,0.824835,3.0416887,5.0,0.4698142204942678
0.61279577,0.36326084,0.8022547,0.08316364,0.32010683,0.8313119,2.6476579,6.0,0.6442894285515782
0.5133684,0.6195873,0.8901309,0.09048201,0.1354565,0.9690615,4.034606,7.0,0.5558573196252566
0.44117233,0.61855483,0.8749413,0.90881807,0.033098172,0.8721205,2.6409416,8.0,0.46074344315795246
0.45334503,0.60155547,0.83100367,0.7818168,0.0594706,0.7511787,2.4088268,9.0,0.4797491827642596
0.43683112,0.64902955,0.76172227,0.8405326,0.049737666,0.9528085,2.3094106,10.0,0.45298853131858974
0.45130846,0.578992,0.84187764,0.83993006,0.07021522,0.7902652,2.7362509,11.0,0.47644101645892734
0.4443602,0.65701425,0.8249765,0.5729458,0.03479184,0.9009972,1.0101274,12.0,0.4626626728162796
0.44437703,0.63711447,0.7308007,0.82507753,0.023652473,0.8697937,3.442219,13.0,0.46040256875827157
0.46759334,0.47536528,0.8083412,0.7816691,0.13315424,0.8037717,3.0418394,1.0,0.49307048572416257
0.49717906,0.31188035,0.93629616,0.91926384,0.31552827,0.73652136,1.6094463,2.0,0.4863060446949605
0.55730116,0.59583193,0.7936243,0.012500854,0.41653797,0.9430335,3.523298,3.0,0.576167936265274
0.5206799,0.3853541,0.72378373,0.49587414,0.2638657,0.9343608,1.9606823,4.0,0.5463070038555076
0.44556233,0.49427244,0.79178405,0.9251445,0.13959871,0.865315,3.487331,5.0,0.4639069499932076
0.45751184,0.4653562,0.8201104,0.8454081,0.1064284,0.814768,3.4148343,6.0,0.48315547803935677
0.51293266,0.21076193,0.74104506,0.9938257,0.4050913,0.87603915,1.5567297,7.0,0.49159998612598343
0.462802,0.37699464,0.89318323,0.9198543,0.19570649,0.77204394,2.5152004,8.0,0.4776194600182867
0.5058552,0.48938173,0.8397674,0.3371842,0.044610918,0.7108904,3.5919375,9.0,0.5197274921049017
0.47239,0.43172857,0.85150903,0.9120347,0.26407158,0.6861793,4.6047654,10.0,0.4816027368418495
0.48948306,0.46414316,0.8597895,0.61639065,0.068377554,0.7573179,3.6495264,11.0,0.5118193700520647
0.47172713,0.47818583,0.8521674,0.7559242,0.09585289,0.77916056,3.782634,12.0,0.4968398769793805
0.45002207,0.504807,0.8741044,0.87076163,0.027744392,0.8037214,2.7866871,13.0,0.4769058445556852
0.45257667,0.51081145,0.8012307,0.8380098,0.055270802,0.7512086,3.0584836,1.0,0.4787859952997504
0.45302936,0.50151604,0.79454845,0.8726629,0.12671718,0.74051505,3.0571206,2.0,0.4768645881447122
0.46860787,0.41092616,0.79132015,0.8635655,0.20348243,0.68330073,3.3910592,3.0,0.48544901628740367
0.45344317,0.5406935,0.8206086,0.8374822,0.086490005,0.7369277,2.6032271,4.0,0.47893289166953956
0.55516267,0.27093047,0.9226961,0.9137664,0.42700946,0.8780507,1.1651889,5.0,0.5218979518718109
0.44583237,0.52322584,0.7731532,0.9604334,0.04671531,0.6827212,3.5270195,6.0,0.4632806843970009
0.4562596,0.4974939,0.8166546,0.86818457,0.14943212,0.80013627,3.900483,7.0,0.47955970489656696
0.45278624,0.4745161,0.8044354,0.89094937,0.13667697,0.69346154,3.094193,8.0,0.4759535714012677
0.49333915,0.32894972,0.8740131,0.5670588,0.020177884,0.6716611,1.7927583,9.0,0.5034432778415185
0.4485325,0.50142294,0.79655576,0.9046855,0.0941532,0.6908537,3.1070735,10.0,0.47070344420363275
0.44948643,0.5144882,0.7986293,0.8894808,0.09233373,0.71715826,3.155169,11.0,0.47300031172317425
0.48804605,0.47618517,0.7379419,0.5048561,0.27841234,0.59535533,1.3814492,12.0,0.48675653062841606
0.4477163,0.53050554,0.8018838,0.8865594,0.056903876,0.72423273,3.0741036,13.0,0.4719233007652116
0.4477003,0.51185495,0.7964866,0.89648706,0.10208679,0.8317927,3.7078292,1.0,0.470405855702959
0.45151517,0.4663414,0.80509734,0.8871477,0.09609497,0.79869217,3.3512366,2.0,0.4760017124342739
0.4420166,0.5194325,0.830564,0.8997635,0.026458917,0.89896834,2.9932115,3.0,0.4606112704613856
0.4416367,0.5211561,0.7771469,0.9513374,0.08369112,0.90238947,3.252111,4.0,0.4547857059501621
0.4394155,0.571003,0.96102446,0.8656541,0.003405088,0.92941,3.368853,5.0,0.46261254328895407
0.44681132,0.5007752,0.83626324,0.91126937,0.07411515,0.8206611,3.3526635,6.0,0.46979966261562134
0.44708905,0.508213,0.8937059,0.9153407,0.0792552,0.840075,3.2104928,7.0,0.4686632278128391
0.44694355,0.5169997,0.81546235,0.88504934,0.07023086,0.8487998,3.223643,8.0,0.4696387350726978
0.4433397,0.4831671,0.7768691,0.9272924,0.05151799,0.866645,3.0197928,9.0,0.46201574963499725
0.43247348,0.502398,0.8456526,0.9080551,0.02871407,0.9624159,3.0937867,10.0,0.4519285648339766
0.43986815,0.36876735,0.9690713,0.98855054,0.0422152,0.9456503,2.8730497,11.0,0.4497195407338068
0.44366363,0.51421964,0.8332415,0.8971271,0.061381157,0.884587,3.124507,12.0,0.46416605782751663
