like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.2855171,0.31380147,0.9647459,0.06918925,0.1853979,0.5010811,4.159798,0.0,0.3717686679990564
0.31171745,0.50666416,0.959242,0.962264,0.22284292,0.85070306,2.982704,0.0,0.38348965266908275
0.2973752,0.58556646,0.6810633,0.17821991,0.3895981,0.6160996,1.5213704,0.0,0.3723224531439273
0.44751686,0.42705175,0.95309544,0.2850706,0.19752601,0.9094497,2.2369084,0.0,0.5338188603173034
0.32651597,0.3102991,0.8304003,0.671779,0.42647406,0.7587402,3.4729452,0.0,0.3823732889570668
0.28415364,0.36525798,0.7959845,0.9962582,0.44548717,0.6931274,2.6829305,0.0,0.375490027302379
0.31738293,0.3281825,0.76953715,0.17641617,0.44222805,0.6832969,1.4021608,0.0,0.3746498366833767
0.3520173,0.49959752,0.94987977,0.20364918,0.38234556,0.7069615,2.2801974,0.0,0.39015980062080813
0.43209514,0.40349028,0.82401955,0.32518962,0.43730256,0.8899281,2.841922,0.0,0.48113636950245653
0.33984157,0.45026702,0.73010105,0.11421293,0.3256535,0.8197193,1.2982868,0.0,0.3998858618940089
0.29799843,0.6439957,0.6776913,0.6871802,0.3487382,0.5535509,3.7043972,0.0,0.3789695847066652
0.29783064,0.5733211,0.70126176,0.036130343,0.08506251,0.5970506,1.5405937,0.0,0.3731208827090682
0.32569015,0.36925903,0.7394761,0.309084,0.42731845,0.69347686,2.1546857,0.0,0.3826771393943543
0.3924269,0.4503858,0.8695506,0.3499704,0.13165152,0.8766761,3.2143114,0.0,0.4427232748970733
0.34097725,0.37028232,0.93280375,0.73023444,0.07560491,0.9222082,1.2619085,0.0,0.4244156967395647
0.29353622,0.39456883,0.8377247,0.41803372,0.13529135,0.54435027,2.2187731,0.0,0.3722580783077549
0.3020501,0.58477896,0.89405733,0.7235743,0.0757898,0.6677412,2.0700781,0.0,0.37311319059529735
0.3195905,0.39574826,0.8221177,0.779233,0.2525661,0.8075434,4.2317195,0.0,0.3746274309832187
0.30219492,0.21962896,0.74781543,0.07852859,0.21950556,0.5708451,3.0615172,0.0,0.3668418780967635
0.4028764,0.20859985,0.72173,0.60205775,0.19506143,0.9839585,1.693514,0.0,0.4695287813762461
0.30396983,0.4840754,0.7640533,0.4969822,0.06601996,0.6334368,4.2703943,0.0,0.36933888884467303
0.30937925,0.3667416,0.94378847,0.75502,0.39553133,0.71661955,4.3462086,0.0,0.3710495342458191
0.32241938,0.23350365,0.8581091,0.81636786,0.09404443,0.8074284,2.2188432,0.0,0.37447519133621543
0.3593258,0.30031163,0.90845174,0.6811832,0.4671797,0.77104974,4.347163,0.0,0.3892340579577964
0.29847425,0.43365955,0.70418113,0.49408033,0.048902925,0.57729423,1.2292657,0.0,0.37810106200945737
0.29982474,0.53625876,0.7959385,0.69638175,0.0018504751,0.5244293,3.0380983,0.0,0.3751028725691896
0.30281758,0.6432643,0.745723,0.8533835,0.2555537,0.6004883,1.4797745,0.0,0.38077783258699993
0.31664935,0.6541074,0.96136594,0.12197184,0.3158846,0.7266265,1.7175937,0.0,0.38131260517348775
0.3730205,0.26390162,0.93404937,0.46403843,0.16300799,0.8324648,1.4135377,0.0,0.4262106517747738
0.30227232,0.24339364,0.7097239,0.71088105,0.39110708,0.6471416,1.67865,0.0,0.3660027873246561
0.31877458,0.6606171,0.85755146,0.4370598,0.33844972,0.7882634,4.7392163,0.0,0.3730370395146172
0.3167967,0.6143283,0.7332174,0.7837373,0.1547771,0.8822441,3.3290439,0.0,0.38682252592970134
0.28362656,0.41634881,0.78703207,0.8249206,0.45246425,0.5473399,1.2896405,0.0,0.37369631163291717
0.36240378,0.57373434,0.6934858,0.08404364,0.15658444,0.9851602,4.9496436,0.0,0.4296530384168862
0.3402916,0.30290976,0.81582445,0.87829316,0.1356793,0.97400856,2.0704272,0.0,0.41027416327818234
0.35813072,0.40166572,0.7097659,0.53064954,0.11993317,0.98144734,1.1402695,0.0,0.4453953333766889
0.331062,0.37311122,0.9206474,0.8578313,0.03581506,0.9139551,2.1367877,0.0,0.4008803971784316
0.30408964,0.22539674,0.8811105,0.26588786,0.30284664,0.62219447,1.765577,0.0,0.3692142536103449
0.3540217,0.6435349,0.8397122,0.15746485,0.3790797,0.8651905,4.5161357,0.0,0.40983298845872385
0.28930366,0.3485254,0.7607066,0.24768117,0.34179786,0.6217074,1.0171154,0.0,0.3792562450346977
0.39579448,0.3322197,0.93448967,0.31055865,0.44073305,0.7727009,1.48475,0.0,0.40598433051901006
0.3108355,0.24243687,0.75802803,0.61535716,0.07227515,0.7784387,1.2594692,0.0,0.37947490201918765
0.3262231,0.43829614,0.9221966,0.64893186,0.49205232,0.6424114,4.3098855,0.0,0.3708167325744036
0.32491738,0.30634463,0.78192943,0.84780294,0.03138095,0.8842878,1.8715523,0.0,0.3916597851513439
0.52988344,0.2110142,0.7314735,0.15144812,0.35516384,0.92888755,4.438914,0.0,0.6142236934362453
0.3111709,0.25748152,0.7211659,0.5130698,0.100771,0.6469584,3.5785475,0.0,0.3657162727618619
0.39361343,0.34861836,0.67498857,0.25998172,0.13691027,0.9066531,4.828646,0.0,0.4493049938913618
0.40769675,0.46024188,0.9102258,0.42993084,0.0015909462,0.97955275,1.3602529,0.0,0.496495348952545
0.28774065,0.31754458,0.96440434,0.22194028,0.07426516,0.5144837,1.5371963,0.0,0.37362873769188276
0.32255563,0.59692395,0.73895794,0.72867835,0.2014831,0.92427033,4.5091443,0.0,0.39490129656807993
0.3295146,0.29371452,0.7053831,0.4931702,0.29175857,0.8204417,1.2988895,0.0,0.3934184564842472
0.35274068,0.31454825,0.73830223,0.198421,0.38088882,0.7658284,1.4414527,0.0,0.3930781176914473
0.30405766,0.33238772,0.86908466,0.6317728,0.33224007,0.6231598,1.8792927,1.0,0.36590079972219414
0.34935498,0.4634472,0.8476337,0.6754376,0.085647784,0.9256496,2.649445,2.0,0.41654275202347546
0.31027925,0.5329587,0.7445385,0.14036271,0.4071284,0.6257362,4.436882,3.0,0.3660663498621548
0.32277033,0.38185447,0.86753505,0.6206558,0.19515207,0.7749658,1.7827002,4.0,0.3776094712227893
0.28994012,0.27679864,0.8093497,0.062073678,0.23768814,0.5472432,4.572546,5.0,0.3680603535155236
0.30664074,0.5535652,0.8908431,0.6870001,0.14503738,0.6977423,4.838622,6.0,0.3686953620161779
0.28955632,0.5476532,0.78727764,0.5212015,0.4376998,0.577745,1.4525089,7.0,0.3722032312968122
0.3102768,0.44744334,0.7786945,0.2253791,0.34394547,0.61599123,3.610765,8.0,0.3665352457664577
0.3048301,0.4858276,0.8312222,0.5927738,0.2502225,0.64006686,3.4530172,9.0,0.3660839664901543
0.53800327,0.23708704,0.8907768,0.13869877,0.3710138,0.7999502,3.1002135,10.0,0.4889555514982682
0.31024456,0.2676126,0.8303441,0.5684936,0.03555424,0.653374,3.1047692,11.0,0.36647920453940297
0.31064135,0.3484533,0.75771093,0.44174516,0.14553969,0.6564885,2.1302052,12.0,0.36663438539298
0.362609,0.27315998,0.8195739,0.5144004,0.11797848,0.830458,1.8603493,13.0,0.4146960590051535
0.3187277,0.44379357,0.93079597,0.5404033,0.4248788,0.69659144,2.5787663,1.0,0.38069399444362584
0.298077,0.53918195,0.8518681,0.84434813,0.27039436,0.6633282,1.8066802,2.0,0.3759902034620972
0.2965938,0.29817864,0.7128081,0.9001004,0.32119444,0.63348585,2.65275,3.0,0.37613060117898955
0.31078544,0.37414956,0.75409555,0.5181838,0.348024,0.6599657,2.0997636,4.0,0.3667976166400202
0.30061868,0.27357,0.6938937,0.4287969,0.17034476,0.5822616,3.4255602,5.0,0.36772357106450704
0.29998362,0.31824765,0.8076699,0.74950624,0.1808642,0.5936325,3.0940325,6.0,0.37248962442535005
0.29841846,0.52474535,0.82242954,0.64965814,0.07276459,0.5841409,2.9933364,7.0,0.37381887968016647
0.29781565,0.44687355,0.7299699,0.57255155,0.0049775853,0.5642477,2.4738762,8.0,0.3742591751640436
0.30012134,0.35655233,0.7351953,0.5376295,0.15629949,0.58836806,2.827337,9.0,0.3702594941057451
0.29939792,0.47964168,0.8436985,0.81427956,0.1868378,0.61037594,1.837609,10.0,0.3747584780094134
0.3155955,0.31295297,0.72903574,0.72795856,0.16553934,0.74920404,4.3750877,11.0,0.3701105621098364
0.3113783,0.4488285,0.7078355,0.09942092,0.33933085,0.6196619,4.9904404,12.0,0.3663249213263061
0.29750508,0.56319404,0.8579537,0.27883577,0.2016634,0.6556235,1.1736465,13.0,0.37818215570179525
0.31249267,0.37163,0.797098,0.7931806,0.4722794,0.73263127,2.1475806,1.0,0.3685331671551755
0.31427956,0.36138985,0.81894755,0.6745397,0.13530992,0.728946,2.3417177,2.0,0.36947295634651023
0.33035502,0.34360078,0.69473344,0.6611488,0.16318296,0.84310365,1.9567962,3.0,0.3857174568526278
0.3397816,0.28502825,0.9588936,0.42901355,0.18469755,0.7184908,4.79897,4.0,0.3900513331349652
0.31183505,0.49164543,0.69942945,0.11537469,0.09889585,0.6852681,3.0392044,5.0,0.36807390808051355
0.30944937,0.42022946,0.78562635,0.60724914,0.31977063,0.67513275,2.2819333,6.0,0.36600105198671073
0.29458284,0.2629565,0.7919478,0.102059305,0.06974051,0.5584316,4.335854,7.0,0.36717137612924033
0.2998448,0.50994563,0.82478863,0.32928813,0.36257288,0.58036476,3.4671063,8.0,0.36619225754940554
0.290086,0.39808738,0.9399233,0.15281907,0.3169659,0.6912306,1.186181,9.0,0.37546259834131523
0.29435617,0.44571042,0.9236959,0.60159814,0.02567911,0.50243926,3.4595506,10.0,0.3735970149333745
0.4429113,0.31975254,0.7422162,0.12636456,0.16156022,0.8776938,2.6735168,11.0,0.4887215394128661
0.31780204,0.43397725,0.67522097,0.017589368,0.05788736,0.69464886,4.9493546,12.0,0.37232153016823455
0.29698616,0.46683788,0.83717054,0.31466636,0.26372245,0.57299167,3.2086241,13.0,0.367435253940696
0.31946522,0.5105773,0.7706856,0.5450153,0.17108627,0.7740491,3.4544864,1.0,0.3712699756388107
0.29963395,0.29366904,0.6928915,0.8237474,0.09975915,0.50950485,3.7487879,2.0,0.37571644483806155
0.3080655,0.21954481,0.917167,0.44246784,0.008053993,0.622844,2.9950304,3.0,0.36749458030109317
0.3515763,0.34774292,0.8513209,0.4202156,0.18224071,0.7828942,2.154957,4.0,0.39480502404740847
0.3188686,0.3828254,0.8432005,0.3849004,0.15373865,0.7013515,2.2287664,5.0,0.37693541260336616
0.32928264,0.53609127,0.8216154,0.26341128,0.26864007,0.7562269,3.3899899,6.0,0.3821303669617575
0.3192299,0.24797185,0.7780932,0.6136655,0.06748156,0.7211301,2.936024,7.0,0.37245312928199725
0.30340636,0.59342885,0.6756388,0.5091375,0.45499125,0.77387935,3.3153694,8.0,0.370531321049003
0.30567363,0.38170114,0.8139632,0.6545543,0.143251,0.64474064,4.568213,9.0,0.36628971003493405
0.30266234,0.56524855,0.88219035,0.6846507,0.06875393,0.65958214,3.2617712,10.0,0.3718746295663824
0.40357807,0.4987518,0.877584,0.026031692,0.20035176,0.8096136,2.7071657,11.0,0.4324664321697257
0.3100351,0.41776797,0.8339976,0.45449996,0.12244278,0.650101,2.5082698,12.0,0.3661609867179225
0.30870473,0.3739688,0.78058,0.47468308,0.09141335,0.6336788,3.0549657,13.0,0.36518057693995254
0.30955997,0.47581044,0.7219268,0.2685193,0.17599043,0.6477692,2.403832,1.0,0.3647554224398515
0.2930977,0.6442585,0.6845295,0.9200893,0.4573758,0.6947218,1.8865916,2.0,0.3742489248025478
