like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.40622428,0.38460818,0.6708393,0.855467,0.46956474,0.5916684,1.196814,0.0,0.7621984063444841
0.657599,0.41310808,0.7864978,0.79748476,0.43091443,0.9837639,3.365473,0.0,1.3559956772040378
0.40618324,0.42462,0.85204655,0.23300631,0.09405882,0.58300394,2.7036963,0.0,0.7610132150043512
0.4076814,0.6330757,0.76087815,0.15399586,0.36791897,0.71398574,1.0873858,0.0,0.7617360315494196
0.4072739,0.53189534,0.94243777,0.25168675,0.032200083,0.9680417,4.5400653,0.0,0.7677181769361658
0.409138,0.545501,0.73295295,0.36438742,0.21988276,0.7843876,3.8598619,0.0,0.7635336006383574
0.73014635,0.23797967,0.739633,0.9571425,0.23114869,0.97862244,2.379628,0.0,1.5512555844000806
0.41101137,0.65876406,0.93644583,0.8833617,0.20543994,0.59000224,1.5194833,0.0,0.7718040172127781
0.41141373,0.63910395,0.78110737,0.7765643,0.03816595,0.6144585,1.1027552,0.0,0.7724744600356299
0.4034879,0.3174024,0.8830181,0.27862093,0.033151504,0.9525408,4.014759,0.0,0.7523936204469083
0.40377074,0.315222,0.9454606,0.191067,0.13343717,0.563131,1.6038587,0.0,0.7579474589135349
0.40547615,0.2782627,0.6891014,0.45604876,0.18181415,0.73097694,3.2604375,0.0,0.757266255063948
0.40373066,0.37513286,0.8852041,0.3620162,0.20394284,0.85312504,4.4585524,0.0,0.7527317564807297
0.4117398,0.20766018,0.8086389,0.8911998,0.47052234,0.87637615,1.0765009,0.0,0.7725650521390889
0.4115723,0.59117025,0.7622069,0.60663944,0.08007669,0.5219884,3.0423367,0.0,0.771717545621239
0.40113744,0.396003,0.8659793,0.102226175,0.3147475,0.6571662,2.861019,0.0,0.7491432824925331
0.40560535,0.20249325,0.8863963,0.6881372,0.3200933,0.6162622,4.576114,0.0,0.7621855599757112
0.40367275,0.32563528,0.9676064,0.82340306,0.40801674,0.86686915,3.156862,0.0,0.7619686569915215
0.40765855,0.5528622,0.9411673,0.6507106,0.21067227,0.6563205,1.1511719,0.0,0.764163872363791
0.4054907,0.41695407,0.8271728,0.3686426,0.23395531,0.8600164,2.6180513,0.0,0.7577930262562277
0.40217707,0.46247602,0.9332812,0.30683172,0.36308908,0.8667924,1.359284,0.0,0.7492777039123534
0.4041928,0.33671778,0.67781895,0.23017718,0.289673,0.6841893,1.592862,0.0,0.7562767533328778
0.40544057,0.41629094,0.89225876,0.39659184,0.13793258,0.6230495,1.1829026,0.0,0.7591439436919352
0.4089113,0.27414152,0.6766578,0.84729797,0.32334125,0.56367284,4.6938887,0.0,0.7698981768061923
0.40265322,0.26026902,0.6793676,0.015004907,0.15787674,0.89230096,2.445413,0.0,0.7485247929741007
0.4058417,0.35081464,0.7517317,0.28146163,0.19178724,0.637609,1.0620286,0.0,0.761603304900313
0.50148994,0.4271359,0.76730317,0.9941596,0.081297286,0.9234057,3.9559104,0.0,1.0092522740968588
0.40540627,0.245546,0.7347927,0.45847216,0.116570145,0.796519,3.1730201,0.0,0.7544802436980464
0.40430593,0.44716108,0.7153601,0.49097973,0.49882975,0.765369,3.5984383,0.0,0.7533160087911978
0.41240066,0.66355133,0.8805761,0.91260326,0.4158601,0.74769574,3.346471,0.0,0.7770534422603091
0.40709662,0.4394491,0.6843433,0.11328472,0.14602342,0.8042851,1.7840551,0.0,0.7581840207244077
0.40522718,0.63309205,0.89945805,0.95404387,0.49402893,0.6549139,4.4864545,0.0,0.758584526484079
0.40123206,0.43827787,0.9441207,0.19749379,0.25822705,0.6700398,2.9916327,0.0,0.7502253760158112
0.40482116,0.278018,0.94882643,0.48796716,0.2830479,0.5765864,1.7909715,0.0,0.7601125952781465
0.40725702,0.30327618,0.7916703,0.4873605,0.0063277916,0.8892657,2.333311,0.0,0.759630719055277
0.40887097,0.5797857,0.94182366,0.525369,0.02553167,0.85087985,2.197265,0.0,0.764432709049171
