like1,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain,like_val
0.36215925,0.24207994,0.8443452,0.17830087,0.24523452,0.8393951,3.3940456,0.0,0.8035254406263207
0.48949936,0.26856315,0.8179674,0.6104571,0.005867616,0.52572864,1.1759884,0.0,0.945728415124293
0.3985114,0.3563859,0.8976047,0.83888483,0.008389881,0.94806504,2.557037,0.0,0.7539921008232279
0.39592868,0.32087788,0.7541628,0.77234083,0.22401388,0.8578339,3.8888366,0.0,0.7559153519249546
0.43774766,0.23375554,0.9543987,0.7329664,0.30343676,0.56263804,1.5144086,0.0,0.9235844903179069
0.3536453,0.5622687,0.73723966,0.280362,0.32357746,0.92771775,1.9974395,0.0,0.6793726885749619
0.46288684,0.28279468,0.7949051,0.73865753,0.0790929,0.5618094,1.7840244,0.0,0.9152093264169577
0.47515687,0.2508417,0.78914165,0.90763885,0.07909917,0.6218021,3.352705,0.0,0.902197049912819
0.3733633,0.55453175,0.89438266,0.6682277,0.05332093,0.96253914,3.0139768,0.0,0.7261347500688867
0.49337116,0.5920188,0.9343031,0.9551346,0.19064963,0.96859896,2.889477,0.0,0.9499715997867578
0.31734386,0.5552743,0.8688563,0.12194074,0.22433434,0.82049584,4.840964,0.0,0.7345996786959555
0.4683445,0.4830575,0.7134948,0.8208477,0.10942065,0.7779379,4.953173,0.0,0.8748011837856429
0.47456503,0.34259507,0.7368283,0.7632308,0.19727562,0.5475172,4.8651505,0.0,0.933465494584569
0.4429046,0.5959107,0.9280254,0.14011295,0.27096915,0.53252816,3.222339,0.0,0.9251434569723493
0.37722182,0.41099736,0.70315146,0.21836926,0.30146694,0.718573,2.439576,0.0,0.8286754983502549
0.40106195,0.35458508,0.79784095,0.6028852,0.08214444,0.6987033,2.071933,0.0,0.8330540265979925
0.46701366,0.61096656,0.77022684,0.3292768,0.25014278,0.5809523,1.3344846,0.0,0.9256017725245318
0.3803591,0.34871414,0.8329509,0.7580262,0.35321057,0.7779529,2.7954857,0.0,0.791672514223834
0.4444471,0.5930867,0.9248759,0.16558278,0.27940112,0.5879991,1.2829001,0.0,0.9199495699906948
0.45361298,0.55468607,0.86184585,0.2755217,0.34188083,0.5228421,3.7929585,0.0,0.9346666709968952
0.4502675,0.5216427,0.7973968,0.5860797,0.07405167,0.62249154,3.7173452,0.0,0.8826826928075867
0.4344863,0.43301722,0.8930637,0.7983102,0.26759663,0.65752757,1.8445772,0.0,0.8721847019541222
0.508347,0.58402,0.9644181,0.9981816,0.19521426,0.5812341,1.2298304,0.0,0.9609992147453781
0.44807,0.60474956,0.81746805,0.599833,0.30097395,0.6279048,4.187931,0.0,0.8813483474002689
0.48900777,0.61483294,0.90256655,0.9807912,0.3338684,0.83208734,4.5870204,0.0,0.9410161842935055
0.45016277,0.6360828,0.8206855,0.7014819,0.4715032,0.5560663,3.1438458,0.0,0.9204459735530032
0.47462192,0.40726086,0.77806306,0.9374772,0.3821337,0.63904643,1.506088,0.0,0.9027652937307243
0.45409238,0.38140097,0.7029725,0.78378505,0.25399458,0.6795707,2.7043927,0.0,0.8744512544605667
0.5110586,0.62567717,0.8925271,0.9930309,0.22393918,0.5227715,2.5700746,0.0,0.9711466802252221
0.5127693,0.581553,0.79252297,0.9655272,0.21816954,0.5859739,4.936565,0.0,0.9475088416644554
0.4265366,0.61912715,0.8186953,0.6162162,0.0974835,0.78656316,2.799316,0.0,0.8037681996727554
0.31972983,0.5029213,0.7438535,0.2849464,0.33668214,0.95370656,3.3387733,0.0,0.6620447352354095
0.43708625,0.23369974,0.8052125,0.51495856,0.032832664,0.6113681,2.2275987,0.0,0.8801517808007338
0.3082524,0.56091225,0.95891714,0.5562497,0.43727475,0.9841926,2.7216215,0.0,0.7078779158326151
0.49957561,0.33429655,0.94533646,0.98736644,0.18839467,0.6413721,1.9643855,0.0,0.9441137691151676
0.33643234,0.45916742,0.7915209,0.23542906,0.107484125,0.8024525,2.6407826,0.0,0.7647033110691862
0.31332228,0.4874807,0.9557127,0.2551039,0.015842207,0.78483075,2.0326881,0.0,0.7702270368290383
0.4602486,0.3385573,0.7161922,0.11105061,0.10869732,0.54190713,3.314742,0.0,0.9146750234990023
0.30621287,0.57217616,0.9349239,0.5011346,0.017383067,0.9590507,3.4795132,0.0,0.6504413858258543
0.37932643,0.49017352,0.9504577,0.8079883,0.26350838,0.894867,2.2815108,0.0,0.7301813122825171
0.3952109,0.3876929,0.83099097,0.48988345,0.103715815,0.69536614,1.5426363,0.0,0.8710865657153283
0.46872646,0.5316413,0.6810969,0.7243156,0.42617205,0.65665233,4.6062655,0.0,0.89890130409726
0.35549936,0.3632959,0.7891234,0.5744301,0.09617524,0.98771346,4.046,0.0,0.7350294497978355
0.49380565,0.6604448,0.7368871,0.87070084,0.37837338,0.5555156,3.8323786,0.0,0.9436304779671585
0.41081455,0.3896133,0.73616815,0.28197417,0.009400734,0.6769671,3.9405346,0.0,0.849272445029029
0.3320913,0.25020602,0.79071707,0.39562926,0.4206139,0.8035917,4.327436,0.0,0.7850231831804463
0.5025011,0.20435318,0.8069949,0.98097616,0.25608382,0.6483484,2.8408606,0.0,0.9297901708570774
0.42157376,0.3598359,0.92490673,0.8637798,0.1911819,0.78846824,1.3217934,0.0,0.8355338163679477
0.3738372,0.22019266,0.7084894,0.485828,0.46186644,0.702118,3.4057772,0.0,0.8475438109883819
0.3283196,0.4821213,0.8294834,0.41923586,0.403367,0.8220759,3.586255,0.0,0.7470405017022052
0.34944984,0.20919944,0.75798595,0.08759921,0.14759143,0.76862985,4.2497406,0.0,0.8212600608341609
0.36048257,0.27530634,0.78962684,0.16746268,0.37859824,0.70204335,4.9639134,0.0,0.8718422598236141
0.47078818,0.22927804,0.9202226,0.9916571,0.4106901,0.69692487,1.69466,1.0,0.929564846543032
0.32213244,0.34280625,0.7363018,0.15146704,0.41586092,0.95971566,3.7287297,2.0,0.6616509550153021
0.40047875,0.39052305,0.825281,0.5724952,0.13401459,0.68885016,2.5062783,3.0,0.8439744591017941
0.37944376,0.6593877,0.94152975,0.12006004,0.08832901,0.68795437,1.6623498,4.0,0.8741806672533553
0.35124007,0.22835328,0.8209798,0.05565935,0.2237561,0.7531097,1.6330965,5.0,0.8645157405400419
0.29587787,0.37640214,0.86804086,0.5844005,0.12939703,0.92068624,2.766491,6.0,0.6301210514417938
0.30376473,0.43107498,0.8804027,0.5427614,0.2376434,0.89034176,2.7404506,7.0,0.6475020166173507
0.4505269,0.3748453,0.81188744,0.5359463,0.042196497,0.66400766,1.2387714,8.0,0.877719423128785
0.33778512,0.2683528,0.86984015,0.7716596,0.19569805,0.9221352,2.0617905,9.0,0.6486809611996791
0.36024886,0.46906352,0.79158086,0.5560173,0.33780977,0.84305924,1.5594785,10.0,0.763882303124803
0.3195142,0.4423429,0.81523734,0.51437277,0.27996027,0.888666,2.2893848,11.0,0.6652637170428615
0.35476148,0.5173747,0.82879454,0.5444722,0.15979713,0.86041796,2.9093037,12.0,0.7232436713326409
0.3479593,0.23794279,0.83610266,0.3118593,0.27158192,0.93576175,3.2738996,13.0,0.6832894473607694
0.45479232,0.563026,0.93840533,0.80042595,0.3181631,0.55467844,1.8717743,1.0,0.9247902165593613
0.31039864,0.32783714,0.7628025,0.32459095,0.20273419,0.9800629,1.8694613,2.0,0.6515318895539858
0.33946353,0.31035915,0.78956366,0.21974564,0.38185173,0.759518,2.3876488,3.0,0.8204354790255772
0.32978266,0.23262274,0.7085409,0.49032742,0.3938242,0.8551729,2.1108387,4.0,0.7235170596263131
0.43561247,0.23063987,0.92149454,0.7356774,0.30817842,0.5747631,3.6270552,5.0,0.9050614407477453
0.3602002,0.6256983,0.8465257,0.2198736,0.24015069,0.79398954,1.5282649,6.0,0.804083971821344
0.36961845,0.26930007,0.67842966,0.64163357,0.022890083,0.9227528,1.561283,7.0,0.6841667700148688
0.3129762,0.49557406,0.84749043,0.5083763,0.19161154,0.92299074,2.5582614,8.0,0.6354642929167147
0.45369488,0.6107052,0.7883641,0.63474894,0.34730488,0.63353837,1.8194852,9.0,0.8806132096148634
0.36562812,0.4192714,0.83597124,0.61615825,0.25501314,0.77018416,2.0234857,10.0,0.7971294109561096
0.4142105,0.23756915,0.93821704,0.42162538,0.09351786,0.6171911,3.3015423,11.0,0.8997335319967373
0.32416433,0.34627926,0.74720097,0.50665206,0.18304525,0.894294,1.9643157,12.0,0.664330728950379
