like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.40904474,5.741597,0.8994616,0.3256185,0.03771037,0.10974039,0.57480776,2.0161357,1.0
0.7610129,1.6125759,0.56952643,0.58921134,0.82365316,0.95543456,0.51397383,1.5810611,1.0
0.8009343,2.0415723,0.61851794,0.18333492,0.21428321,0.83305025,0.41942847,2.3142369,1.0
0.84859806,1.7558683,0.87145,0.1940612,0.07911496,0.80608207,0.9698998,4.1823177,1.0
0.547003,5.414997,0.9348161,0.22383457,0.15528236,0.60425687,0.581841,1.5973195,1.0
0.41248798,2.942136,0.48310643,0.051976126,0.70079744,0.15688205,0.15007378,4.321121,1.0
0.45978442,1.8876855,0.35509974,0.40547347,0.94626784,0.65054595,0.34798053,3.9057295,1.0
0.4163863,1.7598289,0.2766879,0.10373989,0.5873153,0.21602428,0.19194603,4.0043044,1.0
0.631479,3.8201075,0.7581782,0.7750562,0.8221792,0.66250104,0.7018395,1.90256,1.0
0.6371483,1.5145723,0.4111987,0.44151303,0.5234388,0.7661655,0.764141,2.7581177,1.0
0.72969604,1.5672768,0.5059699,0.5298778,0.11252043,0.8769618,0.72379905,1.8313628,1.0
0.7731357,1.6592679,0.59107065,0.6514135,0.4734654,0.8940671,0.833244,4.8338294,1.0
0.46135285,1.3822639,0.23371251,0.76672196,0.2004613,0.6928025,0.5810215,1.1412381,1.0
0.51126003,1.3646544,0.2651118,0.56653655,0.8498777,0.74565005,0.83204776,1.1996145,1.0
0.40993705,4.4274664,0.7072111,0.4111051,0.91861993,0.20268098,0.045703102,3.010296,1.0
0.41072637,4.354218,0.6972818,0.2865268,0.43282694,0.25672454,0.008125526,3.4839773,1.0
0.4550921,5.0250716,0.83446974,0.2778481,0.52358884,0.59948283,0.006909508,4.9355946,1.0
0.43636715,5.1620398,0.83754075,0.7268971,0.7089202,0.5424748,0.26786542,2.673425,1.0
0.7499334,1.6000992,0.56901944,0.83900195,0.015205678,0.96213895,0.6539236,2.0157092,1.0
0.5362481,1.6307079,0.359739,0.12361384,0.57914954,0.62257844,0.783055,3.5383403,1.0
0.6549453,3.1586792,0.6739311,0.38092294,0.06641057,0.8224563,0.08982597,3.8912215,1.0
0.4121478,4.618802,0.73921126,0.67086357,0.97168475,0.33251163,0.41968837,3.0816154,1.0
0.44376624,5.9700217,0.9567597,0.19293307,0.5049218,0.44072193,0.6876732,3.2757008,1.0
0.44193238,1.7530435,0.31425276,0.7510234,0.074563384,0.49234855,0.53045034,3.957293,1.0
0.606446,1.8858591,0.45283616,0.5569646,0.24276821,0.8541626,0.3418025,1.1586857,1.0
0.684563,4.4040184,0.8812457,0.6425468,0.9773788,0.8116473,0.39139822,4.5969276,1.0
0.62476605,2.422742,0.5882019,0.3802877,0.23213722,0.9663855,0.009994005,4.991336,1.0
0.4202231,5.1641703,0.8259256,0.80529124,0.375155,0.44702503,0.0132481875,3.5104673,1.0
0.5693624,1.5873953,0.3709069,0.9402785,0.91112375,0.76958746,0.79010516,3.1668923,1.0
0.78877187,2.2876003,0.6650995,0.961564,0.64194554,0.98673123,0.27587593,3.942731,1.0
0.44019476,4.94723,0.8037211,0.9545647,0.28557295,0.7012438,0.08890924,4.413334,1.0
0.5078997,2.0458822,0.4174377,0.6781596,0.83096135,0.59924763,0.72620827,4.3721266,1.0
0.5484973,1.7961144,0.3932537,0.10316504,0.7614681,0.7398033,0.36807677,1.7687423,1.0
0.4177001,1.5800161,0.21281393,0.8806557,0.7427814,0.14237101,0.11196418,1.6786593,1.0
0.43456575,1.6333587,0.2814307,0.8240976,0.5239322,0.44062734,0.6419764,4.146509,1.0
0.74771714,1.468259,0.8017567,0.0942576,0.7185007,0.88444453,0.86470574,4.00681,1.0
0.42296004,2.032534,0.3447916,0.19776991,0.5239947,0.3762932,0.67240125,3.0908394,1.0
0.46413207,2.4255638,0.45249876,0.4248735,0.58128834,0.58722126,0.41342598,4.7562537,1.0
0.4116737,5.4402437,0.85849303,0.43410707,0.7357433,0.39729258,0.042380247,1.6962806,1.0
0.60975826,1.3987951,0.34763882,0.44491872,0.7057776,0.78177804,0.9125427,1.3457643,1.0
0.4228218,5.7037125,0.9008572,0.85037005,0.41759717,0.3985735,0.30855948,1.2968428,1.0
0.7625909,1.5052712,0.58119375,0.13249671,0.7636584,0.8060313,0.98977786,1.9290192,1.0
0.43776643,4.7289243,0.7725692,0.84563357,0.9604752,0.72073025,0.1533389,1.6600722,1.0
0.4132961,3.9461865,0.6389839,0.96420586,0.15483814,0.36449656,0.026740132,4.9461527,1.0
0.41782784,3.1110919,0.51697195,0.011336284,0.3305344,0.35104012,0.71829796,2.237693,1.0
0.41675547,3.3264432,0.54884696,0.48016304,0.36412022,0.35047323,0.59327155,2.9963753,1.0
0.4560667,1.6390274,0.3073495,0.9038233,0.96033657,0.5094281,0.9563268,2.9607744,1.0
0.50621486,2.239684,0.44626546,0.8223099,0.7049797,0.72280675,0.3653789,2.031084,1.0
0.41243201,4.5025163,0.72179955,0.4275973,0.5875534,0.31383115,0.34826592,4.075626,1.0
0.7697374,4.557854,0.9591425,0.5945844,0.13516934,0.71540034,0.5950767,3.079867,1.0
0.4816164,2.1826258,0.41704476,0.036231864,0.15884511,0.60599,0.31274426,3.3693771,1.0
0.77793276,1.6385349,0.67771655,0.5349224,0.8820672,0.9612613,0.5590251,1.7201684,1.0
0.65642065,3.526412,0.72601146,0.5990196,0.5796626,0.7624681,0.3590358,4.6752877,1.0
0.4303252,6.1714873,0.97483045,0.5879473,0.56129634,0.42279986,0.34113652,3.243141,1.0
0.4628281,2.0274749,0.38467845,0.5156434,0.39967215,0.507384,0.7846151,3.1938446,1.0
0.7967571,1.7841493,0.7191784,0.34499624,0.06220336,0.92071444,0.500022,1.0141975,1.0
0.41779667,5.323937,0.84407777,0.75896454,0.52293664,0.26164457,0.84694415,4.9982514,1.0
0.86301064,2.3824124,0.7405498,0.9476739,0.08016314,0.8855665,0.76408046,3.9349895,1.0
0.47693613,2.947886,0.5403949,0.14970863,0.5137968,0.6111772,0.33446762,3.4884439,1.0
0.44090664,2.060547,0.36883035,0.2775499,0.78589314,0.5404777,0.38149372,4.9778843,1.0
0.41290855,3.8238742,0.6198533,0.65213865,0.48894748,0.30611148,0.054541998,3.9465063,1.0
0.47796637,5.115646,0.85833436,0.7773596,0.29816562,0.5260712,0.7005432,2.0827725,1.0
0.41181967,4.1631413,0.66993177,0.798993,0.9320561,0.5168215,0.043610357,1.092919,1.0
0.45352447,1.8635015,0.34657195,0.03785105,0.7190143,0.5601159,0.4201698,4.860677,1.0
0.4137037,2.5930543,0.42947313,0.16399008,0.14888456,0.22027205,0.90835714,2.1155288,1.0
0.8913781,2.878547,0.828442,0.86054724,0.08336438,0.76905197,0.98929834,4.102731,1.0
0.4134342,2.7700994,0.45704287,0.12330364,0.98600596,0.30344495,0.13387457,3.4500113,1.0
0.44577122,1.4554638,0.24725182,0.0032616337,0.33968392,0.48263365,0.77043855,2.524603,1.0
0.416523,5.1530495,0.8190202,0.89556146,0.76369256,0.41727847,0.096130975,1.6046929,1.0
0.4125233,3.018014,0.49587315,0.2245323,0.695693,0.22786798,0.61408526,2.523484,1.0
0.7231049,4.4299536,0.91567504,0.96261483,0.62280047,0.80167747,0.52274615,4.2628074,1.0
0.7460428,1.5439374,0.88616645,0.4773212,0.9229143,0.9458576,0.8535136,3.784882,1.0
0.6707664,2.2174475,0.55392015,0.37162465,0.09101641,0.6685557,0.8003944,4.204125,1.0
0.69023967,3.1951427,0.712716,0.63732404,0.63687885,0.69238025,0.71101457,3.5401382,1.0
0.79730725,4.314113,0.9451091,0.5193069,0.6102271,0.93089575,0.18475197,3.3888721,1.0
