like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.0051545,4.0622344,0.6541751,0.0503505,0.595749,0.8330464,0.76530445,1.502969,1.0
0.8282917,1.2097421,0.7466133,0.16648443,0.6747577,0.19628447,0.56704324,2.2529652,1.0
0.81339574,1.1793813,0.5852556,0.79250616,0.38312572,0.35991186,0.23046635,1.2546778,1.0
0.8575884,1.285142,0.9666789,0.586339,0.14730662,0.12506801,0.44878715,3.8068953,1.0
0.7159901,1.023556,0.8862975,0.89721435,0.34044883,0.64722955,0.5613379,4.4385166,1.0
0.8319957,1.1890002,0.7905113,0.52630925,0.69018364,0.33746144,0.336911,1.210731,1.0
3.0209382,1.2939826,0.23266289,0.4544665,0.93023586,0.27921116,0.43183902,2.5514205,1.0
2.601106,1.021951,0.27765232,0.68838596,0.11930443,0.56525683,0.13574834,4.121934,1.0
0.77867025,1.0460678,0.7726227,0.05151132,0.64670634,0.5156315,0.5618234,4.7580943,1.0
0.70152736,0.6247844,0.6062638,0.30366918,0.5223168,0.6023593,0.935677,4.385977,1.0
0.695347,0.6923796,0.5985044,0.19943956,0.93351465,0.6319713,0.6774666,4.0406895,1.0
1.2567599,0.90363216,0.44319242,0.36439312,0.8051102,0.44855806,0.9266398,2.2885373,1.0
1.3767012,1.3069906,0.43024996,0.98119605,0.7233536,0.15563,0.032481786,4.4284945,1.0
0.7322209,0.7597281,0.5501958,0.07166309,0.50281876,0.6342295,0.41116884,3.919993,1.0
1.7500857,0.7032185,0.36921018,0.3895598,0.06823298,0.6673102,0.28775597,3.9564543,1.0
1.265474,1.1900736,0.44694915,0.27426982,0.78679603,0.28064013,0.09801261,2.0384276,1.0
0.8564894,1.1318235,0.5361091,0.41719714,0.84979403,0.3645281,0.24525645,3.224182,1.0
0.7577707,1.0877494,0.8409753,0.8563363,0.56048244,0.68625003,0.13341448,2.780433,1.0
0.9138955,1.8218738,0.5241338,0.82503957,0.9822979,0.8811688,0.9302148,4.7875843,1.0
0.73821354,0.9302897,0.80990833,0.3793239,0.028880147,0.8730491,0.10934611,1.6138103,1.0
0.84121984,1.2000594,0.82188606,0.6004195,0.106775105,0.12208439,0.31295452,2.657723,1.0
0.8422565,1.2122335,0.8646484,0.4791071,0.36223423,0.40747544,0.02013624,1.2650754,1.0
0.6430587,0.67978114,0.6720745,0.7257927,0.5481722,0.87128985,0.100380726,4.365622,1.0
1.0590875,1.2752178,0.48303178,0.94427824,0.37907982,0.1372029,0.9077053,1.5654444,1.0
2.6830015,0.7859346,0.25153288,0.6053814,0.10691446,0.88199687,0.5201472,3.420658,1.0
0.7020602,0.5231608,0.5736281,0.95091987,0.85460424,0.63132393,0.97545093,4.3130593,1.0
1.2589294,1.2494653,0.44803318,0.38062525,0.37412247,0.1949733,0.23844318,2.8269944,1.0
0.7703677,0.9600927,0.6043122,0.47599262,0.6861957,0.4669062,0.7479019,3.6826887,1.0
0.7959164,1.103655,0.82897776,0.9530651,0.7594819,0.42834064,0.99692476,2.6625662,1.0
0.80171174,1.1202404,0.80791855,0.65424097,0.80728954,0.513886,0.3515095,3.720742,1.0
2.4750388,0.71134394,0.2886482,0.88205516,0.27326387,0.55112636,0.8143372,3.6584096,1.0
0.6963977,0.6856564,0.6192841,0.05172013,0.8654441,0.654215,0.6468742,1.61637,1.0
0.97800624,1.2784324,0.9492785,0.70440596,0.4134057,0.76646274,0.71228844,1.5137694,1.0
2.0159843,0.95785975,0.34474263,0.7758024,0.17823988,0.51290196,0.40649936,4.797495,1.0
0.7324717,0.91942465,0.736507,0.016734818,0.91375875,0.70493424,0.34919083,1.4224076,1.0
0.80623686,1.1922762,0.6890472,0.09910043,0.5228934,0.3693103,0.5210213,4.7905827,1.0
1.8727021,0.8680129,0.35912222,0.2508795,0.63489383,0.64056003,0.26497653,2.1552606,1.0
1.0860106,1.1905905,0.4774662,0.8239371,0.6961147,0.24253434,0.7518108,2.376865,1.0
0.80171156,1.2343159,0.96859115,0.7152462,0.8682958,0.63238424,0.22752418,2.0710316,1.0
0.87119365,0.9619691,0.52074146,0.6747566,0.57284534,0.46224794,0.6099863,4.984743,1.0
0.79666555,1.161522,0.65785277,0.44552723,0.6388724,0.4430108,0.42470574,2.3707244,1.0
0.8260711,0.5324481,0.5017386,0.412222,0.8587975,0.6650666,0.74893075,4.864712,1.0
0.8304125,1.0717294,0.54493225,0.83309233,0.4026071,0.3394932,0.97315437,4.536141,1.0
1.2025591,0.7202413,0.43464285,0.35728228,0.4193513,0.8438333,0.05945133,1.9239002,1.0
