like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.55768377,1.3298364,0.6122493,0.27564368,0.95823526,0.75279295,0.20480672,4.5487056,1.0
0.5778251,1.2483208,0.37933508,0.17147766,0.7795849,0.5856068,0.21851592,3.0325465,1.0
0.45929927,2.437301,0.8322799,0.46993294,0.47447816,0.81678325,0.5811812,1.8151455,1.0
0.56784534,1.3334141,0.6091852,0.8674101,0.3094144,0.18671143,0.9061192,1.2404761,1.0
0.5688354,1.3542869,0.60531884,0.2769032,0.26880428,0.13900083,0.30498588,2.6600738,1.0
0.5704741,1.2053386,0.3808189,0.4574396,0.5550415,0.65310436,0.09886268,3.366177,1.0
0.57082903,1.2762623,0.44083497,0.7568792,0.67055064,0.631585,0.36820865,4.00826,1.0
0.5684201,1.330968,0.59981114,0.60603076,0.09827702,0.19422397,0.74774015,4.0808268,1.0
0.5954473,1.0871363,0.27604124,0.47218692,0.4291771,0.39469066,0.9697055,2.374416,1.0
0.5193471,0.88979954,0.70992637,0.95620936,0.36908597,0.7568891,0.411336,3.2657664,1.0
0.50865036,0.9323667,0.6895322,0.4612251,0.077771544,0.5560018,0.7992545,2.5581017,1.0
0.5813656,1.3853364,0.47837794,0.17361264,0.93133146,0.18148467,0.14206064,3.4375758,1.0
0.55881214,1.3319879,0.7221512,0.45903304,0.33372277,0.3188567,0.4327,1.1091006,1.0
0.50988203,1.0825434,0.6051503,0.8066127,0.39532983,0.64576346,0.8655273,4.3745694,1.0
0.54248035,1.1273074,0.9049242,0.17040728,0.0038458852,0.3485092,0.48069137,3.774207,1.0
0.5590304,0.87771267,0.45621136,0.17126562,0.6882148,0.46175656,0.85917825,3.8592756,1.0
0.47644833,1.6281798,0.61159605,0.9797977,0.25822094,0.9241412,0.6441421,4.240091,1.0
0.5108791,1.2203124,0.4431057,0.25371814,0.25447622,0.81651586,0.10837626,2.3996217,1.0
0.57856685,1.3796854,0.5036619,0.8431187,0.91158605,0.18510783,0.7104775,3.9916327,1.0
0.6084733,1.2371718,0.33231056,0.545958,0.39925516,0.9716584,0.7419968,1.9141728,1.0
0.60197353,1.4642782,0.322892,0.8330425,0.784137,0.110540494,0.541291,4.26151,1.0
0.5599434,1.3650314,0.741275,0.60628426,0.990184,0.42411694,0.07727206,3.6233757,1.0
0.53291637,1.0540227,0.43709823,0.99216497,0.32808447,0.78417724,0.57807,1.2404618,1.0
0.6202676,1.4994142,0.203425,0.5320496,0.14528985,0.2777982,0.031578552,3.5054636,1.0
0.55061305,1.1552123,0.33881256,0.9897106,0.24904792,0.92241794,0.53001213,4.7145834,1.0
0.61968684,1.05004,0.30543417,0.3131845,0.9343588,0.9262849,0.15219706,1.5448903,1.0
0.57977724,1.1310791,0.32036543,0.37777686,0.48182893,0.55917275,0.46241093,4.3634934,1.0
0.53161097,0.7369839,0.6152342,0.2552174,0.101068154,0.4895394,0.8171705,4.555606,1.0
0.58613425,1.1778244,0.34929752,0.4416666,0.7323986,0.4307923,0.7531299,4.8641486,1.0
0.47747076,1.8258318,0.6364427,0.8515416,0.07275729,0.9120325,0.97786736,2.0527866,1.0
0.5048372,0.90275246,0.709924,0.8733464,0.23826629,0.79858655,0.31404695,3.1705549,1.0
0.5086741,1.7708029,0.4313635,0.32219237,0.4738065,0.9089667,0.3331764,1.8314489,1.0
0.5820134,1.3976566,0.5214886,0.99772507,0.33977494,0.56500983,0.1819925,3.5869725,1.0
0.48529416,1.2652217,0.6557231,0.7664705,0.6402469,0.81210005,0.5031619,3.5326674,1.0
0.5484212,1.3133407,0.72057074,0.8787983,0.7533318,0.755436,0.18524538,4.51493,1.0
0.5457506,1.1215892,0.8139746,0.18948105,0.008352473,0.34056553,0.686343,2.6707332,1.0
0.5517839,1.2502522,0.62522095,0.51660264,0.80847806,0.59625256,0.13139386,3.1826382,1.0
0.6142997,1.4462655,0.2372407,0.07627947,0.5343812,0.18236734,0.81069225,4.2687335,1.0
0.50952184,0.5807428,0.898249,0.50241387,0.10731705,0.5993522,0.6874924,1.0453274,1.0
0.5333906,1.4385784,0.46453372,0.04308354,0.31876227,0.5741678,0.7492736,3.791842,1.0
0.5790383,1.3720609,0.49738905,0.7820905,0.6203636,0.19102679,0.35050026,2.528493,1.0
0.5713987,1.3398917,0.5507625,0.73312694,0.8259634,0.33551526,0.36932513,1.7992716,1.0
0.53111017,0.7815908,0.72498226,0.4887318,0.21566814,0.4596373,0.82395095,3.7524445,1.0
0.56811744,1.3207672,0.5976573,0.35458076,0.46175563,0.22142607,0.5499791,4.845345,1.0
0.5481359,1.2141122,0.85881263,0.4554827,0.08003014,0.31430387,0.20553608,1.8776971,1.0
0.5499464,1.2658484,0.80309004,0.25105527,0.62443894,0.5735285,0.3871966,1.0748796,1.0
0.5762595,1.2838817,0.29251954,0.21547973,0.7391663,0.6598607,0.86057323,4.475196,1.0
0.6171416,1.4115616,0.214032,0.20735419,0.65005416,0.27912802,0.97657496,1.2056376,1.0
0.5486287,1.1668751,0.71255606,0.72973514,0.7991076,0.4345556,0.7532834,2.4781377,1.0
0.554849,1.1116709,0.46144783,0.24560577,0.63872826,0.6221941,0.22240686,4.9563417,1.0
0.48530948,2.7976394,0.6163397,0.31239727,0.83408153,0.73522705,0.81735474,1.3391852,1.0
0.598127,1.3505658,0.3293234,0.36984643,0.18287852,0.25647098,0.7898972,2.8709145,1.0
0.7303569,1.3131356,0.3235232,0.43856603,0.65282,0.91439295,0.82013154,2.3907921,1.0
0.5655776,0.9517177,0.38347793,0.45348474,0.7182172,0.49907237,0.83607745,4.6028914,1.0
0.5946979,1.2571999,0.32775852,0.68417966,0.22136453,0.33562884,0.7716419,3.7672071,1.0
0.5108349,1.5459774,0.53255665,0.019795643,0.71986455,0.6658751,0.6040613,2.806731,1.0
0.48004028,2.8306172,0.7530063,0.3290087,0.32150728,0.8665218,0.4955378,3.4303086,1.0
0.46779814,3.440163,0.7790185,0.26731804,0.9969185,0.7780249,0.759045,4.6946073,1.0
0.45753598,2.0668712,0.76995134,0.3565599,0.14651638,0.8446207,0.33653727,1.8133358,1.0
0.5620329,1.3082523,0.66676176,0.56413144,0.7848228,0.2861334,0.16064857,1.9523962,1.0
0.54849386,1.2616459,0.9222545,0.50450253,0.731483,0.32480225,0.048781957,2.8648322,1.0
0.46503836,1.1969801,0.9209807,0.24439304,0.16658127,0.8440082,0.026797727,4.752822,1.0
0.507226,1.0041316,0.9234081,0.5683311,0.40712458,0.6362266,0.088090934,3.4605637,1.0
0.49694157,1.5281855,0.57151026,0.70326227,0.8644944,0.7333687,0.77109444,4.2147574,1.0
0.572145,1.3685213,0.5494112,0.91627485,0.7913566,0.34333795,0.48322472,3.4130714,1.0
0.49511987,1.7067897,0.7604206,0.023048336,0.04516057,0.58158064,0.9176801,1.2516534,1.0
0.6156042,1.448254,0.20969121,0.9427291,0.9730431,0.5918182,0.49036422,1.872417,1.0
