like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2671431,1.0431179,0.4946716,0.51120335,0.71366745,0.33525664,0.360538,1.5932795,1.0
1.2805467,1.7160549,0.36110428,0.6001201,0.10563637,0.63237065,0.40500173,4.547633,1.0
1.4837813,12.56897,0.4984238,0.1499915,0.36928707,0.8171563,0.89018446,1.8162233,1.0
1.2610655,1.2409122,0.54112905,0.6013664,0.7828553,0.30787212,0.950717,4.79308,1.0
1.232683,4.4629884,0.79259104,0.7207498,0.93154675,0.9214111,0.63813514,1.7749735,1.0
1.283941,1.1343856,0.34688625,0.71389365,0.34669635,0.5830439,0.041081626,3.3393693,1.0
1.2461185,1.3057225,0.7388874,0.27266502,0.55228174,0.11410799,0.5450956,1.7107522,1.0
1.237253,1.3291452,0.8817532,0.83865637,0.1790572,0.14329563,0.7021981,3.9682403,1.0
1.2914263,1.8315555,0.28614417,0.6585049,0.19169979,0.52222157,0.65198106,3.9527526,1.0
1.2463517,1.1062478,0.72069067,0.892036,0.5419543,0.30674723,0.08098693,2.3487506,1.0
1.332371,4.005592,0.2701471,0.6103338,0.6749127,0.74933314,0.7662156,1.997604,1.0
1.2627943,1.3212893,0.5465926,0.55639505,0.8179639,0.19221395,0.296601,2.4244251,1.0
1.2298626,0.8244844,0.95650166,0.24008363,0.8191321,0.4555771,0.6938944,2.1335967,1.0
1.2353655,1.1289896,0.89728343,0.7195325,0.38028836,0.11511069,0.9905458,1.3467857,1.0
1.273941,1.012994,0.42128667,0.6601866,0.5360174,0.48141253,0.53089744,2.8204095,1.0
1.2432767,0.76798373,0.74207056,0.025206517,0.7607062,0.85952634,0.010986318,4.081866,1.0
1.256505,1.9279698,0.5489439,0.9915621,0.30585468,0.71151924,0.9054709,4.17796,1.0
1.229004,2.5237145,0.8960898,0.4993022,0.14014688,0.6080441,0.7029663,2.166599,1.0
1.2909825,1.2946525,0.31184256,0.27271363,0.2087426,0.21169528,0.34958345,3.6729255,1.0
1.298566,1.6695316,0.24408406,0.44160545,0.4785475,0.569811,0.062191647,4.3034143,1.0
1.5499678,6.235418,0.3208639,0.093011774,0.09406879,0.82869655,0.8143978,2.674275,1.0
1.2908032,2.3084345,0.30099618,0.34922248,0.53002036,0.76252306,0.45124686,1.7434121,1.0
1.2475786,1.0839835,0.7000689,0.6532401,0.118285604,0.30132455,0.5909996,2.9135277,1.0
1.2445428,2.3725905,0.6757701,0.63141316,0.025430238,0.5230531,0.812797,2.3434896,1.0
1.2628014,0.8798819,0.5186417,0.3754595,0.68074787,0.48097336,0.19324319,2.4191883,1.0
1.2643528,0.82346267,0.5176882,0.7867906,0.4085057,0.6633197,0.03779777,2.5719492,1.0
1.2493266,5.180667,0.62911916,0.6380608,0.98602563,0.6539535,0.8857779,3.160028,1.0
1.2838417,1.3034439,0.34278178,0.31359762,0.123244286,0.43758672,0.25550336,2.1390634,1.0
1.240979,1.3676231,0.8184476,0.8965576,0.26919276,0.12279555,0.38589084,4.187478,1.0
1.2875354,1.3622649,0.3401287,0.2558499,0.9284754,0.13690461,0.3590484,1.9679055,1.0
1.232051,1.9527407,0.81534004,0.4509748,0.10815723,0.96767837,0.06539909,1.2812963,1.0
1.2373463,2.2307398,0.7737139,0.042410187,0.4459532,0.5060542,0.74776673,1.5678033,1.0
1.2425765,1.1340379,0.7705667,0.45782894,0.16525449,0.22869967,0.82628256,2.1795197,1.0
1.263186,1.0317895,0.5410284,0.64983076,0.9663862,0.34196705,0.36882907,2.5440652,1.0
