like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
0.37171960,0.88345414,0.35820300,0.49724975,0.49409494,0.46425527,3.27754120,0.00000000,0.34013181
0.50906116,0.50968620,0.13707721,0.21454616,0.97969514,0.12355070,2.72688820,0.00000000,0.45958781
0.38366693,0.87779444,0.09749765,0.88616150,0.30935210,0.01510721,2.09040780,0.00000000,0.34430946
0.78697306,0.33597693,0.20256838,0.89472884,0.86497780,0.20351657,2.22524400,0.00000000,0.42661073
0.46151868,0.66391140,0.88072060,0.61920846,0.39997780,0.10999344,3.03395270,0.00000000,0.34531963
0.85691303,0.31807160,0.32135310,0.25381850,0.33696026,0.35036853,4.23118000,0.00000000,0.45135341
0.58428764,0.49984723,0.19570730,0.47138727,0.61118174,0.87385430,1.94021190,0.00000000,0.35584407
0.54659130,0.54367210,0.95296050,0.70963450,0.71405363,0.80651826,1.66461000,0.00000000,0.36741741
0.96442450,0.24588802,0.57848680,0.75649405,0.31290302,0.39392176,1.09186180,0.00000000,0.52047420
0.93003090,0.25581965,0.23455040,0.99264120,0.77683294,0.19788253,1.19030310,0.00000000,0.50488176
0.55032957,0.56509006,0.71366644,0.73576330,0.11705140,0.30462623,1.64677860,0.00000000,0.35001361
0.42993350,0.71352994,0.60374490,0.70542610,0.22010216,0.98187890,4.42675160,0.00000000,0.34444305
0.94133660,0.25673956,0.82771130,0.03425561,0.51218665,0.36578324,3.22460150,0.00000000,0.50678346
0.38937172,0.97802470,0.43610190,0.51607680,0.26532665,0.40372970,1.26793070,0.00000000,0.34169731
0.51154650,0.50333023,0.78394900,0.67023590,0.97349230,0.93599850,1.91473480,0.00000000,0.46180905
0.54305330,0.61494890,0.95851400,0.81415904,0.78102080,0.99752384,4.59728000,0.00000000,0.42730815
0.96943850,0.24181235,0.04463379,0.56654567,0.36894795,0.17725511,2.73368430,0.00000000,0.52411508
0.57237850,0.53832430,0.17663850,0.37604675,0.46240848,0.08106162,4.13096430,0.00000000,0.34764564
0.48130462,0.62602880,0.45224798,0.31191910,0.44949750,0.87362750,3.69794800,0.00000000,0.34317810
0.54801630,0.55851400,0.33604854,0.26461430,0.48300555,0.53895265,1.61549650,0.00000000,0.34818127
0.57280020,0.50557720,0.66281605,0.85497620,0.89306200,0.27967554,2.36329050,0.00000000,0.37745737
0.79959494,0.35678697,0.44325480,0.96625507,0.55697880,0.31394786,2.60248350,0.00000000,0.42085918
0.49417573,0.62085646,0.29573968,0.49120444,0.33535507,0.85168190,3.76031680,0.00000000,0.34638669
0.98152780,0.23473155,0.52512294,0.33559400,0.13606592,0.64718970,2.07067100,0.00000000,0.53242215
0.54196790,0.53805920,0.01403353,0.09210259,0.91616535,0.43973544,3.02817940,0.00000000,0.47700783
0.56159130,0.72393775,0.80786026,0.89638680,0.80532090,0.71998656,3.21985900,0.00000000,0.42304787
0.64722070,0.97579280,0.06295157,0.35078780,0.79109603,0.60014780,4.05248200,0.00000000,0.43304636
0.47184940,0.62327677,0.69906510,0.31170994,0.61218333,0.84991145,4.82626770,0.00000000,0.34654068
0.65473443,0.42110607,0.95360345,0.61428010,0.88839320,0.67448777,3.15471940,0.00000000,0.42312784
0.42911047,0.70704496,0.53137530,0.98471946,0.56210303,0.29660308,1.60760500,0.00000000,0.34388874
0.44458085,0.88157860,0.79543240,0.92612860,0.98502930,0.99068576,3.12826780,0.00000000,0.58914294
0.56320846,0.63851017,0.38561743,0.70798707,0.85319230,0.93385285,4.24698930,0.00000000,0.53180065
0.83946250,0.32639238,0.49184117,0.03387951,0.42144000,0.87765664,3.84003300,0.00000000,0.44209988
0.88482624,0.27498403,0.10136083,0.99693610,0.83029780,0.39112997,2.65464400,0.00000000,0.48376121
0.83308804,0.32265250,0.75556403,0.29244570,0.47108498,0.94947153,2.19692950,0.00000000,0.44355454
0.40650970,0.74966780,0.67899580,0.79115270,0.39501595,0.82829490,3.23430010,0.00000000,0.34227505
1.07709350,0.20733677,0.69448780,0.62496840,0.97719130,0.65806437,3.00718210,0.00000000,0.65441605
0.57413936,0.54216870,0.16767046,0.75514300,0.13698928,0.08296972,4.16033400,0.00000000,0.35075262
0.51545554,0.72970310,0.86338150,0.05481377,0.90704250,0.29861566,4.39290200,0.00000000,0.40241921
0.91134846,0.27966782,0.94417410,0.22323534,0.69442785,0.01830655,3.21668300,0.00000000,0.48557613
0.39131278,0.79388380,0.35230106,0.40628695,0.33719307,0.92382103,2.29670170,0.00000000,0.34345241
0.61170580,0.96828246,0.50957954,0.26027468,0.80150753,0.51638980,4.35549200,0.00000000,0.41499058
0.64291835,0.44546804,0.03269051,0.14477013,0.79866743,0.10128578,2.67412600,0.00000000,0.38858373
0.89269310,0.29359990,0.10406514,0.19880223,0.34782112,0.42897490,1.71365370,0.00000000,0.47301825
0.88411766,0.29586500,0.63095490,0.02843147,0.43336377,0.75450830,3.30523280,0.00000000,0.46841432
0.79783374,0.33266540,0.95027864,0.07339334,0.66920380,0.60506207,1.40140350,0.00000000,0.43132038
0.71102560,0.38341463,0.32100980,0.75603170,0.81019730,0.55851300,1.86644500,0.00000000,0.43114641
0.58730406,0.80701920,0.87187517,0.88546980,0.81948380,0.70779973,4.65344000,0.00000000,0.43033595
0.37196675,0.83779980,0.98379976,0.77991870,0.47630690,0.84660290,3.99648450,0.00000000,0.34069378
0.38502055,0.78854040,0.04193591,0.41321105,0.49657142,0.46131146,2.06083150,0.00000000,0.34185815
0.55512450,0.54214406,0.34374160,0.46207760,0.62621367,0.03042135,3.06496670,0.00000000,0.34725743
0.64022550,0.76449144,0.33448625,0.80102460,0.82675000,0.89426320,3.23194460,0.00000000,0.58243437
0.38907930,0.96571654,0.13902576,0.16831787,0.17719473,0.41595402,1.24563530,0.00000000,0.34212265
1.00822290,0.21462174,0.84225100,0.19513805,0.59750190,0.04503482,1.89829890,0.00000000,0.55394421
0.40070105,0.77311680,0.63418850,0.36889952,0.60075160,0.01881964,1.12430580,0.00000000,0.34381868
0.45911348,0.71053770,0.83757955,0.92276806,0.83357360,0.37097347,4.87011430,0.00000000,0.35614285
0.30462322,0.91659220,0.89932600,0.07417989,0.96668050,0.04928020,4.90149500,0.00000000,0.32159587
0.42213732,0.67975460,0.85725397,0.44834244,0.87547670,0.06018780,4.33770200,0.00000000,0.34043965
0.46844610,0.65658200,0.01048924,0.24134767,0.24066511,0.43099120,1.74668400,0.00000000,0.34587071
0.65976190,0.41346690,0.48057190,0.02274032,0.86223805,0.83108550,1.92606650,0.00000000,0.44648750
