like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
3.35891200,0.45724252,0.06242980,0.29712358,0.51672340,0.14555167,4.17924640,0.00000000,0.97821098
1.68075050,0.65134573,0.06007621,0.15637500,0.63592625,0.01467819,2.59823160,0.00000000,0.97729039
1.77866300,0.82925480,0.38407806,0.84822050,0.63640530,0.20821410,3.07043270,0.00000000,0.97710955
4.25689200,0.38246942,0.21386580,0.50526637,0.49902987,0.58223870,4.80038500,0.00000000,0.97821889
3.70930650,0.42034784,0.35235760,0.08290630,0.74976164,0.36846906,1.37521620,0.00000000,0.95270450
1.81523490,0.92067367,0.22071964,0.48815095,0.33052295,0.27025434,3.14173220,0.00000000,0.97822418
0.90745590,0.69881606,0.49611464,0.54385984,0.98528594,0.58655006,2.93319500,0.00000000,0.83743659
1.52263860,0.87243766,0.18671195,0.84301970,0.93562050,0.29744947,3.17231630,0.00000000,0.86872368
1.78315100,0.71681390,0.19108558,0.39375350,0.21669227,0.34659263,2.56694650,0.00000000,0.97822418
2.73696570,0.50518770,0.38731247,0.41662480,0.81953967,0.31951020,4.83800300,0.00000000,0.93806922
3.53333020,0.44188786,0.14290479,0.34576023,0.42930296,0.90496600,3.82097770,0.00000000,0.97822418
1.83332940,0.64553700,0.68275650,0.22979200,0.36836085,0.41593730,4.08564850,0.00000000,0.97822418
2.23310950,0.57427144,0.49881887,0.59792805,0.27592555,0.13535865,4.87482400,0.00000000,0.97822418
1.73381410,0.81778660,0.30446820,0.84478927,0.79808470,0.23089924,4.96492430,0.00000000,0.96298616
1.78521080,0.80711520,0.56408010,0.09800199,0.35455433,0.63317790,3.21858140,0.00000000,0.97822418
3.34821000,0.44859734,0.34126118,0.12741580,0.74043130,0.50695640,1.92560100,0.00000000,0.94994091
1.65182690,0.60898834,0.34405112,0.05215640,0.84250180,0.37441018,3.44606000,0.00000000,0.85708441
1.82778980,0.93209445,0.39046760,0.59194090,0.21903187,0.41588890,1.59985270,0.00000000,0.97822418
1.79108230,0.78579180,0.53143704,0.27202180,0.27305716,0.21056573,3.94861100,0.00000000,0.97822418
1.01337230,0.77094520,0.07499716,0.59248600,0.84787940,0.94538920,2.56562300,0.00000000,0.80862576
1.79690300,0.95760083,0.85947573,0.01058895,0.60073483,0.19016600,4.98745970,0.00000000,0.97763333
1.79486880,0.79715866,0.17610288,0.93902725,0.60880500,0.47992823,1.02180090,0.00000000,0.97787552
1.79258600,0.77720490,0.95186110,0.20074137,0.24428013,0.80207825,3.84388700,0.00000000,0.97822418
1.79057130,0.75778030,0.90873325,0.92992970,0.48232177,0.33785066,1.81194880,0.00000000,0.97822415
5.87464050,0.25714514,0.26408014,0.11878219,0.23855007,0.03713780,2.83070420,0.00000000,0.97822418
1.85184750,0.64116680,0.54717460,0.89331060,0.51539770,0.09346804,3.69781610,0.00000000,0.97820861
5.03153400,0.31828874,0.02568866,0.09244996,0.53962330,0.91567576,2.25506830,0.00000000,0.97819082
6.22111370,0.23048452,0.73455260,0.58830005,0.72706830,0.16025287,4.50216700,0.00000000,0.97480379
3.40823250,0.44044346,0.52326110,0.16831559,0.84717470,0.54749596,2.12005190,0.00000000,0.89073008
1.81029460,0.97744420,0.88565034,0.96490910,0.60532010,0.79091080,4.68774300,0.00000000,0.97756996
1.76563910,0.76260185,0.03047743,0.34764656,0.41948617,0.30141640,4.21302560,0.00000000,0.97822418
1.78955260,0.92653550,0.61324090,0.87786806,0.70751160,0.52547440,2.88730480,0.00000000,0.97315715
1.78317030,0.70559895,0.43407115,0.36127692,0.22550353,0.79344106,1.11786960,0.00000000,0.97822418
3.70251920,0.45320255,0.26248714,0.90281785,0.97902447,0.66763960,2.54311660,0.00000000,1.45275657
1.81008680,0.94121900,0.40458393,0.93192990,0.76612544,0.26661590,2.69527100,0.00000000,0.97214043
1.82029060,0.91072655,0.28092933,0.40986124,0.25358793,0.09687303,2.57691290,0.00000000,0.97822418
5.54816340,0.28223994,0.18505134,0.22723469,0.12277147,0.99399070,4.35837900,0.00000000,0.97822418
6.27879600,0.23610777,0.63583744,0.22890504,0.94286680,0.63814944,3.33628180,0.00000000,1.19509380
5.02659850,0.32020554,0.40322602,0.11378589,0.61922294,0.46021235,3.42732700,0.00000000,0.97736359
1.83193990,0.92544425,0.75953110,0.77224740,0.29367605,0.05268039,4.93587730,0.00000000,0.97822418
3.63028000,0.43557584,0.16681397,0.93542120,0.48964080,0.34493536,1.81919540,0.00000000,0.97822306
1.68546520,0.85310125,0.12901095,0.21109836,0.55732240,0.51671740,3.04679040,0.00000000,0.97810679
1.83912920,0.64388007,0.78491926,0.72629905,0.28808793,0.97179950,2.43293450,0.00000000,0.97822418
1.62782100,0.70792943,0.16017058,0.38361110,0.66808750,0.17079474,4.56954340,0.00000000,0.97352369
1.72920990,0.83798724,0.57072530,0.40581727,0.57395977,0.43093500,3.44387030,0.00000000,0.97798229
4.36381400,0.37452477,0.16875538,0.43106530,0.47787988,0.13427650,4.31448750,0.00000000,0.97822353
4.84029700,0.33661398,0.75481606,0.43921718,0.70715564,0.07528996,1.98295460,0.00000000,0.97490124
3.52761100,0.44444144,0.10045767,0.03287865,0.45112053,0.08119062,1.03966380,0.00000000,0.97822418
4.25030850,0.37872450,0.22024567,0.80759370,0.81982166,0.64426490,1.24914670,0.00000000,0.95578520
5.85120400,0.25904784,0.82936513,0.90895444,0.11508290,0.02006403,2.04117580,0.00000000,0.97822418
1.77960850,0.56596690,0.83346860,0.73844180,0.94472370,0.53294355,1.15524350,0.00000000,0.75738654
1.18573580,0.74036240,0.03561488,0.47609833,0.87093943,0.65763680,1.16115270,0.00000000,0.83653301
2.30192350,0.56477886,0.82671630,0.82521325,0.29179883,0.98766214,4.05659100,0.00000000,0.97822418
1.15939180,0.92058150,0.64526100,0.73908050,0.75223225,0.98838156,2.27341250,0.00000000,0.91819749
4.79213140,0.34041610,0.47948402,0.87602700,0.44931927,0.90511130,1.50289490,0.00000000,0.97822418
6.77821450,0.21205054,0.59610075,0.16304697,0.96787584,0.65292570,1.65626790,0.00000000,1.51815055
4.73975000,0.34525530,0.83235210,0.88470715,0.11377185,0.14795762,3.23609110,0.00000000,0.97822418
1.80122350,0.66279733,0.38946940,0.23693757,0.16874777,0.96140580,4.57175450,0.00000000,0.97822418
1.47712050,0.63395447,0.20171131,0.44851398,0.70711070,0.89347810,1.88425160,0.00000000,0.94683960
4.33446700,0.37640604,0.50622390,0.82582930,0.52949780,0.83966540,1.53369840,0.00000000,0.97817544
2.04696080,0.59884850,0.79826880,0.84056056,0.85471120,0.30481887,1.29713730,0.00000000,0.97019693
2.41891900,0.51384390,0.33670350,0.39701580,0.74592704,0.97328940,4.26757600,0.00000000,0.92037738
2.25338400,0.57214930,0.13317752,0.43333074,0.11720916,0.73636967,3.22566460,0.00000000,0.97822418
1.76441720,0.82924640,0.04913218,0.28988957,0.42545217,0.71300050,1.38579950,0.00000000,0.97822418
2.51968620,0.54024570,0.52709150,0.78653204,0.35138890,0.18949063,4.93257300,0.00000000,0.97822418
1.82319970,0.54336154,0.67030070,0.65613526,0.97582805,0.59844786,2.08078120,0.00000000,0.82981608
