date,storage,inflow,outflow
1982-01-02,158538000.000,19.095,19.095
1982-01-03,158538000.000,21.001,21.001
1982-01-04,158538000.000,29.772,29.772
1982-01-05,158538000.000,40.532,40.532
1982-01-06,158538000.000,53.148,53.148
1982-01-07,158538000.000,64.653,64.653
1982-01-08,158538000.000,65.279,65.279
1982-01-09,158538000.000,61.087,61.087
1982-01-10,158538000.000,56.327,56.327
1982-01-11,158538000.000,52.035,52.035
1982-01-12,158538000.000,48.072,48.072
1982-01-13,158538000.000,44.475,44.475
1982-01-14,158538000.000,40.818,40.818
1982-01-15,158538000.000,37.146,37.146
1982-01-16,158538000.000,33.884,33.884
1982-01-17,158538000.000,30.884,30.884
1982-01-18,158538000.000,28.151,28.151
1982-01-19,158538000.000,25.828,25.828
1982-01-20,158538000.000,26.474,26.474
1982-01-21,158538000.000,30.107,30.107
1982-01-22,158538000.000,38.706,38.706
1982-01-23,158538000.000,51.799,51.799
1982-01-24,158538000.000,66.255,66.255
1982-01-25,158538000.000,78.028,78.028
1982-01-26,158538000.000,85.377,85.377
1982-01-27,158538000.000,86.470,86.470
1982-01-28,158538000.000,81.313,81.313
1982-01-29,158538000.000,75.318,75.318
1982-01-30,158538000.000,70.312,70.312
1982-01-31,158538000.000,66.097,66.097
1982-02-01,158538000.000,65.626,65.626
1982-02-02,158538000.000,66.520,66.520
1982-02-03,158538000.000,69.555,69.555
1982-02-04,158538000.000,71.750,71.750
1982-02-05,158538000.000,69.254,69.254
1982-02-06,158538000.000,65.988,65.988
1982-02-07,158538000.000,62.202,62.202
1982-02-08,158538000.000,57.780,57.780
1982-02-09,158538000.000,54.582,54.582
1982-02-10,158538000.000,55.560,55.560
1982-02-11,158538000.000,58.280,58.280
1982-02-12,158538000.000,62.075,62.075
1982-02-13,158538000.000,64.246,64.246
1982-02-14,158538000.000,61.686,61.686
1982-02-15,158538000.000,58.303,58.303
1982-02-16,158538000.000,55.252,55.252
1982-02-17,158538000.000,53.456,53.456
1982-02-18,158538000.000,53.113,53.113
1982-02-19,158538000.000,54.699,54.699
1982-02-20,158538000.000,56.684,56.684
1982-02-21,158538000.000,55.819,55.819
1982-02-22,158538000.000,52.496,52.496
1982-02-23,158538000.000,48.519,48.519
1982-02-24,158538000.000,44.537,44.537
1982-02-25,158538000.000,40.965,40.965
1982-02-26,158538000.000,38.057,38.057
1982-02-27,158538000.000,38.596,38.596
1982-02-28,158538000.000,43.598,43.598
1982-03-01,158538000.000,51.721,51.721
1982-03-02,158538000.000,62.619,62.619
1982-03-03,158538000.000,66.654,66.654
1982-03-04,158538000.000,63.672,63.672
1982-03-05,158538000.000,59.482,59.482
1982-03-06,158538000.000,55.228,55.228
1982-03-07,158538000.000,53.708,53.708
1982-03-08,158538000.000,53.965,53.965
1982-03-09,158538000.000,54.727,54.727
1982-03-10,158538000.000,54.630,54.630
1982-03-11,158538000.000,51.773,51.773
1982-03-12,158538000.000,48.435,48.435
1982-03-13,158538000.000,45.591,45.591
1982-03-14,158538000.000,43.723,43.723
1982-03-15,158538000.000,43.558,43.558
1982-03-16,158538000.000,50.664,50.664
1982-03-17,158538000.000,60.902,60.902
1982-03-18,158538000.000,75.575,75.575
1982-03-19,158538000.000,86.516,86.516
1982-03-20,158538000.000,88.298,88.298
1982-03-21,158538000.000,86.451,86.451
1982-03-22,158538000.000,86.545,86.545
1982-03-23,158538000.000,87.181,87.181
1982-03-24,158538000.000,91.406,91.406
1982-03-25,158538000.000,92.302,92.302
1982-03-26,158538000.000,86.106,86.106
1982-03-27,158538000.000,78.150,78.150
1982-03-28,158538000.000,72.203,72.203
1982-03-29,158538000.000,67.158,67.158
1982-03-30,158538000.000,62.045,62.045
1982-03-31,158538000.000,57.882,57.882
1982-04-01,158538000.000,58.714,58.714
1982-04-02,158538000.000,61.076,61.076
1982-04-03,158538000.000,72.221,72.221
1982-04-04,158538000.000,82.272,82.272
1982-04-05,158538000.000,87.282,87.282
1982-04-06,158538000.000,98.648,98.648
1982-04-07,158538000.000,104.308,104.308
1982-04-08,158538000.000,109.818,109.818
1982-04-09,158538000.000,118.571,118.571
1982-04-10,158538000.000,121.429,121.429
1982-04-11,158538000.000,125.360,125.360
1982-04-12,158538000.000,122.803,122.803
1982-04-13,158538000.000,113.795,113.795
1982-04-14,158538000.000,106.201,106.201
1982-04-15,158538000.000,101.383,101.383
1982-04-16,158538000.000,98.804,98.804
1982-04-17,158538000.000,97.822,97.822
1982-04-18,158538000.000,104.484,104.484
1982-04-19,158538000.000,115.124,115.124
1982-04-20,158538000.000,140.563,140.563
1982-04-21,158538000.000,153.789,153.789
1982-04-22,158538000.000,155.738,155.738
1982-04-23,158538000.000,153.604,153.604
1982-04-24,158538000.000,146.730,146.730
1982-04-25,158538000.000,138.382,138.382
1982-04-26,158538000.000,131.012,131.012
1982-04-27,158538000.000,126.326,126.326
1982-04-28,158538000.000,123.476,123.476
1982-04-29,158538000.000,122.619,122.619
1982-04-30,158538000.000,120.225,120.225
1982-05-01,158538000.000,116.908,116.908
1982-05-02,158538000.000,114.137,114.137
1982-05-03,158538000.000,109.733,109.733
1982-05-04,158538000.000,103.314,103.314
1982-05-05,158538000.000,96.888,96.888
1982-05-06,158538000.000,90.578,90.578
1982-05-07,158538000.000,84.728,84.728
1982-05-08,158538000.000,80.732,80.732
1982-05-09,158538000.000,78.288,78.288
1982-05-10,158538000.000,79.234,79.234
1982-05-11,158538000.000,78.545,78.545
1982-05-12,158538000.000,73.993,73.993
1982-05-13,158538000.000,68.634,68.634
1982-05-14,158538000.000,63.513,63.513
1982-05-15,158538000.000,60.170,60.170
1982-05-16,158538000.000,57.318,57.318
1982-05-17,158538000.000,53.059,53.059
1982-05-18,158538000.000,49.889,49.889
1982-05-19,158538000.000,47.248,47.248
1982-05-20,158538000.000,43.989,43.989
1982-05-21,158538000.000,40.777,40.777
1982-05-22,158538000.000,37.628,37.628
1982-05-23,158538000.000,35.005,35.005
1982-05-24,158538000.000,33.229,33.229
1982-05-25,158538000.000,31.499,31.499
1982-05-26,158538000.000,30.888,30.888
1982-05-27,158538000.000,31.277,31.277
1982-05-28,158538000.000,31.575,31.575
1982-05-29,158538000.000,31.836,31.836
1982-05-30,158538000.000,31.985,31.985
1982-05-31,158538000.000,31.533,31.533
1982-06-01,158538000.000,31.955,31.955
1982-06-02,158538000.000,33.142,33.142
1982-06-03,158538000.000,33.822,33.822
1982-06-04,158538000.000,34.874,34.874
1982-06-05,158538000.000,39.700,39.700
1982-06-06,158538000.000,46.799,46.799
1982-06-07,158538000.000,51.834,51.834
1982-06-08,158538000.000,53.944,53.944
1982-06-09,158538000.000,50.599,50.599
1982-06-10,158538000.000,46.105,46.105
1982-06-11,158538000.000,43.004,43.004
1982-06-12,158538000.000,40.261,40.261
1982-06-13,158538000.000,39.421,39.421
1982-06-14,158538000.000,39.895,39.895
1982-06-15,158538000.000,38.816,38.816
1982-06-16,158538000.000,37.482,37.482
1982-06-17,158538000.000,39.976,39.976
1982-06-18,158538000.000,42.910,42.910
1982-06-19,158538000.000,42.382,42.382
1982-06-20,158538000.000,43.381,43.381
1982-06-21,158538000.000,42.109,42.109
1982-06-22,158538000.000,39.928,39.928
1982-06-23,158538000.000,37.498,37.498
1982-06-24,158538000.000,34.192,34.192
