like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
2.318052,0.7466789,0.45601365,0.04676364,0.9106359,0.96973014,3.9765027,0.0
2.2296145,0.39273593,0.68058217,0.82212186,0.5300657,0.31466815,2.3922827,0.0
2.289536,0.74767524,0.2702269,0.29826987,0.94447285,0.8262318,2.198871,0.0
2.0514164,0.82630134,0.8539434,0.85261697,0.90655595,0.71539813,2.9212155,0.0
1.9312826,0.85450464,0.81500924,0.43100485,0.7743758,0.10611232,4.2904606,0.0
2.20728,0.92615867,0.2527742,0.12397576,0.12617455,0.2859879,2.5733595,0.0
2.0459373,0.68201697,0.5237574,0.34349415,0.38202712,0.034510348,4.012678,0.0
2.229045,0.2716808,0.48303217,0.50549495,0.6349293,0.53060406,4.053759,0.0
2.3564224,0.30265298,0.21453471,0.26248375,0.34730133,0.32283205,4.0904627,0.0
2.2129626,0.52239066,0.43393493,0.3799162,0.10841386,0.7718785,4.5395308,0.0
2.0580137,0.5611659,0.045321085,0.71082133,0.83296055,0.029608965,1.0144153,0.0
2.0069215,0.6184007,0.65689594,0.3981398,0.49378443,0.8718111,1.4670116,0.0
2.26317,0.2580547,0.459461,0.0066444324,0.60718656,0.4523534,2.6619327,0.0
2.4600203,0.25037965,0.6507589,0.91311026,0.2306645,0.49388272,3.3324888,0.0
1.990363,0.6725514,0.39669123,0.33762005,0.49302006,0.6393212,4.4363647,0.0
1.8494037,0.8448948,0.27065808,0.5518913,0.6672774,0.65364134,3.789614,0.0
2.201728,0.9751489,0.9758185,0.93380725,0.23920858,0.09829691,4.78801,0.0
2.0527742,0.3225925,0.20613752,0.7463069,0.7103925,0.7725548,2.1118293,0.0
2.0904317,0.80471545,0.60821265,0.16508932,0.1974265,0.7747144,1.9864446,0.0
1.7543995,0.65973926,0.92803586,0.5890277,0.72671163,0.9211468,1.2724091,0.0
2.1485767,0.4507544,0.50397706,0.55283713,0.42829445,0.8489035,2.1512985,0.0
2.1046002,0.4200327,0.143644,0.21902628,0.86133677,0.71842706,4.2751713,0.0
2.1889522,0.9603432,0.10561536,0.9274685,0.91523236,0.35264516,4.784623,0.0
1.9180558,0.44155884,0.64707494,0.12314415,0.86237544,0.304804,1.1968822,0.0
2.0439231,0.883242,0.23254487,0.2824743,0.4404009,0.16681322,4.3807535,0.0
2.0414197,0.6819455,0.20320499,0.9017038,0.41678628,0.24032329,2.7093265,0.0
1.9555615,0.87244684,0.5809473,0.3525415,0.5296925,0.733743,3.2427316,0.0
2.3606968,0.21540247,0.2521281,0.2739402,0.41103184,0.5511794,4.081905,0.0
2.1774666,0.97676605,0.48154354,0.406373,0.38880798,0.40560222,1.3786446,0.0
2.093953,0.3874572,0.5652623,0.9348243,0.86847454,0.71195984,2.310137,0.0
2.2241447,0.8922161,0.7082891,0.45112577,0.951912,0.9585784,4.8752255,0.0
2.1344688,0.5475975,0.9706508,0.830136,0.3433034,0.76181895,1.1481534,0.0
2.2498684,0.30524176,0.80227965,0.11813138,0.5149946,0.77751637,2.4037569,0.0
1.794233,0.89411426,0.42780063,0.124687396,0.6655911,0.9887231,2.1181288,0.0
2.5251443,0.22510734,0.1838923,0.5330926,0.13858695,0.27935442,1.7481996,0.0
2.0903616,0.9329854,0.98388374,0.65808225,0.546392,0.5238462,4.76545,0.0
2.1395164,0.9584214,0.08845807,0.7806783,0.43224826,0.30128235,4.6131563,0.0
1.7189375,0.7409053,0.6782037,0.28662628,0.73196495,0.82067883,3.9226065,0.0
2.0913405,0.8899711,0.10367136,0.3878145,0.44470653,0.009731947,2.697116,0.0
2.2780747,0.36331803,0.9455845,0.33103478,0.39283684,0.5110075,3.854258,0.0
1.8309245,0.8439773,0.19826514,0.34661013,0.72512096,0.5528648,1.2656591,0.0
1.8233393,0.5989994,0.67397857,0.50145316,0.8378575,0.5374318,4.9893737,0.0
1.6764891,0.7967325,0.11703755,0.9157627,0.8871854,0.23408765,1.8682969,0.0
1.7665647,0.97829807,0.7677764,0.32037628,0.722621,0.81383,4.7826147,0.0
2.108693,0.763885,0.045856804,0.60389864,0.15071286,0.75501704,1.102534,0.0
2.3852086,0.25053406,0.042818252,0.453455,0.42095464,0.50179553,3.7193158,0.0
2.3132863,0.36300233,0.12134003,0.0041873637,0.2745896,0.32817182,2.6885068,0.0
