like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
3.4375715,0.24279957,0.8974342,0.8045427,0.4698405,0.6978269,3.5864682,0.0
3.1034338,0.76908624,0.15843299,0.556196,0.38435277,0.89449257,2.27704,0.0
3.0838504,0.6452509,0.8553888,0.28613126,0.29018092,0.33443624,4.7147,0.0
3.1842246,0.95232254,0.8596343,0.26882908,0.7133439,0.25258493,3.949833,0.0
3.2087286,0.9426008,0.38098088,0.32760677,0.2594526,0.3770559,3.37622,0.0
3.4492803,0.24219516,0.91002816,0.022360764,0.15342733,0.80340725,4.568951,0.0
3.153877,0.32687017,0.48879015,0.92332995,0.760567,0.70503354,3.7513232,0.0
3.073617,0.63621926,0.74782395,0.058938693,0.108148575,0.22260232,4.8288417,0.0
3.296405,0.24230802,0.42594576,0.5716564,0.7955656,0.8376274,3.0302048,0.0
2.9973886,0.4617328,0.5356695,0.08521779,0.86734766,0.23886067,2.3536177,0.0
3.0782585,0.5931213,0.89125276,0.83015203,0.13726549,0.39314416,3.53137,0.0
3.1131754,0.8372155,0.013324698,0.67336535,0.7663675,0.39646688,2.1775749,0.0
3.0932436,0.7770475,0.076810636,0.6222973,0.8974949,0.16901246,4.601226,0.0
3.1909301,0.8480503,0.8148631,0.46166655,0.39840886,0.5340136,1.7780495,0.0
3.0921595,0.7223521,0.54665035,0.28858626,0.4288333,0.38092923,1.820274,0.0
3.0677729,0.6696969,0.14635763,0.89935416,0.40936667,0.4030228,2.4144697,0.0
3.1406136,0.76424694,0.8129068,0.89958435,0.4358462,0.9852927,2.501803,0.0
3.097367,0.6791588,0.8383336,0.80126274,0.6161215,0.48652357,2.2320898,0.0
3.1217608,0.8043285,0.020911325,0.8897139,0.37005278,0.923482,2.9990165,0.0
3.1324322,0.3082306,0.42830518,0.2720972,0.7909413,0.6152896,1.0898751,0.0
4.465163,0.7204668,0.83518267,0.2939087,0.96598184,0.9330166,1.0780135,0.0
3.2549717,0.34165382,0.28147003,0.13208584,0.16635111,0.847358,2.4594738,0.0
3.316762,0.29982466,0.2096191,0.90985876,0.3741769,0.07965352,4.7991853,0.0
4.4072742,0.48500147,0.3932738,0.49808684,0.94167167,0.9978489,2.7300508,0.0
4.190099,0.47399023,0.43417132,0.8590028,0.9191886,0.80294555,1.4386741,0.0
3.0171978,0.6565151,0.46583635,0.38020173,0.83382976,0.87590575,4.289068,0.0
3.222961,0.34862936,0.28307495,0.97636276,0.646699,0.53464895,1.2059238,0.0
3.2213383,0.36683303,0.4808675,0.20659976,0.19588746,0.790961,3.989879,0.0
3.0879648,0.73292226,0.035737094,0.8165813,0.56300646,0.8017997,1.8950691,0.0
3.192504,0.85312855,0.84578276,0.82401913,0.66601825,0.18045437,3.420814,0.0
3.175774,0.4014519,0.71663594,0.16196196,0.13294666,0.4322396,3.788641,0.0
3.7426212,0.7837952,0.76929265,0.40412977,0.9769783,0.091932036,3.0230958,0.0
3.2011883,0.9454876,0.68772054,0.16960895,0.3290179,0.5855517,4.3813195,0.0
3.4493096,0.24275626,0.26373598,0.014295056,0.14337619,0.8170277,4.233041,0.0
3.1328013,0.8258127,0.18279327,0.8099563,0.1219471,0.9199783,3.3621843,0.0
3.2901907,0.302952,0.36242914,0.5291978,0.78614396,0.09116748,1.164297,0.0
3.5519953,0.30651143,0.14727877,0.061193217,0.98979926,0.12242581,2.415565,0.0
3.3519287,0.24608438,0.18441404,0.5074278,0.6404379,0.7449895,3.0184555,0.0
3.1989117,0.33738,0.99671483,0.32795614,0.60135067,0.8954794,4.673736,0.0
3.094829,0.45548558,0.6228972,0.7663184,0.13803594,0.11339231,1.0182542,0.0
3.241476,0.29921028,0.7197965,0.84015495,0.65337205,0.8795887,4.0827665,0.0
