like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
2.2428286,0.96853876,0.886662,0.9505957,0.17086798,0.69397026,4.447171,0.0
1.9553517,0.8680717,0.04553761,0.48504058,0.93544424,0.56979734,4.89591,0.0
1.8101052,0.9176266,0.4067949,0.8976434,0.84101963,0.7800404,3.2057898,0.0
2.0485907,0.44284385,0.42322415,0.57250506,0.6116439,0.3907846,2.1402445,0.0
2.0415397,0.5382406,0.832447,0.23120727,0.56203735,0.26939994,3.6757348,0.0
2.0638187,0.5909129,0.07757694,0.54199433,0.520202,0.1548489,2.2871113,0.0
2.0297623,0.39352566,0.5576984,0.027013384,0.64586526,0.42937258,4.315449,0.0
2.0088537,0.60090923,0.23136231,0.3004244,0.596448,0.6348494,2.9507794,0.0
2.1193554,0.24235132,0.9748853,0.69553304,0.97212553,0.3592726,1.6017729,0.0
2.160855,0.37071902,0.42558604,0.8967298,0.28384593,0.60506254,3.4761355,0.0
1.7490573,0.64813757,0.12716396,0.03662616,0.8075202,0.43837324,1.3420472,0.0
2.1777048,0.3215118,0.111466765,0.6609983,0.39088526,0.536117,2.2167902,0.0
2.2347105,0.28094414,0.34308988,0.92616934,0.19038825,0.22125107,1.7144784,0.0
1.7554678,0.93805516,0.30607712,0.4640004,0.73738533,0.6658981,2.9509401,0.0
1.772704,0.9080781,0.97868025,0.31417784,0.7807341,0.8050739,3.3264062,0.0
1.8260735,0.6427412,0.8254138,0.23281573,0.87963754,0.7968672,2.9801395,0.0
2.262516,0.23319376,0.051993977,0.6763431,0.3439125,0.34418198,1.6924483,0.0
1.7520355,0.66500366,0.31792918,0.22954294,0.78303844,0.50699174,4.9244857,0.0
1.9908057,0.64238465,0.20180519,0.7895757,0.7505391,0.12731601,2.2633326,0.0
2.098521,0.7285388,0.019981591,0.4626646,0.38202956,0.3750301,2.6912146,0.0
2.2182353,0.30241406,0.9915552,0.4930279,0.17687272,0.5646057,2.642523,0.0
1.9926679,0.5791947,0.32032764,0.3430643,0.98393,0.48018882,3.8911726,0.0
1.7735792,0.72316915,0.797749,0.32497475,0.82895726,0.5103004,2.7158043,0.0
2.1293964,0.42421138,0.9245265,0.17983751,0.32210022,0.5208205,4.203724,0.0
2.079201,0.43201804,0.31477052,0.98639256,0.68143636,0.03400624,4.0838766,0.0
2.144886,0.8142804,0.8122049,0.5126793,0.33614576,0.23853607,4.343222,0.0
1.9900315,0.39298564,0.10309928,0.5795807,0.8436817,0.10634901,1.7725852,0.0
2.0577219,0.37415147,0.6900136,0.36564907,0.9783403,0.81123036,4.1245356,0.0
1.8920332,0.44166738,0.7553831,0.09041449,0.7995146,0.82602054,1.7590022,0.0
2.1481402,0.8667738,0.10096073,0.3146597,0.45696872,0.3336909,3.855603,0.0
2.1847374,0.3436152,0.25487804,0.07072208,0.23019686,0.6992915,1.811375,0.0
2.0962849,0.57089174,0.0043126633,0.23480418,0.25865012,0.57776445,2.98126,0.0
2.0921693,0.5483334,0.08317758,0.7671132,0.32062986,0.4305468,2.2077615,0.0
1.8037556,0.80785424,0.79380846,0.65075016,0.8600913,0.29983652,1.7951827,0.0
2.1581154,0.8291081,0.049610183,0.4921244,0.15898947,0.9162225,1.1016815,0.0
2.1334765,0.94050825,0.5489915,0.7389433,0.7215272,0.034059316,4.1789,0.0
2.17785,0.89211226,0.81173056,0.7021962,0.28985614,0.84645164,2.5933397,0.0
2.1033647,0.45361358,0.33597764,0.98990226,0.36193657,0.88397884,1.6120149,0.0
1.7930506,0.63632536,0.7535095,0.68035156,0.79766965,0.6070119,3.968361,0.0
1.9680768,0.37117553,0.06730093,0.26904455,0.67503154,0.54589283,2.3425066,0.0
2.2613533,0.24529904,0.7751769,0.82118624,0.2215049,0.7536221,1.267023,0.0
1.8335898,0.6824014,0.9651968,0.05079091,0.90840435,0.8843016,1.5541652,0.0
1.7801116,0.69435376,0.9646047,0.16380939,0.92459434,0.28194657,4.9590006,0.0
