like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.6364934,0.361047,0.50778466,0.81770986,0.8178791,0.97440195,4.604808,0.0
1.5672437,0.3764539,0.36794588,0.6907184,0.20451522,0.14941266,3.7722232,0.0
1.3668194,0.94840026,0.30796534,0.85551554,0.98495847,0.7402461,4.831967,0.0
1.235603,0.537542,0.97964954,0.5009059,0.83954906,0.6815121,1.1461542,0.0
1.401032,0.771086,0.67281556,0.859684,0.108425565,0.13646646,3.6648345,0.0
1.1033227,0.7813694,0.34310243,0.011927073,0.6068835,0.552443,1.3755628,0.0
1.501087,0.9763039,0.2736381,0.88560677,0.9488197,0.16149962,3.0211186,0.0
1.2359601,0.59733015,0.9162123,0.91868305,0.42649212,0.85495794,1.8746581,0.0
1.3047227,0.78941375,0.4422403,0.33568186,0.2491354,0.9857787,1.2611557,0.0
1.2382532,0.95621705,0.16577205,0.40568563,0.5293696,0.41398972,4.198555,0.0
2.927582,0.97094584,0.33259594,0.35107237,0.913336,0.60600066,4.0848103,0.0
1.6014642,0.3597872,0.19357592,0.8617957,0.87190926,0.56596804,3.3652823,0.0
1.6837891,0.25717437,0.065966174,0.6530033,0.59082544,0.25902015,1.6403853,0.0
1.3040271,0.98649687,0.52403396,0.10544505,0.41090232,0.7244117,4.5943666,0.0
1.3097568,0.48217687,0.39395714,0.63483316,0.36959177,0.51193374,4.8046064,0.0
1.4460435,0.5291154,0.79895955,0.9281151,0.963639,0.8106644,2.166833,0.0
1.4931674,0.39414373,0.14258927,0.102804504,0.9611039,0.6105238,1.8483287,0.0
1.9180785,0.22141059,0.46761003,0.5486716,0.8982656,0.012166715,3.444157,0.0
1.8206544,0.27815568,0.7390958,0.7947214,0.7238031,0.41587368,3.6552165,0.0
1.075007,0.66069496,0.68683517,0.2746515,0.6114748,0.620786,4.722749,0.0
1.2342509,0.6375565,0.904989,0.07067055,0.6073072,0.5252704,3.8813405,0.0
1.1998848,0.5247432,0.2515519,0.54708606,0.54967886,0.20621683,4.460017,0.0
1.3144476,0.38131458,0.14054528,0.22781064,0.5820156,0.13688026,3.45738,0.0
1.5068504,0.40691695,0.245595,0.023047745,0.14739023,0.62475824,1.2684699,0.0
1.235028,0.8825128,0.9039152,0.3787355,0.7324981,0.8679355,1.5161263,0.0
1.4884359,0.45167637,0.112459816,0.69430876,0.10604472,0.038981117,4.7631454,0.0
1.548732,0.40993533,0.05796861,0.94957286,0.16642465,0.2319394,3.307554,0.0
2.0292325,0.20833784,0.95134753,0.5410997,0.34044272,0.16842796,2.2839668,0.0
1.3604447,0.35889456,0.64812857,0.59475577,0.6411667,0.7532787,2.6261818,0.0
1.2922614,0.51841813,0.6872507,0.4986521,0.7781184,0.22867276,1.0706114,0.0
1.5310954,0.93243635,0.75911385,0.7576592,0.32248324,0.2275543,1.2783105,0.0
1.4381517,0.5929291,0.71558553,0.9676042,0.74025244,0.84982497,3.0913837,0.0
1.3006642,0.41437584,0.72726893,0.5786995,0.6659112,0.83014834,4.9027033,0.0
1.1227405,0.7478462,0.8766473,0.25114095,0.44139802,0.98322934,3.853991,0.0
1.59749,0.44402486,0.9899304,0.31347623,0.61853766,0.25610608,4.078192,0.0
1.650897,0.41695997,0.18231228,0.9371858,0.8042721,0.69161856,2.57629,0.0
1.4123218,0.3535114,0.450777,0.5455193,0.33898577,0.9586299,2.2592497,0.0
1.630925,0.38198814,0.99175906,0.13639331,0.22609936,0.15880239,3.5808094,0.0
1.9245011,0.21076906,0.59538025,0.25563407,0.1752135,0.1572436,2.8115647,0.0
1.5700387,0.4308953,0.89679915,0.19930327,0.9095431,0.06440578,3.9684987,0.0
1.1261622,0.7277962,0.39681298,0.6555361,0.447125,0.91970277,4.1331263,0.0
1.3227228,0.85443974,0.122781865,0.7260531,0.3883933,0.09126974,2.0110297,0.0
1.3731171,0.75642985,0.92654496,0.1681402,0.11521401,0.42123663,1.4907256,0.0
1.284965,0.7144978,0.16103482,0.21246909,0.23130822,0.6195577,3.8418489,0.0
1.4591,0.9213702,0.9127335,0.66600776,0.40484777,0.71214896,2.147996,0.0
1.5138422,0.3137923,0.1929453,0.1852693,0.82685995,0.47248706,1.0684532,0.0
1.3733214,0.91204566,0.113552846,0.30911076,0.29235202,0.0076257004,4.518848,0.0
1.252421,0.8393031,0.8140184,0.54306114,0.82759553,0.4196931,1.3163114,0.0
1.1451244,0.71229506,0.1195656,0.33710843,0.42873073,0.55326426,4.827037,0.0
1.4133376,0.790153,0.3485574,0.9687382,0.59929156,0.3825908,2.8905106,0.0
1.7799014,0.23036839,0.6763758,0.9360256,0.95535195,0.312083,4.883415,0.0
1.2669603,0.43782893,0.44252902,0.14699112,0.49837568,0.33157852,1.5747916,0.0
1.2188821,0.61695343,0.7389582,0.42078158,0.5511219,0.38364562,3.7495027,1.0
1.2745292,0.7898886,0.67291707,0.58539927,0.4503193,0.40746358,2.2210915,2.0
1.4052839,0.34244338,0.17118357,0.5386812,0.62933433,0.3736009,2.7651212,3.0
1.0796373,0.6745888,0.26993772,0.55855036,0.89446914,0.11936714,4.660717,4.0
1.6560212,0.32238358,0.55862886,0.5865177,0.92281973,0.11753144,1.8923368,5.0
1.3698608,0.60265625,0.09993518,0.2391859,0.103107095,0.81238693,2.3749444,6.0
1.5783913,0.91788423,0.92470264,0.8929659,0.7508599,0.45882806,4.684765,7.0
1.1967962,0.62568223,0.29419616,0.31321648,0.33776116,0.60753554,3.000463,8.0
1.1920375,0.833257,0.49388447,0.26019815,0.47827423,0.5865444,4.22898,9.0
1.2305089,0.7947571,0.28492576,0.34697446,0.4212836,0.20230147,4.031267,10.0
