like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
6.7210627,0.51772064,0.5811563,0.34342045,0.69837654,0.23679279,4.8098345,0.0
4.146408,0.35434407,0.9707227,0.39066586,0.72815186,0.66671944,2.912808,0.0
7.909239,0.56116635,0.28829014,0.34973952,0.30843136,0.7009079,4.9454784,0.0
7.129103,0.55398935,0.5378378,0.16193247,0.60817045,0.37397307,2.3472502,0.0
3.8484635,0.29160744,0.5651673,0.7101891,0.6127801,0.13893446,3.333324,0.0
12.97357,0.87135726,0.48786145,0.9657729,0.31964737,0.733762,3.4055793,0.0
14.188259,0.94582474,0.9582524,0.79561293,0.20564196,0.08655978,1.4822457,0.0
2.9924886,0.33248898,0.8763472,0.6786476,0.93155515,0.6415587,1.9917608,0.0
10.068854,0.7168237,0.80736643,0.78602904,0.4651671,0.785496,3.3238633,0.0
13.233389,0.903356,0.15948151,0.07908357,0.2730311,0.9003593,3.6361578,0.0
2.668252,0.85782105,0.066899665,0.6523182,0.9459839,0.88000274,1.1149023,0.0
4.745782,0.45420644,0.27155507,0.3879018,0.6138478,0.75622255,3.5338986,0.0
14.147284,0.94954586,0.91811633,0.43700656,0.42442906,0.336009,3.4045246,0.0
11.508893,0.7792547,0.57638955,0.9959902,0.45256895,0.711959,3.9866552,0.0
12.304164,0.8789992,0.75135976,0.22933301,0.6799748,0.2656153,4.577863,0.0
12.425521,0.87768453,0.045745213,0.8154236,0.53441674,0.57293844,2.7060075,0.0
7.8338366,0.8741065,0.72779983,0.75471693,0.9368374,0.3905971,1.8603758,0.0
6.0435405,0.4226946,0.23412,0.52777916,0.5044108,0.5395187,1.0015608,0.0
4.458454,0.3566964,0.12773575,0.39397246,0.58390695,0.050454978,3.329172,0.0
3.2396472,0.24538305,0.85179263,0.26706225,0.4519894,0.5164694,3.5246813,0.0
5.433607,0.3899462,0.8916105,0.43374103,0.5131852,0.23360692,4.9293547,0.0
8.703565,0.74914455,0.37130624,0.3813285,0.5649554,0.7684351,2.145933,0.0
7.8872285,0.54215986,0.13952436,0.86210257,0.16206115,0.18184443,3.3352323,0.0
8.247977,0.57205576,0.24992414,0.85010445,0.40349108,0.1815718,1.6052418,0.0
10.804474,0.9528899,0.45982257,0.110029705,0.77487916,0.41069242,1.4334933,0.0
8.703442,0.81838834,0.7411074,0.7306502,0.69033784,0.87132806,3.0696428,0.0
7.2478614,0.66917634,0.79678434,0.8938585,0.6261325,0.95760256,4.50086,0.0
8.161305,0.56105244,0.98160213,0.6239831,0.35260344,0.6497635,3.543591,0.0
7.9752483,0.7370668,0.15068191,0.4204644,0.6451405,0.79496825,1.234406,0.0
12.658351,0.85123795,0.76867974,0.46754956,0.24337816,0.6719692,4.9442854,0.0
3.617685,0.53885573,0.720739,0.13874146,0.88214886,0.93553567,4.096807,0.0
3.0133574,0.26385316,0.77463907,0.26133293,0.6016107,0.91171896,1.1183603,0.0
4.1099677,0.34423685,0.5504789,0.05338234,0.5106292,0.63431656,1.9131937,0.0
6.87836,0.51014614,0.5907502,0.64453506,0.5098989,0.68080986,2.0551317,0.0
5.4997067,0.709602,0.11225781,0.18860649,0.91799515,0.3951024,1.0211321,0.0
7.767622,0.54724276,0.84630764,0.78713274,0.8525776,0.057957813,2.052195,0.0
8.900469,0.62065315,0.15845557,0.74471366,0.37291935,0.4991334,3.2611806,0.0
3.0350428,0.28453967,0.001409263,0.041080877,0.6838567,0.42187762,4.7189817,0.0
2.8174555,0.25082508,0.37150532,0.21643616,0.6731812,0.9601244,3.7327456,0.0
7.7729163,0.5794965,0.7574439,0.20376569,0.7291145,0.26426455,1.1985613,0.0
8.767042,0.60886234,0.4948714,0.45143688,0.26988566,0.83049744,2.5699916,0.0
12.583809,0.84258926,0.44395673,0.69979304,0.15846191,0.13038388,1.2544248,0.0
11.360378,0.7654087,0.11743003,0.13291179,0.16903067,0.96581733,4.745413,0.0
8.915965,0.91877246,0.15003812,0.40306404,0.6405351,0.9760215,3.852792,0.0
9.428282,0.6409362,0.5252062,0.34183106,0.13602076,0.13674441,3.2737455,0.0
2.9069173,0.25547615,0.10064353,0.58805436,0.618065,0.96647125,1.012741,0.0
9.400212,0.64192605,0.1844665,0.16925855,0.21908666,0.87714934,4.0869813,0.0
7.5620003,0.5321323,0.17107794,0.06628852,0.26759043,0.64990824,3.8289187,0.0
6.4470716,0.63164145,0.64456874,0.05157432,0.7442703,0.6532395,4.088897,0.0
10.039813,0.8231757,0.11128132,0.03388706,0.5356331,0.5933357,4.1830735,0.0
8.357745,0.6055237,0.20993643,0.8190232,0.59967387,0.51025575,4.9332066,0.0
13.459611,0.89967227,0.71365345,0.86757433,0.16736364,0.761536,1.8671012,0.0
3.1619852,0.37526745,0.64557034,0.55801594,0.92015463,0.47513667,2.8706534,1.0
3.7673533,0.80944103,0.5260765,0.8882876,0.9096802,0.893739,4.701744,2.0
11.004531,0.7417052,0.11829165,0.5604765,0.14091568,0.169766,2.8489358,3.0
2.8970988,0.40736753,0.27752286,0.1467142,0.95202744,0.35998788,1.241767,4.0
6.5869017,0.5418066,0.30901277,0.31100196,0.4967437,0.7320749,3.1445663,5.0
5.122172,0.47970483,0.90975255,0.64202577,0.7777893,0.67516756,4.536063,6.0
3.3035243,0.24196258,0.22098197,0.6236062,0.22162838,0.1614186,3.0931535,7.0
8.31142,0.66246355,0.29641277,0.09102743,0.69185954,0.0054307706,1.2756797,8.0
3.3296351,0.34370524,0.6844966,0.6722875,0.8621175,0.52067655,2.9304292,9.0
2.99046,0.2171903,0.012699959,0.08390651,0.12063462,0.8272292,3.1194258,10.0
5.0456758,0.9819649,0.13111135,0.2779955,0.9039727,0.4568882,4.4339423,11.0
6.4299464,0.48595995,0.6959534,0.5098728,0.5431791,0.65611106,2.8047569,12.0
3.913892,0.35965922,0.7715407,0.66217965,0.8752252,0.3513367,1.7848039,13.0
3.7792773,0.8178625,0.5130806,0.6309015,0.88470554,0.9886473,3.1383896,1.0
2.6344554,0.31025252,0.22418016,0.26433775,0.9343844,0.31070358,4.6461344,2.0
8.517433,0.61749315,0.23273234,0.2540018,0.34989703,0.76924276,4.3463416,3.0
8.388264,0.596004,0.87691706,0.25975436,0.75315845,0.044118878,4.9684396,4.0
6.4191213,0.47647923,0.31170702,0.5388276,0.5159601,0.3252037,3.024785,5.0
7.3115354,0.6326681,0.8773815,0.6940131,0.78782964,0.5657963,1.056039,6.0
2.6695254,0.32274172,0.5390479,0.00779893,0.8840207,0.8578884,4.668148,7.0
3.327634,0.29454342,0.6139307,0.24210651,0.7584289,0.35487393,2.666119,8.0
5.6514688,0.48620948,0.3625123,0.23156905,0.5331107,0.70086116,3.7361064,9.0
2.9199338,0.30547255,0.3254461,0.13366036,0.7718841,0.91222066,3.1948996,10.0
4.5138235,0.32374758,0.4990993,0.27779365,0.354619,0.17752224,1.0178417,11.0
5.9392233,0.43074968,0.30752477,0.516904,0.3826549,0.36470023,3.4159718,12.0
4.7652154,0.40634933,0.31831816,0.36630332,0.5939968,0.55330527,3.7162607,13.0
7.3388186,0.72371465,0.557663,0.5709402,0.8394517,0.44318062,3.8951197,1.0
3.4768028,0.25137353,0.13529834,0.14602038,0.13544774,0.086089306,1.6410755,2.0
2.9400558,0.21582979,0.43911916,0.33836737,0.2049337,0.41472432,2.4349232,3.0
3.4302435,0.2561654,0.7805082,0.68940854,0.4075223,0.6184753,4.525667,4.0
3.4935532,0.8609405,0.5256312,0.9951276,0.9612286,0.81331784,3.8725884,5.0
3.8916008,0.33964965,0.107069194,0.33732656,0.57183194,0.4172503,2.780911,6.0
3.8645983,0.30749518,0.6865639,0.39251956,0.5632251,0.58498305,2.7830706,7.0
6.5627112,0.90770847,0.27485237,0.413177,0.90801626,0.36320877,1.9713391,8.0
2.8571908,0.29280207,0.19019558,0.785338,0.82710934,0.6657414,4.1154757,9.0
6.497407,0.4808316,0.23004821,0.26925907,0.85411584,0.004560037,1.023517,10.0
3.517837,0.26613495,0.90224874,0.17620483,0.58106834,0.3579883,4.2655625,11.0
10.843029,0.7365248,0.925991,0.24219345,0.41588306,0.22444509,4.261909,12.0
3.6018057,0.30471358,0.29242983,0.36492988,0.55065805,0.47343704,2.8356726,13.0
3.0430174,0.2837109,0.12513053,0.7157613,0.8945903,0.18539527,3.8678467,1.0
6.173014,0.5889699,0.3374438,0.4013006,0.7083608,0.6017493,2.0198195,2.0
9.03541,0.6874692,0.6635872,0.3642786,0.7260005,0.4192744,3.55778,3.0
6.65759,0.6359199,0.6065219,0.5840053,0.7226053,0.70880824,2.8119085,4.0
2.82179,0.2516555,0.19364314,0.4903965,0.712925,0.47538474,1.8775054,5.0
2.6928163,0.2624912,0.2177696,0.9260955,0.9098107,0.5138107,2.9520874,6.0
12.497081,0.9479179,0.48323506,0.21695454,0.75660545,0.16495796,1.1851153,7.0
6.0921016,0.42854154,0.71293885,0.10699776,0.22707732,0.36513832,1.7558128,8.0
8.307139,0.5710396,0.8515006,0.90961903,0.44665584,0.30297768,1.101324,9.0
2.7584603,0.20754863,0.23187174,0.8648684,0.23932658,0.9872644,3.120113,10.0
4.658155,0.35902467,0.08644314,0.015458776,0.4188265,0.1572783,1.709353,11.0
4.693311,0.35548672,0.5041776,0.39264402,0.46954823,0.42039156,2.3061135,12.0
2.5882695,0.22799365,0.5414846,0.51029027,0.8604535,0.6974254,4.247648,13.0
2.611613,0.20350623,0.0065881293,0.49155867,0.94531876,0.6708077,2.302424,1.0
3.069647,0.31055772,0.28789198,0.019624637,0.7418898,0.7632612,2.2749574,2.0
3.1368406,0.24538036,0.18659523,0.3172601,0.38655734,0.28305003,2.466306,3.0
3.7051141,0.45810354,0.5388049,0.6668316,0.89411056,0.51146865,2.472426,4.0
4.3759465,0.31920317,0.45416915,0.9724206,0.781101,0.16254662,2.5880165,5.0
3.586319,0.3049239,0.47544232,0.5982604,0.75366735,0.41303337,2.5271556,6.0
2.960549,0.22915377,0.86330825,0.0688525,0.5891249,0.29852626,1.6353319,7.0
3.048429,0.27496627,0.35150382,0.50612146,0.7025195,0.4693189,2.9540577,8.0
3.9017434,0.36796308,0.22570409,0.37448323,0.7616929,0.27822962,1.8906063,9.0
3.549786,0.29841724,0.40786496,0.71160275,0.7974401,0.34076634,2.8214164,10.0
2.57439,0.26355827,0.5262737,0.4193608,0.9504079,0.8110766,2.7727509,11.0
2.7988489,0.26556194,0.19617295,0.28733176,0.76544714,0.51572114,3.861634,12.0
2.7719042,0.27857095,0.33941433,0.27660364,0.79446363,0.68641293,2.639622,13.0
11.353024,0.77148604,0.6416404,0.8568685,0.4633508,0.38735092,1.6078683,1.0
2.7616377,0.20316875,0.5916958,0.9353902,0.3379218,0.39854866,3.9232082,2.0
5.0238776,0.42748585,0.30876377,0.5292684,0.701517,0.46728885,2.828846,3.0
9.213726,0.6273566,0.7817605,0.5338602,0.1447247,0.6222806,4.5968623,4.0
