like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
5.45635,0.28999865,0.57790506,0.79506433,0.6486778,0.9322334,4.1643553,0.0
3.3470445,0.48172635,0.1273766,0.7259621,0.27298823,0.34324512,3.6353076,0.0
1.9212879,0.9784402,0.12862325,0.5932799,0.6704255,0.24197702,2.6504989,0.0
2.0131943,0.6146742,0.362026,0.2853363,0.8456987,0.6430572,1.4922297,0.0
2.724093,0.5465729,0.54827976,0.11661859,0.289457,0.44238684,1.9960107,0.0
2.1767893,0.6789506,0.7825897,0.6930235,0.41100702,0.25521654,4.933941,0.0
2.3369534,0.96942616,0.24959582,0.814081,0.16838422,0.66951096,2.360345,0.0
2.3956122,0.54517126,0.45312294,0.38409436,0.72262,0.57629925,4.584347,0.0
2.9876044,0.7494228,0.37374103,0.31668955,0.92006207,0.64336574,2.0657077,0.0
6.1657195,0.24504966,0.75118434,0.7024937,0.4382446,0.7771461,4.57797,0.0
1.8409494,0.8282538,0.4520471,0.21334164,0.5649765,0.9333839,3.592212,0.0
6.009506,0.26132593,0.9632563,0.39883947,0.11529555,0.929573,1.0392218,0.0
1.9947028,0.82617515,0.8456944,0.43508366,0.53943604,0.89003927,3.6190104,0.0
6.6016145,0.2146873,0.96022666,0.23860162,0.32654032,0.447818,1.1331644,0.0
4.214668,0.38864583,0.6064982,0.011905039,0.579574,0.73830867,1.9304633,0.0
1.9737351,0.6346544,0.26483154,0.39342263,0.600017,0.28829074,1.6051924,0.0
5.2910147,0.30351406,0.034566663,0.89682317,0.8626406,0.5595887,2.2255976,0.0
2.5371625,0.57297814,0.27805477,0.13006042,0.25138018,0.3899454,2.6326568,0.0
4.1907325,0.40376005,0.5766854,0.5931642,0.33317205,0.5818143,3.5246687,0.0
3.6408648,0.42851803,0.31206888,0.66915524,0.8344919,0.64205503,3.0251775,0.0
2.5012474,0.5861169,0.61436534,0.68920046,0.18502048,0.70940524,4.4169264,0.0
2.2542942,0.62850046,0.81856084,0.86123055,0.8249942,0.31505683,3.4669504,0.0
6.375821,0.23300095,0.091142155,0.98469234,0.1861737,0.7832824,3.3132021,0.0
1.3425272,0.8884037,0.3459065,0.60056496,0.9485298,0.17253295,2.3778732,0.0
5.1775827,0.32700804,0.7707819,0.7865257,0.21609344,0.2065518,3.1169457,0.0
2.0602345,0.9210426,0.590678,0.67430043,0.79181194,0.07736558,1.7982422,0.0
1.9532204,0.8192011,0.17968099,0.1574352,0.54840577,0.44514382,2.1117687,0.0
2.3040116,0.5947919,0.5701288,0.05260677,0.7143951,0.9619464,2.137986,0.0
1.0528837,0.97400606,0.32068077,0.23552534,0.9310932,0.25405434,2.2135527,0.0
4.7700777,0.35918504,0.8406321,0.0069215484,0.1273465,0.78389734,2.9280572,0.0
2.1929862,0.64372665,0.17596376,0.21913269,0.2515652,0.4164601,3.0718827,0.0
6.0753975,0.24907021,0.04312107,0.6519093,0.57486916,0.18551879,1.2469811,0.0
2.152982,0.89098513,0.19032988,0.3204453,0.38088766,0.967715,3.82436,0.0
3.5916843,0.86323977,0.20899878,0.3199183,0.8885652,0.63255906,2.536736,0.0
4.5361156,0.3795029,0.16791642,0.989881,0.27511284,0.60915506,4.4344883,0.0
2.778756,0.54979986,0.8339138,0.8611753,0.38835663,0.18356018,1.297751,0.0
6.3842225,0.22541097,0.4255578,0.5312717,0.75993085,0.83937806,3.0277731,0.0
1.7180096,0.6747467,0.034444757,0.12921074,0.6759735,0.04138031,3.8718426,0.0
2.3279872,0.5984595,0.8457657,0.9834212,0.78442276,0.63613546,2.795906,0.0
3.0151038,0.49804604,0.17071792,0.80361456,0.82513463,0.25784615,1.8673822,0.0
1.8642346,0.5935414,0.24023426,0.71764344,0.9234729,0.35808504,4.385858,0.0
2.2130086,0.9329241,0.96022433,0.47283968,0.4137533,0.94201285,4.596773,0.0
6.01636,0.24829675,0.19826666,0.75583416,0.9015541,0.41513842,2.0598497,0.0
2.2657864,0.73194885,0.83937114,0.9466515,0.28342697,0.3775759,1.1730553,0.0
2.8384573,0.54324657,0.07916648,0.9298513,0.21927774,0.2912402,2.4440262,0.0
2.232394,0.8050726,0.1934047,0.9631719,0.58763844,0.33022293,3.4369938,0.0
1.8998029,0.95432156,0.4530641,0.36694244,0.69060314,0.16917981,2.464736,0.0
2.6523387,0.5507845,0.9129366,0.18353282,0.3605026,0.92840195,3.6610336,0.0
4.172918,0.4091057,0.30250603,0.29633904,0.11656293,0.8650791,2.6309702,0.0
5.9284725,0.26559457,0.3651541,0.8854433,0.47090846,0.19004868,4.533107,0.0
2.2124252,0.8792739,0.36737922,0.2378,0.3299059,0.7500278,4.2999845,0.0
