like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.81608105,0.65382385,0.5746609,0.7303055,0.15187426,0.36610264,0.7733927,3.220353,1.0
0.79370993,0.7872426,0.43657157,0.8732292,0.91494256,0.44949523,0.87665004,2.982158,1.0
0.8607544,0.42341,0.28593722,0.9260268,0.58176446,0.44545367,0.8637533,3.9080749,1.0
0.78565603,0.8698112,0.24567832,0.77530897,0.43111497,0.15963328,0.5370132,3.464671,1.0
0.79439604,0.75642675,0.28063405,0.7266734,0.33072665,0.16833608,0.6307176,2.4131696,1.0
0.79789025,0.9498873,0.58028334,0.714286,0.5283929,0.06015969,0.7414214,2.2006257,1.0
0.78383315,0.95136744,0.5173298,0.89696205,0.84138405,0.040332057,0.6896012,3.0666983,1.0
0.8148055,0.6752933,0.65431714,0.776022,0.13275002,0.41984347,0.8178084,2.0422533,1.0
0.7999613,0.9753116,0.65121096,0.75740886,0.4886605,0.16233882,0.81976277,1.8390387,1.0
0.78699666,0.69912165,0.50879776,0.78363657,0.76698035,0.47162512,0.5302152,4.6836667,1.0
0.789588,1.1108499,0.59552556,0.7193478,0.8213519,0.016286362,0.69180745,2.6788085,1.0
0.78180987,0.7074228,0.57862794,0.9306427,0.61399627,0.44668075,0.60526687,2.4219592,1.0
0.8372004,0.40725514,0.5406084,0.94411635,0.13466524,0.477212,0.748347,3.0812678,1.0
0.80199367,0.6453887,0.2947741,0.7825911,0.87329525,0.47110835,0.77785075,1.8320571,1.0
0.78859013,0.83545786,0.6395451,0.7038066,0.9878548,0.46010014,0.8567035,3.1291304,1.0
0.82310444,0.45068923,0.272836,0.707842,0.26768792,0.08173246,0.7231696,3.6900976,1.0
0.8215819,0.6369291,0.5760613,0.6783178,0.1112229,0.4795314,0.9387319,4.2674465,1.0
0.8701196,0.51302934,0.50457454,0.85100347,0.07503404,0.18678202,0.93967015,3.768915,1.0
0.78065413,0.9775183,0.53532314,0.78917944,0.996751,0.39692375,0.7170685,2.0312774,1.0
0.8151603,0.83259535,0.62640536,0.9012625,0.5050586,0.23300916,0.9473252,3.436459,1.0
0.8423138,0.44898725,0.3823163,0.7339511,0.10040704,0.15030435,0.7767828,3.9399114,1.0
0.8010055,0.65284294,0.49342334,0.9423791,0.76665777,0.45441207,0.74839896,4.261468,1.0
0.7983236,1.0166895,0.6477277,0.7445485,0.5672915,0.17706971,0.7931569,3.9399865,1.0
0.78673834,0.9052141,0.614719,0.77762526,0.30785072,0.13603935,0.5613044,4.9326687,1.0
0.7858876,1.0151349,0.55627126,0.7460226,0.5983278,0.084878184,0.62172496,1.7127854,1.0
0.8353521,0.50318676,0.34828404,0.781464,0.4719017,0.14628981,0.8649132,2.011406,1.0
0.7915138,0.7261876,0.5962774,0.7136195,0.70971054,0.46980953,0.59406376,2.4111958,1.0
0.7855202,1.0854226,0.58767617,0.71510625,0.0664816,0.14318345,0.5106632,2.1708477,1.0
