like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.51722467,0.58941627,0.43708912,0.698281,0.08474538,0.17110917,0.6747726,2.2544315,1.0
0.47473425,1.1750199,0.45208105,0.9217276,0.89044666,0.28220034,0.5148178,4.677033,1.0
0.5174226,1.0170045,0.5501251,0.87129265,0.80910385,0.39296034,0.5838851,2.0686915,1.0
0.47332114,1.157655,0.5973072,0.9487038,0.7984851,0.25459915,0.92537683,4.3460436,1.0
0.5762282,1.351939,0.23719513,0.8142731,0.24857268,0.38942215,0.5679905,2.8037767,1.0
0.53711784,0.9462914,0.32107905,0.867916,0.7832493,0.33442643,0.7886824,3.8987339,1.0
0.50974894,0.7692479,0.45729482,0.7249477,0.79308176,0.3636408,0.7595428,1.4592034,1.0
0.4823662,0.8842522,0.48157558,0.74292684,0.43587777,0.1224649,0.6251415,1.6962609,1.0
0.47813338,0.907382,0.55063283,0.7885389,0.6663213,0.27214903,0.6759186,1.167145,1.0
0.5083967,1.0807439,0.2268112,0.94117564,0.6548714,0.03541044,0.73441905,4.361113,1.0
0.5079412,0.64923155,0.24959493,0.6926413,0.04580661,0.120459,0.5697749,1.9450185,1.0
0.50214875,0.86657315,0.6495551,0.82237214,0.39870086,0.3214857,0.69300175,1.3851235,1.0
0.44607046,1.34099,0.6057249,0.7806004,0.8686082,0.01815215,0.6117968,3.6699343,1.0
0.4485578,1.045628,0.63759035,0.70626426,0.78351766,0.17607732,0.84035504,4.3231096,1.0
0.5007654,0.7175849,0.49867782,0.7411342,0.7549237,0.34761688,0.8946985,1.6078984,1.0
0.46971115,0.9017877,0.50196415,0.71698356,0.6489044,0.13368326,0.7347814,2.9590235,1.0
0.46302566,1.0773942,0.3308537,0.7662291,0.7983613,0.0037198097,0.69280964,2.620719,1.0
0.5994251,1.3621057,0.2819143,0.75967604,0.08667448,0.33763152,0.6775538,3.2387233,1.0
0.56272525,1.1647629,0.47894505,0.9308961,0.67572737,0.41141737,0.64992636,3.36578,1.0
0.5767482,1.0973943,0.48868552,0.9148977,0.5440782,0.46869424,0.9868754,1.4554949,1.0
0.49625102,0.9451654,0.30217832,0.85528886,0.49500647,0.27743664,0.63904315,1.1701255,1.0
0.45447752,1.1937174,0.5875588,0.8314975,0.6512131,0.08439041,0.519594,2.606554,1.0
0.4889242,0.8937024,0.51120293,0.81250095,0.5017951,0.073535345,0.8825982,4.628609,1.0
0.52132493,0.7040222,0.30835548,0.7919817,0.65135956,0.24561776,0.8361568,1.6275889,1.0
0.47262162,0.8579524,0.48968822,0.7454438,0.33363688,0.23039731,0.66348577,1.1000873,1.0
0.54881537,1.0059683,0.49517933,0.9570043,0.031844232,0.23390485,0.71345496,1.5653726,1.0
0.53252745,1.029,0.34588465,0.9434904,0.33147782,0.23432694,0.5669695,3.8747988,1.0
