like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.549758,1.5945661,0.41236544,0.79102063,0.70130205,0.12054626,0.62840563,4.3094068,1.0
0.62930167,1.7945932,0.50952023,0.92745817,0.0067860135,0.20655671,0.8311821,1.6095152,1.0
0.5393139,1.4514891,0.3006343,0.72100383,0.45872337,0.08888999,0.57294303,4.474954,1.0
0.7505337,1.0957788,0.2534068,0.79890066,0.27465564,0.023908554,0.956202,2.4539716,1.0
0.5439758,1.8915478,0.51186544,0.8857652,0.9105628,0.07599955,0.9396861,4.330225,1.0
0.47974148,1.4872595,0.27446043,0.6821326,0.6602015,0.223553,0.5057382,2.8210537,1.0
0.5055047,1.3511244,0.642802,0.6895828,0.8961907,0.3994561,0.83955634,1.7755857,1.0
0.5658161,1.5032833,0.4300169,0.7239257,0.49260175,0.0966299,0.82547235,1.3336762,1.0
0.5880765,1.6614596,0.54056543,0.8370869,0.35653198,0.25569355,0.7150885,2.4291852,1.0
0.5383233,1.8971895,0.62197965,0.88199747,0.65670246,0.18495719,0.73834276,1.4386313,1.0
0.6688158,1.8279891,0.64974225,0.9635386,0.021805717,0.216092,0.79024047,3.43691,1.0
0.59486145,2.0039732,0.25694558,0.96151656,0.24312724,0.014416669,0.6983517,2.5413268,1.0
0.649899,1.6378849,0.4204662,0.9004982,0.6782915,0.19041753,0.9508129,2.1867619,1.0
0.73825437,1.4966513,0.39483306,0.96880037,0.5465596,0.3578213,0.9780958,3.4139247,1.0
0.4763346,1.8428481,0.6647566,0.8336699,0.898016,0.12749247,0.5605604,3.008458,1.0
0.7070055,1.5819391,0.4664892,0.9423215,0.20213374,0.39365026,0.89769405,1.7751695,1.0
0.69442743,1.1757779,0.22555527,0.7899275,0.55841154,0.27032468,0.8661734,4.41608,1.0
0.575862,1.9463915,0.57140833,0.942358,0.5729001,0.4622991,0.6179696,1.0667578,1.0
0.49452397,1.4921663,0.22679977,0.7166934,0.90747267,0.285427,0.5878519,3.3160262,1.0
0.5917908,1.2569464,0.27646604,0.71473306,0.6555517,0.46439803,0.57959443,2.0167973,1.0
0.6587872,1.3046541,0.36398816,0.7579331,0.14818655,0.28125253,0.7866091,2.5233362,1.0
0.5580787,1.8062636,0.63367325,0.8524784,0.39903417,0.19735742,0.7800045,1.4035127,1.0
0.4868587,1.6597911,0.5305517,0.7710842,0.8954713,0.27531892,0.6140842,3.803465,1.0
0.5569091,1.9319099,0.3483797,0.91372085,0.92027485,0.055355795,0.8025619,3.470384,1.0
0.70683306,1.1685702,0.34273666,0.77761394,0.26752043,0.12380631,0.84844255,4.0459585,1.0
0.6506392,1.6448282,0.6182256,0.8810811,0.71916676,0.41600308,0.9594478,4.9705944,1.0
0.54200333,1.8462697,0.6062559,0.8758781,0.7068905,0.058079436,0.6780783,2.5098245,1.0
0.6329462,1.0556433,0.24806657,0.6734366,0.56848174,0.16019444,0.86403805,2.138979,1.0
0.625264,1.2901026,0.60931176,0.7455346,0.46671283,0.40054068,0.8460659,2.6956959,1.0
0.53522974,1.958065,0.37662342,0.9105216,0.07115846,0.27416125,0.59363604,2.0753598,1.0
0.67433643,1.5647664,0.5769107,0.893798,0.54486525,0.38894626,0.9232129,4.559439,1.0
0.61855173,1.5331492,0.30398214,0.8154226,0.79709893,0.17213948,0.82645506,4.108341,1.0
0.5547484,1.7926751,0.39181474,0.8738363,0.8710309,0.4251056,0.5542582,3.6840363,1.0
0.584066,1.4360664,0.26577482,0.7304709,0.80765694,0.090813816,0.8335002,1.6366302,1.0
0.48235375,1.8389711,0.46741116,0.85058135,0.72817814,0.1903922,0.5068243,4.3196115,1.0
0.5614099,1.5807704,0.46796724,0.7996837,0.69129145,0.3242007,0.9269179,1.151039,1.0
0.59826267,1.3748044,0.5094166,0.73179054,0.6422002,0.28391346,0.86321026,2.0497398,1.0
0.5413271,2.0315132,0.31854823,0.953043,0.26917225,0.33922783,0.5435508,3.4300041,1.0
0.5421737,1.2791072,0.4496632,0.6854066,0.32165155,0.36507303,0.54333764,3.8757098,1.0
0.6574665,1.3080537,0.365241,0.8034596,0.545083,0.15319066,0.95332736,1.8150982,1.0
0.5913085,1.9428794,0.42363068,0.9495001,0.28107396,0.26139796,0.67101884,3.1005,1.0
0.48478314,1.4883516,0.60249794,0.6974145,0.7092108,0.33035094,0.6000365,1.4231921,1.0
0.5496435,1.4756845,0.5769705,0.7096113,0.58819073,0.016754325,0.7975143,1.5261544,1.0
0.6653637,1.4631001,0.55680615,0.8264512,0.6664904,0.4633471,0.79362744,4.715831,1.0
0.710272,1.5840858,0.65834737,0.94113183,0.109780475,0.33793437,0.8886485,4.426036,1.0
0.60363907,1.4372653,0.49581525,0.7665008,0.68834233,0.06801795,0.8901678,3.8059478,1.0
0.6206833,1.5056847,0.65758014,0.81775314,0.35160476,0.4152357,0.7275772,4.2018323,1.0
0.5683278,1.6315446,0.4254563,0.79922247,0.8729286,0.2608554,0.81600595,4.4616733,1.0
0.48150074,1.9960126,0.32672802,0.914284,0.7505474,0.05006591,0.5109966,3.3230278,1.0
0.56316787,1.8601038,0.65096116,0.90449935,0.23136072,0.42663747,0.6150109,1.2880536,1.0
0.5378144,1.9843754,0.46049163,0.9577448,0.4356846,0.019760681,0.9173671,1.1217532,1.0
0.6683008,1.740984,0.54244465,0.9295312,0.20522426,0.37920737,0.79528284,2.0623164,1.0
0.5242674,1.4337882,0.5885174,0.70334804,0.02202418,0.1533248,0.58935,3.688259,1.0
0.682326,1.2617929,0.39532095,0.7752613,0.22589418,0.37369817,0.8340956,2.0705354,1.0
0.61384696,1.6481643,0.28671944,0.8725245,0.7239294,0.38530946,0.88363343,1.317008,1.0
0.71614283,1.2219671,0.31278518,0.84151447,0.4634112,0.19373934,0.9510428,2.4724774,1.0
0.5702007,1.6659774,0.33757403,0.8290459,0.8413081,0.06846469,0.7310401,4.027568,1.0
0.55601645,1.3512719,0.29406905,0.67331284,0.85604256,0.058678173,0.7844608,1.9236709,1.0
0.6021998,1.7718837,0.52430797,0.893667,0.8613115,0.39579645,0.902134,4.4429665,1.0
0.54952604,1.8931584,0.45372528,0.8960383,0.9043589,0.08039803,0.78677577,4.9678235,1.0
0.47532457,1.8378348,0.2867747,0.83095324,0.5379441,0.14254232,0.5535401,1.4588156,1.0
0.5604596,1.8609096,0.31580824,0.89581466,0.8973375,0.07488226,0.7504213,4.5749583,1.0
0.59713674,1.5401766,0.58383113,0.8011406,0.51497835,0.20101658,0.7530978,4.2097397,1.0
