like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
1.7252178,1.0286363,0.53430647,0.7770847,0.86183023,0.35698843,0.6169628,2.1063097,1.0
1.6300851,0.91613775,0.21935944,0.9437726,0.5737897,0.19446225,0.6087278,2.3470647,1.0
1.6518738,1.048891,0.6230835,0.92193437,0.8580893,0.4613616,0.965731,3.5964699,1.0
1.670756,0.8751647,0.31355485,0.69124275,0.2638619,0.32833993,0.52795637,3.9007308,1.0
1.5628914,0.82708794,0.36299786,0.8171216,0.869693,0.497017,0.90478736,2.2910745,1.0
1.5723085,0.8686337,0.3392986,0.961946,0.52004117,0.4710038,0.7974344,1.1272525,1.0
1.7366195,1.1603534,0.5384008,0.9426301,0.8806057,0.18040602,0.83642596,2.0376842,1.0
1.5328507,0.70368457,0.33647794,0.7808912,0.37607497,0.4565004,0.65632313,2.90022,1.0
1.7126243,1.0506535,0.42083168,0.92179096,0.15693787,0.18103702,0.5168658,3.5107968,1.0
1.7526219,1.1278187,0.625159,0.70419735,0.6655119,0.05045232,0.7819973,2.7480114,1.0
1.1517901,0.52174914,0.3585331,0.8409302,0.38127607,0.18910785,0.8927691,3.0294137,1.0
1.5499336,0.7387795,0.41436648,0.8503636,0.5590723,0.42940602,0.6835365,4.2858715,1.0
1.4251723,0.6877384,0.2886441,0.9349738,0.66732657,0.41001683,0.828892,4.8388934,1.0
1.0616632,0.51184183,0.4441807,0.783664,0.08776194,0.063485056,0.9111701,2.7257524,1.0
1.3573685,0.8190551,0.20553358,0.8844753,0.78651464,0.40720606,0.97314143,2.0020623,1.0
1.6300782,0.9052524,0.5320457,0.87540644,0.6764774,0.085883416,0.7976931,4.834292,1.0
1.7682527,1.201828,0.4922945,0.83943087,0.975082,0.33304393,0.77138895,3.9337008,1.0
0.87677884,0.52577513,0.24200888,0.7677445,0.38145113,0.08299781,0.96406484,4.819054,1.0
1.6517875,0.86625785,0.5667925,0.73174167,0.6248628,0.318503,0.80363584,1.2812449,1.0
1.169045,0.5022916,0.5643248,0.8170337,0.06356561,0.33942392,0.92593753,1.2668742,1.0
1.4478263,0.7018638,0.5004575,0.9078924,0.24377215,0.3690492,0.75182384,2.8504694,1.0
1.7211888,1.0662185,0.24327008,0.8925173,0.7346244,0.26908386,0.51936626,4.950903,1.0
1.7605917,1.1363095,0.49161348,0.7768967,0.95740587,0.3006114,0.72595996,3.6433094,1.0
1.8056196,1.4105672,0.25181612,0.8966038,0.9836885,0.09514532,0.78433704,4.8513374,1.0
