like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.38261184,1.1003058,0.58080876,0.8335805,0.39899755,0.16744238,0.52442604,2.1594257,1.0
0.3822412,0.95439094,0.6136951,0.88550526,0.57439595,0.12142034,0.6259917,2.931951,1.0
0.42507592,0.9356029,0.6457717,0.69388676,0.48867783,0.38126293,0.5231617,2.248307,1.0
0.38569266,0.74165654,0.5312145,0.81849277,0.6957441,0.3636837,0.81266385,3.5094712,1.0
0.3877488,0.38989544,0.20879813,0.738778,0.7977962,0.48341447,0.51480025,1.3596087,1.0
0.38005903,1.0212208,0.6610951,0.82636416,0.55355614,0.27922136,0.5307247,3.2133641,1.0
0.4052552,0.7628598,0.39395273,0.77340263,0.5453865,0.07209741,0.81807023,1.8285666,1.0
0.41996524,0.6597314,0.47258955,0.69030005,0.93230015,0.440254,0.917971,3.823535,1.0
0.4006629,1.127723,0.25091773,0.7532874,0.79295796,0.17567213,0.51591927,1.5876223,1.0
0.42425835,1.085118,0.41603133,0.707353,0.50923467,0.2697447,0.51772416,1.4346696,1.0
0.39526916,0.80092716,0.3309021,0.9157322,0.81438774,0.12145888,0.8430641,4.083485,1.0
0.37734088,0.7709333,0.42334074,0.9291007,0.78921574,0.37808472,0.78914547,1.8932217,1.0
0.44486186,0.65656585,0.26821873,0.9068418,0.24546003,0.06755913,0.7715832,2.6059036,1.0
0.39139932,0.7762124,0.57165116,0.93495584,0.02916258,0.15300147,0.6649902,4.0767565,1.0
0.39465585,1.0767167,0.35769728,0.76400685,0.95764625,0.0019442841,0.52451795,4.0634904,1.0
0.3948856,0.6199924,0.6294105,0.7225448,0.13414057,0.44313964,0.78852445,1.0261111,1.0
0.47717357,0.30517346,0.24774818,0.76548487,0.570879,0.47565338,0.7995951,3.7648978,1.0
0.38200715,1.0659505,0.5239796,0.8627944,0.8095462,0.14519548,0.5483952,2.9158099,1.0
0.3898418,1.2464352,0.5179773,0.9027794,0.95925224,0.21381742,0.97450954,2.9180505,1.0
0.48161122,0.5411528,0.3922168,0.72254705,0.28907225,0.09786128,0.8616083,2.9126792,1.0
