like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.741247,0.8041724,0.390567,0.9188527,0.36432564,0.34509206,0.7280774,3.9293096,1.0
0.6926494,0.82537454,0.43420374,0.83587307,0.2553463,0.26834399,0.6627078,4.20436,1.0
0.6526602,0.94394153,0.5758275,0.9551259,0.5607857,0.3834016,0.55575943,2.1614478,1.0
0.58207023,1.0051765,0.6418116,0.7541957,0.865406,0.3407176,0.7117819,2.366142,1.0
0.6157939,0.9927423,0.54160774,0.9173175,0.21524544,0.1757565,0.5014477,3.5203838,1.0
0.8166664,0.9164817,0.2947489,0.7008759,0.4591847,0.48939228,0.8233101,3.0991654,1.0
0.59104335,0.9569389,0.56555754,0.8199452,0.70749074,0.14983943,0.7132292,3.5905914,1.0
0.7264847,1.1694125,0.26904845,0.93296033,0.31436166,0.4829639,0.66510004,3.9249084,1.0
0.6245728,0.8591845,0.5064169,0.7400733,0.6347662,0.25517312,0.9123241,2.8135002,1.0
0.751928,0.80817145,0.45715308,0.8226291,0.5875515,0.45658472,0.7890429,2.3111598,1.0
0.81367767,0.70392007,0.2946193,0.7367087,0.029611874,0.07751049,0.8131977,3.689148,1.0
0.61737347,0.9373542,0.49276042,0.73785436,0.6535693,0.32300782,0.59426236,3.0246851,1.0
0.6805106,0.907337,0.26409042,0.96789366,0.29829085,0.30905652,0.5802199,4.0616984,1.0
0.64130604,0.9303794,0.32722548,0.9358597,0.6740133,0.008244793,0.7182934,4.692275,1.0
0.95162404,0.7702781,0.22297798,0.8730362,0.23923124,0.25972095,0.83838755,2.5198398,1.0
0.66909224,0.85475814,0.5134876,0.7830829,0.6891422,0.39558008,0.6895945,4.0409646,1.0
0.5853732,1.0251247,0.2059572,0.80491346,0.9779074,0.346445,0.6045968,1.643554,1.0
0.5710901,0.998346,0.6582584,0.7981438,0.70466286,0.20822087,0.7307703,2.6505897,1.0
0.7654885,0.92019206,0.2993052,0.8207661,0.7150128,0.45313585,0.9457438,3.8915682,1.0
0.5350334,1.0898392,0.53360635,0.7260029,0.9295408,0.1579542,0.8562391,2.0810914,1.0
0.62273884,0.99596703,0.5054228,0.9577585,0.5795056,0.2807014,0.5318954,3.528331,1.0
0.7062167,0.7761511,0.49080873,0.84264463,0.6224504,0.33997884,0.9390198,1.4352748,1.0
0.6742249,0.8739362,0.51953924,0.88630706,0.18669884,0.3109618,0.60915166,4.4988337,1.0
0.7386217,0.7953837,0.31902266,0.83533186,0.7213916,0.3747116,0.80144835,3.1477344,1.0
0.71931237,0.83296096,0.2622603,0.77372444,0.11463842,0.20923662,0.691623,3.9498246,1.0
0.66287553,0.82996124,0.46209395,0.7246469,0.21887028,0.16194901,0.6935706,4.408247,1.0
0.71311015,0.74470615,0.47536835,0.89877003,0.53941125,0.060233243,0.9113301,4.909742,1.0
0.6222368,0.9257358,0.44170326,0.7663995,0.2134817,0.284879,0.50202435,3.8021934,1.0
0.52839416,1.0768876,0.66499406,0.74884003,0.7882237,0.08240289,0.70769864,2.5499246,1.0
0.9438386,0.54719985,0.40591952,0.8874651,0.11034518,0.11813213,0.9490988,3.2719405,1.0
0.57272416,0.91577166,0.2455125,0.68753815,0.8508888,0.0875212,0.84336257,2.0850463,1.0
0.72229075,0.78097403,0.54161775,0.96285486,0.46646374,0.0034158812,0.862257,2.9496355,1.0
0.61783916,0.9202499,0.5371989,0.75208825,0.89146835,0.39179224,0.88984084,2.4095833,1.0
0.86773384,0.6158835,0.4293891,0.9310704,0.29460034,0.30415368,0.9740349,1.6233335,1.0
0.5440653,1.0597168,0.5093309,0.91774064,0.9020984,0.03668135,0.8903575,3.9172995,1.0
0.74950504,0.7402875,0.6134993,0.9236402,0.3832556,0.28852382,0.9462098,2.7187707,1.0
0.57560945,1.0956339,0.3490321,0.9276218,0.99002385,0.33591157,0.53968376,4.9542956,1.0
0.5667368,0.923769,0.6264239,0.7177365,0.21995643,0.00807908,0.8497296,2.1386054,1.0
0.7168849,0.8280604,0.5396222,0.8916449,0.37241003,0.3900796,0.69709945,3.149279,1.0
0.73442,0.70099103,0.42631057,0.6787425,0.23605393,0.23016351,0.82380205,2.6419947,1.0
0.6334061,0.8650533,0.52158254,0.6980074,0.8361572,0.4273645,0.7843405,1.2841076,1.0
0.5313031,1.1289958,0.57255,0.8998209,0.9344478,0.06921605,0.8202077,4.285851,1.0
0.7039701,0.8740736,0.4168968,0.8057962,0.15767585,0.40255615,0.64897686,3.4695647,1.0
0.662071,0.8451283,0.26953936,0.847494,0.76663375,0.1704999,0.79689544,1.287388,1.0
0.7308269,0.7782014,0.5997071,0.9133733,0.67493397,0.44810855,0.8907723,3.177648,1.0
0.6276976,0.88360125,0.6095576,0.69755554,0.6437693,0.4769571,0.63134134,4.214233,1.0
0.69835925,0.8940298,0.55400825,0.9507772,0.4478431,0.48409745,0.6294602,2.9226806,1.0
0.56849897,0.9824228,0.65089697,0.86995953,0.6429466,0.0043578977,0.76277107,1.8730733,1.0
0.69726354,1.0155025,0.26634985,0.83627963,0.8838398,0.44748232,0.7257451,3.9955544,1.0
0.61807907,0.89427143,0.5649497,0.6757872,0.98367953,0.49000132,0.6319543,4.388038,1.0
0.6106822,0.9619358,0.33676767,0.82863474,0.7296151,0.20038584,0.58455795,3.76662,1.0
0.59121585,1.089947,0.6586363,0.7391002,0.98740995,0.33664227,0.9867164,3.1048265,1.0
0.5489152,1.0554428,0.23018879,0.71487075,0.9138832,0.14356817,0.5483124,3.3624122,1.0
0.88736564,0.88949233,0.34700912,0.93007797,0.6144633,0.47418305,0.9193023,1.6998155,1.0
0.61457324,0.9314853,0.54238015,0.8932271,0.672498,0.068551995,0.7568548,3.4323814,1.0
0.53073895,1.1175909,0.60243076,0.73634696,0.92256564,0.13681954,0.8794081,4.5620904,1.0
0.56028503,0.9878533,0.25639987,0.7155221,0.8650953,0.083203375,0.6820215,4.085662,1.0
0.58435005,0.9697349,0.5815459,0.7428795,0.20413174,0.21860471,0.72230226,1.0764633,1.0
0.6044493,0.9879034,0.52142394,0.8459986,0.16366681,0.08513036,0.51337194,1.3819386,1.0
0.97187215,0.78284985,0.30198914,0.76653266,0.022810234,0.19824883,0.85763764,2.9274004,1.0
0.7038585,1.0082659,0.25999656,0.69159883,0.122147165,0.39662868,0.6494931,3.06189,1.0
0.6664311,0.8214813,0.5655298,0.8202147,0.42454436,0.24445803,0.8315252,1.1507534,1.0
0.6186079,0.9271519,0.56685597,0.7522038,0.3545189,0.27011013,0.6008303,1.9121085,1.0
0.5978469,0.985005,0.4636676,0.8339718,0.6617789,0.14570186,0.57630795,1.2735713,1.0
0.6643074,0.86408967,0.21025458,0.82129496,0.23888421,0.014305242,0.6257111,2.071452,1.0
0.61561745,0.9055602,0.55894816,0.7256499,0.69234663,0.32026723,0.8217764,4.3800683,1.0
0.71468115,0.7337218,0.3020836,0.6877295,0.4737109,0.1995413,0.79239273,1.7243309,1.0
0.750556,0.74077106,0.4420864,0.82216895,0.3861708,0.3175575,0.77887994,1.5705433,1.0
0.5937713,0.89363015,0.6290697,0.709658,0.17101435,0.19988224,0.8652651,1.8257449,1.0
0.6381837,0.8839534,0.47610894,0.8156741,0.8100332,0.33190656,0.84287,3.3615716,1.0
0.67502415,0.7734233,0.38592723,0.72380996,0.5191773,0.083210066,0.8309963,2.3751774,1.0
0.63574964,0.90961456,0.47547942,0.840265,0.45037517,0.040162764,0.6799425,3.8239403,1.0
0.59505457,0.96516675,0.32105517,0.73372424,0.90439105,0.30437028,0.7355094,1.8876381,1.0
0.6354843,0.84680474,0.3367885,0.7853645,0.6800318,0.13766772,0.97078866,3.2816508,1.0
0.67876804,0.96943146,0.32384524,0.94990027,0.3932545,0.42066273,0.5544408,2.934128,1.0
0.78964967,1.1130171,0.22237805,0.928922,0.78659946,0.4769162,0.8420952,4.011053,1.0
0.62148356,0.8612631,0.28542754,0.85210675,0.77416354,0.093409896,0.957359,2.4192014,1.0
0.67984486,0.80860776,0.3875982,0.8950039,0.74767566,0.2421087,0.8893577,4.8614836,1.0
0.590585,0.95761734,0.27832466,0.70393145,0.8037672,0.16456255,0.64317757,4.457758,1.0
0.697793,0.8222076,0.31406796,0.75705755,0.017604735,0.16749911,0.65913296,4.0499616,1.0
0.7983379,0.6519073,0.34924567,0.86558014,0.39241233,0.19342946,0.9742138,2.7535422,1.0
0.65178835,0.8456696,0.40155166,0.7664938,0.67190135,0.22426534,0.7658879,3.0210912,1.0
0.6789715,0.8755089,0.22910924,0.91385716,0.07550651,0.07931826,0.61033255,4.234213,1.0
0.6418226,0.8699624,0.49525413,0.72686166,0.86761075,0.43441182,0.68618,1.2141672,1.0
0.70574105,0.799535,0.30578515,0.8524718,0.5955324,0.20691308,0.7517549,4.8926697,1.0
0.61169946,1.0314395,0.420299,0.9688046,0.9657198,0.37997118,0.535,2.1302538,1.0
0.56149775,1.0299886,0.397728,0.7103461,0.90482336,0.24461968,0.9241741,1.7181548,1.0
0.5431745,1.0644834,0.5482546,0.7228316,0.8355682,0.15085834,0.5956485,4.1717477,1.0
0.7723963,0.6778208,0.22756673,0.8416732,0.5489293,0.024924418,0.85099864,3.1389194,1.0
0.6481311,0.828029,0.5813243,0.72843516,0.0790033,0.121496424,0.79616964,3.701976,1.0
0.66912425,0.8283402,0.40453523,0.8619256,0.64114565,0.06560351,0.81663096,2.442471,1.0
0.92113477,0.5692403,0.30932406,0.9118045,0.22946404,0.18371649,0.9697056,3.59028,1.0
0.8532767,0.62631685,0.33539385,0.74926066,0.38821083,0.3250338,0.88004684,1.3089733,1.0
0.79706466,1.1683016,0.23019123,0.9258032,0.60649025,0.49341053,0.7847118,1.3736873,1.0
0.67241526,0.81348234,0.26949614,0.7707005,0.6424847,0.13197206,0.7645396,4.0609074,1.0
0.69763976,1.0203557,0.20151193,0.7916637,0.80047905,0.43510762,0.662552,2.5843182,1.0
0.55984855,1.0321918,0.62658453,0.8517097,0.8019205,0.14899404,0.6694013,2.9495618,1.0
1.0827347,1.1295135,0.20689464,0.8090083,0.05107041,0.2627153,0.879899,2.0607574,1.0
0.9067997,1.2436683,0.2144508,0.7255327,0.052633032,0.46354085,0.81158316,4.3935804,1.0
0.7584934,0.7523528,0.6633815,0.95905155,0.033115886,0.30930245,0.77346575,2.709271,1.0
0.5245335,1.2403666,0.5361118,0.92844266,0.97754997,0.06812893,0.7558195,1.5307789,1.0
0.52585256,1.0993701,0.45662993,0.7343887,0.92029744,0.027484603,0.5892278,1.9831994,1.0
0.66499215,0.85668945,0.55988055,0.84396267,0.34092,0.13161336,0.7298416,3.906341,1.0
0.66382927,0.8798084,0.38463882,0.7246851,0.7038625,0.38186535,0.6503946,1.5556926,1.0
0.655459,0.9203459,0.53614193,0.888997,0.62229335,0.4903854,0.5119523,4.4009676,1.0
0.5903213,0.98024356,0.28048953,0.6893872,0.7947488,0.25826922,0.5315125,2.7431045,1.0
0.61330736,0.92298394,0.39389238,0.67090076,0.108052164,0.03956488,0.58109254,1.3518058,1.0
0.951804,0.5527457,0.21345732,0.92697513,0.42960125,0.26158455,0.95341873,3.7424355,1.0
0.60343426,0.9907791,0.3775798,0.86942464,0.6519457,0.04930195,0.588605,2.1827648,1.0
0.5616282,1.0229431,0.4130862,0.6980548,0.9044886,0.24681808,0.72996485,2.6433554,1.0
0.65986216,0.8580083,0.3779921,0.83111614,0.53950554,0.029738327,0.7421093,3.4804351,1.0
0.72499305,0.9046406,0.32272923,0.8113843,0.79078,0.43749917,0.91285616,3.6778448,1.0
0.75514126,0.83157825,0.20595893,0.8046463,0.2564403,0.260025,0.7419076,4.864868,1.0
0.6361502,0.8819672,0.31866083,0.6991607,0.05531141,0.061440572,0.58006626,2.0421758,1.0
0.8183302,0.63709736,0.6323017,0.8856753,0.017749015,0.22712642,0.9229791,4.432833,1.0
0.72053516,0.80554575,0.22924791,0.9090452,0.2080744,0.037876952,0.70482475,3.7232614,1.0
0.6540341,0.84400934,0.5743541,0.7743595,0.16941081,0.099956796,0.7528297,4.241396,1.0
0.56936455,0.9950799,0.45202634,0.71567273,0.83486116,0.21844612,0.93920934,2.6801677,1.0
0.57363766,1.0796113,0.49524954,0.9530909,0.41719893,0.07751257,0.57724625,1.1287154,1.0
0.5658328,0.9417178,0.619753,0.706077,0.3094137,0.10052992,0.92060286,4.574765,1.0
0.63084745,0.9383808,0.24911027,0.8663344,0.600171,0.07234447,0.6123364,4.1285458,1.0
0.72693205,0.7770317,0.55060846,0.8487874,0.3151331,0.29614404,0.76889974,3.8058589,1.0
0.5777119,0.94721514,0.5674126,0.79177743,0.65461636,0.12554705,0.96356606,2.6387203,1.0
0.6079496,0.90383,0.5058495,0.8151173,0.7592599,0.23938261,0.91955584,4.57275,1.0
0.57486445,0.9332582,0.4089366,0.7727745,0.7774493,0.046228986,0.95259714,2.4733882,1.0
0.5180407,1.1992224,0.66547966,0.68794125,0.90883,0.046703625,0.8619431,1.4175184,1.0
0.6913014,0.910484,0.30476055,0.892041,0.37001833,0.3826442,0.60553855,2.9936283,1.0
0.6432431,0.8946116,0.490998,0.7898202,0.8656708,0.40735534,0.66788715,2.7987363,1.0
0.71766347,0.75283223,0.29666176,0.86363375,0.61114985,0.21751206,0.9755376,3.2627194,1.0
0.7242209,0.8076696,0.2326858,0.93439794,0.40472206,0.005034338,0.7444643,4.450311,1.0
0.62209255,0.9602874,0.49107563,0.86791396,0.6490744,0.4132594,0.72299206,1.0013108,1.0
0.5806315,0.9583293,0.601331,0.7280849,0.5099366,0.16021386,0.7143232,3.5587163,1.0
0.6218943,0.97220105,0.2774946,0.897695,0.32432505,0.06527049,0.5172656,2.7212422,1.0
0.56726986,1.0179485,0.517245,0.9016474,0.89744794,0.20310616,0.87685716,1.5500327,1.0
0.77712685,0.7114583,0.33415988,0.8876642,0.25505584,0.107783146,0.78700995,3.6710887,1.0
0.952601,0.6305182,0.31284413,0.75980794,0.15359867,0.19086768,0.88108885,4.085789,1.0
0.68524677,0.7823505,0.2857666,0.6978294,0.37335742,0.03262307,0.75370485,2.2224414,1.0
0.72407216,1.2457502,0.20850047,0.95522773,0.18139943,0.49731326,0.6496813,1.4005123,1.0
0.9140985,0.6631053,0.35033533,0.7562,0.33027518,0.40106547,0.9166299,1.7311221,1.0
0.5578686,1.0530509,0.2509943,0.73620796,0.9541758,0.25357932,0.65230525,3.1086335,1.0
0.67164844,0.8558782,0.43597093,0.9581458,0.77769864,0.25589308,0.8691878,3.933013,1.0
0.63580143,0.9394253,0.3300584,0.8845712,0.13413739,0.12123104,0.5228016,4.679687,1.0
