like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.9430554,1.3399572,0.53369576,0.7227496,0.5806686,0.4388742,0.79035395,4.0582957,1.0
0.9061992,1.0540048,0.5318009,0.7192305,0.00793428,0.48780823,0.93544024,4.305541,1.0
0.9471719,1.9551549,0.40683183,0.9251415,0.5645294,0.049821533,0.7259611,3.9904513,1.0
0.89446825,1.4977552,0.29592633,0.92531663,0.3831866,0.049749993,0.9052527,2.800538,1.0
0.9320971,1.3070211,0.42683533,0.67000836,0.5638702,0.3398597,0.8315299,4.395974,1.0
0.90203923,1.4927855,0.47815135,0.8129317,0.47014642,0.32691818,0.9455596,1.545899,1.0
0.87837905,1.7403752,0.3017665,0.85720515,0.7404273,0.21811639,0.96574396,4.1483784,1.0
0.9506226,1.3278162,0.5695448,0.7581438,0.35687274,0.47842604,0.68064183,3.965317,1.0
0.9250209,2.0221875,0.6508222,0.8080324,0.8557348,0.122711696,0.5392953,3.306708,1.0
0.953814,2.051351,0.58690804,0.9544452,0.43525925,0.15740207,0.6843865,3.548188,1.0
0.95476204,1.6778867,0.22191106,0.8916584,0.61785513,0.42977676,0.59988236,2.5759373,1.0
0.9541981,2.0124848,0.35962072,0.9326777,0.6485622,0.13420248,0.671113,4.566652,1.0
0.92459214,1.9400607,0.32162014,0.80251896,0.89717495,0.14220485,0.72282076,1.2381251,1.0
0.9402282,1.1585255,0.26307145,0.7576729,0.33402562,0.31555647,0.76747566,3.699141,1.0
0.942051,1.4192212,0.4365791,0.72190326,0.28390285,0.1745504,0.68711364,2.253876,1.0
0.92005044,1.5837917,0.6458142,0.83866405,0.036770765,0.29184714,0.87886536,2.6400466,1.0
0.9246237,1.7754117,0.40787855,0.88712436,0.9379591,0.4491005,0.8165281,4.9206004,1.0
0.9523811,2.1224408,0.6087553,0.9628635,0.44727635,0.19378503,0.6276289,2.829539,1.0
0.9306091,1.3107562,0.27221572,0.80668265,0.18196045,0.08522728,0.8350536,1.6826388,1.0
0.9488099,1.9610234,0.46562415,0.9043426,0.23241621,0.0960376,0.5447732,4.191928,1.0
0.90728605,1.6437119,0.66200536,0.69570273,0.16165009,0.25349653,0.7929071,4.6452746,1.0
0.94890803,1.7039461,0.5221397,0.82187444,0.4826132,0.28425974,0.7186382,1.957839,1.0
0.9372301,1.2070917,0.29890415,0.68894076,0.07262744,0.015641073,0.811505,1.5337955,1.0
0.9037472,1.3826052,0.36481872,0.8909346,0.6158879,0.44324085,0.94994396,2.508951,1.0
0.9215212,1.5020275,0.25650898,0.7781953,0.6949727,0.25504544,0.87550133,3.8373713,1.0
0.87280357,1.5899115,0.49606058,0.8115184,0.46703082,0.12039553,0.9763205,1.9540948,1.0
0.9189942,1.6681857,0.6071286,0.7302139,0.5718445,0.24348657,0.7637671,2.6481192,1.0
0.9421376,1.8041018,0.28783262,0.83489037,0.041696727,0.23286997,0.52819014,1.8141062,1.0
0.9280134,2.18534,0.6434071,0.8778902,0.91098726,0.1631585,0.51821685,3.7373877,1.0
0.89451003,2.0547268,0.4529838,0.93514067,0.74612206,0.12394338,0.9273012,3.5045648,1.0
1.0154744,1.3419455,0.2212713,0.93099546,0.31834713,0.46862224,0.67198175,2.8829002,1.0
0.93995696,1.5363263,0.5457541,0.7398687,0.0829495,0.025722563,0.7181979,4.1884522,1.0
0.88247585,1.5241681,0.6161194,0.74251574,0.21568576,0.29093277,0.963972,1.3584813,1.0
0.91897285,1.3335408,0.47722238,0.7681394,0.4055824,0.374534,0.9035258,2.8046138,1.0
0.93834966,1.7904948,0.64400333,0.81204385,0.20828126,0.15562938,0.63621163,4.912442,1.0
0.8980043,2.2813985,0.32416183,0.95710146,0.9486199,0.27249834,0.8938794,3.6820667,1.0
0.9348241,1.1284182,0.22795972,0.6974703,0.41416213,0.18832715,0.81001896,3.221649,1.0
0.94725764,2.135633,0.5498616,0.92117083,0.6709257,0.18403202,0.56430817,4.2023053,1.0
0.9449342,1.6190989,0.43461785,0.83214086,0.45931768,0.23180796,0.7781982,2.0738053,1.0
0.8816465,1.2356473,0.5165554,0.79232055,0.08546833,0.3297269,0.9842086,4.6509385,1.0
0.9470798,2.1260684,0.5790111,0.9541023,0.80976725,0.36663863,0.72798485,3.6500168,1.0
0.94989246,1.3082224,0.46230993,0.7375547,0.37737784,0.46191907,0.5602091,3.20608,1.0
0.92634785,1.6693312,0.4185904,0.68572986,0.84064144,0.14616987,0.5770225,1.8234416,1.0
0.951722,1.9418708,0.43063658,0.9123143,0.44848162,0.20043749,0.5886165,3.2563703,1.0
0.9462511,1.831973,0.65563256,0.8675801,0.17466252,0.14670469,0.7237876,3.6163614,1.0
0.90123886,1.3927888,0.3440623,0.89434797,0.38886762,0.28121135,0.920017,2.3511362,1.0
0.9558174,1.529387,0.49330157,0.8566238,0.65301055,0.48615652,0.64154243,1.762905,1.0
0.9292953,1.5306845,0.39624256,0.80870205,0.43545073,0.053055786,0.8406932,3.1830103,1.0
0.9435919,1.6434126,0.4917601,0.8712445,0.73626745,0.44816387,0.77521974,1.7528678,1.0
0.9298468,1.8943926,0.5263801,0.8094499,0.6474239,0.094446115,0.6519334,1.4464134,1.0
0.942449,1.57866,0.39074925,0.89175564,0.57057446,0.40200323,0.8086413,2.7984605,1.0
0.9665137,1.6820482,0.43509996,0.9444239,0.5523667,0.48719284,0.58109087,3.323869,1.0
0.9198429,1.1852,0.51933503,0.80720556,0.03801983,0.43490762,0.85802424,2.3510842,1.0
0.8820837,1.2018088,0.48623416,0.9131084,0.0074330303,0.17420685,0.98920935,3.5816746,1.0
0.95014834,1.8481444,0.3565358,0.9354137,0.26220176,0.045170195,0.66116685,3.4998467,1.0
0.88801694,1.555261,0.3895275,0.89908546,0.49909157,0.25048885,0.9642203,4.653765,1.0
0.93935925,1.4834601,0.49090406,0.7582581,0.3094318,0.21500395,0.8082667,1.6924828,1.0
0.92854124,1.943805,0.4288098,0.81778127,0.27886266,0.06082416,0.6202864,1.2320305,1.0
0.92866,2.2864478,0.571487,0.9275848,0.44958854,0.011143282,0.5152028,1.3832725,1.0
0.92775977,2.146293,0.49559927,0.86710674,0.7990926,0.012833648,0.50465035,1.8296237,1.0
0.9327453,1.7336824,0.62545305,0.93466145,0.5517946,0.45320427,0.89076936,1.3696772,1.0
0.9404861,1.616928,0.26868162,0.7360053,0.44299352,0.02402399,0.5185643,2.886627,1.0
0.93755865,2.2780302,0.3275024,0.9581831,0.2555904,0.27633092,0.6447279,1.0330095,1.0
0.94147736,1.2928094,0.46033144,0.6974268,0.9967145,0.47336778,0.546288,2.6689692,1.0
0.91883594,1.6434779,0.4996322,0.68332213,0.9691642,0.2791931,0.6919289,4.9634686,1.0
0.9449782,1.774035,0.54594964,0.942245,0.24919412,0.29580325,0.7408002,4.443261,1.0
0.9465833,1.3019416,0.20768471,0.68082166,0.5487474,0.25417915,0.6347462,2.7110791,1.0
0.94265515,1.370332,0.2541378,0.7112633,0.20070863,0.20102558,0.5498874,4.4076257,1.0
0.91965264,1.7581154,0.5696944,0.7446184,0.72555125,0.18400016,0.72706634,3.8657684,1.0
0.92407453,0.9139945,0.21806113,0.70080125,0.23664308,0.26946276,0.8136636,4.637786,1.0
0.9403322,1.4083217,0.43227068,0.7456688,0.22821403,0.062842235,0.7518058,4.503993,1.0
0.9206842,2.1630442,0.58636606,0.8694092,0.9644819,0.18839042,0.69612,1.8631186,1.0
0.94847924,2.1241763,0.6164033,0.9568665,0.4636514,0.36247182,0.5134175,4.1842566,1.0
0.9189439,1.8519828,0.6596343,0.72954166,0.56143844,0.04552206,0.60466766,3.4369938,1.0
0.9482928,1.5921943,0.6392358,0.79752403,0.20742448,0.35974395,0.77312875,3.256781,1.0
0.944953,1.9007354,0.3066446,0.90657127,0.21762852,0.09683132,0.5540503,2.759934,1.0
0.92922723,2.3033228,0.640554,0.93676126,0.8035743,0.053608965,0.6087254,4.8088536,1.0
0.93439174,1.4884572,0.23727562,0.8235384,0.60779375,0.2671549,0.8342023,4.2112207,1.0
0.93849355,1.8877821,0.20332707,0.9110489,0.13389635,0.22861797,0.542238,2.2945955,1.0
0.9512699,1.2248065,0.22364,0.76682913,0.2621648,0.27820688,0.69104123,3.3592544,1.0
0.91887736,1.199349,0.26552266,0.826712,0.17335717,0.07715873,0.8182895,4.1711416,1.0
0.92388886,2.0057147,0.49019507,0.835609,0.989762,0.30416027,0.75099397,2.1934237,1.0
0.9465701,1.6157397,0.5414259,0.77225214,0.4774077,0.2805035,0.71357125,3.8888052,1.0
0.93440455,1.8115019,0.58786464,0.7988253,0.7057774,0.2844505,0.67015433,4.449595,1.0
0.92965984,1.6245378,0.34150064,0.72035867,0.9129719,0.3286125,0.6944374,3.3272889,1.0
0.9438732,1.4931123,0.23342375,0.6948725,0.4684992,0.116175935,0.5057175,4.65493,1.0
0.94858724,1.5985187,0.34972546,0.8115665,0.16355889,0.05716477,0.6460535,2.0912187,1.0
0.93491673,1.4449484,0.5404975,0.68580115,0.43928218,0.3182126,0.732095,2.7840812,1.0
0.9077883,1.720325,0.37511897,0.89461124,0.8893649,0.44947866,0.9226151,2.2972915,1.0
0.9474174,2.1185577,0.60560393,0.93907434,0.43584698,0.18908799,0.56549925,2.719111,1.0
0.94329077,1.8566499,0.2355571,0.91369414,0.6265185,0.07398037,0.7781615,1.9756036,1.0
0.927048,1.693196,0.578729,0.7251209,0.5530638,0.13304776,0.6712156,4.9812937,1.0
0.92834836,1.7884626,0.63693076,0.673742,0.98991865,0.10051605,0.77376676,3.4533205,1.0
0.92648953,1.5369862,0.5576854,0.776811,0.30656564,0.26480362,0.8676349,1.6014627,1.0
0.9220667,0.85473436,0.27895153,0.7572611,0.21727915,0.41572955,0.83712184,3.3629498,1.0
0.9278937,1.7195625,0.3593659,0.79538834,0.76327723,0.23082267,0.81408566,1.6781492,1.0
0.9669044,1.6869487,0.49207067,0.9351475,0.029971896,0.40467185,0.64243436,2.2696772,1.0
0.93965834,1.7518635,0.62511164,0.7566202,0.21259789,0.15895814,0.518864,2.4416692,1.0
0.93489105,1.6686404,0.61252266,0.81161046,0.13220766,0.08733167,0.7869003,2.6328323,1.0
0.9482746,1.5490253,0.22506885,0.8336403,0.7485128,0.43207932,0.6518094,4.553784,1.0
0.88343555,1.9800133,0.6487051,0.8660514,0.77788126,0.28967944,0.9552064,4.405651,1.0
0.9423531,1.8850178,0.44261074,0.91286385,0.83201224,0.41879576,0.7696199,1.8099755,1.0
0.943664,2.0301933,0.55429715,0.8784679,0.84327644,0.31892827,0.6204983,2.8834555,1.0
0.92469627,1.4176658,0.64120483,0.71188456,0.11194982,0.42749837,0.8784435,3.5076144,1.0
0.8825015,2.0995884,0.6302388,0.9006489,0.7718809,0.1903516,0.9477428,3.319317,1.0
0.9412619,1.5752804,0.42345577,0.7469836,0.5712695,0.23309875,0.6435016,4.707421,1.0
0.9489105,2.034118,0.4068289,0.9116352,0.672678,0.23112674,0.5740441,3.6871412,1.0
0.9455747,1.4071149,0.34384716,0.7452462,0.25171724,0.117457815,0.68089086,2.1590786,1.0
0.9281799,1.2533218,0.41923395,0.6894129,0.93229127,0.46475902,0.81169754,4.3880224,1.0
0.91869074,1.9392189,0.55749947,0.75559646,0.8491522,0.014814047,0.5377783,3.873324,1.0
0.92611194,1.5316396,0.6453563,0.68178743,0.06472722,0.33821544,0.72397673,3.8244295,1.0
0.9500202,2.0581868,0.22798052,0.9080598,0.5978883,0.24141818,0.620151,1.3906795,1.0
0.8971552,0.81615657,0.27823737,0.7111084,0.0016062749,0.04295332,0.93155956,3.5539584,1.0
0.94516426,2.0453353,0.58536994,0.9189108,0.35622603,0.06090193,0.60453814,2.6549568,1.0
