like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.22876716,2.4228673,0.5969033,0.77430785,0.51652926,0.108531736,0.6970195,1.6665454,1.0
0.2174152,8.816955,0.45825854,0.85360026,0.053618535,0.32929072,0.7074284,3.268909,1.0
0.22898392,4.7974887,0.6110518,0.8238897,0.73151517,0.22293386,0.68734723,2.356969,1.0
0.22729003,5.6030345,0.5522509,0.81544805,0.5690444,0.29346126,0.9022032,2.208594,1.0
0.21028651,8.985693,0.48816344,0.87368804,0.16105916,0.40538272,0.8045493,1.1682703,1.0
0.36413205,2.5352852,0.4068773,0.70588756,0.7569751,0.089053854,0.9686426,1.5728596,1.0
0.21874394,9.2019005,0.33107486,0.8963622,0.07023126,0.21189006,0.65010786,3.0274427,1.0
0.22334103,5.1634846,0.5991768,0.7735418,0.19703773,0.23960176,0.7920835,2.9975848,1.0
0.2287829,1.8358965,0.29555744,0.9271463,0.66459876,0.04335085,0.56762487,2.8726954,1.0
0.21906956,6.8139377,0.57062167,0.9698696,0.33698627,0.2799532,0.7546257,2.902567,1.0
0.2191161,6.319032,0.51492274,0.8616122,0.23808733,0.29170287,0.9042143,3.6979926,1.0
0.21835074,7.4842663,0.44242588,0.6840553,0.18065262,0.37749738,0.8148204,3.2014325,1.0
0.21897389,7.1196766,0.42195278,0.7200669,0.19227925,0.26891837,0.76047707,1.3347567,1.0
0.22582747,3.5501268,0.5438301,0.6719508,0.14273044,0.14102471,0.7787716,1.8494954,1.0
0.2262377,7.603446,0.5148449,0.8392316,0.8910189,0.38922822,0.699414,3.7726328,1.0
0.22243665,6.401133,0.6146361,0.7706697,0.244053,0.3707062,0.79302174,2.4815028,1.0
0.23026052,4.999841,0.39875215,0.7482013,0.4610901,0.22783977,0.9721285,1.5581391,1.0
0.22781162,5.8312173,0.40075338,0.7532124,0.632736,0.21388374,0.62241864,4.164988,1.0
0.22828315,3.1770682,0.34498262,0.8915545,0.8419409,0.13413772,0.73516685,3.7647223,1.0
0.21564144,9.723845,0.21037711,0.78439254,0.6600159,0.42281553,0.8991086,1.3470631,1.0
0.2292591,5.35494,0.2722958,0.76902676,0.92627776,0.2041048,0.7348599,1.4481474,1.0
0.21322644,10.69165,0.30376258,0.8112966,0.03312878,0.27479964,0.7456331,4.661637,1.0
0.23012051,2.8306897,0.55271643,0.8741608,0.79384494,0.13180862,0.6088145,2.8965268,1.0
0.22344658,7.9187,0.654296,0.93249965,0.13440756,0.39752296,0.59036255,3.0122373,1.0
