like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.67942214,6.1199703,0.46819738,0.81171757,0.5919048,0.321033,0.7985108,2.1541026,1.0
0.6789966,6.369761,0.26065812,0.834845,0.6460127,0.09101763,0.60800004,1.5183214,1.0
0.68375254,6.472981,0.6563329,0.8736148,0.39100906,0.112072594,0.8317658,4.1576223,1.0
0.6911374,5.1611986,0.53576106,0.7916363,0.5224594,0.012841366,0.9761894,4.4424105,1.0
0.67852247,5.84217,0.50159526,0.77978444,0.5120977,0.3616575,0.8610162,1.4721526,1.0
0.6788493,6.1060824,0.25723368,0.8046065,0.9084475,0.36571184,0.6356659,4.878967,1.0
0.6790537,5.061096,0.35645074,0.68425995,0.6942699,0.043617725,0.7459667,4.646497,1.0
0.6817811,5.8738117,0.55137795,0.7933801,0.12672211,0.18723087,0.8344361,2.7363937,1.0
0.66700345,6.8958735,0.4388829,0.934639,0.9219641,0.413328,0.98132455,1.9836575,1.0
0.70232075,6.8394804,0.40826604,0.9323622,0.84564805,0.3232105,0.95371085,1.5117826,1.0
0.6969416,4.8709774,0.33947462,0.690914,0.41639468,0.24864854,0.84829074,4.622963,1.0
0.7148718,5.998441,0.47415352,0.88666993,0.22161648,0.16598167,0.92538804,2.8148894,1.0
0.6789463,6.1680818,0.34438804,0.8132944,0.100594774,0.12576304,0.6678816,4.9109817,1.0
0.7498893,5.925067,0.63692683,0.9165888,0.10155163,0.26100937,0.9570275,2.7863731,1.0
0.6788085,5.7847424,0.4256309,0.76425076,0.19581841,0.4564387,0.6492876,1.1774073,1.0
0.6788883,6.483629,0.51878065,0.8507966,0.4410858,0.49578252,0.66447496,2.3768353,1.0
0.67892206,6.1231203,0.40455982,0.8061225,0.63800883,0.3534379,0.6864991,2.0356016,1.0
0.69297117,5.358059,0.6563947,0.8735053,0.13797031,0.19377187,0.9897707,3.5671191,1.0
0.678917,6.648974,0.40792328,0.8692199,0.6711428,0.20147379,0.54625076,2.7325985,1.0
0.6817595,5.907292,0.27965823,0.79645056,0.5415834,0.21001333,0.8408976,2.4420438,1.0
0.6801144,5.1516156,0.50703394,0.74249786,0.72062963,0.017855704,0.96110773,4.457419,1.0
0.71355164,5.276239,0.6108193,0.78934544,0.29265332,0.39623287,0.9795614,1.7465433,1.0
0.6788517,5.4281344,0.4100606,0.72750217,0.36201417,0.029253155,0.74850786,3.5436494,1.0
0.67841977,5.2252564,0.30518997,0.70466846,0.025885744,0.10841765,0.85154134,1.5585403,1.0
0.6788557,5.9876113,0.27396783,0.790025,0.3204414,0.45399868,0.67071533,2.5954762,1.0
0.6751571,6.8546453,0.22696386,0.93770397,0.9093697,0.32200363,0.9348355,3.085004,1.0
0.67892253,6.512686,0.52687067,0.85291624,0.60618114,0.06579383,0.5748485,2.8716412,1.0
0.67886204,5.069139,0.442441,0.6767442,0.107708305,0.4259403,0.59991753,2.3944056,1.0
0.6894285,5.9719677,0.38139144,0.8146223,0.022645472,0.26616532,0.8361259,3.5415366,1.0
0.6946694,6.738306,0.64025,0.9103897,0.29626,0.21682191,0.88120615,2.26877,1.0
0.6710518,5.0931516,0.39871678,0.69691163,0.93796575,0.19296025,0.9818046,4.0595937,1.0
0.7188511,6.3087983,0.2617313,0.9182938,0.3623148,0.27466324,0.9087258,3.0637066,1.0
0.6789143,5.6693873,0.53718656,0.7516783,0.39631513,0.0050389427,0.6595861,3.6906102,1.0
0.70944107,6.093081,0.2720382,0.8860781,0.19060767,0.45307648,0.9216611,2.1978288,1.0
0.7177281,5.7257285,0.30476242,0.81512445,0.0068702674,0.40769196,0.86643165,4.0020204,1.0
0.67885804,6.493944,0.5774904,0.8511352,0.3982618,0.47479662,0.7050795,1.0829946,1.0
0.71042335,4.858335,0.27632532,0.70819855,0.50420797,0.32353875,0.8977034,3.1079068,1.0
0.6789293,5.6103578,0.40107816,0.7425789,0.6356108,0.077103116,0.5366574,2.639592,1.0
0.68127024,6.190784,0.22581443,0.8297138,0.030284686,0.14795543,0.8021472,3.5366063,1.0
0.7004995,7.0072165,0.43270472,0.9549505,0.5299183,0.2753482,0.8462295,4.9543457,1.0
0.6803396,6.3362374,0.25470018,0.8463611,0.45901656,0.17873438,0.78132427,4.592102,1.0
0.70154774,6.7257633,0.6355693,0.92718345,0.53826815,0.101334505,0.87362283,4.891733,1.0
0.69106114,7.2126865,0.33604142,0.9661042,0.58577853,0.12685749,0.9650194,1.1200343,1.0
0.6785379,7.1805735,0.5485417,0.9387601,0.90556,0.18516628,0.7082522,4.9233966,1.0
0.67873436,5.5408473,0.23470554,0.741503,0.91264457,0.008296906,0.79407036,2.6245513,1.0
0.6789042,6.758811,0.6403852,0.8828507,0.09916905,0.108839296,0.5416504,2.9840333,1.0
0.6785554,7.13399,0.25159648,0.9309421,0.46714196,0.49980652,0.75111336,1.4885345,1.0
0.70842665,5.378743,0.26554292,0.79810923,0.5681563,0.31530842,0.93049574,2.6188157,1.0
0.7200855,5.9452353,0.32707623,0.8613186,0.03786288,0.37417468,0.8913878,3.3633811,1.0
0.67981315,5.630444,0.56212324,0.7573188,0.4835384,0.022593472,0.7907199,3.6019073,1.0
0.6789111,6.5048146,0.31209093,0.8515363,0.9405317,0.20406947,0.5547772,2.803496,1.0
0.67894673,6.3148847,0.320853,0.82823926,0.74811363,0.25630403,0.5152788,2.2053103,1.0
0.6807488,7.185057,0.51932377,0.95094526,0.045108527,0.34081253,0.8111937,3.0501022,1.0
0.7264559,4.635692,0.2559762,0.70761496,0.2185459,0.17379749,0.8910942,4.453272,1.0
0.6792723,7.3600755,0.4160454,0.9639256,0.70838207,0.3387484,0.7625742,3.3621259,1.0
0.679118,6.565907,0.4252452,0.8649055,0.68276966,0.17902222,0.80265796,1.9310064,1.0
0.68053806,6.0259542,0.48610333,0.81643766,0.7871069,0.42490044,0.85226035,3.320021,1.0
0.67890716,5.397397,0.28988996,0.71655554,0.8856798,0.37950608,0.5041605,4.589887,1.0
0.67897785,7.331244,0.4619657,0.952494,0.51583457,0.053403284,0.57405525,2.228359,1.0
0.67886573,6.0291944,0.4777515,0.7952348,0.43183306,0.3404266,0.6662399,3.0012572,1.0
0.6808181,6.687771,0.3557487,0.9281389,0.87900317,0.47261444,0.9491143,4.237247,1.0
0.7342285,5.430789,0.44323963,0.8496587,0.38570046,0.30946776,0.94194555,3.7443297,1.0
0.71580905,5.7875047,0.37425327,0.8358458,0.5102919,0.04921847,0.9008468,3.7637362,1.0
0.6920278,5.8045325,0.43599886,0.7979048,0.6881473,0.2325912,0.881113,2.6755023,1.0
0.684836,4.9539056,0.2493501,0.6864801,0.29212365,0.29646298,0.8235806,3.8055558,1.0
0.6789764,6.9912643,0.28225166,0.9107386,0.876229,0.27724624,0.5815377,2.1504228,1.0
0.68095326,5.221145,0.4814352,0.7173264,0.52129376,0.048592605,0.8198457,4.3565803,1.0
0.6814306,5.8860598,0.4113602,0.79785603,0.64110917,0.42992872,0.8121061,4.541702,1.0
0.6880274,5.774142,0.24331614,0.8075804,0.84898233,0.093048766,0.9038098,3.7261875,1.0
0.67847234,6.0501013,0.3447718,0.801172,0.40677908,0.15975301,0.7061944,4.600537,1.0
0.6788677,5.957885,0.39008275,0.7869402,0.04118974,0.41100463,0.6497903,4.073495,1.0
0.6788151,6.2426853,0.6352994,0.82085764,0.38326818,0.38028193,0.5900216,4.975397,1.0
0.67900515,7.2582974,0.34277463,0.94327146,0.34652677,0.31877795,0.58481103,1.4474441,1.0
0.72331744,6.0458555,0.329993,0.8858905,0.09034457,0.029772865,0.9554544,1.4614977,1.0
0.6789122,7.27931,0.42610115,0.94858456,0.7902476,0.40443614,0.65826494,4.8753114,1.0
0.6789065,6.6422033,0.4955951,0.8698925,0.4855302,0.078760415,0.6709552,2.989864,1.0
0.6785368,5.647021,0.6085779,0.7473849,0.9962341,0.14262332,0.7512419,3.3811123,1.0
0.6789099,6.7384577,0.628578,0.8803681,0.5980717,0.07126029,0.54693055,2.9757514,1.0
0.67883915,7.0173216,0.54801106,0.91465575,0.9146298,0.4273659,0.6025025,2.234615,1.0
0.7138199,5.299281,0.35469124,0.7836517,0.39318612,0.19478105,0.9138462,3.0929732,1.0
0.6790256,6.8512235,0.4360237,0.89365315,0.048468057,0.12770037,0.63897,1.0782505,1.0
0.6797334,6.280946,0.46482763,0.8331684,0.39374307,0.10365489,0.771099,3.2476997,1.0
0.6789467,7.1990776,0.28451025,0.942171,0.24324,0.4083247,0.78529865,2.0604424,1.0
0.68119466,7.249516,0.30492824,0.9610256,0.3470945,0.16446339,0.83932024,2.276458,1.0
0.71894395,4.9702096,0.22866814,0.7716759,0.5854157,0.40375865,0.9237554,4.704787,1.0
0.6783415,5.212736,0.329146,0.6947426,0.99462277,0.38617057,0.7052477,4.7424946,1.0
0.6703937,6.6027846,0.54786146,0.86921585,0.9795849,0.011901453,0.90260965,4.531191,1.0
0.6829677,5.3837337,0.41715074,0.7337598,0.053211592,0.40294495,0.84447694,2.3471413,1.0
0.678219,5.239137,0.32805958,0.70096046,0.019937841,0.47490183,0.77771735,1.5828274,1.0
0.6784648,5.838889,0.6373701,0.7762286,0.6764097,0.24020602,0.8072548,1.8948221,1.0
0.67811614,6.2650948,0.5276857,0.82963645,0.892405,0.2941661,0.78579754,2.821425,1.0
0.6787046,5.14881,0.43442515,0.68730336,0.015880188,0.17085171,0.8096734,1.1984949,1.0
0.71212107,4.450706,0.4961925,0.70584774,0.080323145,0.33286375,0.9340135,4.2215257,1.0
0.6784705,5.094558,0.46555892,0.68801206,0.77837664,0.24100453,0.76047254,4.025105,1.0
0.6796134,6.611603,0.5529665,0.8827938,0.73942095,0.16127728,0.83492106,3.0490158,1.0
0.67893356,6.766814,0.6496998,0.88387364,0.09302341,0.1379009,0.6497848,1.5795022,1.0
0.67883503,6.4073343,0.51953167,0.8406773,0.9439392,0.43568632,0.60462946,3.678865,1.0
0.67999446,5.2149744,0.48578468,0.7056301,0.37537473,0.4531449,0.7845438,3.3945484,1.0
0.6811924,6.0598245,0.29656753,0.81445414,0.6410468,0.30579224,0.8388727,2.4831755,1.0
0.6796579,7.3104696,0.27585867,0.9630045,0.6659229,0.431877,0.93340385,1.0889127,1.0
0.6783719,6.0665135,0.446883,0.80246836,0.5349581,0.41580385,0.7926274,1.6683615,1.0
0.67882156,5.052327,0.22605559,0.6750675,0.57147145,0.46808973,0.724617,1.2296306,1.0
0.67849654,7.1398234,0.38822624,0.94102883,0.31268862,0.412726,0.8502127,1.5682576,1.0
0.678491,7.0923357,0.30181405,0.93027085,0.894094,0.4861823,0.7550096,3.2731404,1.0
0.6789206,5.6174264,0.21373719,0.74672765,0.04578773,0.33650887,0.67871106,4.8474035,1.0
0.67823756,6.0808053,0.2600412,0.805405,0.5388961,0.26025438,0.7301313,3.6073077,1.0
0.678993,7.289579,0.25163504,0.94711757,0.6363688,0.27418548,0.57414305,2.200947,1.0
0.6824684,6.888787,0.6508986,0.9251421,0.8848547,0.4985307,0.9740539,1.3727415,1.0
0.67889947,5.7158594,0.3624054,0.7570445,0.7593739,0.44984683,0.73381317,1.5673281,1.0
0.67891717,7.2270727,0.2795062,0.9416947,0.8154244,0.2993571,0.65727216,4.604992,1.0
0.6789574,5.0679674,0.32545668,0.67592263,0.22257791,0.19998075,0.57147753,1.7507583,1.0
0.6784059,7.3352213,0.58969754,0.9585469,0.48020214,0.37998906,0.70943385,4.7289705,1.0
0.6842564,6.258502,0.6546629,0.8364663,0.1869399,0.06884319,0.89613414,1.4384681,1.0
0.69630724,6.235012,0.21061715,0.8615861,0.059973598,0.4465561,0.8979283,1.7762878,1.0
0.67890036,6.7412434,0.4906845,0.8806979,0.5476075,0.24209373,0.5797621,2.6685035,1.0
0.6629788,5.692158,0.5071751,0.77882403,0.8944673,0.35785118,0.96062803,4.843543,1.0
0.67893857,7.4011645,0.5125569,0.963536,0.75461054,0.19302481,0.68389237,3.8125653,1.0
0.67887694,6.5602493,0.24784233,0.8584935,0.24703518,0.38532177,0.54445815,3.9883487,1.0
0.70082986,4.571079,0.5764712,0.69669235,0.14708279,0.46115685,0.9635809,3.448257,1.0
0.6788354,7.244426,0.53140205,0.94313973,0.76115906,0.39582136,0.67763484,2.2792606,1.0
0.6783211,6.5221014,0.63530505,0.8569098,0.3512183,0.103871666,0.7758346,1.7470342,1.0
0.6790165,5.064209,0.64371043,0.6757521,0.7338947,0.21734034,0.5388103,1.9123828,1.0
0.67905766,5.4211583,0.20576215,0.7189324,0.016306257,0.111015014,0.59457153,1.0093507,1.0
0.6790168,5.8177137,0.204716,0.76741,0.75055593,0.27872145,0.5632681,1.3271692,1.0
0.6789282,6.4730697,0.49837852,0.84799135,0.8046108,0.019216457,0.557692,2.935418,1.0
0.6788396,5.365012,0.28715694,0.7131755,0.47750512,0.05773515,0.6333201,2.9152417,1.0
0.6882355,6.1126037,0.5710567,0.83481926,0.33963746,0.2503496,0.8340976,4.6264267,1.0
0.6788991,6.305206,0.21561553,0.82891303,0.82295924,0.036863618,0.71693003,2.2853925,1.0
0.74130523,4.7034187,0.488448,0.76482105,0.06415462,0.064590074,0.9457551,3.4584644,1.0
0.70288134,6.136043,0.5028498,0.8418746,0.79879314,0.14229062,0.9666034,1.308066,1.0
0.6789046,6.3784776,0.48884943,0.836722,0.27355552,0.038292915,0.63425547,2.2597773,1.0
0.6789418,6.587345,0.41585392,0.8632232,0.6804477,0.113945454,0.70595074,2.2558322,1.0
0.6789402,6.6876597,0.59399915,0.8754405,0.32145154,0.47097945,0.7210412,1.4376485,1.0
0.678861,5.142017,0.624826,0.6859925,0.4750623,0.09023683,0.5910625,3.8162315,1.0
0.6770096,5.3321843,0.5373804,0.7249692,0.81485444,0.28797093,0.8413462,3.711958,1.0
0.68071127,7.3126383,0.45213977,0.96662116,0.45700297,0.31861824,0.7881688,4.359527,1.0
0.6788622,5.4905677,0.4096264,0.72869027,0.3010758,0.27257302,0.69822526,1.7405002,1.0
0.6789007,6.6788435,0.53627384,0.87457764,0.5644097,0.18767402,0.6546684,3.633996,1.0
0.68535805,7.279624,0.49297255,0.96760184,0.6888056,0.23152888,0.872423,2.050137,1.0
0.678892,7.2802663,0.62994725,0.9468213,0.90670747,0.25183287,0.5929668,3.0770795,1.0
0.67879057,5.9548287,0.21963185,0.7898403,0.27695516,0.078714386,0.7762758,2.2405574,1.0
0.7008356,5.8018427,0.4851141,0.8052105,0.4853661,0.20241463,0.87684363,3.239426,1.0
0.678946,7.435695,0.60684705,0.96544975,0.48537722,0.32977012,0.5262109,2.906649,1.0
0.67901015,5.678135,0.3182857,0.75652033,0.73435235,0.44475192,0.80200577,1.8059336,1.0
0.6819249,7.1339264,0.38727748,0.956004,0.86711335,0.100005955,0.8551093,4.1408024,1.0
0.6789516,6.2529497,0.66339475,0.8212589,0.8057475,0.1368313,0.57601255,2.4014142,1.0
0.67890507,5.692266,0.2428153,0.7525061,0.05927585,0.29318923,0.5233918,3.1992574,1.0
0.67890155,7.382624,0.33073515,0.958841,0.5874508,0.38806486,0.56602514,3.3265412,1.0
0.6789622,5.6043763,0.59610176,0.7422405,0.4727658,0.39907324,0.60821,1.9037826,1.0
0.6789077,6.6298637,0.41061977,0.86810017,0.73261124,0.2861851,0.7392139,1.6202207,1.0
0.70268005,5.5340075,0.5779096,0.79979384,0.40086183,0.17155783,0.9058412,4.732452,1.0
0.6788397,7.3006563,0.3357653,0.94982827,0.43916595,0.047095817,0.6270336,4.4389524,1.0
0.6994425,5.80686,0.60519785,0.8098125,0.20714578,0.08213269,0.9774239,1.1629499,1.0
0.7084298,5.244053,0.6397587,0.8016354,0.14956978,0.021224527,0.9777435,2.3341086,1.0
0.67884743,6.9308157,0.37236696,0.9044389,0.3940169,0.4099704,0.6684986,2.1130145,1.0
0.71362644,6.0159063,0.4834929,0.87676805,0.52792186,0.40893966,0.913244,4.5386634,1.0
0.668846,6.827528,0.5729322,0.91474557,0.90436035,0.3682529,0.928907,2.4119556,1.0
0.67841023,6.8279247,0.66565615,0.9100874,0.74129456,0.17606893,0.83197194,3.6805189,1.0
0.68003094,7.1701684,0.3857517,0.94524515,0.82674026,0.28921342,0.77957886,4.3633413,1.0
0.678163,5.1283755,0.5000176,0.6881831,0.81031495,0.47031057,0.8001774,1.614798,1.0
0.67855954,6.8521976,0.25342068,0.90368074,0.89776695,0.22178501,0.829133,2.1298735,1.0
0.6788536,7.157546,0.610026,0.9323853,0.94753,0.19419388,0.6689532,2.577199,1.0
0.6788905,7.3891325,0.6222958,0.9619851,0.38268018,0.03423632,0.71205527,2.569893,1.0
0.6789313,6.9972224,0.5429054,0.91200256,0.15582693,0.27939838,0.5753729,2.60191,1.0
