like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.3258613,0.60925996,0.33699748,0.9502869,0.58430207,0.26982817,0.75816804,3.5206296,1.0
0.43473995,0.64388293,0.5830229,0.8909436,0.22720224,0.3735606,0.5704145,4.2544417,1.0
0.33192953,0.6286709,0.5332664,0.7687944,0.095621064,0.19731665,0.8518682,3.7653506,1.0
0.44044524,1.0655854,0.4466932,0.9632851,0.91046125,0.13870652,0.80676323,4.2681127,1.0
0.4654256,0.9735024,0.34255,0.9579225,0.7498865,0.29182053,0.5095768,1.2827518,1.0
0.4408897,0.8770268,0.43369147,0.7560587,0.8149689,0.3618316,0.71226805,4.3329306,1.0
0.42336494,0.46050653,0.23940726,0.67894673,0.40195444,0.28458133,0.6654225,3.4781551,1.0
0.4292032,0.64926565,0.51661783,0.9497895,0.2132526,0.3058225,0.564851,2.532118,1.0
0.37928584,0.09333995,0.32020536,0.8966184,0.14536257,0.42829925,0.64474696,2.3728185,1.0
0.45752314,0.89242613,0.4403883,0.9508372,0.9562408,0.44471452,0.52754956,1.8344331,1.0
0.34906617,0.7284269,0.592557,0.95417076,0.08139669,0.17989533,0.9896915,1.2652009,1.0
0.39964348,0.7613067,0.42937404,0.83162427,0.60287446,0.105805285,0.70225686,4.7111554,1.0
0.34155792,0.83538693,0.6512844,0.7932445,0.06271816,0.34109417,0.9402099,1.7577258,1.0
0.4437743,1.027521,0.32862929,0.87760276,0.9147016,0.2585164,0.9493301,2.6516232,1.0
0.48041227,0.79790545,0.50300294,0.67545354,0.08462681,0.15418866,0.5627956,2.8435285,1.0
0.44613057,0.8179391,0.64344686,0.8055319,0.4836835,0.39666212,0.61835116,3.26958,1.0
0.4538138,0.67459244,0.48357013,0.73363113,0.8155654,0.45960513,0.6121187,1.6198325,1.0
0.28370243,0.6623336,0.49047568,0.91446793,0.3444047,0.29580772,0.93912697,1.9907485,1.0
0.44760004,0.7830508,0.27769867,0.90162563,0.62264156,0.2948759,0.5313058,4.8930244,1.0
