like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
0.6505547,0.98755497,0.3358154,0.7467461,0.73582613,0.07418252,0.9234638,2.5805335,1.0
0.6237046,1.1529634,0.62718326,0.6960698,0.12195683,0.35446,0.6962046,1.1434574,1.0
0.63962275,1.3664331,0.460641,0.84777147,0.52841705,0.019867565,0.54724497,4.0017114,1.0
0.59862125,1.346932,0.6575638,0.9086869,0.577635,0.30272856,0.7865962,2.5089993,1.0
0.8469486,1.1452979,0.5348222,0.9551242,0.4116867,0.40910974,0.9227928,2.990574,1.0
0.63850355,1.2808666,0.49409774,0.7743848,0.45538142,0.2501349,0.51055527,2.7296622,1.0
0.59784836,0.88756204,0.21268056,0.67423433,0.58002824,0.48313856,0.67050815,2.9570963,1.0
0.5568192,1.2313073,0.663154,0.7158874,0.68157125,0.22167118,0.9725215,1.9967188,1.0
0.6362032,1.4288656,0.42566684,0.948481,0.081472374,0.14164737,0.7448818,3.6137798,1.0
0.6486597,1.2849534,0.6423484,0.7278601,0.07229356,0.049597215,0.5722897,1.3819331,1.0
0.6216765,1.226123,0.23173077,0.7786923,0.8980056,0.3522751,0.55747914,3.3826199,1.0
0.64576966,1.2893994,0.43538088,0.7290509,0.41028163,0.061512187,0.5795726,1.472333,1.0
0.64284736,1.4298723,0.6631818,0.8958688,0.42915305,0.14348832,0.57267547,3.3784246,1.0
0.6173444,1.239658,0.61560047,0.8849771,0.6913769,0.122936584,0.8819236,4.928051,1.0
0.62109363,1.2246807,0.29743972,0.79744333,0.80010056,0.02560284,0.9756359,1.2445742,1.0
0.7300223,1.3649654,0.24015622,0.9482586,0.2684347,0.0617836,0.82225406,2.7087176,1.0
0.6404841,1.3122348,0.23414698,0.7884602,0.16450451,0.12863055,0.51567376,2.9113822,1.0
0.5745861,1.0404762,0.44415784,0.6700878,0.95833915,0.43341577,0.8552217,4.1854987,1.0
0.7199355,1.1715693,0.33863238,0.83957475,0.17073074,0.14650434,0.8475713,2.2621937,1.0
0.63376695,1.2719129,0.21991564,0.7627582,0.90818435,0.020531755,0.6650118,1.9560586,1.0
0.6132156,1.4116602,0.5707379,0.917112,0.76869315,0.056351032,0.68424225,4.9130573,1.0
0.60334164,1.163016,0.41151762,0.7802723,0.77673244,0.37938556,0.6573997,3.3296685,1.0
0.6528695,1.2931727,0.25292495,0.70252126,0.9300688,0.041675568,0.53472286,1.0459404,1.0
0.6939056,1.341365,0.5201267,0.95102024,0.4906545,0.25181386,0.9259377,1.6459458,1.0
0.77703995,0.9734659,0.24069376,0.7859675,0.30432403,0.31742156,0.8253054,4.006029,1.0
0.63760626,1.3585691,0.21586896,0.84551394,0.94320667,0.2829938,0.5667718,2.2157807,1.0
0.7493107,1.1700176,0.30051482,0.85366285,0.049622286,0.14663209,0.78621525,4.6801434,1.0
0.6365641,1.2396454,0.6366578,0.7422187,0.8596838,0.30427185,0.511448,4.1789536,1.0
0.67885405,1.0229144,0.5308104,0.76451725,0.30986816,0.113716595,0.9061839,2.188783,1.0
0.60056233,1.0763375,0.44629756,0.7134405,0.70865864,0.40978658,0.7493771,1.4066741,1.0
0.65388054,1.395058,0.49046248,0.84422135,0.46734178,0.19718395,0.58069223,1.2467898,1.0
0.74695796,1.1474994,0.4656015,0.8590317,0.08079892,0.30347595,0.8332635,2.7859132,1.0
0.9274296,1.034046,0.27525446,0.7998099,0.09840139,0.46911296,0.9171426,2.6506958,1.0
0.70733875,0.9109135,0.36913192,0.72595924,0.24287994,0.23397702,0.8107053,3.8400507,1.0
0.6987888,0.9045691,0.42822903,0.7862364,0.6551248,0.4733838,0.9549794,2.0649173,1.0
0.6512247,1.202626,0.20761548,0.88982415,0.85508865,0.4659543,0.8816841,2.2090597,1.0
0.6304446,1.4952177,0.47335136,0.95843583,0.32387814,0.47117275,0.51295686,1.0493265,1.0
0.6521899,1.3714137,0.2380826,0.8247321,0.7281807,0.0025989895,0.5122651,1.9571085,1.0
0.5425086,1.1658608,0.48183435,0.7505617,0.8142061,0.028811313,0.9754399,3.8276553,1.0
0.6500388,1.5095013,0.4486576,0.9355347,0.96246535,0.011656996,0.5560228,4.804374,1.0
0.75408405,1.3536277,0.27561665,0.9485847,0.09425355,0.06741663,0.82131267,3.1278524,1.0
0.61906475,1.2228026,0.26451007,0.7773834,0.12601313,0.2737748,0.8697662,1.2886239,1.0
0.6147967,1.1894257,0.23211946,0.7858019,0.090380795,0.4298174,0.5565984,2.944989,1.0
0.6355303,1.449896,0.30225283,0.9205846,0.17783399,0.25343218,0.56733966,4.085929,1.0
0.6399656,1.385423,0.2439673,0.8620571,0.85636914,0.068584174,0.5506898,4.1444936,1.0
0.6425871,1.4391035,0.5867928,0.9696639,0.24178557,0.13222404,0.75589603,4.1764026,1.0
0.65478,0.9941116,0.24100332,0.72721756,0.14420101,0.31730482,0.75254154,3.7296665,1.0
0.611663,0.8185785,0.30561116,0.7142608,0.7898546,0.47986898,0.97730035,4.0069165,1.0
0.61889344,1.4344445,0.34734058,0.925129,0.8796546,0.41170663,0.7891762,1.0443474,1.0
0.63634884,1.32001,0.4338619,0.8137409,0.3668635,0.15327416,0.52780324,4.7888784,1.0
0.61635816,1.344718,0.6628244,0.8791911,0.95916533,0.46241406,0.5766993,3.2802105,1.0
0.62239856,1.3031051,0.24108928,0.8779904,0.14553978,0.40379855,0.69261307,3.8195224,1.0
0.5858655,1.3369323,0.59692425,0.8228629,0.94140667,0.04385269,0.91302955,3.1336725,1.0
0.5835473,0.96891147,0.35413906,0.6902887,0.8595056,0.41033462,0.7379534,4.3017097,1.0
0.6406414,1.3934333,0.5825383,0.8699855,0.8234176,0.29638022,0.7571456,1.112542,1.0
0.62664485,1.3182272,0.41607025,0.9170428,0.66428053,0.28015074,0.775675,3.838347,1.0
0.62114674,1.1597676,0.55322623,0.7187273,0.59453726,0.30961362,0.5784877,3.449565,1.0
0.6180383,0.89131075,0.64236414,0.75258535,0.17072979,0.47729632,0.9796445,2.4953358,1.0
0.645167,1.4211797,0.5234508,0.8828398,0.73749286,0.17966287,0.5245033,3.7723265,1.0
0.62570167,1.4314182,0.6577184,0.9174315,0.5026562,0.2141213,0.6463016,3.3381958,1.0
0.6114342,1.4165403,0.25447887,0.9281728,0.6791419,0.38643414,0.630038,3.2360263,1.0
0.7059448,1.1120358,0.57076997,0.9431147,0.5671096,0.46792242,0.9736082,4.0838327,1.0
0.63196623,1.3228315,0.66308594,0.8380553,0.22947088,0.29419485,0.5382324,4.3961964,1.0
0.6118561,1.1877453,0.26148862,0.8349193,0.5955248,0.34299847,0.71329343,4.8278294,1.0
0.59674084,1.0258056,0.52821976,0.7160398,0.39163116,0.28888032,0.71192145,4.6146173,1.0
0.6228538,1.2687705,0.23923919,0.8228295,0.014396168,0.44399136,0.5043436,1.2271291,1.0
0.6474734,0.98652625,0.4002673,0.7279081,0.082227655,0.24449901,0.7608939,4.070975,1.0
0.6382596,1.4024749,0.441541,0.87993973,0.42097607,0.33804563,0.59766406,1.2542744,1.0
0.62348115,1.4588592,0.65128607,0.9378109,0.12161082,0.35909158,0.6465699,2.090474,1.0
0.56946254,0.9615748,0.4332496,0.7363024,0.8436941,0.47254354,0.83713937,3.7235208,1.0
0.6486704,1.5538325,0.3686653,0.96481496,0.31791633,0.1652402,0.54097617,2.7198253,1.0
0.87121403,0.77784294,0.20626855,0.67196256,0.26192173,0.039195094,0.90848255,3.7427113,1.0
0.77795553,0.93916655,0.33592272,0.75579125,0.09884009,0.47607905,0.77484804,4.332453,1.0
0.6210752,1.141831,0.31756267,0.68415254,0.805541,0.30960444,0.5527759,3.3695414,1.0
0.7446936,0.88427913,0.28454316,0.7721365,0.6372225,0.19169639,0.9478571,2.921839,1.0
0.6112034,1.1857228,0.52922934,0.782831,0.09538344,0.02621744,0.80084544,2.075217,1.0
0.63677424,1.3088251,0.5088526,0.8013386,0.7483991,0.0022977102,0.6206263,2.3886561,1.0
0.6524597,1.1704041,0.3211664,0.80964774,0.091043256,0.03724361,0.7700799,3.3122163,1.0
0.57543814,1.1502255,0.4026453,0.70603436,0.93830746,0.31049424,0.8443791,4.633195,1.0
0.60575914,1.1836658,0.39365375,0.76299256,0.87280136,0.34049064,0.7502794,1.7345406,1.0
0.6654287,0.9145016,0.6132523,0.7302625,0.037101347,0.05024614,0.91537845,3.5974064,1.0
0.61728007,1.4477841,0.45506796,0.92974025,0.8725799,0.26029804,0.7111625,2.4674358,1.0
0.608902,1.2035668,0.46436146,0.78508353,0.07662936,0.09399913,0.65783393,4.8287673,1.0
0.6051998,1.099453,0.43184203,0.6868379,0.32515243,0.13615254,0.7182902,2.5994718,1.0
0.6002992,1.372984,0.43530437,0.91748583,0.84359056,0.4964774,0.6601089,1.9934009,1.0
0.626536,1.274618,0.38010067,0.817571,0.55691826,0.4127574,0.53720564,1.446004,1.0
0.6455091,1.4259149,0.23993966,0.88488793,0.61394835,0.014918315,0.5713657,2.7633104,1.0
0.56292886,1.272445,0.6336735,0.8377261,0.80464774,0.044907283,0.9375997,4.558427,1.0
0.61942536,1.3545142,0.26438004,0.8820744,0.062466245,0.42878908,0.58641905,1.9653352,1.0
0.6788695,1.0764117,0.20570731,0.7878715,0.40114984,0.32019305,0.79284066,2.888007,1.0
0.63385695,1.2250811,0.45853847,0.82711065,0.5689834,0.2756258,0.92915434,1.3124441,1.0
0.7991054,1.3250805,0.47920677,0.9576027,0.057633683,0.486053,0.79205006,3.6948895,1.0
0.70146525,0.95992184,0.35586816,0.74157256,0.14314346,0.29375014,0.79418004,3.6124594,1.0
0.6113989,1.3456575,0.5790439,0.89457,0.28727636,0.41886225,0.7827286,1.4475373,1.0
0.635692,1.3037816,0.6348495,0.7578356,0.97396594,0.055877108,0.8501939,1.9320208,1.0
0.6327109,1.2826607,0.5160489,0.79641396,0.42161718,0.073693894,0.60711604,3.2530246,1.0
0.6369494,1.3289105,0.28161323,0.94233733,0.84115416,0.3054991,0.85215396,3.880653,1.0
0.61955696,1.4986807,0.4908462,0.9660165,0.04931857,0.37652144,0.69568074,2.103246,1.0
0.61034083,1.048715,0.54275787,0.76852995,0.4934801,0.17828543,0.80991596,4.030278,1.0
0.7616884,0.79042166,0.37989286,0.6780694,0.0029592433,0.17433026,0.84419286,4.108836,1.0
0.659749,0.96249866,0.3940802,0.7198152,0.1578878,0.46061343,0.8458206,1.430737,1.0
0.8008349,1.1455275,0.24028352,0.9183163,0.6180613,0.45330024,0.89109355,2.3457823,1.0
0.5593579,1.2667702,0.4410597,0.8590192,0.9622532,0.4875174,0.9883282,1.240331,1.0
0.6369125,1.3348684,0.57788,0.8334288,0.35396394,0.011933654,0.56979436,4.0865064,1.0
0.7774924,1.3149085,0.27609277,0.9600676,0.25889117,0.20762153,0.8329687,3.3893309,1.0
0.8050629,0.85878736,0.33972043,0.8161241,0.39577064,0.11594098,0.9483599,2.99801,1.0
0.64773494,1.1069113,0.39375854,0.83180165,0.75040114,0.2561428,0.86297244,3.9593275,1.0
0.8629888,1.0673735,0.21215649,0.782885,0.022444777,0.17339556,0.86786693,3.208861,1.0
0.6809827,1.3433093,0.27068684,0.92756206,0.565457,0.095540665,0.85030687,2.1563258,1.0
0.61290747,1.0809292,0.5088372,0.6765189,0.5795334,0.3800586,0.6335809,1.7351363,1.0
0.5500435,1.0815543,0.3515659,0.6759276,0.92326844,0.35286522,0.9265631,2.2207887,1.0
0.7731391,1.0991026,0.59654075,0.8977972,0.39019188,0.26017636,0.93078405,3.4068367,1.0
0.60753644,1.2834626,0.42834038,0.858775,0.6111664,0.009774235,0.78676814,2.4679267,1.0
0.81304675,1.2137458,0.28967848,0.86695594,0.042564813,0.20985857,0.9037207,2.0862272,1.0
0.5347918,1.4218711,0.59342843,0.9355305,0.8685764,0.2572473,0.98018986,3.0809066,1.0
0.6561672,1.4969543,0.5008297,0.9242901,0.38492894,0.1978335,0.50853676,2.1787581,1.0
0.6175139,0.94557726,0.47689238,0.7024267,0.49028158,0.103533946,0.83537304,3.3336477,1.0
0.62770593,1.2641532,0.5528552,0.7952093,0.47219974,0.35757527,0.5606379,1.8014907,1.0
0.93571997,0.9751267,0.2524171,0.9253527,0.16867416,0.07613034,0.92008865,4.549301,1.0
0.5764919,1.1963502,0.5863446,0.7071682,0.846355,0.028501866,0.8759029,3.7714536,1.0
0.6428993,1.2781243,0.40185067,0.6826287,0.5138608,0.07374568,0.72320116,1.0979967,1.0
0.6233794,1.2488986,0.50884664,0.7893166,0.7257104,0.28581095,0.623102,2.5874546,1.0
0.60118777,1.2334144,0.46844286,0.82410634,0.34724176,0.33901846,0.74580914,2.0794196,1.0
0.62636065,1.3127037,0.28834918,0.84357697,0.40337524,0.31305093,0.5801754,3.6629522,1.0
0.77431166,1.0979505,0.5471176,0.8820231,0.32806653,0.37836105,0.8702262,3.4167538,1.0
0.6465567,1.4212198,0.34365305,0.9368563,0.017165639,0.42838633,0.7255842,2.8862865,1.0
0.6028867,1.1515652,0.57755554,0.7566708,0.49197313,0.12903255,0.738349,3.1988015,1.0
0.7649984,1.0585515,0.51286775,0.8411725,0.21971028,0.484041,0.7893899,4.54488,1.0
0.6001211,1.1633104,0.48289445,0.82685494,0.6688952,0.23785439,0.76777714,4.9049683,1.0
0.60587865,0.9786216,0.207684,0.68604684,0.570301,0.3321734,0.78135127,2.1739984,1.0
0.6458212,1.283654,0.5336564,0.7114132,0.9863961,0.007361651,0.6757062,1.3372266,1.0
0.64303386,1.418992,0.5314602,0.8878862,0.42107895,0.2826539,0.51425767,2.8933063,1.0
0.5981211,1.1944691,0.50769717,0.718911,0.957324,0.34465894,0.83419174,2.4822645,1.0
0.63751453,1.2597312,0.5157639,0.7480844,0.18062276,0.13390681,0.50592875,4.9047623,1.0
0.58612376,1.1079522,0.56037205,0.6732963,0.7423104,0.0032191873,0.7948999,3.9502492,1.0
0.60877186,1.4733045,0.5702211,0.96842587,0.40059176,0.43899074,0.64584595,3.5179617,1.0
0.67562026,1.143514,0.38337275,0.80333436,0.13487107,0.04930654,0.8366059,2.1582892,1.0
0.6127771,1.3373846,0.3823682,0.8740653,0.3707948,0.32065207,0.6323389,3.5664349,1.0
0.6145546,1.3892431,0.5340902,0.9326234,0.46514437,0.29879385,0.7515751,2.919746,1.0
0.6237899,1.151398,0.41994965,0.6951749,0.22362946,0.34128037,0.5731465,1.9313772,1.0
0.572189,1.3134153,0.23272797,0.79168683,0.9723032,0.06809656,0.9754497,1.7401514,1.0
0.5839247,1.0979534,0.6528292,0.75175154,0.46487463,0.31880465,0.7820286,3.0568912,1.0
0.6444501,1.397269,0.28565362,0.86342883,0.26943108,0.089086376,0.50725245,4.6709614,1.0
0.701466,1.0416723,0.32854,0.82453656,0.69211125,0.41798615,0.8189898,4.3623705,1.0
0.6255109,1.1864548,0.3216852,0.73137003,0.33230802,0.26855797,0.5834155,3.0424092,1.0
0.7740802,0.98773354,0.32062963,0.7810718,0.21961138,0.475423,0.8641088,1.9110014,1.0
0.64487463,1.5372672,0.53567195,0.95761925,0.77987975,0.106198676,0.7151975,1.5662919,1.0
0.6334715,1.0206621,0.43100786,0.6730538,0.005149288,0.056863997,0.8497782,1.8033187,1.0
0.71475273,0.94726634,0.5810136,0.7987157,0.33264387,0.40620643,0.9532411,2.026494,1.0
0.62283003,0.8099982,0.3254117,0.6759053,0.5846888,0.44947836,0.7499252,4.3969283,1.0
0.61355174,1.4115926,0.66412234,0.9208098,0.49812582,0.107935,0.686014,4.3819375,1.0
0.76012117,0.63325685,0.3951384,0.6983014,0.22356625,0.014172792,0.9652711,4.0758514,1.0
0.61214036,1.184127,0.39244345,0.72138965,0.12767407,0.067292124,0.730423,1.9674194,1.0
0.62809974,1.2185903,0.3771706,0.7477251,0.8892008,0.311504,0.6103614,1.9767411,1.0
0.596568,1.1079545,0.46308467,0.79085314,0.5755971,0.46121752,0.68498474,3.2173455,1.0
0.6233287,1.3886737,0.32444626,0.9262583,0.4468892,0.44094896,0.74639267,1.914763,1.0
0.6115022,1.4301722,0.46541953,0.94596845,0.46910143,0.3680375,0.69591415,3.0957665,1.0
0.5700499,1.0804638,0.5540812,0.67948025,0.9493899,0.43302998,0.95638686,1.7758163,1.0
0.6196947,1.3890759,0.21262556,0.895046,0.4698887,0.3073581,0.64490867,2.6068616,1.0
0.60482925,1.2406297,0.4361972,0.8302478,0.20310818,0.3043834,0.7266717,2.6259527,1.0
0.85928345,1.0598086,0.4929263,0.92598933,0.2280993,0.03309883,0.92778516,3.3995416,1.0
0.6282891,1.3197134,0.53378814,0.8489633,0.34681422,0.3762111,0.5235434,3.9546967,1.0
0.6288182,1.3673936,0.5999642,0.869392,0.21541058,0.20038232,0.6538743,2.6056743,1.0
0.55352885,1.3691797,0.5359672,0.92633045,0.92146426,0.4463458,0.915187,4.0620317,1.0
0.6400844,1.0058877,0.29070935,0.73292214,0.57771426,0.43160516,0.847736,1.4914395,1.0
0.6089844,1.0988264,0.5273099,0.6873922,0.7419563,0.29943576,0.63087827,4.7864904,1.0
0.8738647,1.010908,0.28053746,0.92202747,0.37143618,0.23073041,0.9302926,3.1311624,1.0
0.6940174,1.0106099,0.24611673,0.75147486,0.4934622,0.20170511,0.8577097,2.275028,1.0
0.62543225,1.1563061,0.26980117,0.68870014,0.3871766,0.24028571,0.59070456,2.8206434,1.0
0.7807903,0.7144388,0.34574398,0.72928536,0.5819985,0.47583237,0.90428054,4.0051713,1.0
0.65622807,0.9383313,0.42357767,0.8102118,0.60738546,0.35297155,0.98259395,3.612749,1.0
0.61342406,1.1371459,0.5628207,0.7405104,0.30412123,0.35341352,0.6002097,3.7322,1.0
0.6242353,1.3780556,0.62262964,0.8795789,0.74373835,0.018481513,0.6647983,3.5647287,1.0
0.62855077,1.4754112,0.6499744,0.9318972,0.889395,0.117278464,0.69406706,3.1596594,1.0
0.6329154,1.4855801,0.36955506,0.94603497,0.61358273,0.40487814,0.5697702,1.3652277,1.0
0.65850395,1.450248,0.23936388,0.8838881,0.82644796,0.14757587,0.5673123,1.3673537,1.0
0.6140325,1.1463113,0.5359974,0.7446736,0.24070203,0.40250045,0.65139043,1.5545806,1.0
0.629994,1.2945302,0.40158814,0.7915941,0.9641044,0.21778601,0.6535727,4.257986,1.0
0.61041456,1.273151,0.63978493,0.8905593,0.49289772,0.03490315,0.7872624,4.877582,1.0
0.61302507,1.3274157,0.59546566,0.8811947,0.70282364,0.005831044,0.9036645,1.6392969,1.0
0.62598586,1.3658664,0.6473456,0.87400675,0.53606015,0.11440978,0.64753824,3.7267568,1.0
0.6494131,1.0527221,0.3841099,0.76032895,0.029321382,0.15627965,0.75213766,4.7626743,1.0
0.6380431,1.4168366,0.4738172,0.89087296,0.6116032,0.31850955,0.6538027,1.3231094,1.0
0.61910886,1.1425039,0.2850238,0.69981545,0.6990657,0.21389532,0.6023422,4.068233,1.0
0.63190895,1.3621857,0.6119604,0.9307093,0.052175526,0.45417538,0.69375455,4.6649933,1.0
0.58800876,1.2870315,0.36905,0.8209721,0.93385655,0.0028015834,0.8410835,2.408948,1.0
0.7190993,1.1263632,0.44612458,0.849591,0.47214013,0.054432478,0.88945407,2.5313487,1.0
0.70806015,1.0757935,0.590202,0.83748907,0.24962348,0.27630115,0.82975125,4.6868796,1.0
0.6172688,1.1903481,0.33464482,0.7274002,0.9396652,0.24571547,0.6539742,4.803636,1.0
0.6250885,1.51402,0.2749956,0.9654454,0.5737424,0.20086685,0.6796966,2.6454785,1.0
0.7088084,1.2060666,0.3589298,0.88788116,0.5210106,0.41195515,0.79196,3.431155,1.0
0.6477708,1.320871,0.4594153,0.76489323,0.03101772,0.11646401,0.7233315,1.0932496,1.0
0.6010561,1.2583578,0.59953713,0.8580921,0.7764605,0.49607617,0.6065459,3.6209738,1.0
0.6265502,1.2816166,0.5957755,0.80592,0.54754657,0.2643601,0.6650661,1.951748,1.0
0.69234824,0.7750649,0.56621605,0.7139707,0.24427097,0.49614984,0.8841868,2.8658104,1.0
0.5647443,0.98518085,0.54620147,0.72463065,0.8130379,0.4752948,0.8678755,2.1615312,1.0
