like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
2.8722148,1.3855692,0.5700342,0.8918268,0.92222136,0.4575256,0.85045797,2.7118554,1.0
2.939913,1.1796541,0.4902151,0.846172,0.46681672,0.01907195,0.9138918,4.451805,1.0
2.8916147,1.3162609,0.6469455,0.8314772,0.8991687,0.27344638,0.569515,3.2724414,1.0
2.8391728,1.4347162,0.26784155,0.89374644,0.1563691,0.31311306,0.55141443,4.818252,1.0
2.9152203,1.0703778,0.39848852,0.7392747,0.58700496,0.20440911,0.9848239,1.6582499,1.0
2.852644,1.4328617,0.6123349,0.90808076,0.5448072,0.14146279,0.7626586,1.6487621,1.0
2.8908057,1.3579754,0.599677,0.8623805,0.25815168,0.44849053,0.60165733,2.4513507,1.0
2.840807,1.447671,0.40558612,0.924122,0.5725827,0.37506875,0.8399882,1.9144964,1.0
2.8477135,1.1987532,0.35046583,0.7303253,0.6992673,0.2261179,0.58466655,2.608925,1.0
3.0085182,1.2287617,0.46954384,0.80441236,0.8821942,0.43524393,0.9718381,4.2163367,1.0
2.8246849,1.0762563,0.25152826,0.6768694,0.18767416,0.4079419,0.8439165,3.989076,1.0
2.828642,1.5074135,0.47886312,0.95079917,0.6513026,0.3761801,0.64426523,2.5009274,1.0
2.9008813,1.3046565,0.2860899,0.90496963,0.7038966,0.4971748,0.95229596,2.043708,1.0
2.846289,1.3481759,0.23659027,0.8523051,0.08481027,0.48215544,0.69932824,4.56995,1.0
2.8484178,1.1649686,0.49870038,0.74166656,0.25010812,0.30983958,0.9846412,1.1317543,1.0
2.848998,1.3586754,0.6086442,0.9180038,0.6227465,0.26167244,0.9010441,3.8760712,1.0
2.8468602,1.3726716,0.494809,0.94880265,0.33514625,0.021167768,0.92791176,2.9083784,1.0
2.7906702,1.3360246,0.27345315,0.870685,0.62963974,0.19268961,0.8498927,4.4343076,1.0
2.860925,1.4278438,0.46071854,0.90152985,0.35277617,0.15518574,0.835027,1.2940291,1.0
2.8265004,1.3171681,0.37862036,0.9510705,0.13101672,0.38038188,0.93819976,3.2690127,1.0
2.7822607,1.4246327,0.26097453,0.9343825,0.5444646,0.056832768,0.8609983,4.8559065,1.0
2.8392246,1.2431487,0.25389674,0.75979227,0.17638402,0.26005948,0.60624164,4.9705515,1.0
3.1166906,1.0295576,0.5719777,0.7537016,0.19344328,0.39246464,0.9732337,3.012554,1.0
2.8491979,1.1422563,0.2907396,0.6760304,0.6859371,0.4379335,0.5757529,1.1432601,1.0
2.8814273,1.2247314,0.5615923,0.7645315,0.06617813,0.085701644,0.64667296,2.6679087,1.0
2.8732793,1.3554372,0.50114065,0.85480154,0.20017426,0.13691036,0.5324831,3.9032073,1.0
2.846,1.401945,0.37441456,0.88347036,0.37124243,0.017819228,0.7220075,3.5149906,1.0
2.872007,1.2761073,0.4753743,0.8008549,0.38058773,0.3074546,0.7847892,1.2309685,1.0
2.8705,1.1900086,0.45408282,0.7507815,0.45438817,0.07374385,0.8245468,2.5312107,1.0
2.8716314,1.2131528,0.49309507,0.8184022,0.66982657,0.25716728,0.9074988,3.1222618,1.0
2.9189298,1.1379968,0.36390874,0.7213084,0.8875255,0.21559618,0.9333794,3.5101876,1.0
2.8542547,1.1983591,0.33771402,0.74319524,0.29126558,0.36055434,0.7949648,2.2619228,1.0
2.8904762,1.1463178,0.58218896,0.70967484,0.35581705,0.2678568,0.8211891,1.9920033,1.0
2.8644438,1.1356304,0.44999123,0.67976815,0.19169052,0.21948214,0.5198366,1.4093487,1.0
2.8865428,1.1371107,0.5347804,0.6950351,0.26069558,0.4961764,0.53787035,1.5612588,1.0
2.9173708,1.1834021,0.6312709,0.74952346,0.82313377,0.46090233,0.85929894,4.133325,1.0
2.8507667,1.4113027,0.38183653,0.8853954,0.5648969,0.027355252,0.54975814,2.3133678,1.0
2.843772,1.4418595,0.5529209,0.9146818,0.4475724,0.2653933,0.70696604,3.4139178,1.0
2.8190393,1.1156695,0.28485182,0.72609556,0.71314186,0.4622698,0.88417894,2.6889873,1.0
2.8660398,1.145722,0.48297867,0.7460609,0.6787861,0.42256433,0.8769679,2.6441686,1.0
2.8820019,1.379604,0.57713634,0.8743281,0.4436848,0.17257106,0.6697349,2.9219236,1.0
2.8366048,1.2568573,0.20522182,0.8644354,0.22891694,0.08504467,0.89196295,4.0235887,1.0
2.8680649,1.1608919,0.4810798,0.70844156,0.5723817,0.1434365,0.63824856,4.0732193,1.0
2.8950856,1.122725,0.6551925,0.67488784,0.8732712,0.08871031,0.84182566,1.2719327,1.0
2.9087596,1.1716849,0.5525964,0.77305055,0.71616423,0.42074662,0.9304317,2.0630429,1.0
2.8443952,1.1551527,0.2951883,0.6867019,0.14874609,0.023709876,0.65634876,3.7243764,1.0
2.8916216,1.2164977,0.6609289,0.7623278,0.3952995,0.26990837,0.67415476,4.5539575,1.0
2.836508,1.3800644,0.25912458,0.8568972,0.20422691,0.103722245,0.5591361,1.664756,1.0
2.872263,1.2096267,0.480102,0.74877083,0.21647567,0.17230737,0.74829423,1.1849388,1.0
