like1,like2,parFFn,parFFf,paralpha,parQQn,parQQf,park,chain
2.5047598,1.4609252,0.40361845,0.9633857,0.94650424,0.35765958,0.6614845,3.3292382,1.0
2.6668675,1.2840121,0.32225135,0.6923407,0.09224578,0.28193083,0.6198052,1.1488761,1.0
2.2316735,1.2868601,0.352676,0.8974928,0.8542476,0.040003113,0.7290154,2.3691027,1.0
2.3973649,1.366982,0.32186222,0.9232163,0.9263363,0.41494963,0.64611804,4.4498167,1.0
2.6215777,1.2921053,0.6556855,0.7138785,0.33761322,0.13457474,0.61988443,1.4088209,1.0
0.65760374,0.7489439,0.47632274,0.94322944,0.19883324,0.2920455,0.85825443,2.6538448,1.0
1.8268496,0.8930684,0.45505682,0.82159114,0.23490025,0.23441274,0.8819943,1.3400187,1.0
1.7525493,1.1690922,0.66477484,0.9492279,0.33529168,0.3335836,0.9896496,4.7551813,1.0
2.520976,1.233699,0.27456617,0.7031839,0.91020566,0.05745151,0.8029972,4.3983955,1.0
1.0237792,0.8542695,0.4049112,0.79180646,0.38761255,0.28223643,0.8433684,3.5241518,1.0
2.5025132,1.2517902,0.66460115,0.7511286,0.3666281,0.26524964,0.5975727,4.571094,1.0
2.3900225,1.2463311,0.40252486,0.80035156,0.8080935,0.006713892,0.6661479,4.439243,1.0
2.3341818,1.306873,0.4325172,0.9561169,0.15001065,0.27203438,0.5813187,4.237655,1.0
0.729631,0.6363779,0.315316,0.7822409,0.16205332,0.35600644,0.9124337,3.1054597,1.0
1.4759915,0.93749523,0.54036546,0.8004917,0.2534587,0.2997974,0.7983746,2.3004134,1.0
2.2692966,1.1972241,0.313409,0.7524817,0.844746,0.095607,0.900612,4.284148,1.0
2.0142217,1.1438645,0.5157641,0.92444825,0.048150614,0.109139465,0.6535531,2.8547158,1.0
1.3360696,1.0046066,0.23642531,0.90194076,0.6983221,0.3926628,0.77902657,3.0760057,1.0
2.6332238,1.3080982,0.4839811,0.7576062,0.94253516,0.3618615,0.6669762,1.1394137,1.0
2.3959842,1.1631966,0.23704246,0.74651015,0.09668557,0.26569247,0.6550322,1.5461328,1.0
2.1339102,1.3282316,0.4938794,0.95527947,0.82825136,0.07559728,0.81812495,2.8284826,1.0
