like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
1.0122775,0.78444,0.79413027,0.3415188,0.28391913,0.28444853,3.1301758,0.0,1.1760712103514295
1.3284498,0.4132455,0.64289063,0.99665064,0.12096451,0.49178255,3.8759496,0.0,1.4470612026210925
6.1889634,0.383398,0.2349438,0.5199295,0.86802524,0.39980018,1.7329234,0.0,5.454339363410268
9.375592,0.6634953,0.54746956,0.37479532,0.8189219,0.8467411,2.5756028,0.0,8.21212502554622
1.0028179,0.32841355,0.7706756,0.61326015,0.67020744,0.023865204,1.4921048,0.0,1.0625871254060095
1.0153259,0.61285406,0.59502023,0.66486955,0.22315593,0.9702651,2.7556407,0.0,1.1756296993198918
7.603336,0.44670954,0.17337468,0.9232661,0.95642084,0.311055,3.3922305,0.0,6.784879892328956
5.8706865,0.6910866,0.12946671,0.05667412,0.76683307,0.170791,1.6605499,0.0,3.5304112209461747
0.77326924,0.55364734,0.11940028,0.25428805,0.3525039,0.4842696,1.212402,0.0,1.0596896214059002
0.62859684,0.7658395,0.8454338,0.31655872,0.70569974,0.047055677,3.399523,0.0,0.6849549337688987
1.4019483,0.2524929,0.76732135,0.29611567,0.373156,0.53529227,2.530276,0.0,1.2255519126972367
0.4460316,0.8643215,0.13252792,0.3364784,0.36977312,0.61949813,4.589133,0.0,0.8253040119954003
2.8316476,0.65785795,0.2782785,0.20464978,0.7298434,0.08285815,2.4155333,0.0,1.991343976627433
6.3020782,0.4980373,0.21565826,0.5132651,0.5845357,0.68951476,3.631581,0.0,4.584480232960077
1.2680895,0.68350685,0.14860186,0.5720732,0.15659887,0.07167223,4.228846,0.0,1.3062209218094478
1.1889298,0.44355273,0.3085427,0.18380688,0.21802723,0.42514402,3.272366,0.0,1.3082957263688182
0.45731983,0.9300721,0.111106806,0.71090704,0.43800554,0.3730877,2.6586654,0.0,0.7792926062963768
1.8045685,0.53715897,0.3945573,0.26240134,0.40165266,0.92796487,2.5256526,0.0,1.0015641225209193
1.1070253,0.7167226,0.051125314,0.827584,0.26419973,0.047506884,4.4063735,0.0,1.2136716495780662
1.5178773,0.30002296,0.80542576,0.55082554,0.98116153,0.0044002756,3.8701317,0.0,1.5849445421844972
1.0609245,0.6861214,0.33861575,0.9671037,0.30342427,0.31989077,1.9422233,0.0,1.207467801523805
8.917857,0.6501545,0.43239513,0.5723677,0.94445735,0.56620747,2.8527877,0.0,7.991226621826494
1.9495788,0.9150338,0.19196226,0.49010408,0.8975494,0.040674675,2.1499448,0.0,1.6788241809745177
0.84463924,0.449452,0.69106454,0.06722168,0.34492567,0.34673882,2.0659347,0.0,1.1260817467640734
2.9716659,0.5664136,0.29336238,0.7669105,0.67363584,0.26404893,4.8257284,0.0,1.7747318538049441
2.4215336,0.22507507,0.22708766,0.25483155,0.9372066,0.24342376,3.3524873,0.0,2.0236302318699217
0.889324,0.53800863,0.85389847,0.22531398,0.34598258,0.29245818,3.4130166,0.0,1.1025627421181758
0.83551997,0.84727466,0.8955339,0.5413195,0.28499997,0.81668323,4.71416,0.0,1.0688814092043843
7.279031,0.53177536,0.28193122,0.5111213,0.6518471,0.63946885,4.158699,0.0,5.632874334533943
1.4161556,0.2790499,0.032359574,0.94457686,0.10367613,0.4787647,2.484074,0.0,1.532818645946818
3.347378,0.24388681,0.2596358,0.9277391,0.7142251,0.7058583,2.7185965,0.0,2.836282018446477
0.5790626,0.58326775,0.08441667,0.96845585,0.42315897,0.44823915,1.4304483,0.0,0.9049153589751583
2.9479482,0.27109468,0.30876166,0.3976835,0.42468652,0.8414845,3.8873825,0.0,2.210624619402095
0.7761309,0.41970763,0.85869133,0.7555391,0.3168413,0.6904805,2.3890634,0.0,1.056703311557889
0.98464346,0.5450324,0.89880943,0.91400206,0.22816518,0.99443614,4.369853,0.0,1.167710724916978
1.3184704,0.86471057,0.36229187,0.004300159,0.7070036,0.17099361,1.02953,0.0,0.5291293120636602
8.382984,0.83786,0.92301023,0.5148732,0.95876324,0.35823584,3.4559994,0.0,6.683108024316647
8.889297,0.9109644,0.8019318,0.80949885,0.86112624,0.58389026,1.3479578,0.0,7.090821663878475
1.0076694,0.70411825,0.8418057,0.48466134,0.33184233,0.28819695,1.3262173,0.0,1.1859103692186748
0.9584041,0.27898055,0.27005497,0.57310605,0.2530587,0.83460844,2.641816,0.0,1.186293066065514
7.1919785,0.5203194,0.90917766,0.7686539,0.8659079,0.67768157,2.380199,0.0,6.1478055785336725
12.149312,0.8345899,0.2570848,0.83875304,0.7730937,0.9221658,2.8964298,0.0,10.804066420523913
8.678919,0.9798283,0.72491425,0.7324496,0.7655513,0.71369606,1.0777586,0.0,6.717157364751062
6.7262354,0.63481957,0.57557994,0.96093637,0.6506666,0.7256826,3.7969387,0.0,4.847073453695451
0.64497745,0.9428911,0.6282305,0.28099078,0.7281524,0.015216477,1.6565199,0.0,0.5545381726886157
5.8481064,0.94453996,0.90735966,0.36135432,0.7039579,0.63866466,3.7279694,0.0,3.6787453302067155
4.5225177,0.3112868,0.2950963,0.50161844,0.87872434,0.70692176,4.6252203,0.0,3.9438678201939474
1.6831781,0.68459517,0.4693474,0.015317301,0.4425684,0.74278533,3.4868171,0.0,0.8333168556598609
7.3828278,0.8065766,0.72785395,0.97056526,0.9848404,0.93800485,1.4809551,0.0,6.720364220936299
7.753752,0.9816374,0.5082035,0.637957,0.69734657,0.67137927,1.1167172,0.0,5.509473229486583
1.0516376,0.43243197,0.42632663,0.6406628,0.2798494,0.29637393,4.957097,0.0,1.2110561523070447
1.2598003,0.3802895,0.58787805,0.8796384,0.28077656,0.04226758,1.9020225,0.0,1.370911174477045
1.7961606,0.3750205,0.4522966,0.4465975,0.44015947,0.57415724,3.1989973,1.0,1.263647357335493
0.8484536,0.60468566,0.94629395,0.9253079,0.28738987,0.76373637,1.7871057,2.0,1.0856872626047114
2.4293997,0.7270178,0.779641,0.40208519,0.55644834,0.5302919,3.2136455,3.0,1.3167578750099462
0.8293577,0.8070712,0.74495834,0.40232825,0.354256,0.28479472,2.6630247,4.0,1.0812827744456484
1.0544615,0.7774528,0.037200045,0.30074516,0.59350497,0.06377418,2.249189,5.0,0.5548413716659658
0.53002053,0.7304642,0.31605017,0.37145507,0.49378136,0.22575028,2.6011622,6.0,0.5952654545962895
8.788009,0.6795303,0.7641277,0.9406137,0.93531275,0.5412823,4.5693946,7.0,7.5997870805492544
4.96765,0.69347864,0.7021889,0.72220933,0.69264615,0.4469881,3.6912434,8.0,3.241780331616823
0.93835634,0.51205957,0.6353784,0.6615328,0.380281,0.15947561,1.9731655,9.0,1.1531197205407466
2.5848446,0.41350108,0.7021766,0.7293421,0.7963344,0.14003149,4.655514,10.0,1.6977195946730044
0.80220306,0.98595244,0.88979626,0.35736138,0.28746387,0.9495939,1.6607648,11.0,1.0706912538790094
0.76489675,0.60348564,0.33214405,0.298356,0.2928082,0.72625786,2.8090556,12.0,1.0560138096082838
2.168011,0.8308677,0.5608588,0.31561917,0.6989788,0.20226829,3.8145201,13.0,1.49193808372483
0.83882606,0.5292734,0.15579799,0.7620075,0.3511766,0.41548806,1.4442266,1.0,1.1051981229593222
1.1693823,0.4679617,0.21789853,0.7559785,0.22874933,0.42049828,2.2417662,2.0,1.3021241555561465
1.077745,0.56942886,0.76235074,0.54976815,0.2315462,0.6721109,2.7015448,3.0,1.2216048781980977
