like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
2.624659,0.45867294,0.8922556,0.39305326,0.58939767,0.023415418,2.1207993,0.0,3.0208359818962154
1.2939935,0.90753275,0.7131948,0.25135735,0.8330692,0.9307423,1.4365319,0.0,2.7854840195984076
2.4698443,0.50623465,0.3546858,0.2981398,0.6510865,0.22432347,1.010217,0.0,2.9732553288968693
2.2157264,0.9553951,0.9828789,0.43941504,0.17992772,0.71265256,2.228308,0.0,2.7882249501988943
2.2106147,0.5469507,0.61834925,0.06676032,0.71539485,0.07817161,2.0836015,0.0,2.953943652053768
3.8710554,0.20848608,0.7582777,0.067109466,0.43751213,0.4668073,3.5672507,0.0,3.1962370208394253
1.2505691,0.9412327,0.4687714,0.3070126,0.7965759,0.9625145,3.5656695,0.0,2.7660573753948556
3.6102552,0.25307763,0.94463724,0.63197714,0.7428847,0.54015654,2.9007652,0.0,3.1435670715351014
2.3374069,0.5604574,0.033495717,0.03020868,0.12680228,0.19072904,4.438938,0.0,2.94440155764539
2.2646153,0.54779977,0.15237407,0.35278133,0.35463223,0.6596695,1.9247985,0.0,2.945855952774312
1.2041813,0.8657212,0.27549812,0.59086144,0.84962326,0.7478212,1.5425967,0.0,2.7854959070225664
3.6301882,0.25325987,0.08536267,0.2643353,0.37004375,0.023687689,4.0627933,0.0,3.208441773233167
1.8299806,0.8695218,0.3351777,0.32483184,0.5287237,0.46734524,4.2458158,0.0,2.8099266627513786
1.4674976,0.7183558,0.92207396,0.4658243,0.90630084,0.71774125,3.4757018,0.0,2.8587889295997444
1.9210106,0.8160077,0.94817305,0.27385506,0.7673218,0.37205958,1.0695527,0.0,2.8260991561638846
3.3301516,0.3125477,0.70984393,0.6338519,0.41481924,0.14326443,4.85781,0.0,3.140283072502714
3.5578673,0.27103516,0.98244125,0.28196445,0.5855416,0.35442555,4.425505,0.0,3.144105367047782
2.8866384,0.41458127,0.42210168,0.17882168,0.18137167,0.22624826,4.137022,0.0,3.0505273268812263
2.0669858,0.91030085,0.8661233,0.9046332,0.42020956,0.27204508,2.4339166,0.0,2.8011916713301352
3.4448996,0.2829095,0.53048974,0.9085205,0.62699586,0.6007478,1.858564,0.0,3.1342409140493936
2.3619144,0.5104574,0.50324893,0.017672662,0.49852687,0.74468285,1.1204315,0.0,2.963641537282702
1.8556052,0.7721235,0.5844953,0.22559056,0.40025607,0.51663846,4.761416,0.0,2.8427402333633385
2.7543714,0.43251848,0.8805389,0.7580003,0.4485371,0.2325782,4.687816,0.0,3.0398696796482643
2.6899536,0.42564481,0.8479629,0.9978304,0.59930694,0.872122,2.0267746,0.0,3.021825878060142
1.8861177,0.7602099,0.24831365,0.5454885,0.33111507,0.74499875,4.915061,0.0,2.8452266956672094
2.071791,0.5970847,0.94727176,0.32365197,0.93844026,0.20426303,2.6312091,0.0,2.917701380406383
2.3260298,0.49480945,0.2617271,0.59246874,0.55844814,0.92130286,4.339486,0.0,2.9677227448870203
1.9358454,0.8481784,0.34858787,0.20272951,0.34172833,0.48436487,1.9366032,0.0,2.819092527769466
2.1178443,0.59850055,0.85128284,0.58067316,0.5772469,0.17421213,3.8398478,0.0,2.922831803024603
3.6745102,0.24147344,0.3559248,0.47866565,0.8507012,0.48956862,3.0193083,0.0,3.136362780378357
3.503452,0.27653095,0.47276717,0.021290576,0.4007184,0.059485625,4.9708195,0.0,3.168576458009192
2.482014,0.4658548,0.05176742,0.10542156,0.48050976,0.96687776,2.0599372,0.0,2.990198860095766
1.5326821,0.83218515,0.8878149,0.21795577,0.78423977,0.7365116,3.1991687,0.0,2.8146266729270955
3.0076108,0.37604538,0.670508,0.9158655,0.5351185,0.07861331,2.7839284,0.0,3.105467649974535
2.231314,0.5473896,0.77597636,0.07700018,0.44503686,0.7776413,3.6783633,0.0,2.9447120645578795
2.5342124,0.4788751,0.91952413,0.14159855,0.606637,0.39840704,4.016842,0.0,2.9944202434431353
1.9407343,0.8772427,0.85152495,0.18462281,0.5602088,0.44794577,1.3636032,0.0,2.8081718877613744
2.3332582,0.53184766,0.93852085,0.3000041,0.7202135,0.14489383,4.1566377,0.0,2.961174786092763
1.9607873,0.59420854,0.03823721,0.38507357,0.78470564,0.20334305,1.7344346,0.0,2.9134436695795807
3.5542753,0.27275002,0.6465044,0.8476066,0.20253652,0.9907088,3.310156,0.0,
1.9623715,0.8019567,0.74625254,0.37652236,0.2938257,0.08092663,2.6357887,0.0,2.835722633993144
2.014673,0.71733975,0.4794542,0.83814216,0.1608396,0.66841984,1.1945773,0.0,2.8653813847513443
1.8593881,0.66295993,0.6950368,0.095841035,0.46711588,0.84255844,3.5913332,0.0,2.8830061562153886
3.0015538,0.3931239,0.057744347,0.42094982,0.103881456,0.0789275,3.260437,0.0,3.073466939560927
1.5688646,0.6782958,0.68274426,0.013370164,0.82788134,0.7221183,1.7285459,0.0,2.870613134461298
1.8337853,0.8116559,0.52691066,0.61938953,0.5689852,0.48254406,2.1961846,0.0,2.827844850514874
1.5739247,0.77591044,0.7720328,0.22110821,0.7763607,0.610915,4.4213305,0.0,2.834508212338468
1.8752993,0.9044122,0.7092155,0.47951087,0.77934057,0.38425708,2.675852,0.0,2.797955589099024
2.278621,0.54004747,0.1470591,0.03603608,0.39958993,0.18312208,1.9414858,0.0,2.9522026454818397
1.7170237,0.67123246,0.0343353,0.4929166,0.5839173,0.82087225,1.1695045,0.0,2.8727208348557505
2.2959414,0.5107024,0.099326335,0.79692125,0.5810582,0.72164446,2.6636417,0.0,2.9623820843058
3.360556,0.3151361,0.6558669,0.07369316,0.1734899,0.18750583,1.331261,0.0,
