like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
4.896343,0.35010505,0.9734581,0.60699296,0.57970345,0.09443809,2.5914395,0.0,2.6581291362475166
3.6707265,0.5278644,0.0116338,0.3263968,0.24947642,0.46892372,4.8530717,0.0,1.920833725642091
3.6601741,0.45215544,0.9095125,0.34934792,0.93574643,0.42408523,1.3094671,0.0,1.216079045878911
4.0947495,0.46599665,0.17922817,0.8124177,0.16485448,0.25862205,4.4588094,0.0,2.0580678847325156
3.07853,0.5759799,0.9810974,0.5150081,0.9131303,0.13896914,4.711659,0.0,1.5127118241309707
3.0696828,0.6219551,0.8708779,0.1579152,0.22787932,0.6858059,2.1743922,0.0,1.9155678563566128
3.6192672,0.51565105,0.6406823,0.94111675,0.71448153,0.24947298,1.7784697,0.0,1.7429091272540782
2.2334058,0.6891149,0.18747658,0.30512682,0.9293314,0.43163565,2.1606102,0.0,1.8642095287768716
2.5134726,0.72702414,0.44922453,0.56435466,0.12405049,0.2547483,1.9502357,0.0,1.8433156568949873
2.9728649,0.6379411,0.5696515,0.41852704,0.2724135,0.9893904,3.757975,0.0,1.8754082914631842
3.6702566,0.5234857,0.8956025,0.4538354,0.38605493,0.63151145,3.2118232,0.0,1.862518905683653
1.6066543,0.95346487,0.40929005,0.69927317,0.62022084,0.42543742,2.8065512,0.0,1.6452272978469775
3.8989067,0.44060412,0.030380784,0.10441442,0.98522764,0.24112731,4.856783,0.0,1.787898001246056
3.6436875,0.45777133,0.70969445,0.24380577,0.8371675,0.45280996,1.5238404,0.0,1.1870363604918899
2.4798708,0.6171735,0.5242586,0.8911806,0.81692266,0.873731,3.4568138,0.0,1.524600390155216
4.1609325,0.45576134,0.44791678,0.026364595,0.2520716,0.5772324,2.805992,0.0,2.0943851118701056
2.904895,0.61680275,0.96809006,0.6633467,0.6072878,0.67460746,1.2100536,0.0,1.6331217523779344
2.1656032,0.80855256,0.617526,0.55138385,0.14120862,0.9871986,2.1730855,0.0,1.813713044762076
1.9938835,0.8592501,0.840252,0.87606484,0.20001355,0.5352721,3.3679721,0.0,1.8017811799038124
2.9959714,0.6124243,0.86209863,0.4709166,0.50792295,0.8720043,3.4022853,0.0,1.7275161648554884
