like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
1.4726008,0.27638006,0.53340805,0.853923,0.41863003,0.6682492,4.6184406,0.0,1.4854564939932813
2.135388,0.7873715,0.23639502,0.2880667,0.3485071,0.3197299,4.52464,0.0,1.865360747284659
1.1325282,0.5639093,0.8036857,0.26713365,0.974544,0.994384,1.9788803,0.0,0.7195627489491813
2.0290546,0.7612813,0.7018688,0.46414837,0.5192397,0.8755045,4.4166646,0.0,1.7823922375052084
1.7484047,0.5549647,0.8551883,0.009297782,0.3101104,0.4006523,4.3206034,0.0,1.5663273503459487
1.0371704,0.36096853,0.73384225,0.7862387,0.8712102,0.4670169,1.5002393,0.0,0.9919307719189645
1.7861497,0.58415335,0.22474629,0.06571728,0.29099667,0.68463105,3.1991332,0.0,1.6050583162782919
1.7399602,0.6024715,0.9118952,0.7042397,0.57322735,0.45359614,4.089045,0.0,1.5484775173498373
2.1434133,0.79944843,0.071033984,0.012471886,0.5532962,0.040787224,4.4919925,0.0,1.861349508774137
2.1557891,0.86451864,0.3578785,0.034772813,0.6657276,0.3350021,1.546515,0.0,1.875727976597648
1.5765709,0.21008751,0.07190102,0.22119282,0.28182983,0.74271476,1.9681274,0.0,1.554857474327023
1.7927396,0.5920436,0.08985203,0.09187475,0.40160218,0.09680942,3.6754663,0.0,1.5856521234846166
2.3596163,0.906203,0.058908295,0.36690733,0.593111,0.34213436,3.0345888,0.0,2.0340706178996695
1.8739338,0.64987457,0.57998097,0.2399354,0.19809411,0.8457972,4.034042,0.0,1.699091146959798
2.3039227,0.86586547,0.5159129,0.71046764,0.46280664,0.36803293,4.653809,0.0,1.995185362124403
2.539534,0.9584567,0.24932723,0.97822475,0.11878057,0.80465,4.733152,0.0,2.2212471304535275
1.661645,0.46603498,0.06982814,0.65539604,0.37081552,0.85853654,3.1953018,0.0,1.501335325545292
1.7159061,0.5205947,0.9345573,0.13307482,0.30472738,0.9588834,2.0984902,0.0,1.545264365927872
1.167905,0.20022848,0.8914057,0.3714514,0.607083,0.13725035,2.9076529,0.0,1.433078741981346
2.3171785,0.89728326,0.28330925,0.80728906,0.8832578,0.41573828,4.7958508,0.0,1.091363535374175
0.9417063,0.28809306,0.901127,0.6088924,0.75920784,0.95168406,3.538925,0.0,1.130394630468196
1.5994773,0.31778136,0.31318858,0.11220377,0.25862494,0.12696691,4.886312,0.0,1.4995168082864645
1.5993971,0.32714593,0.09815794,0.8984031,0.25863653,0.1048535,1.9608002,0.0,1.491492678783809
2.0266106,0.741053,0.46190584,0.30480692,0.5306521,0.14334673,4.3715606,0.0,1.7676546134448847
2.2194853,0.8298113,0.900791,0.22276266,0.32599303,0.8704011,4.2257357,0.0,1.9488506686716152
1.5999007,0.3283469,0.22584066,0.9384187,0.119310245,0.46404713,1.3191766,0.0,1.5298653699933218
1.8978912,0.77165055,0.6259116,0.30197635,0.58801883,0.8917736,1.2777903,0.0,1.7202160692384616
1.6434431,0.43926537,0.5616712,0.65854204,0.13764198,0.13090184,3.6411574,0.0,1.523609787301346
1.0553746,0.3637457,0.24236734,0.0955083,0.7326233,0.61102885,1.284929,0.0,1.0460992261595323
2.0315323,0.737692,0.16553943,0.012602211,0.39069307,0.2757973,2.2686858,0.0,1.7865904307201512
1.4362577,0.81552976,0.12651776,0.24764846,0.89669263,0.11478093,3.0957146,0.0,1.0679229446672815
1.4504833,0.8175775,0.9919994,0.1879945,0.7270691,0.973727,1.7613156,0.0,1.339280088231205
1.8275906,0.70661217,0.19351448,0.16994125,0.56950414,0.79239,3.737365,0.0,1.6750936646038388
1.6186893,0.42203778,0.6423017,0.43549368,0.4883797,0.04108723,2.7766392,0.0,1.4621780824137867
1.8817445,0.6001581,0.087945014,0.3714859,0.82020116,0.5928474,2.3328953,0.0,0.928079922255322
1.4909875,0.33724615,0.2473689,0.9110801,0.4419116,0.614552,2.8466074,0.0,1.4651766959632797
1.1003528,0.39112064,0.7533758,0.3990986,0.9238223,0.47257045,3.434416,0.0,0.9048521678309552
1.2322115,0.4497189,0.93717915,0.3685536,0.9801574,0.24662499,3.7498028,0.0,0.8695872576579731
2.0241675,0.58877575,0.134723,0.52853036,0.7849394,0.925065,1.4921154,0.0,0.9335264289445226
1.2910714,0.35705557,0.733581,0.8607355,0.5810613,0.5432428,4.401929,0.0,1.3937442648621408
1.795131,0.59122014,0.040343728,0.6336332,0.3324021,0.11708084,1.9624795,0.0,1.5903346974552022
2.0208616,0.9811909,0.8867068,0.07726415,0.9893498,0.34468737,4.211634,0.0,0.8587539409363119
2.4649458,0.96167433,0.75479454,0.9457866,0.6174862,0.4967398,1.7804686,0.0,2.135140954659567
0.95113206,0.3823576,0.4855207,0.4955437,0.98811245,0.86663574,1.4852952,0.0,0.88122399385073
2.2843869,0.8692488,0.013976962,0.07229359,0.5709908,0.37897825,2.0064814,0.0,1.9727470865521743
1.5915419,0.30585116,0.7978001,0.89479893,0.32639426,0.03870081,2.5509853,0.0,1.4751236800841143
1.9247661,0.78991,0.6254694,0.11132672,0.8014107,0.94586504,1.5200763,0.0,1.0425816708636795
2.1316166,0.8019777,0.579355,0.96840346,0.7447741,0.053876318,4.4990473,0.0,1.7800631738532182
2.1426508,0.79184014,0.50103736,0.0978711,0.3108626,0.12865108,3.4806356,0.0,1.8737244522927674
1.7919035,0.6087522,0.69516885,0.2764407,0.47668463,0.68556154,2.2923028,0.0,1.5994404305953975
1.6356759,0.5172112,0.1897794,0.41258603,0.7234089,0.9918183,2.5328946,0.0,0.9596490250683118
1.7517486,0.6622065,0.7641179,0.8998957,0.84717274,0.86822295,1.018292,0.0,0.887920694520132
1.5654722,0.80074596,0.43391162,0.77660626,0.71043986,0.5682112,1.2616824,1.0,1.5238615585155935
1.5997343,0.3978092,0.8298266,0.7825754,0.42685384,0.0783949,2.893569,2.0,1.4630163490256276
0.93936825,0.29824203,0.95888364,0.7843173,0.9523407,0.5645235,2.3251421,3.0,1.046631308202317
1.5660025,0.77727276,0.9042291,0.24206975,0.74885696,0.40448943,4.4231772,4.0,1.5092446769955963
1.1807818,0.7570832,0.6270918,0.12974943,0.9284735,0.09394398,2.3288436,5.0,1.1073797001992298
1.5171866,0.43493715,0.5381459,0.30116302,0.5479076,0.318102,3.8858383,6.0,1.436100482713422
1.521943,0.5375005,0.40997887,0.44201025,0.80631834,0.554904,2.741207,7.0,0.9346323177321681
1.4459921,0.4212462,0.7209569,0.6705849,0.5834932,0.3084389,3.0544453,8.0,1.4176945480751975
1.4868509,0.36383092,0.072942294,0.14753285,0.46962753,0.65255713,2.5869172,9.0,1.4565205171369227
1.2593844,0.316977,0.8630703,0.43873638,0.60736513,0.40817922,3.1654968,10.0,1.389586678957408
1.401518,0.72115695,0.5893277,0.35846823,0.69800854,0.5911626,1.2646277,11.0,1.4151597112068595
1.2648523,0.37184784,0.524077,0.7466247,0.5886176,0.5464437,2.991202,12.0,1.3893800944255652
1.035265,0.4125701,0.7461139,0.594244,0.68839884,0.40733153,3.0092247,13.0,1.2445550511813648
1.7365959,0.53819156,0.5013689,0.35176948,0.31878316,0.75614154,3.9763837,1.0,1.5556845152909946
1.7227209,0.5321453,0.20474143,0.5269588,0.46447372,0.38676575,2.1332045,2.0,1.5314134109452873
0.89328915,0.35593536,0.7889463,0.33068445,0.8820061,0.10669033,3.201008,3.0,1.134522647495952
1.5050565,0.5525313,0.19070679,0.18743931,0.670958,0.1310719,3.5110078,4.0,1.4048236438518182
0.97965705,0.31147337,0.5987881,0.19217114,0.9249482,0.84657866,2.9800022,5.0,0.9954954471342544
1.0574034,0.35617983,0.44028294,0.82688886,0.59862536,0.7794611,1.9491181,6.0,1.3305396291406737
1.6644304,0.57958126,0.6315727,0.59333295,0.86835814,0.6891233,1.8634716,7.0,0.8436147520238101
2.0535138,0.74945694,0.5474689,0.6237729,0.28587362,0.2599626,2.7843914,8.0,1.8184585195489575
1.5620415,0.36592352,0.34467393,0.66328293,0.42599475,0.53377,1.8340414,9.0,1.4705548305690874
1.5981293,0.20857653,0.33298895,0.7927695,0.19323686,0.17808273,3.92776,10.0,1.5648591472013056
1.3035965,0.35435417,0.24844159,0.28169802,0.54768574,0.6619591,2.2244754,11.0,1.4088637812690208
1.1777786,0.39869913,0.6846586,0.49921834,0.90039045,0.87297064,4.0747867,12.0,0.8784355634993106
1.0312556,0.37455663,0.44104433,0.3584857,0.7128951,0.7032063,2.4179952,13.0,1.043633220309116
