like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain,like_val
3.239666,0.6495413,0.77632844,0.2260311,0.8261174,0.22758044,1.9276357,0.0,2.6931947504657052
6.772043,0.55763406,0.25205272,0.28723025,0.9089555,0.8411717,4.6184773,0.0,6.277418783759017
1.2754052,0.88745415,0.6313248,0.89801544,0.17118137,0.8255772,3.613518,0.0,1.2814994876792931
1.1487576,0.45758057,0.8807798,0.004634763,0.44406715,0.65572226,3.3812175,0.0,1.083123083317234
1.2737004,0.29326737,0.5169608,0.58515155,0.26736924,0.34149235,4.389094,0.0,1.2979270923227844
1.31544,0.51219004,0.7158867,0.19378202,0.18523021,0.083071865,1.8628279,0.0,1.3272303490863275
1.3775017,0.29700068,0.9634372,0.23514366,0.64954746,0.09712555,2.1381688,0.0,1.3650888623866668
1.1537106,0.26338512,0.64921445,0.29824293,0.39963534,0.1812599,4.1061325,0.0,1.1770126226990887
1.1243863,0.6277935,0.51695377,0.53674215,0.29239854,0.15534464,2.7399693,0.0,1.1390251759742274
8.313699,0.76103383,0.48271728,0.87428296,0.75708634,0.9116789,1.894777,0.0,7.832119749884965
2.472087,0.23926428,0.7173462,0.85902077,0.8679395,0.58923644,1.6429853,0.0,2.492488002548927
1.1756278,0.5273613,0.5975794,0.06488875,0.25515646,0.119750075,3.9774277,0.0,1.1910424515530607
4.0337834,0.9547605,0.87907976,0.7740721,0.61176264,0.9312862,1.5269982,0.0,3.3122706616992827
1.0749432,0.502791,0.32984287,0.8454939,0.6506929,0.018995637,3.4303672,0.0,1.054994401003277
6.8115015,0.73290986,0.40512127,0.7595406,0.65657246,0.9223635,4.31622,0.0,6.213313983808035
0.9969368,0.78911906,0.13567078,0.5374072,0.47621575,0.70986325,1.0988927,0.0,0.8698597438987737
1.1775076,0.7470754,0.05212496,0.8455695,0.24330619,0.5316697,2.6099834,0.0,1.1846222125191765
1.342731,0.60819894,0.65846974,0.7136004,0.14810726,0.2537357,4.2541294,0.0,1.3592824252519407
4.145275,0.37181243,0.9554919,0.65031713,0.94243264,0.43403578,1.2519064,0.0,3.9637764361967056
4.502232,0.600592,0.8640827,0.06346065,0.72022843,0.57503974,3.3581882,0.0,3.8468329152875285
6.783148,0.49311826,0.20710179,0.016810441,0.73324215,0.59661037,4.156573,0.0,6.466507172077905
